23:08:34.391 - ---------- run=0, buffer_size: 50 ----------
23:08:37.049 - ---------- run=1, buffer_size: 56 ----------
23:08:39.592 - ---------- run=2, buffer_size: 52 ----------
23:08:42.085 - ---------- run=3, buffer_size: 53 ----------
23:08:44.202 - ---------- run=4, buffer_size: 52 ----------
23:08:46.346 - ---------- run=5, buffer_size: 53 ----------
23:08:49.208 - ---------- run=6, buffer_size: 54 ----------
23:08:51.519 - ---------- run=7, buffer_size: 52 ----------
23:08:54.042 - ---------- run=8, buffer_size: 53 ----------
23:08:56.306 - ---------- run=9, buffer_size: 53 ----------
23:08:59.071 - ---------- run=10, buffer_size: 53 ----------
23:09:01.396 - ---------- run=11, buffer_size: 55 ----------
23:09:03.610 - ---------- run=12, buffer_size: 53 ----------
23:09:06.130 - ---------- run=13, buffer_size: 53 ----------
23:09:08.661 - ---------- run=14, buffer_size: 52 ----------
23:09:11.144 - ---------- run=15, buffer_size: 54 ----------
23:09:13.587 - ---------- run=16, buffer_size: 52 ----------
23:09:15.757 - ---------- run=17, buffer_size: 52 ----------
23:09:18.108 - ---------- run=18, buffer_size: 52 ----------
23:09:20.338 - ---------- run=19, buffer_size: 52 ----------
23:09:22.361 - ---------- run=20, buffer_size: 53 ----------
23:09:25.069 - ---------- run=21, buffer_size: 52 ----------
23:09:26.930 - ---------- run=22, buffer_size: 52 ----------
23:09:29.538 - ---------- run=23, buffer_size: 52 ----------
23:09:31.694 - ---------- run=24, buffer_size: 52 ----------
23:09:33.845 - ---------- run=25, buffer_size: 53 ----------
23:09:36.176 - ---------- run=26, buffer_size: 55 ----------
23:09:38.738 - ---------- run=27, buffer_size: 53 ----------
23:09:41.056 - ---------- run=28, buffer_size: 52 ----------
23:09:43.800 - ---------- run=29, buffer_size: 53 ----------
23:09:46.417 - ---------- run=30, buffer_size: 55 ----------
23:09:48.390 - ---------- run=31, buffer_size: 53 ----------
23:09:50.670 - ---------- run=32, buffer_size: 51 ----------
23:09:52.820 - ---------- run=33, buffer_size: 53 ----------
23:09:55.009 - ---------- run=34, buffer_size: 52 ----------
23:09:57.292 - ---------- run=35, buffer_size: 52 ----------
23:09:59.371 - ---------- run=36, buffer_size: 53 ----------
23:10:01.768 - ---------- run=37, buffer_size: 53 ----------
23:10:04.006 - ---------- run=38, buffer_size: 52 ----------
