09:40:39.946 - ---------- run=0, count=224 ----------
09:40:42.217 - ---------- run=1, count=103 ----------
09:40:44.666 - ---------- run=2, count=111 ----------
09:40:47.453 - ---------- run=3, count=127 ----------
09:40:49.844 - ---------- run=4, count=109 ----------
09:40:52.663 - ---------- run=5, count=128 ----------
09:40:54.956 - ---------- run=6, count=104 ----------
09:40:57.262 - ---------- run=7, count=105 ----------
09:40:59.436 - ---------- run=8, count=99 ----------
09:41:01.907 - ---------- run=9, count=112 ----------
09:41:04.061 - ---------- run=10, count=98 ----------
09:41:06.519 - ---------- run=11, count=112 ----------
09:41:08.886 - ---------- run=12, count=108 ----------
09:41:11.666 - ---------- run=13, count=126 ----------
09:41:13.929 - ---------- run=14, count=103 ----------
09:41:16.302 - ---------- run=15, count=108 ----------
09:41:18.695 - ---------- run=16, count=109 ----------
09:41:20.899 - ---------- run=17, count=100 ----------
09:41:23.158 - ---------- run=18, count=103 ----------
09:41:25.350 - ---------- run=19, count=99 ----------
09:41:27.282 - ---------- run=20, count=88 ----------
09:41:29.553 - ---------- run=21, count=103 ----------
09:41:32.003 - ---------- run=22, count=111 ----------
09:41:34.664 - ---------- run=23, count=121 ----------
09:41:37.388 - ---------- run=24, count=124 ----------
09:41:39.805 - ---------- run=25, count=110 ----------
09:41:42.676 - ---------- run=26, count=131 ----------
09:41:45.042 - ---------- run=27, count=107 ----------
09:41:47.742 - ---------- run=28, count=123 ----------
09:41:50.416 - ---------- run=29, count=121 ----------
09:41:52.857 - ---------- run=30, count=110 ----------
09:41:55.406 - ---------- run=31, count=116 ----------
09:41:57.868 - ---------- run=32, count=112 ----------
09:42:00.035 - ---------- run=33, count=99 ----------
09:42:02.545 - ---------- run=34, count=114 ----------
09:42:05.167 - ---------- run=35, count=120 ----------
09:42:07.160 - ---------- run=36, count=90 ----------
09:42:09.398 - ---------- run=37, count=102 ----------
09:42:11.642 - ---------- run=38, count=102 ----------
09:42:13.949 - ---------- run=39, count=105 ----------
09:42:16.463 - ---------- run=40, count=114 ----------
09:42:19.329 - ---------- run=41, count=131 ----------
09:42:21.826 - ---------- run=42, count=113 ----------
09:42:24.124 - ---------- run=43, count=105 ----------
09:42:26.637 - ---------- run=44, count=114 ----------
09:42:29.030 - ---------- run=45, count=109 ----------
09:42:31.329 - ---------- run=46, count=104 ----------
09:42:33.400 - ---------- run=47, count=94 ----------
09:42:36.052 - ---------- run=48, count=121 ----------
09:42:38.436 - ---------- run=49, count=108 ----------
09:42:40.736 - ---------- run=50, count=105 ----------
09:42:43.646 - ---------- run=51, count=132 ----------
09:42:46.155 - ---------- run=52, count=114 ----------
09:42:48.173 - ---------- run=53, count=92 ----------
09:42:50.674 - ---------- run=54, count=114 ----------
09:42:52.954 - ---------- run=55, count=103 ----------
09:42:55.236 - ---------- run=56, count=104 ----------
09:42:57.867 - ---------- run=57, count=120 ----------
09:43:00.311 - ---------- run=58, count=111 ----------
09:43:02.552 - ---------- run=59, count=102 ----------
09:43:05.032 - ---------- run=60, count=113 ----------
09:43:07.326 - ---------- run=61, count=104 ----------
09:43:09.537 - ---------- run=62, count=100 ----------
09:43:11.859 - ---------- run=63, count=106 ----------
09:43:14.165 - ---------- run=64, count=104 ----------
09:43:16.647 - ---------- run=65, count=113 ----------
09:43:19.397 - ---------- run=66, count=125 ----------
09:43:22.002 - ---------- run=67, count=118 ----------
09:43:24.036 - ---------- run=68, count=92 ----------
09:43:26.194 - ---------- run=69, count=99 ----------
09:43:28.279 - ---------- run=70, count=94 ----------
09:43:30.535 - ---------- run=71, count=103 ----------
09:43:32.878 - ---------- run=72, count=106 ----------
09:43:35.233 - ---------- run=73, count=107 ----------
09:43:37.733 - ---------- run=74, count=114 ----------
09:43:40.176 - ---------- run=75, count=111 ----------
09:43:42.284 - ---------- run=76, count=95 ----------
09:43:45.162 - ---------- run=77, count=131 ----------
09:43:47.592 - ---------- run=78, count=110 ----------
09:43:49.951 - ---------- run=79, count=107 ----------
09:43:52.583 - ---------- run=80, count=119 ----------
09:43:54.941 - ---------- run=81, count=107 ----------
09:43:57.294 - ---------- run=82, count=107 ----------
09:43:59.406 - ---------- run=83, count=96 ----------
09:44:01.902 - ---------- run=84, count=113 ----------
09:44:04.590 - ---------- run=85, count=123 ----------
09:44:06.999 - ---------- run=86, count=109 ----------
09:44:09.417 - ---------- run=87, count=110 ----------
09:44:12.327 - ---------- run=88, count=132 ----------
09:44:14.982 - ---------- run=89, count=121 ----------
09:44:17.517 - ---------- run=90, count=115 ----------
09:44:19.979 - ---------- run=91, count=112 ----------
09:44:22.292 - ---------- run=92, count=105 ----------
09:44:24.503 - ---------- run=93, count=100 ----------
09:44:26.802 - ---------- run=94, count=105 ----------
09:44:29.181 - ---------- run=95, count=108 ----------
09:44:31.345 - ---------- run=96, count=98 ----------
09:44:33.420 - ---------- run=97, count=95 ----------
09:44:36.184 - ---------- run=98, count=125 ----------
09:44:38.824 - ---------- run=99, count=120 ----------
09:44:41.286 - ---------- run=100, count=112 ----------
09:44:43.784 - ---------- run=101, count=113 ----------
09:44:46.294 - ---------- run=102, count=114 ----------
09:44:48.693 - ---------- run=103, count=109 ----------
09:44:50.703 - ---------- run=104, count=91 ----------
09:44:53.227 - ---------- run=105, count=115 ----------
09:44:55.645 - ---------- run=106, count=110 ----------
09:44:57.766 - ---------- run=107, count=96 ----------
09:45:00.057 - ---------- run=108, count=104 ----------
09:45:02.436 - ---------- run=109, count=108 ----------
09:45:04.738 - ---------- run=110, count=105 ----------
09:45:07.077 - ---------- run=111, count=106 ----------
09:45:09.256 - ---------- run=112, count=99 ----------
09:45:11.295 - ---------- run=113, count=93 ----------
09:45:13.742 - ---------- run=114, count=111 ----------
09:45:16.078 - ---------- run=115, count=106 ----------
09:45:18.984 - ---------- run=116, count=132 ----------
09:45:21.163 - ---------- run=117, count=99 ----------
09:45:23.593 - ---------- run=118, count=110 ----------
09:45:26.256 - ---------- run=119, count=121 ----------
09:45:28.795 - ---------- run=120, count=116 ----------
09:45:31.043 - ---------- run=121, count=102 ----------
