03:30:58.757 - ---------- run=0, buffer_size: 51 ----------
03:35:22.424 - ---------- run=91, buffer_size: 53 ----------
03:35:24.807 - ---------- run=92, buffer_size: 52 ----------
03:35:27.123 - ---------- run=93, buffer_size: 53 ----------
03:35:29.150 - ---------- run=94, buffer_size: 52 ----------
03:35:31.338 - ---------- run=95, buffer_size: 53 ----------
03:35:34.143 - ---------- run=96, buffer_size: 53 ----------
03:35:36.633 - ---------- run=97, buffer_size: 54 ----------
03:35:39.360 - ---------- run=98, buffer_size: 53 ----------
03:35:41.876 - ---------- run=99, buffer_size: 53 ----------
03:35:44.124 - ---------- run=100, buffer_size: 52 ----------
03:35:46.505 - ---------- run=101, buffer_size: 53 ----------
03:35:48.761 - ---------- run=102, buffer_size: 53 ----------
03:35:51.344 - ---------- run=103, buffer_size: 54 ----------
03:35:53.892 - ---------- run=104, buffer_size: 52 ----------
03:35:56.265 - ---------- run=105, buffer_size: 52 ----------
03:35:58.540 - ---------- run=106, buffer_size: 52 ----------
03:36:00.778 - ---------- run=107, buffer_size: 54 ----------
03:36:03.058 - ---------- run=108, buffer_size: 54 ----------
03:36:05.281 - ---------- run=109, buffer_size: 52 ----------
03:36:07.460 - ---------- run=110, buffer_size: 54 ----------
03:36:09.885 - ---------- run=111, buffer_size: 54 ----------
03:36:12.479 - ---------- run=112, buffer_size: 54 ----------
03:36:15.043 - ---------- run=113, buffer_size: 53 ----------
03:36:17.091 - ---------- run=114, buffer_size: 53 ----------
03:36:19.617 - ---------- run=115, buffer_size: 53 ----------
03:36:21.860 - ---------- run=116, buffer_size: 54 ----------
03:36:24.313 - ---------- run=117, buffer_size: 52 ----------
03:36:26.842 - ---------- run=118, buffer_size: 52 ----------
03:36:29.183 - ---------- run=119, buffer_size: 53 ----------
03:36:31.536 - ---------- run=120, buffer_size: 51 ----------
03:36:33.834 - ---------- run=121, buffer_size: 53 ----------
03:36:36.075 - ---------- run=122, buffer_size: 52 ----------
03:36:38.406 - ---------- run=123, buffer_size: 53 ----------
03:36:40.821 - ---------- run=124, buffer_size: 53 ----------
03:36:43.510 - ---------- run=125, buffer_size: 53 ----------
03:36:45.635 - ---------- run=126, buffer_size: 53 ----------
03:36:48.225 - ---------- run=127, buffer_size: 54 ----------
03:36:50.535 - ---------- run=128, buffer_size: 52 ----------
03:36:53.531 - ---------- run=129, buffer_size: 54 ----------
03:36:55.642 - ---------- run=130, buffer_size: 52 ----------
03:36:57.939 - ---------- run=131, buffer_size: 52 ----------
03:37:00.314 - ---------- run=132, buffer_size: 52 ----------
03:37:02.747 - ---------- run=133, buffer_size: 53 ----------
03:37:16.516 - xxxxxxxxxx run=134 failed
03:37:28.633 - xxxxxxxxxx run=135 failed
03:37:33.036 - ---------- run=136, buffer_size: 51 ----------
03:37:35.478 - ---------- run=137, buffer_size: 52 ----------
03:37:37.778 - ---------- run=138, buffer_size: 52 ----------
03:37:40.150 - ---------- run=139, buffer_size: 53 ----------
03:37:42.807 - ---------- run=140, buffer_size: 52 ----------
03:37:45.091 - ---------- run=141, buffer_size: 55 ----------
03:37:48.144 - ---------- run=142, buffer_size: 53 ----------
03:37:50.574 - ---------- run=143, buffer_size: 53 ----------
03:37:53.206 - ---------- run=144, buffer_size: 53 ----------
03:37:55.571 - ---------- run=145, buffer_size: 53 ----------
03:37:57.670 - ---------- run=146, buffer_size: 52 ----------
03:38:00.106 - ---------- run=147, buffer_size: 53 ----------
03:38:02.441 - ---------- run=148, buffer_size: 53 ----------
03:38:05.227 - ---------- run=149, buffer_size: 53 ----------
03:38:07.620 - ---------- run=150, buffer_size: 52 ----------
03:38:10.200 - ---------- run=151, buffer_size: 54 ----------
03:38:12.898 - ---------- run=152, buffer_size: 54 ----------
03:38:15.238 - ---------- run=153, buffer_size: 52 ----------
03:38:17.433 - ---------- run=154, buffer_size: 53 ----------
03:38:19.635 - ---------- run=155, buffer_size: 52 ----------
03:38:22.066 - ---------- run=156, buffer_size: 53 ----------
03:38:24.083 - ---------- run=157, buffer_size: 53 ----------
03:38:26.076 - ---------- run=158, buffer_size: 52 ----------
03:38:28.218 - ---------- run=159, buffer_size: 53 ----------
03:38:30.345 - ---------- run=160, buffer_size: 52 ----------
03:38:32.963 - ---------- run=161, buffer_size: 55 ----------
03:38:35.403 - ---------- run=162, buffer_size: 52 ----------
03:38:37.455 - ---------- run=163, buffer_size: 52 ----------
03:38:39.824 - ---------- run=164, buffer_size: 53 ----------
03:38:41.961 - ---------- run=165, buffer_size: 51 ----------
03:38:44.375 - ---------- run=166, buffer_size: 52 ----------
03:38:58.136 - xxxxxxxxxx run=167 failed
03:39:10.253 - xxxxxxxxxx run=168 failed
03:39:22.370 - xxxxxxxxxx run=169 failed
03:39:40.025 - xxxxxxxxxx run=170 failed
03:39:52.141 - xxxxxxxxxx run=171 failed
03:40:04.258 - xxxxxxxxxx run=172 failed
03:40:16.376 - xxxxxxxxxx run=173 failed
03:40:28.858 - xxxxxxxxxx run=174 failed
03:40:40.976 - xxxxxxxxxx run=175 failed
03:40:53.093 - xxxxxxxxxx run=176 failed
03:41:05.210 - xxxxxxxxxx run=177 failed
03:41:15.073 - ---------- run=178, buffer_size: 50 ----------
03:41:17.518 - ---------- run=179, buffer_size: 52 ----------
03:41:19.651 - ---------- run=180, buffer_size: 53 ----------
03:41:21.791 - ---------- run=181, buffer_size: 52 ----------
03:41:24.431 - ---------- run=182, buffer_size: 52 ----------
03:41:26.850 - ---------- run=183, buffer_size: 53 ----------
03:41:29.286 - ---------- run=184, buffer_size: 52 ----------
03:41:31.625 - ---------- run=185, buffer_size: 54 ----------
03:41:44.606 - xxxxxxxxxx run=186 failed
03:41:56.724 - xxxxxxxxxx run=187 failed
03:42:08.841 - xxxxxxxxxx run=188 failed
03:42:20.958 - xxxxxxxxxx run=189 failed
03:42:30.827 - ---------- run=190, buffer_size: 50 ----------
03:42:43.912 - xxxxxxxxxx run=191 failed
03:42:56.029 - xxxxxxxxxx run=192 failed
03:43:00.396 - ---------- run=193, buffer_size: 50 ----------
03:43:03.101 - ---------- run=194, buffer_size: 52 ----------
03:43:05.639 - ---------- run=195, buffer_size: 53 ----------
03:43:08.092 - ---------- run=196, buffer_size: 52 ----------
03:43:10.498 - ---------- run=197, buffer_size: 52 ----------
03:43:13.173 - ---------- run=198, buffer_size: 53 ----------
03:43:15.703 - ---------- run=199, buffer_size: 52 ----------
03:43:18.151 - ---------- run=200, buffer_size: 52 ----------
03:43:20.168 - ---------- run=201, buffer_size: 53 ----------
03:43:22.779 - ---------- run=202, buffer_size: 53 ----------
03:43:25.378 - ---------- run=203, buffer_size: 55 ----------
03:43:27.961 - ---------- run=204, buffer_size: 54 ----------
03:43:30.104 - ---------- run=205, buffer_size: 52 ----------
03:43:32.571 - ---------- run=206, buffer_size: 53 ----------
03:43:35.247 - ---------- run=207, buffer_size: 53 ----------
03:43:37.597 - ---------- run=208, buffer_size: 52 ----------
03:43:40.283 - ---------- run=209, buffer_size: 53 ----------
03:43:42.691 - ---------- run=210, buffer_size: 53 ----------
03:43:44.879 - ---------- run=211, buffer_size: 52 ----------
03:43:47.180 - ---------- run=212, buffer_size: 53 ----------
03:43:49.779 - ---------- run=213, buffer_size: 54 ----------
03:43:52.299 - ---------- run=214, buffer_size: 52 ----------
03:43:54.976 - ---------- run=215, buffer_size: 54 ----------
03:43:57.524 - ---------- run=216, buffer_size: 52 ----------
03:43:59.633 - ---------- run=217, buffer_size: 54 ----------
03:44:01.746 - ---------- run=218, buffer_size: 53 ----------
03:44:04.292 - ---------- run=219, buffer_size: 51 ----------
03:44:06.204 - ---------- run=220, buffer_size: 53 ----------
03:44:08.334 - ---------- run=221, buffer_size: 52 ----------
03:44:10.667 - ---------- run=222, buffer_size: 52 ----------
03:44:13.020 - ---------- run=223, buffer_size: 53 ----------
03:44:15.479 - ---------- run=224, buffer_size: 54 ----------
03:44:17.973 - ---------- run=225, buffer_size: 53 ----------
03:44:20.532 - ---------- run=226, buffer_size: 52 ----------
03:44:23.122 - ---------- run=227, buffer_size: 53 ----------
03:44:25.531 - ---------- run=228, buffer_size: 53 ----------
03:44:28.118 - ---------- run=229, buffer_size: 54 ----------
03:44:30.611 - ---------- run=230, buffer_size: 52 ----------
03:44:33.166 - ---------- run=231, buffer_size: 53 ----------
03:44:35.759 - ---------- run=232, buffer_size: 55 ----------
03:44:38.426 - ---------- run=233, buffer_size: 54 ----------
03:44:40.811 - ---------- run=234, buffer_size: 52 ----------
03:44:43.131 - ---------- run=235, buffer_size: 52 ----------
03:44:45.326 - ---------- run=236, buffer_size: 53 ----------
03:44:47.960 - ---------- run=237, buffer_size: 53 ----------
03:44:49.839 - ---------- run=238, buffer_size: 52 ----------
03:44:52.213 - ---------- run=239, buffer_size: 54 ----------
03:44:54.689 - ---------- run=240, buffer_size: 52 ----------
03:44:56.977 - ---------- run=241, buffer_size: 52 ----------
03:44:59.022 - ---------- run=242, buffer_size: 54 ----------
03:45:01.334 - ---------- run=243, buffer_size: 52 ----------
03:45:03.599 - ---------- run=244, buffer_size: 52 ----------
03:45:05.716 - ---------- run=245, buffer_size: 52 ----------
03:45:08.246 - ---------- run=246, buffer_size: 52 ----------
03:45:11.187 - ---------- run=247, buffer_size: 53 ----------
03:45:13.521 - ---------- run=248, buffer_size: 52 ----------
03:45:15.745 - ---------- run=249, buffer_size: 53 ----------
03:45:18.008 - ---------- run=250, buffer_size: 53 ----------
03:45:20.394 - ---------- run=251, buffer_size: 52 ----------
03:45:22.921 - ---------- run=252, buffer_size: 52 ----------
03:45:25.065 - ---------- run=253, buffer_size: 52 ----------
03:45:27.527 - ---------- run=254, buffer_size: 52 ----------
03:45:29.895 - ---------- run=255, buffer_size: 53 ----------
03:45:32.092 - ---------- run=256, buffer_size: 53 ----------
03:45:44.639 - xxxxxxxxxx run=257 failed
03:45:56.757 - xxxxxxxxxx run=258 failed
03:45:58.961 - xxxxxxxxxx run=259 failed
03:46:01.113 - ---------- run=260, buffer_size: 50 ----------
03:46:03.491 - ---------- run=261, buffer_size: 53 ----------
03:46:05.656 - ---------- run=262, buffer_size: 53 ----------
03:46:08.024 - ---------- run=263, buffer_size: 53 ----------
03:46:10.170 - ---------- run=264, buffer_size: 53 ----------
03:46:12.296 - ---------- run=265, buffer_size: 55 ----------
03:46:14.791 - ---------- run=266, buffer_size: 52 ----------
03:46:17.252 - ---------- run=267, buffer_size: 52 ----------
03:46:20.078 - ---------- run=268, buffer_size: 54 ----------
03:46:22.547 - ---------- run=269, buffer_size: 52 ----------
03:46:25.272 - ---------- run=270, buffer_size: 54 ----------
03:46:27.769 - ---------- run=271, buffer_size: 53 ----------
03:46:29.985 - ---------- run=272, buffer_size: 52 ----------
03:46:32.586 - ---------- run=273, buffer_size: 53 ----------
03:46:35.147 - ---------- run=274, buffer_size: 54 ----------
03:46:37.148 - ---------- run=275, buffer_size: 53 ----------
03:46:39.607 - ---------- run=276, buffer_size: 54 ----------
03:46:42.094 - ---------- run=277, buffer_size: 53 ----------
03:46:44.349 - ---------- run=278, buffer_size: 52 ----------
03:46:46.847 - ---------- run=279, buffer_size: 55 ----------
03:46:48.888 - ---------- run=280, buffer_size: 51 ----------
03:46:51.467 - ---------- run=281, buffer_size: 53 ----------
03:46:53.989 - ---------- run=282, buffer_size: 55 ----------
03:46:56.350 - ---------- run=283, buffer_size: 54 ----------
03:46:58.647 - ---------- run=284, buffer_size: 52 ----------
03:47:00.927 - ---------- run=285, buffer_size: 55 ----------
03:47:03.141 - ---------- run=286, buffer_size: 53 ----------
03:47:05.598 - ---------- run=287, buffer_size: 52 ----------
03:47:08.639 - ---------- run=288, buffer_size: 55 ----------
03:47:11.224 - ---------- run=289, buffer_size: 52 ----------
03:47:13.428 - ---------- run=290, buffer_size: 53 ----------
03:47:15.723 - ---------- run=291, buffer_size: 53 ----------
03:47:18.354 - ---------- run=292, buffer_size: 52 ----------
03:47:20.718 - ---------- run=293, buffer_size: 53 ----------
03:47:23.118 - ---------- run=294, buffer_size: 52 ----------
03:47:25.512 - ---------- run=295, buffer_size: 53 ----------
03:47:27.923 - ---------- run=296, buffer_size: 52 ----------
03:47:30.555 - ---------- run=297, buffer_size: 52 ----------
03:47:32.639 - ---------- run=298, buffer_size: 53 ----------
03:47:35.028 - ---------- run=299, buffer_size: 52 ----------
03:47:47.941 - xxxxxxxxxx run=300 failed
03:48:00.058 - xxxxxxxxxx run=301 failed
03:48:15.489 - xxxxxxxxxx run=302 failed
03:48:27.606 - xxxxxxxxxx run=303 failed
03:48:39.724 - xxxxxxxxxx run=304 failed
03:48:51.841 - xxxxxxxxxx run=305 failed
03:49:03.958 - xxxxxxxxxx run=306 failed
03:49:16.075 - xxxxxxxxxx run=307 failed
03:49:39.732 - xxxxxxxxxx run=308 failed
03:49:51.849 - xxxxxxxxxx run=309 failed
03:49:57.417 - ---------- run=310, buffer_size: 53 ----------
03:49:59.725 - ---------- run=311, buffer_size: 52 ----------
03:50:02.214 - ---------- run=312, buffer_size: 52 ----------
03:50:04.725 - ---------- run=313, buffer_size: 53 ----------
03:50:07.075 - ---------- run=314, buffer_size: 53 ----------
03:50:09.471 - ---------- run=315, buffer_size: 52 ----------
03:50:12.033 - ---------- run=316, buffer_size: 53 ----------
03:50:14.494 - ---------- run=317, buffer_size: 52 ----------
03:50:16.684 - ---------- run=318, buffer_size: 53 ----------
03:50:29.363 - xxxxxxxxxx run=319 failed
03:50:41.481 - xxxxxxxxxx run=320 failed
03:50:45.872 - ---------- run=321, buffer_size: 51 ----------
03:50:48.431 - ---------- run=322, buffer_size: 53 ----------
03:50:50.508 - ---------- run=323, buffer_size: 51 ----------
03:50:53.718 - ---------- run=324, buffer_size: 54 ----------
03:50:56.268 - ---------- run=325, buffer_size: 52 ----------
03:50:58.917 - ---------- run=326, buffer_size: 55 ----------
03:51:01.170 - ---------- run=327, buffer_size: 51 ----------
03:51:03.870 - ---------- run=328, buffer_size: 54 ----------
03:51:06.595 - ---------- run=329, buffer_size: 53 ----------
03:51:08.879 - ---------- run=330, buffer_size: 51 ----------
03:51:11.534 - ---------- run=331, buffer_size: 53 ----------
03:51:14.111 - ---------- run=332, buffer_size: 52 ----------
03:51:16.456 - ---------- run=333, buffer_size: 52 ----------
03:51:18.671 - ---------- run=334, buffer_size: 53 ----------
03:51:21.169 - ---------- run=335, buffer_size: 55 ----------
03:51:23.333 - ---------- run=336, buffer_size: 53 ----------
03:51:25.400 - ---------- run=337, buffer_size: 53 ----------
03:51:27.656 - ---------- run=338, buffer_size: 51 ----------
03:51:30.177 - ---------- run=339, buffer_size: 52 ----------
03:51:32.664 - ---------- run=340, buffer_size: 53 ----------
03:51:34.738 - ---------- run=341, buffer_size: 53 ----------
03:51:37.400 - ---------- run=342, buffer_size: 53 ----------
03:51:40.183 - ---------- run=343, buffer_size: 57 ----------
03:51:43.216 - ---------- run=344, buffer_size: 52 ----------
03:51:45.250 - ---------- run=345, buffer_size: 53 ----------
03:51:59.499 - xxxxxxxxxx run=346 failed
03:52:11.616 - xxxxxxxxxx run=347 failed
03:52:22.575 - ---------- run=348, buffer_size: 50 ----------
03:52:25.038 - ---------- run=349, buffer_size: 52 ----------
03:52:27.268 - ---------- run=350, buffer_size: 52 ----------
03:52:29.783 - ---------- run=351, buffer_size: 52 ----------
03:52:32.219 - ---------- run=352, buffer_size: 53 ----------
03:52:34.671 - ---------- run=353, buffer_size: 53 ----------
03:52:37.140 - ---------- run=354, buffer_size: 54 ----------
03:52:39.646 - ---------- run=355, buffer_size: 52 ----------
03:52:41.965 - ---------- run=356, buffer_size: 52 ----------
03:52:54.557 - xxxxxxxxxx run=357 failed
03:53:06.675 - xxxxxxxxxx run=358 failed
03:53:18.792 - xxxxxxxxxx run=359 failed
03:53:37.522 - xxxxxxxxxx run=360 failed
03:53:49.640 - xxxxxxxxxx run=361 failed
03:54:01.756 - xxxxxxxxxx run=362 failed
03:54:13.874 - xxxxxxxxxx run=363 failed
03:54:30.411 - xxxxxxxxxx run=364 failed
03:54:42.528 - xxxxxxxxxx run=365 failed
03:54:54.645 - xxxxxxxxxx run=366 failed
03:55:11.177 - xxxxxxxxxx run=367 failed
03:55:23.295 - xxxxxxxxxx run=368 failed
03:55:35.411 - xxxxxxxxxx run=369 failed
03:55:42.044 - ---------- run=370, buffer_size: 52 ----------
03:55:44.290 - ---------- run=371, buffer_size: 53 ----------
03:55:46.437 - ---------- run=372, buffer_size: 52 ----------
03:55:48.756 - ---------- run=373, buffer_size: 53 ----------
03:55:50.868 - ---------- run=374, buffer_size: 52 ----------
03:55:53.563 - ---------- run=375, buffer_size: 52 ----------
03:55:55.946 - ---------- run=376, buffer_size: 53 ----------
03:55:57.991 - ---------- run=377, buffer_size: 52 ----------
03:56:12.493 - xxxxxxxxxx run=378 failed
03:56:24.609 - xxxxxxxxxx run=379 failed
03:56:36.727 - xxxxxxxxxx run=380 failed
03:56:48.844 - xxxxxxxxxx run=381 failed
03:56:54.304 - ---------- run=382, buffer_size: 50 ----------
03:56:57.255 - ---------- run=383, buffer_size: 55 ----------
03:56:59.682 - ---------- run=384, buffer_size: 53 ----------
03:57:01.990 - ---------- run=385, buffer_size: 54 ----------
03:57:04.279 - ---------- run=386, buffer_size: 52 ----------
03:57:17.614 - xxxxxxxxxx run=387 failed
03:57:29.731 - xxxxxxxxxx run=388 failed
03:57:37.388 - ---------- run=389, buffer_size: 50 ----------
03:57:39.654 - ---------- run=390, buffer_size: 52 ----------
03:57:42.052 - ---------- run=391, buffer_size: 52 ----------
03:57:44.347 - ---------- run=392, buffer_size: 52 ----------
03:57:46.784 - ---------- run=393, buffer_size: 53 ----------
03:57:49.055 - ---------- run=394, buffer_size: 53 ----------
03:57:51.480 - ---------- run=395, buffer_size: 53 ----------
03:57:53.897 - ---------- run=396, buffer_size: 56 ----------
03:57:56.690 - ---------- run=397, buffer_size: 56 ----------
03:57:59.712 - ---------- run=398, buffer_size: 53 ----------
03:58:02.106 - ---------- run=399, buffer_size: 53 ----------
03:58:04.374 - ---------- run=400, buffer_size: 55 ----------
03:58:06.638 - ---------- run=401, buffer_size: 52 ----------
03:58:08.689 - ---------- run=402, buffer_size: 51 ----------
03:58:10.929 - ---------- run=403, buffer_size: 52 ----------
03:58:13.225 - ---------- run=404, buffer_size: 53 ----------
03:58:15.537 - ---------- run=405, buffer_size: 52 ----------
03:58:18.246 - ---------- run=406, buffer_size: 53 ----------
03:58:20.619 - ---------- run=407, buffer_size: 53 ----------
03:58:22.882 - ---------- run=408, buffer_size: 53 ----------
03:58:25.079 - ---------- run=409, buffer_size: 54 ----------
03:58:27.572 - ---------- run=410, buffer_size: 52 ----------
03:58:29.517 - ---------- run=411, buffer_size: 52 ----------
03:58:31.723 - ---------- run=412, buffer_size: 52 ----------
03:58:34.282 - ---------- run=413, buffer_size: 56 ----------
03:58:36.900 - ---------- run=414, buffer_size: 51 ----------
03:58:39.421 - ---------- run=415, buffer_size: 56 ----------
03:58:41.904 - ---------- run=416, buffer_size: 52 ----------
03:58:44.107 - ---------- run=417, buffer_size: 53 ----------
03:58:46.420 - ---------- run=418, buffer_size: 53 ----------
03:58:49.171 - ---------- run=419, buffer_size: 52 ----------
03:58:51.479 - ---------- run=420, buffer_size: 53 ----------
03:58:54.145 - ---------- run=421, buffer_size: 54 ----------
03:58:56.340 - ---------- run=422, buffer_size: 53 ----------
03:58:58.659 - ---------- run=423, buffer_size: 53 ----------
03:59:01.190 - ---------- run=424, buffer_size: 52 ----------
03:59:04.032 - ---------- run=425, buffer_size: 54 ----------
03:59:06.395 - ---------- run=426, buffer_size: 53 ----------
03:59:08.666 - ---------- run=427, buffer_size: 53 ----------
03:59:10.875 - ---------- run=428, buffer_size: 52 ----------
03:59:13.107 - ---------- run=429, buffer_size: 53 ----------
03:59:15.690 - ---------- run=430, buffer_size: 54 ----------
03:59:17.801 - ---------- run=431, buffer_size: 52 ----------
03:59:19.837 - ---------- run=432, buffer_size: 53 ----------
03:59:22.467 - ---------- run=433, buffer_size: 52 ----------
03:59:24.839 - ---------- run=434, buffer_size: 53 ----------
03:59:27.542 - ---------- run=435, buffer_size: 53 ----------
03:59:29.859 - ---------- run=436, buffer_size: 53 ----------
03:59:32.238 - ---------- run=437, buffer_size: 52 ----------
03:59:34.732 - ---------- run=438, buffer_size: 54 ----------
03:59:37.245 - ---------- run=439, buffer_size: 53 ----------
03:59:39.555 - ---------- run=440, buffer_size: 55 ----------
03:59:42.359 - ---------- run=441, buffer_size: 53 ----------
03:59:44.401 - ---------- run=442, buffer_size: 52 ----------
03:59:46.946 - ---------- run=443, buffer_size: 53 ----------
03:59:49.126 - ---------- run=444, buffer_size: 53 ----------
03:59:51.783 - ---------- run=445, buffer_size: 53 ----------
03:59:54.311 - ---------- run=446, buffer_size: 53 ----------
03:59:57.017 - ---------- run=447, buffer_size: 52 ----------
03:59:59.506 - ---------- run=448, buffer_size: 53 ----------
04:00:01.455 - ---------- run=449, buffer_size: 53 ----------
04:00:03.862 - ---------- run=450, buffer_size: 53 ----------
04:00:06.863 - ---------- run=451, buffer_size: 52 ----------
04:00:08.877 - ---------- run=452, buffer_size: 52 ----------
04:00:11.434 - ---------- run=453, buffer_size: 55 ----------
04:00:13.940 - ---------- run=454, buffer_size: 54 ----------
04:00:16.150 - ---------- run=455, buffer_size: 52 ----------
04:00:18.599 - ---------- run=456, buffer_size: 52 ----------
04:00:20.918 - ---------- run=457, buffer_size: 53 ----------
04:00:23.398 - ---------- run=458, buffer_size: 53 ----------
04:00:25.613 - ---------- run=459, buffer_size: 52 ----------
04:00:28.232 - ---------- run=460, buffer_size: 52 ----------
04:00:41.654 - xxxxxxxxxx run=461 failed
04:00:53.772 - xxxxxxxxxx run=462 failed
04:00:58.126 - ---------- run=463, buffer_size: 50 ----------
04:01:00.084 - ---------- run=464, buffer_size: 52 ----------
04:01:02.175 - ---------- run=465, buffer_size: 52 ----------
04:01:09.482 - xxxxxxxxxx run=466 failed
04:01:21.600 - xxxxxxxxxx run=467 failed
04:01:22.702 - xxxxxxxxxx run=468 failed
04:01:31.515 - xxxxxxxxxx run=469 failed
04:01:35.922 - xxxxxxxxxx run=470 failed
04:01:48.039 - xxxxxxxxxx run=471 failed
04:01:59.193 - xxxxxxxxxx run=472 failed
04:02:11.310 - xxxxxxxxxx run=473 failed
04:02:23.428 - xxxxxxxxxx run=474 failed
