00:17:12.975 - ---------- run=0, buffer_size: 50 ----------
00:21:44.184 - ---------- run=55, buffer_size: 55 ----------
00:21:47.051 - ---------- run=56, buffer_size: 57 ----------
00:21:49.249 - ---------- run=57, buffer_size: 53 ----------
00:21:51.793 - ---------- run=58, buffer_size: 54 ----------
00:21:54.278 - ---------- run=59, buffer_size: 55 ----------
00:21:56.610 - ---------- run=60, buffer_size: 54 ----------
00:21:58.923 - ---------- run=61, buffer_size: 54 ----------
00:22:01.051 - ---------- run=62, buffer_size: 55 ----------
00:22:03.207 - ---------- run=63, buffer_size: 54 ----------
00:22:05.763 - ---------- run=64, buffer_size: 54 ----------
00:22:08.349 - ---------- run=65, buffer_size: 53 ----------
00:22:10.911 - ---------- run=66, buffer_size: 52 ----------
00:22:13.600 - ---------- run=67, buffer_size: 53 ----------
00:23:28.521 - ---------- run=68, buffer_size: 55 ----------
00:23:30.900 - ---------- run=69, buffer_size: 54 ----------
00:23:33.006 - ---------- run=70, buffer_size: 53 ----------
00:23:35.346 - ---------- run=71, buffer_size: 55 ----------
00:23:37.784 - ---------- run=72, buffer_size: 53 ----------
00:23:40.057 - ---------- run=73, buffer_size: 53 ----------
00:23:42.380 - ---------- run=74, buffer_size: 56 ----------
00:23:45.320 - ---------- run=75, buffer_size: 54 ----------
00:23:47.898 - ---------- run=76, buffer_size: 54 ----------
00:23:50.138 - ---------- run=77, buffer_size: 52 ----------
00:23:52.142 - ---------- run=78, buffer_size: 54 ----------
00:23:54.202 - ---------- run=79, buffer_size: 54 ----------
00:23:56.400 - ---------- run=80, buffer_size: 53 ----------
00:23:58.685 - ---------- run=81, buffer_size: 53 ----------
00:24:01.484 - ---------- run=82, buffer_size: 57 ----------
00:24:03.941 - ---------- run=83, buffer_size: 53 ----------
00:24:06.549 - ---------- run=84, buffer_size: 56 ----------
00:24:08.919 - ---------- run=85, buffer_size: 54 ----------
00:24:11.864 - ---------- run=86, buffer_size: 54 ----------
00:24:14.543 - ---------- run=87, buffer_size: 53 ----------
00:24:23.569 - ---------- run=88, buffer_size: 54 ----------
00:24:26.062 - ---------- run=89, buffer_size: 53 ----------
00:24:28.342 - ---------- run=90, buffer_size: 54 ----------
00:24:30.449 - ---------- run=91, buffer_size: 55 ----------
00:24:32.583 - ---------- run=92, buffer_size: 53 ----------
00:24:34.824 - ---------- run=93, buffer_size: 54 ----------
00:24:37.297 - ---------- run=94, buffer_size: 55 ----------
00:24:39.431 - ---------- run=95, buffer_size: 54 ----------
00:24:41.648 - ---------- run=96, buffer_size: 54 ----------
00:24:43.447 - ---------- run=97, buffer_size: 52 ----------
00:24:46.304 - ---------- run=98, buffer_size: 56 ----------
00:24:48.584 - ---------- run=99, buffer_size: 54 ----------
00:24:50.893 - ---------- run=100, buffer_size: 55 ----------
00:24:53.226 - ---------- run=101, buffer_size: 56 ----------
00:24:55.758 - ---------- run=102, buffer_size: 53 ----------
00:24:58.158 - ---------- run=103, buffer_size: 56 ----------
00:25:00.491 - ---------- run=104, buffer_size: 54 ----------
00:25:12.952 - xxxxxxxxxx run=105 failed
00:25:25.070 - xxxxxxxxxx run=106 failed
00:25:51.558 - xxxxxxxxxx run=107 failed
00:26:51.126 - xxxxxxxxxx run=108 failed
00:27:23.122 - xxxxxxxxxx run=109 failed
00:27:35.239 - xxxxxxxxxx run=110 failed
00:27:43.992 - ---------- run=111, buffer_size: 50 ----------
00:27:46.510 - ---------- run=112, buffer_size: 53 ----------
00:27:48.818 - ---------- run=113, buffer_size: 54 ----------
00:27:50.871 - ---------- run=114, buffer_size: 54 ----------
00:27:53.350 - ---------- run=115, buffer_size: 53 ----------
00:27:56.074 - ---------- run=116, buffer_size: 54 ----------
00:27:58.237 - ---------- run=117, buffer_size: 54 ----------
00:28:00.734 - ---------- run=118, buffer_size: 56 ----------
00:28:03.200 - ---------- run=119, buffer_size: 53 ----------
00:28:05.175 - ---------- run=120, buffer_size: 53 ----------
00:28:07.830 - ---------- run=121, buffer_size: 54 ----------
00:28:10.057 - ---------- run=122, buffer_size: 54 ----------
00:28:12.674 - ---------- run=123, buffer_size: 54 ----------
00:28:14.933 - ---------- run=124, buffer_size: 55 ----------
00:28:17.276 - ---------- run=125, buffer_size: 52 ----------
00:28:19.541 - ---------- run=126, buffer_size: 53 ----------
00:28:21.750 - ---------- run=127, buffer_size: 55 ----------
00:28:24.186 - ---------- run=128, buffer_size: 55 ----------
00:28:50.422 - xxxxxxxxxx run=129 failed
00:29:09.186 - xxxxxxxxxx run=130 failed
00:29:34.551 - xxxxxxxxxx run=131 failed
00:30:30.947 - xxxxxxxxxx run=132 failed
00:30:52.956 - ---------- run=133, buffer_size: 50 ----------
00:30:55.262 - ---------- run=134, buffer_size: 53 ----------
00:30:57.803 - ---------- run=135, buffer_size: 54 ----------
00:31:11.664 - xxxxxxxxxx run=136 failed
00:32:48.804 - ---------- run=137, buffer_size: 50 ----------
00:33:24.243 - ---------- run=138, buffer_size: 53 ----------
00:33:26.711 - ---------- run=139, buffer_size: 52 ----------
00:33:28.978 - ---------- run=140, buffer_size: 56 ----------
00:33:31.572 - ---------- run=141, buffer_size: 53 ----------
00:33:33.808 - ---------- run=142, buffer_size: 53 ----------
00:33:36.085 - ---------- run=143, buffer_size: 54 ----------
00:33:38.491 - ---------- run=144, buffer_size: 54 ----------
00:33:40.567 - ---------- run=145, buffer_size: 53 ----------
00:33:42.666 - ---------- run=146, buffer_size: 55 ----------
00:33:44.915 - ---------- run=147, buffer_size: 54 ----------
00:33:47.750 - ---------- run=148, buffer_size: 53 ----------
00:33:49.902 - ---------- run=149, buffer_size: 55 ----------
00:33:52.604 - ---------- run=150, buffer_size: 54 ----------
00:33:55.016 - ---------- run=151, buffer_size: 53 ----------
00:33:57.722 - ---------- run=152, buffer_size: 55 ----------
00:33:59.870 - ---------- run=153, buffer_size: 52 ----------
00:34:02.100 - ---------- run=154, buffer_size: 54 ----------
00:34:04.714 - ---------- run=155, buffer_size: 54 ----------
00:34:07.613 - ---------- run=156, buffer_size: 53 ----------
00:34:10.147 - ---------- run=157, buffer_size: 52 ----------
00:34:23.044 - xxxxxxxxxx run=158 failed
00:34:58.375 - ---------- run=159, buffer_size: 50 ----------
00:35:01.030 - ---------- run=160, buffer_size: 55 ----------
00:35:03.403 - ---------- run=161, buffer_size: 53 ----------
00:35:06.077 - ---------- run=162, buffer_size: 53 ----------
00:35:08.892 - ---------- run=163, buffer_size: 54 ----------
00:35:11.206 - ---------- run=164, buffer_size: 54 ----------
00:35:13.967 - ---------- run=165, buffer_size: 55 ----------
00:35:16.486 - ---------- run=166, buffer_size: 55 ----------
00:35:19.093 - ---------- run=167, buffer_size: 53 ----------
00:35:21.045 - ---------- run=168, buffer_size: 53 ----------
00:35:23.223 - ---------- run=169, buffer_size: 55 ----------
00:35:25.612 - ---------- run=170, buffer_size: 52 ----------
00:35:28.060 - ---------- run=171, buffer_size: 54 ----------
00:35:30.376 - ---------- run=172, buffer_size: 53 ----------
00:35:32.762 - ---------- run=173, buffer_size: 54 ----------
00:35:35.243 - ---------- run=174, buffer_size: 54 ----------
00:35:37.617 - ---------- run=175, buffer_size: 54 ----------
00:35:39.886 - ---------- run=176, buffer_size: 56 ----------
00:35:42.434 - ---------- run=177, buffer_size: 54 ----------
00:35:44.974 - ---------- run=178, buffer_size: 53 ----------
00:35:47.285 - ---------- run=179, buffer_size: 53 ----------
00:35:49.563 - ---------- run=180, buffer_size: 54 ----------
00:35:52.354 - ---------- run=181, buffer_size: 54 ----------
00:35:54.492 - ---------- run=182, buffer_size: 53 ----------
00:36:12.259 - xxxxxxxxxx run=183 failed
00:36:29.889 - xxxxxxxxxx run=184 failed
00:36:42.006 - xxxxxxxxxx run=185 failed
00:36:58.534 - xxxxxxxxxx run=186 failed
00:37:10.651 - xxxxxxxxxx run=187 failed
00:37:22.768 - xxxxxxxxxx run=188 failed
00:37:50.335 - xxxxxxxxxx run=189 failed
00:38:02.457 - xxxxxxxxxx run=190 failed
00:38:26.700 - xxxxxxxxxx run=191 failed
00:38:46.482 - ---------- run=192, buffer_size: 50 ----------
00:38:49.121 - ---------- run=193, buffer_size: 54 ----------
00:38:51.680 - ---------- run=194, buffer_size: 54 ----------
00:38:53.945 - ---------- run=195, buffer_size: 55 ----------
00:38:56.266 - ---------- run=196, buffer_size: 54 ----------
00:38:58.144 - ---------- run=197, buffer_size: 53 ----------
00:39:00.740 - ---------- run=198, buffer_size: 52 ----------
00:39:03.183 - ---------- run=199, buffer_size: 54 ----------
00:39:05.400 - ---------- run=200, buffer_size: 52 ----------
00:39:07.804 - ---------- run=201, buffer_size: 52 ----------
00:39:10.158 - ---------- run=202, buffer_size: 53 ----------
00:39:12.871 - ---------- run=203, buffer_size: 55 ----------
00:39:15.228 - ---------- run=204, buffer_size: 55 ----------
00:39:17.600 - ---------- run=205, buffer_size: 56 ----------
00:39:20.481 - ---------- run=206, buffer_size: 54 ----------
00:39:22.815 - ---------- run=207, buffer_size: 54 ----------
00:39:25.327 - ---------- run=208, buffer_size: 52 ----------
00:39:27.817 - ---------- run=209, buffer_size: 53 ----------
00:39:30.121 - ---------- run=210, buffer_size: 53 ----------
00:39:32.186 - ---------- run=211, buffer_size: 53 ----------
00:39:34.735 - ---------- run=212, buffer_size: 54 ----------
00:39:37.005 - ---------- run=213, buffer_size: 53 ----------
00:39:38.985 - ---------- run=214, buffer_size: 53 ----------
00:39:41.419 - ---------- run=215, buffer_size: 55 ----------
00:39:43.793 - ---------- run=216, buffer_size: 53 ----------
00:39:46.310 - ---------- run=217, buffer_size: 54 ----------
00:39:48.576 - ---------- run=218, buffer_size: 54 ----------
00:39:50.720 - ---------- run=219, buffer_size: 53 ----------
00:39:53.150 - ---------- run=220, buffer_size: 52 ----------
00:39:55.470 - ---------- run=221, buffer_size: 53 ----------
00:39:57.674 - ---------- run=222, buffer_size: 54 ----------
00:40:00.054 - ---------- run=223, buffer_size: 53 ----------
00:40:02.800 - ---------- run=224, buffer_size: 55 ----------
00:40:05.151 - ---------- run=225, buffer_size: 55 ----------
00:40:07.233 - ---------- run=226, buffer_size: 54 ----------
00:40:09.367 - ---------- run=227, buffer_size: 52 ----------
00:40:11.973 - ---------- run=228, buffer_size: 54 ----------
00:40:14.649 - ---------- run=229, buffer_size: 54 ----------
00:40:17.297 - ---------- run=230, buffer_size: 54 ----------
00:40:19.514 - ---------- run=231, buffer_size: 53 ----------
00:40:27.694 - xxxxxxxxxx run=232 failed
00:40:33.202 - xxxxxxxxxx run=233 failed
00:40:51.983 - xxxxxxxxxx run=234 failed
00:41:04.227 - xxxxxxxxxx run=235 failed
00:41:37.379 - ---------- run=236, buffer_size: 50 ----------
00:41:39.888 - ---------- run=237, buffer_size: 54 ----------
00:41:42.362 - ---------- run=238, buffer_size: 55 ----------
00:41:44.345 - ---------- run=239, buffer_size: 56 ----------
00:41:46.845 - ---------- run=240, buffer_size: 55 ----------
00:41:48.950 - ---------- run=241, buffer_size: 53 ----------
00:41:51.539 - ---------- run=242, buffer_size: 54 ----------
00:41:54.087 - ---------- run=243, buffer_size: 55 ----------
00:41:56.712 - ---------- run=244, buffer_size: 53 ----------
00:41:59.449 - ---------- run=245, buffer_size: 53 ----------
00:42:01.984 - ---------- run=246, buffer_size: 54 ----------
00:42:04.431 - ---------- run=247, buffer_size: 56 ----------
00:42:06.698 - ---------- run=248, buffer_size: 53 ----------
00:42:09.266 - ---------- run=249, buffer_size: 53 ----------
00:42:11.672 - ---------- run=250, buffer_size: 52 ----------
00:42:14.040 - ---------- run=251, buffer_size: 54 ----------
00:42:17.126 - ---------- run=252, buffer_size: 52 ----------
00:42:19.884 - ---------- run=253, buffer_size: 54 ----------
00:42:22.194 - ---------- run=254, buffer_size: 55 ----------
00:42:34.506 - xxxxxxxxxx run=255 failed
00:42:46.622 - xxxxxxxxxx run=256 failed
00:43:20.875 - ---------- run=257, buffer_size: 50 ----------
00:43:23.407 - ---------- run=258, buffer_size: 54 ----------
00:43:25.442 - ---------- run=259, buffer_size: 53 ----------
00:43:27.822 - ---------- run=260, buffer_size: 53 ----------
00:43:29.943 - ---------- run=261, buffer_size: 53 ----------
00:43:32.547 - ---------- run=262, buffer_size: 54 ----------
00:43:35.507 - ---------- run=263, buffer_size: 54 ----------
00:43:37.568 - ---------- run=264, buffer_size: 53 ----------
00:43:39.580 - ---------- run=265, buffer_size: 54 ----------
00:43:42.014 - ---------- run=266, buffer_size: 55 ----------
00:43:43.972 - ---------- run=267, buffer_size: 54 ----------
00:43:46.536 - ---------- run=268, buffer_size: 53 ----------
00:43:49.154 - ---------- run=269, buffer_size: 53 ----------
00:43:51.505 - ---------- run=270, buffer_size: 55 ----------
00:43:53.683 - ---------- run=271, buffer_size: 54 ----------
00:43:55.837 - ---------- run=272, buffer_size: 53 ----------
00:43:58.253 - ---------- run=273, buffer_size: 55 ----------
00:44:00.565 - ---------- run=274, buffer_size: 54 ----------
00:44:02.807 - ---------- run=275, buffer_size: 53 ----------
00:44:05.083 - ---------- run=276, buffer_size: 53 ----------
00:44:07.097 - ---------- run=277, buffer_size: 53 ----------
00:44:09.643 - ---------- run=278, buffer_size: 54 ----------
00:44:12.107 - ---------- run=279, buffer_size: 55 ----------
00:44:14.815 - ---------- run=280, buffer_size: 54 ----------
00:44:17.401 - ---------- run=281, buffer_size: 54 ----------
00:44:19.482 - ---------- run=282, buffer_size: 53 ----------
00:44:22.124 - ---------- run=283, buffer_size: 54 ----------
00:44:24.658 - ---------- run=284, buffer_size: 57 ----------
00:44:27.227 - ---------- run=285, buffer_size: 53 ----------
00:44:29.795 - ---------- run=286, buffer_size: 54 ----------
00:44:32.281 - ---------- run=287, buffer_size: 53 ----------
00:44:34.083 - ---------- run=288, buffer_size: 53 ----------
00:44:36.473 - ---------- run=289, buffer_size: 54 ----------
00:44:38.690 - ---------- run=290, buffer_size: 54 ----------
00:44:41.531 - ---------- run=291, buffer_size: 55 ----------
00:44:44.308 - ---------- run=292, buffer_size: 53 ----------
00:44:46.911 - ---------- run=293, buffer_size: 54 ----------
00:44:49.436 - ---------- run=294, buffer_size: 54 ----------
00:44:51.644 - ---------- run=295, buffer_size: 54 ----------
00:44:53.848 - ---------- run=296, buffer_size: 53 ----------
00:44:56.608 - ---------- run=297, buffer_size: 53 ----------
00:44:59.017 - ---------- run=298, buffer_size: 53 ----------
00:45:11.818 - xxxxxxxxxx run=299 failed
00:46:17.071 - ---------- run=300, buffer_size: 51 ----------
00:46:19.897 - ---------- run=301, buffer_size: 55 ----------
00:46:22.212 - ---------- run=302, buffer_size: 54 ----------
00:46:24.682 - ---------- run=303, buffer_size: 55 ----------
00:46:26.858 - ---------- run=304, buffer_size: 53 ----------
00:46:29.190 - ---------- run=305, buffer_size: 54 ----------
00:46:31.637 - ---------- run=306, buffer_size: 54 ----------
00:46:34.456 - ---------- run=307, buffer_size: 53 ----------
00:46:36.505 - ---------- run=308, buffer_size: 53 ----------
00:46:38.690 - ---------- run=309, buffer_size: 53 ----------
00:46:41.031 - ---------- run=310, buffer_size: 54 ----------
00:46:43.602 - ---------- run=311, buffer_size: 54 ----------
00:46:45.767 - ---------- run=312, buffer_size: 55 ----------
00:46:48.276 - ---------- run=313, buffer_size: 54 ----------
00:46:50.336 - ---------- run=314, buffer_size: 54 ----------
00:46:52.495 - ---------- run=315, buffer_size: 53 ----------
00:46:55.192 - ---------- run=316, buffer_size: 55 ----------
00:46:57.605 - ---------- run=317, buffer_size: 55 ----------
00:47:00.286 - ---------- run=318, buffer_size: 53 ----------
00:47:03.055 - ---------- run=319, buffer_size: 53 ----------
00:47:05.324 - ---------- run=320, buffer_size: 54 ----------
00:47:07.802 - ---------- run=321, buffer_size: 54 ----------
00:47:10.338 - ---------- run=322, buffer_size: 55 ----------
00:47:12.750 - ---------- run=323, buffer_size: 54 ----------
00:47:15.573 - ---------- run=324, buffer_size: 58 ----------
00:47:18.226 - ---------- run=325, buffer_size: 57 ----------
00:47:20.609 - ---------- run=326, buffer_size: 53 ----------
00:47:23.124 - ---------- run=327, buffer_size: 55 ----------
00:47:25.547 - ---------- run=328, buffer_size: 53 ----------
00:47:28.170 - ---------- run=329, buffer_size: 54 ----------
00:47:30.628 - ---------- run=330, buffer_size: 55 ----------
00:47:32.861 - ---------- run=331, buffer_size: 54 ----------
00:47:35.491 - ---------- run=332, buffer_size: 52 ----------
00:47:38.463 - ---------- run=333, buffer_size: 53 ----------
00:47:41.060 - ---------- run=334, buffer_size: 54 ----------
00:47:43.230 - ---------- run=335, buffer_size: 55 ----------
00:47:45.625 - ---------- run=336, buffer_size: 53 ----------
00:47:48.085 - ---------- run=337, buffer_size: 53 ----------
00:47:50.320 - ---------- run=338, buffer_size: 53 ----------
00:47:52.720 - ---------- run=339, buffer_size: 52 ----------
00:47:55.171 - ---------- run=340, buffer_size: 54 ----------
00:47:57.684 - ---------- run=341, buffer_size: 53 ----------
00:48:00.303 - ---------- run=342, buffer_size: 54 ----------
00:48:03.190 - ---------- run=343, buffer_size: 53 ----------
00:48:05.587 - ---------- run=344, buffer_size: 54 ----------
00:48:20.280 - ---------- run=345, buffer_size: 53 ----------
00:48:22.701 - ---------- run=346, buffer_size: 53 ----------
00:48:24.791 - ---------- run=347, buffer_size: 54 ----------
00:48:27.063 - ---------- run=348, buffer_size: 56 ----------
00:48:29.472 - ---------- run=349, buffer_size: 53 ----------
00:48:31.719 - ---------- run=350, buffer_size: 54 ----------
00:48:33.830 - ---------- run=351, buffer_size: 53 ----------
00:48:36.349 - ---------- run=352, buffer_size: 54 ----------
00:48:38.813 - ---------- run=353, buffer_size: 53 ----------
00:48:41.406 - ---------- run=354, buffer_size: 55 ----------
00:48:43.669 - ---------- run=355, buffer_size: 53 ----------
00:48:46.104 - ---------- run=356, buffer_size: 54 ----------
00:48:48.563 - ---------- run=357, buffer_size: 55 ----------
00:48:50.743 - ---------- run=358, buffer_size: 53 ----------
00:48:53.025 - ---------- run=359, buffer_size: 53 ----------
00:48:55.653 - ---------- run=360, buffer_size: 54 ----------
00:48:58.314 - ---------- run=361, buffer_size: 54 ----------
00:49:01.119 - ---------- run=362, buffer_size: 53 ----------
00:49:03.508 - ---------- run=363, buffer_size: 54 ----------
00:49:05.838 - ---------- run=364, buffer_size: 52 ----------
00:49:08.599 - ---------- run=365, buffer_size: 53 ----------
00:49:10.722 - ---------- run=366, buffer_size: 55 ----------
00:49:13.421 - ---------- run=367, buffer_size: 55 ----------
00:49:15.823 - ---------- run=368, buffer_size: 54 ----------
00:49:18.215 - ---------- run=369, buffer_size: 53 ----------
00:49:20.702 - ---------- run=370, buffer_size: 53 ----------
00:49:23.137 - ---------- run=371, buffer_size: 53 ----------
00:49:25.623 - ---------- run=372, buffer_size: 53 ----------
00:49:28.052 - ---------- run=373, buffer_size: 54 ----------
00:49:30.787 - ---------- run=374, buffer_size: 55 ----------
00:49:32.938 - ---------- run=375, buffer_size: 53 ----------
00:49:35.223 - ---------- run=376, buffer_size: 54 ----------
00:49:37.562 - ---------- run=377, buffer_size: 53 ----------
00:49:39.748 - ---------- run=378, buffer_size: 55 ----------
00:49:42.262 - ---------- run=379, buffer_size: 53 ----------
00:49:44.988 - ---------- run=380, buffer_size: 54 ----------
00:49:47.241 - ---------- run=381, buffer_size: 54 ----------
00:49:49.653 - ---------- run=382, buffer_size: 54 ----------
00:49:52.133 - ---------- run=383, buffer_size: 53 ----------
00:49:54.511 - ---------- run=384, buffer_size: 54 ----------
00:49:56.859 - ---------- run=385, buffer_size: 55 ----------
00:49:58.967 - ---------- run=386, buffer_size: 52 ----------
00:50:01.439 - ---------- run=387, buffer_size: 55 ----------
00:50:03.630 - ---------- run=388, buffer_size: 53 ----------
00:50:05.580 - ---------- run=389, buffer_size: 53 ----------
00:50:08.064 - ---------- run=390, buffer_size: 53 ----------
00:50:10.559 - ---------- run=391, buffer_size: 53 ----------
00:50:12.963 - ---------- run=392, buffer_size: 53 ----------
00:50:15.099 - ---------- run=393, buffer_size: 52 ----------
00:50:17.407 - ---------- run=394, buffer_size: 54 ----------
00:50:19.814 - ---------- run=395, buffer_size: 56 ----------
00:50:22.791 - ---------- run=396, buffer_size: 54 ----------
00:50:24.835 - ---------- run=397, buffer_size: 54 ----------
00:50:27.416 - ---------- run=398, buffer_size: 56 ----------
00:50:29.916 - ---------- run=399, buffer_size: 54 ----------
00:50:32.373 - ---------- run=400, buffer_size: 54 ----------
00:50:34.763 - ---------- run=401, buffer_size: 56 ----------
00:50:36.911 - ---------- run=402, buffer_size: 52 ----------
00:50:39.195 - ---------- run=403, buffer_size: 54 ----------
00:50:51.444 - xxxxxxxxxx run=404 failed
00:51:03.562 - xxxxxxxxxx run=405 failed
00:51:15.679 - xxxxxxxxxx run=406 failed
00:51:27.796 - xxxxxxxxxx run=407 failed
00:51:39.914 - xxxxxxxxxx run=408 failed
00:51:52.031 - xxxxxxxxxx run=409 failed
00:52:04.149 - xxxxxxxxxx run=410 failed
00:52:16.266 - xxxxxxxxxx run=411 failed
00:52:28.384 - xxxxxxxxxx run=412 failed
00:52:40.501 - xxxxxxxxxx run=413 failed
00:52:52.618 - xxxxxxxxxx run=414 failed
00:53:04.735 - xxxxxxxxxx run=415 failed
00:53:16.853 - xxxxxxxxxx run=416 failed
00:53:28.970 - xxxxxxxxxx run=417 failed
00:53:41.088 - xxxxxxxxxx run=418 failed
00:53:45.507 - ---------- run=419, buffer_size: 53 ----------
00:53:47.478 - ---------- run=420, buffer_size: 54 ----------
00:53:50.203 - ---------- run=421, buffer_size: 54 ----------
00:53:52.700 - ---------- run=422, buffer_size: 55 ----------
00:53:55.243 - ---------- run=423, buffer_size: 55 ----------
00:53:57.762 - ---------- run=424, buffer_size: 52 ----------
00:54:00.392 - ---------- run=425, buffer_size: 54 ----------
00:54:02.841 - ---------- run=426, buffer_size: 55 ----------
00:54:04.920 - ---------- run=427, buffer_size: 53 ----------
00:54:07.130 - ---------- run=428, buffer_size: 53 ----------
00:54:09.420 - ---------- run=429, buffer_size: 54 ----------
00:54:11.767 - ---------- run=430, buffer_size: 53 ----------
00:54:14.143 - ---------- run=431, buffer_size: 53 ----------
00:54:26.444 - xxxxxxxxxx run=432 failed
00:54:38.561 - xxxxxxxxxx run=433 failed
00:55:03.925 - xxxxxxxxxx run=434 failed
00:56:00.256 - ---------- run=435, buffer_size: 50 ----------
00:56:02.778 - ---------- run=436, buffer_size: 55 ----------
00:56:05.013 - ---------- run=437, buffer_size: 55 ----------
00:56:07.452 - ---------- run=438, buffer_size: 55 ----------
00:56:10.042 - ---------- run=439, buffer_size: 54 ----------
00:56:12.364 - ---------- run=440, buffer_size: 52 ----------
00:56:14.836 - ---------- run=441, buffer_size: 55 ----------
00:56:16.944 - ---------- run=442, buffer_size: 53 ----------
00:56:19.406 - ---------- run=443, buffer_size: 53 ----------
00:56:21.580 - ---------- run=444, buffer_size: 54 ----------
00:56:23.753 - ---------- run=445, buffer_size: 55 ----------
00:56:26.366 - ---------- run=446, buffer_size: 53 ----------
00:56:28.836 - ---------- run=447, buffer_size: 53 ----------
00:56:31.092 - ---------- run=448, buffer_size: 54 ----------
00:56:33.487 - ---------- run=449, buffer_size: 53 ----------
00:56:36.260 - ---------- run=450, buffer_size: 52 ----------
00:56:38.956 - ---------- run=451, buffer_size: 52 ----------
00:56:41.731 - ---------- run=452, buffer_size: 55 ----------
00:56:44.203 - ---------- run=453, buffer_size: 53 ----------
00:56:46.474 - ---------- run=454, buffer_size: 53 ----------
00:56:48.771 - ---------- run=455, buffer_size: 55 ----------
00:56:50.975 - ---------- run=456, buffer_size: 52 ----------
00:56:53.248 - ---------- run=457, buffer_size: 53 ----------
00:56:55.514 - ---------- run=458, buffer_size: 53 ----------
00:56:58.103 - ---------- run=459, buffer_size: 53 ----------
00:57:00.509 - ---------- run=460, buffer_size: 53 ----------
00:57:02.918 - ---------- run=461, buffer_size: 56 ----------
00:57:05.398 - ---------- run=462, buffer_size: 53 ----------
00:57:17.886 - xxxxxxxxxx run=463 failed
00:57:30.003 - xxxxxxxxxx run=464 failed
00:57:42.119 - xxxxxxxxxx run=465 failed
00:57:57.559 - xxxxxxxxxx run=466 failed
00:58:22.913 - xxxxxxxxxx run=467 failed
00:58:41.643 - xxxxxxxxxx run=468 failed
00:59:41.196 - ---------- run=469, buffer_size: 50 ----------
00:59:43.662 - ---------- run=470, buffer_size: 54 ----------
00:59:46.367 - ---------- run=471, buffer_size: 55 ----------
