05:16:38.457 - ---------- run=0, buffer_size: 51 ----------
05:16:40.753 - ---------- run=1, buffer_size: 53 ----------
05:16:43.083 - ---------- run=2, buffer_size: 56 ----------
05:16:45.618 - ---------- run=3, buffer_size: 53 ----------
05:16:47.988 - ---------- run=4, buffer_size: 52 ----------
05:16:50.084 - ---------- run=5, buffer_size: 52 ----------
05:16:52.928 - ---------- run=6, buffer_size: 54 ----------
05:16:55.639 - ---------- run=7, buffer_size: 53 ----------
05:16:57.891 - ---------- run=8, buffer_size: 54 ----------
05:17:00.529 - ---------- run=9, buffer_size: 53 ----------
05:17:03.046 - ---------- run=10, buffer_size: 52 ----------
05:17:05.243 - ---------- run=11, buffer_size: 52 ----------
05:17:07.826 - ---------- run=12, buffer_size: 53 ----------
05:17:10.484 - ---------- run=13, buffer_size: 52 ----------
05:17:13.148 - ---------- run=14, buffer_size: 56 ----------
05:17:15.713 - ---------- run=15, buffer_size: 54 ----------
05:17:17.873 - ---------- run=16, buffer_size: 52 ----------
05:17:20.390 - ---------- run=17, buffer_size: 51 ----------
05:17:22.437 - ---------- run=18, buffer_size: 52 ----------
05:17:24.715 - ---------- run=19, buffer_size: 53 ----------
05:17:27.261 - ---------- run=20, buffer_size: 52 ----------
05:17:29.655 - ---------- run=21, buffer_size: 53 ----------
05:17:32.169 - ---------- run=22, buffer_size: 52 ----------
05:17:34.644 - ---------- run=23, buffer_size: 54 ----------
05:17:36.775 - ---------- run=24, buffer_size: 54 ----------
05:17:39.448 - ---------- run=25, buffer_size: 55 ----------
05:17:42.184 - ---------- run=26, buffer_size: 55 ----------
05:17:44.471 - ---------- run=27, buffer_size: 52 ----------
05:17:46.667 - ---------- run=28, buffer_size: 52 ----------
05:17:49.053 - ---------- run=29, buffer_size: 53 ----------
05:17:51.719 - ---------- run=30, buffer_size: 53 ----------
05:17:54.007 - ---------- run=31, buffer_size: 53 ----------
05:17:56.512 - ---------- run=32, buffer_size: 55 ----------
05:17:59.745 - ---------- run=33, buffer_size: 54 ----------
05:18:02.102 - ---------- run=34, buffer_size: 51 ----------
05:18:04.572 - ---------- run=35, buffer_size: 53 ----------
05:18:07.408 - ---------- run=36, buffer_size: 53 ----------
05:18:09.630 - ---------- run=37, buffer_size: 53 ----------
05:18:11.930 - ---------- run=38, buffer_size: 52 ----------
05:18:14.296 - ---------- run=39, buffer_size: 53 ----------
05:18:16.553 - ---------- run=40, buffer_size: 53 ----------
05:18:18.602 - ---------- run=41, buffer_size: 52 ----------
05:18:21.134 - ---------- run=42, buffer_size: 52 ----------
05:18:23.717 - ---------- run=43, buffer_size: 52 ----------
05:18:26.332 - ---------- run=44, buffer_size: 54 ----------
05:18:28.978 - ---------- run=45, buffer_size: 52 ----------
05:18:31.423 - ---------- run=46, buffer_size: 54 ----------
05:18:33.736 - ---------- run=47, buffer_size: 53 ----------
05:18:36.228 - ---------- run=48, buffer_size: 53 ----------
05:18:38.643 - ---------- run=49, buffer_size: 53 ----------
05:18:41.114 - ---------- run=50, buffer_size: 55 ----------
05:18:43.269 - ---------- run=51, buffer_size: 51 ----------
05:18:45.754 - ---------- run=52, buffer_size: 53 ----------
05:18:48.017 - ---------- run=53, buffer_size: 52 ----------
05:18:50.631 - ---------- run=54, buffer_size: 53 ----------
05:18:52.797 - ---------- run=55, buffer_size: 52 ----------
05:18:55.228 - ---------- run=56, buffer_size: 53 ----------
05:18:57.521 - ---------- run=57, buffer_size: 54 ----------
05:18:59.823 - ---------- run=58, buffer_size: 52 ----------
05:19:02.442 - ---------- run=59, buffer_size: 55 ----------
05:19:04.591 - ---------- run=60, buffer_size: 53 ----------
05:19:06.960 - ---------- run=61, buffer_size: 52 ----------
05:19:09.395 - ---------- run=62, buffer_size: 53 ----------
05:19:11.941 - ---------- run=63, buffer_size: 52 ----------
05:19:14.221 - ---------- run=64, buffer_size: 52 ----------
05:19:16.524 - ---------- run=65, buffer_size: 54 ----------
05:19:18.966 - ---------- run=66, buffer_size: 52 ----------
05:19:21.353 - ---------- run=67, buffer_size: 53 ----------
05:19:23.492 - ---------- run=68, buffer_size: 53 ----------
05:19:26.020 - ---------- run=69, buffer_size: 54 ----------
05:19:28.252 - ---------- run=70, buffer_size: 54 ----------
05:19:30.590 - ---------- run=71, buffer_size: 52 ----------
05:19:32.861 - ---------- run=72, buffer_size: 52 ----------
05:19:35.440 - ---------- run=73, buffer_size: 54 ----------
05:19:37.939 - ---------- run=74, buffer_size: 53 ----------
05:19:40.467 - ---------- run=75, buffer_size: 54 ----------
05:19:42.904 - ---------- run=76, buffer_size: 53 ----------
05:19:45.041 - ---------- run=77, buffer_size: 52 ----------
05:19:47.225 - ---------- run=78, buffer_size: 53 ----------
05:19:49.262 - ---------- run=79, buffer_size: 55 ----------
05:19:51.696 - ---------- run=80, buffer_size: 53 ----------
05:19:53.945 - ---------- run=81, buffer_size: 52 ----------
05:19:56.820 - ---------- run=82, buffer_size: 52 ----------
05:19:58.984 - ---------- run=83, buffer_size: 53 ----------
05:20:01.358 - ---------- run=84, buffer_size: 53 ----------
05:20:03.686 - ---------- run=85, buffer_size: 53 ----------
05:20:05.933 - ---------- run=86, buffer_size: 53 ----------
05:20:08.156 - ---------- run=87, buffer_size: 54 ----------
05:20:10.636 - ---------- run=88, buffer_size: 53 ----------
05:20:12.998 - ---------- run=89, buffer_size: 52 ----------
05:20:15.451 - ---------- run=90, buffer_size: 52 ----------
05:20:18.099 - ---------- run=91, buffer_size: 53 ----------
05:20:20.383 - ---------- run=92, buffer_size: 53 ----------
05:20:22.845 - ---------- run=93, buffer_size: 52 ----------
05:20:25.470 - ---------- run=94, buffer_size: 53 ----------
05:20:27.781 - ---------- run=95, buffer_size: 52 ----------
05:20:29.763 - ---------- run=96, buffer_size: 53 ----------
05:20:31.786 - ---------- run=97, buffer_size: 52 ----------
05:20:34.116 - ---------- run=98, buffer_size: 52 ----------
05:20:36.589 - ---------- run=99, buffer_size: 55 ----------
05:20:38.775 - ---------- run=100, buffer_size: 52 ----------
05:20:41.266 - ---------- run=101, buffer_size: 53 ----------
05:20:43.424 - ---------- run=102, buffer_size: 53 ----------
05:20:46.116 - ---------- run=103, buffer_size: 52 ----------
05:20:48.151 - ---------- run=104, buffer_size: 52 ----------
05:20:50.964 - ---------- run=105, buffer_size: 52 ----------
05:20:53.320 - ---------- run=106, buffer_size: 52 ----------
05:20:55.609 - ---------- run=107, buffer_size: 52 ----------
05:20:58.171 - ---------- run=108, buffer_size: 55 ----------
05:21:00.437 - ---------- run=109, buffer_size: 53 ----------
05:21:02.965 - ---------- run=110, buffer_size: 52 ----------
05:21:05.611 - ---------- run=111, buffer_size: 55 ----------
05:21:08.007 - ---------- run=112, buffer_size: 53 ----------
05:21:10.428 - ---------- run=113, buffer_size: 54 ----------
05:21:12.947 - ---------- run=114, buffer_size: 53 ----------
05:21:15.307 - ---------- run=115, buffer_size: 51 ----------
05:21:17.483 - ---------- run=116, buffer_size: 52 ----------
05:21:19.698 - ---------- run=117, buffer_size: 53 ----------
05:21:22.426 - ---------- run=118, buffer_size: 54 ----------
05:21:24.516 - ---------- run=119, buffer_size: 55 ----------
05:21:27.293 - ---------- run=120, buffer_size: 53 ----------
05:21:29.501 - ---------- run=121, buffer_size: 55 ----------
05:21:32.313 - ---------- run=122, buffer_size: 54 ----------
05:21:34.758 - ---------- run=123, buffer_size: 53 ----------
05:21:37.447 - ---------- run=124, buffer_size: 52 ----------
05:21:40.073 - ---------- run=125, buffer_size: 53 ----------
05:21:42.617 - ---------- run=126, buffer_size: 52 ----------
05:21:45.252 - ---------- run=127, buffer_size: 52 ----------
05:21:47.631 - ---------- run=128, buffer_size: 53 ----------
05:21:50.389 - ---------- run=129, buffer_size: 51 ----------
05:21:53.083 - ---------- run=130, buffer_size: 53 ----------
05:21:55.375 - ---------- run=131, buffer_size: 53 ----------
05:21:57.610 - ---------- run=132, buffer_size: 52 ----------
05:22:00.165 - ---------- run=133, buffer_size: 52 ----------
05:22:02.541 - ---------- run=134, buffer_size: 53 ----------
05:22:04.733 - ---------- run=135, buffer_size: 54 ----------
05:22:06.907 - ---------- run=136, buffer_size: 53 ----------
05:22:09.227 - ---------- run=137, buffer_size: 54 ----------
05:22:11.433 - ---------- run=138, buffer_size: 52 ----------
05:22:13.906 - ---------- run=139, buffer_size: 53 ----------
05:22:16.411 - ---------- run=140, buffer_size: 53 ----------
05:22:18.724 - ---------- run=141, buffer_size: 53 ----------
05:22:21.016 - ---------- run=142, buffer_size: 53 ----------
05:22:23.173 - ---------- run=143, buffer_size: 51 ----------
05:22:25.690 - ---------- run=144, buffer_size: 53 ----------
05:22:27.952 - ---------- run=145, buffer_size: 53 ----------
05:22:30.709 - ---------- run=146, buffer_size: 53 ----------
05:22:33.117 - ---------- run=147, buffer_size: 54 ----------
05:22:35.612 - ---------- run=148, buffer_size: 54 ----------
05:22:37.786 - ---------- run=149, buffer_size: 52 ----------
05:22:40.071 - ---------- run=150, buffer_size: 53 ----------
05:22:42.955 - ---------- run=151, buffer_size: 54 ----------
05:22:45.400 - ---------- run=152, buffer_size: 53 ----------
05:22:47.809 - ---------- run=153, buffer_size: 52 ----------
05:22:49.870 - ---------- run=154, buffer_size: 55 ----------
05:22:51.968 - ---------- run=155, buffer_size: 53 ----------
05:22:54.245 - ---------- run=156, buffer_size: 53 ----------
05:22:56.120 - ---------- run=157, buffer_size: 52 ----------
05:22:58.221 - ---------- run=158, buffer_size: 53 ----------
05:22:59.968 - ---------- run=159, buffer_size: 53 ----------
05:23:01.924 - ---------- run=160, buffer_size: 53 ----------
05:23:04.328 - ---------- run=161, buffer_size: 53 ----------
05:23:06.654 - ---------- run=162, buffer_size: 54 ----------
05:23:09.169 - ---------- run=163, buffer_size: 53 ----------
05:23:11.737 - ---------- run=164, buffer_size: 53 ----------
05:23:13.773 - ---------- run=165, buffer_size: 54 ----------
05:23:16.492 - ---------- run=166, buffer_size: 53 ----------
05:23:18.517 - ---------- run=167, buffer_size: 52 ----------
05:23:21.244 - ---------- run=168, buffer_size: 57 ----------
05:23:23.765 - ---------- run=169, buffer_size: 52 ----------
05:23:25.791 - ---------- run=170, buffer_size: 54 ----------
05:23:28.170 - ---------- run=171, buffer_size: 54 ----------
05:23:30.658 - ---------- run=172, buffer_size: 54 ----------
05:23:32.988 - ---------- run=173, buffer_size: 52 ----------
05:23:35.594 - ---------- run=174, buffer_size: 53 ----------
05:23:38.007 - ---------- run=175, buffer_size: 54 ----------
05:23:40.089 - ---------- run=176, buffer_size: 54 ----------
05:23:42.422 - ---------- run=177, buffer_size: 53 ----------
05:23:44.499 - ---------- run=178, buffer_size: 54 ----------
05:23:46.783 - ---------- run=179, buffer_size: 54 ----------
05:23:49.177 - ---------- run=180, buffer_size: 52 ----------
05:23:51.625 - ---------- run=181, buffer_size: 53 ----------
05:23:53.954 - ---------- run=182, buffer_size: 53 ----------
05:23:56.430 - ---------- run=183, buffer_size: 52 ----------
05:23:58.664 - ---------- run=184, buffer_size: 53 ----------
05:24:01.193 - ---------- run=185, buffer_size: 53 ----------
05:24:03.656 - ---------- run=186, buffer_size: 53 ----------
05:24:05.897 - ---------- run=187, buffer_size: 52 ----------
05:24:08.669 - ---------- run=188, buffer_size: 53 ----------
05:24:11.324 - ---------- run=189, buffer_size: 53 ----------
05:24:13.739 - ---------- run=190, buffer_size: 56 ----------
05:24:16.834 - ---------- run=191, buffer_size: 56 ----------
05:24:19.327 - ---------- run=192, buffer_size: 51 ----------
05:24:21.625 - ---------- run=193, buffer_size: 54 ----------
05:24:23.896 - ---------- run=194, buffer_size: 55 ----------
05:24:26.187 - ---------- run=195, buffer_size: 52 ----------
05:24:28.324 - ---------- run=196, buffer_size: 52 ----------
05:24:30.880 - ---------- run=197, buffer_size: 53 ----------
05:24:33.359 - ---------- run=198, buffer_size: 53 ----------
05:24:35.892 - ---------- run=199, buffer_size: 53 ----------
05:24:38.303 - ---------- run=200, buffer_size: 52 ----------
05:24:40.560 - ---------- run=201, buffer_size: 52 ----------
05:24:43.604 - ---------- run=202, buffer_size: 55 ----------
05:24:45.667 - ---------- run=203, buffer_size: 53 ----------
05:24:47.887 - ---------- run=204, buffer_size: 54 ----------
05:24:49.800 - ---------- run=205, buffer_size: 52 ----------
05:24:52.015 - ---------- run=206, buffer_size: 53 ----------
05:24:54.071 - ---------- run=207, buffer_size: 53 ----------
05:24:56.289 - ---------- run=208, buffer_size: 52 ----------
05:24:58.527 - ---------- run=209, buffer_size: 53 ----------
05:25:00.745 - ---------- run=210, buffer_size: 54 ----------
05:25:03.774 - ---------- run=211, buffer_size: 54 ----------
05:25:06.168 - ---------- run=212, buffer_size: 54 ----------
05:25:08.575 - ---------- run=213, buffer_size: 52 ----------
05:25:11.005 - ---------- run=214, buffer_size: 53 ----------
05:25:13.975 - ---------- run=215, buffer_size: 55 ----------
05:25:16.086 - ---------- run=216, buffer_size: 53 ----------
05:25:18.554 - ---------- run=217, buffer_size: 52 ----------
05:25:21.168 - ---------- run=218, buffer_size: 52 ----------
05:25:23.511 - ---------- run=219, buffer_size: 53 ----------
05:25:25.674 - ---------- run=220, buffer_size: 52 ----------
05:25:28.201 - ---------- run=221, buffer_size: 52 ----------
05:25:30.701 - ---------- run=222, buffer_size: 54 ----------
05:25:32.953 - ---------- run=223, buffer_size: 54 ----------
05:25:35.048 - ---------- run=224, buffer_size: 54 ----------
05:25:37.274 - ---------- run=225, buffer_size: 53 ----------
05:25:40.017 - ---------- run=226, buffer_size: 53 ----------
05:25:41.981 - ---------- run=227, buffer_size: 52 ----------
05:25:44.927 - ---------- run=228, buffer_size: 56 ----------
05:25:47.190 - ---------- run=229, buffer_size: 54 ----------
05:25:49.681 - ---------- run=230, buffer_size: 52 ----------
05:25:52.393 - ---------- run=231, buffer_size: 53 ----------
05:25:55.137 - ---------- run=232, buffer_size: 53 ----------
05:25:57.770 - ---------- run=233, buffer_size: 53 ----------
05:25:59.845 - ---------- run=234, buffer_size: 52 ----------
05:26:02.278 - ---------- run=235, buffer_size: 54 ----------
05:26:04.687 - ---------- run=236, buffer_size: 53 ----------
05:26:07.212 - ---------- run=237, buffer_size: 54 ----------
05:26:09.698 - ---------- run=238, buffer_size: 54 ----------
05:26:11.774 - ---------- run=239, buffer_size: 52 ----------
05:26:14.046 - ---------- run=240, buffer_size: 53 ----------
05:26:16.567 - ---------- run=241, buffer_size: 53 ----------
05:26:18.799 - ---------- run=242, buffer_size: 53 ----------
05:26:21.506 - ---------- run=243, buffer_size: 53 ----------
05:26:24.167 - ---------- run=244, buffer_size: 53 ----------
05:26:26.249 - ---------- run=245, buffer_size: 52 ----------
05:26:28.871 - ---------- run=246, buffer_size: 55 ----------
05:26:31.604 - ---------- run=247, buffer_size: 53 ----------
05:26:33.665 - ---------- run=248, buffer_size: 52 ----------
05:26:35.959 - ---------- run=249, buffer_size: 52 ----------
05:26:38.255 - ---------- run=250, buffer_size: 52 ----------
05:26:40.475 - ---------- run=251, buffer_size: 54 ----------
05:26:43.257 - ---------- run=252, buffer_size: 52 ----------
05:26:45.891 - ---------- run=253, buffer_size: 53 ----------
05:26:48.234 - ---------- run=254, buffer_size: 52 ----------
05:26:50.482 - ---------- run=255, buffer_size: 52 ----------
05:26:52.850 - ---------- run=256, buffer_size: 53 ----------
05:26:55.138 - ---------- run=257, buffer_size: 52 ----------
05:26:57.587 - ---------- run=258, buffer_size: 53 ----------
05:27:00.354 - ---------- run=259, buffer_size: 55 ----------
05:27:02.631 - ---------- run=260, buffer_size: 52 ----------
05:27:05.289 - ---------- run=261, buffer_size: 53 ----------
05:27:08.065 - ---------- run=262, buffer_size: 53 ----------
05:27:10.370 - ---------- run=263, buffer_size: 54 ----------
05:27:12.886 - ---------- run=264, buffer_size: 53 ----------
05:27:14.992 - ---------- run=265, buffer_size: 51 ----------
05:27:17.004 - ---------- run=266, buffer_size: 53 ----------
05:27:19.017 - ---------- run=267, buffer_size: 52 ----------
05:27:21.701 - ---------- run=268, buffer_size: 53 ----------
05:27:24.273 - ---------- run=269, buffer_size: 53 ----------
05:27:26.738 - ---------- run=270, buffer_size: 52 ----------
05:27:29.324 - ---------- run=271, buffer_size: 53 ----------
05:27:31.961 - ---------- run=272, buffer_size: 54 ----------
05:27:34.431 - ---------- run=273, buffer_size: 53 ----------
05:27:36.720 - ---------- run=274, buffer_size: 53 ----------
05:27:39.029 - ---------- run=275, buffer_size: 53 ----------
05:27:41.464 - ---------- run=276, buffer_size: 52 ----------
05:27:43.507 - ---------- run=277, buffer_size: 53 ----------
05:27:45.916 - ---------- run=278, buffer_size: 52 ----------
05:27:47.853 - ---------- run=279, buffer_size: 52 ----------
05:27:50.116 - ---------- run=280, buffer_size: 51 ----------
05:27:52.315 - ---------- run=281, buffer_size: 54 ----------
05:27:54.659 - ---------- run=282, buffer_size: 52 ----------
05:27:56.700 - ---------- run=283, buffer_size: 53 ----------
05:27:59.053 - ---------- run=284, buffer_size: 53 ----------
05:28:01.249 - ---------- run=285, buffer_size: 54 ----------
05:28:03.556 - ---------- run=286, buffer_size: 53 ----------
05:28:05.942 - ---------- run=287, buffer_size: 53 ----------
05:28:08.560 - ---------- run=288, buffer_size: 52 ----------
05:28:10.707 - ---------- run=289, buffer_size: 53 ----------
05:28:13.061 - ---------- run=290, buffer_size: 52 ----------
05:28:15.310 - ---------- run=291, buffer_size: 53 ----------
05:28:17.614 - ---------- run=292, buffer_size: 53 ----------
05:28:19.888 - ---------- run=293, buffer_size: 53 ----------
05:28:22.024 - ---------- run=294, buffer_size: 51 ----------
05:28:24.059 - ---------- run=295, buffer_size: 52 ----------
05:28:26.206 - ---------- run=296, buffer_size: 52 ----------
05:28:28.972 - ---------- run=297, buffer_size: 52 ----------
05:28:31.388 - ---------- run=298, buffer_size: 52 ----------
05:28:33.469 - ---------- run=299, buffer_size: 52 ----------
05:28:35.361 - ---------- run=300, buffer_size: 54 ----------
05:28:38.338 - ---------- run=301, buffer_size: 55 ----------
05:28:40.920 - ---------- run=302, buffer_size: 53 ----------
05:28:43.272 - ---------- run=303, buffer_size: 54 ----------
05:28:46.050 - ---------- run=304, buffer_size: 53 ----------
05:28:48.222 - ---------- run=305, buffer_size: 53 ----------
05:28:50.620 - ---------- run=306, buffer_size: 54 ----------
05:28:53.113 - ---------- run=307, buffer_size: 55 ----------
05:28:55.542 - ---------- run=308, buffer_size: 54 ----------
05:28:58.099 - ---------- run=309, buffer_size: 52 ----------
05:29:00.779 - ---------- run=310, buffer_size: 54 ----------
05:29:03.387 - ---------- run=311, buffer_size: 54 ----------
05:29:05.893 - ---------- run=312, buffer_size: 52 ----------
05:29:08.185 - ---------- run=313, buffer_size: 53 ----------
05:29:10.239 - ---------- run=314, buffer_size: 53 ----------
05:29:12.873 - ---------- run=315, buffer_size: 55 ----------
05:29:15.306 - ---------- run=316, buffer_size: 53 ----------
05:29:17.614 - ---------- run=317, buffer_size: 53 ----------
05:29:19.842 - ---------- run=318, buffer_size: 53 ----------
05:29:22.089 - ---------- run=319, buffer_size: 53 ----------
05:29:24.361 - ---------- run=320, buffer_size: 52 ----------
05:29:26.577 - ---------- run=321, buffer_size: 53 ----------
05:29:29.312 - ---------- run=322, buffer_size: 53 ----------
05:29:32.112 - ---------- run=323, buffer_size: 54 ----------
05:29:34.721 - ---------- run=324, buffer_size: 51 ----------
05:29:36.878 - ---------- run=325, buffer_size: 53 ----------
05:29:39.296 - ---------- run=326, buffer_size: 53 ----------
05:29:41.752 - ---------- run=327, buffer_size: 52 ----------
05:29:44.162 - ---------- run=328, buffer_size: 53 ----------
05:29:46.524 - ---------- run=329, buffer_size: 53 ----------
05:29:49.029 - ---------- run=330, buffer_size: 55 ----------
05:29:51.144 - ---------- run=331, buffer_size: 54 ----------
05:29:53.349 - ---------- run=332, buffer_size: 53 ----------
05:29:55.610 - ---------- run=333, buffer_size: 53 ----------
05:29:57.599 - ---------- run=334, buffer_size: 52 ----------
05:29:59.901 - ---------- run=335, buffer_size: 53 ----------
