21:34:58.521 - ---------- run=0, buffer_size: 50 ----------
21:38:15.202 - ---------- run=65, buffer_size: 67 ----------
21:38:18.153 - ---------- run=66, buffer_size: 68 ----------
21:38:20.567 - ---------- run=67, buffer_size: 63 ----------
21:38:23.698 - ---------- run=68, buffer_size: 64 ----------
21:38:26.218 - ---------- run=69, buffer_size: 63 ----------
21:38:29.013 - ---------- run=70, buffer_size: 67 ----------
21:38:32.303 - ---------- run=71, buffer_size: 67 ----------
21:38:35.360 - ---------- run=72, buffer_size: 67 ----------
21:38:38.204 - ---------- run=73, buffer_size: 63 ----------
21:38:41.031 - ---------- run=74, buffer_size: 69 ----------
21:38:43.711 - ---------- run=75, buffer_size: 66 ----------
21:38:46.405 - ---------- run=76, buffer_size: 64 ----------
21:38:49.171 - ---------- run=77, buffer_size: 64 ----------
21:38:51.882 - ---------- run=78, buffer_size: 65 ----------
21:38:55.051 - ---------- run=79, buffer_size: 69 ----------
21:38:57.750 - ---------- run=80, buffer_size: 66 ----------
21:39:00.949 - ---------- run=81, buffer_size: 64 ----------
21:39:03.625 - ---------- run=82, buffer_size: 69 ----------
21:39:06.427 - ---------- run=83, buffer_size: 64 ----------
21:39:09.341 - ---------- run=84, buffer_size: 68 ----------
21:39:12.073 - ---------- run=85, buffer_size: 63 ----------
21:39:14.874 - ---------- run=86, buffer_size: 67 ----------
21:39:18.610 - ---------- run=87, buffer_size: 71 ----------
21:39:21.841 - ---------- run=88, buffer_size: 69 ----------
21:39:24.578 - ---------- run=89, buffer_size: 64 ----------
21:39:26.801 - ---------- run=90, buffer_size: 64 ----------
21:39:29.770 - ---------- run=91, buffer_size: 68 ----------
21:39:32.329 - ---------- run=92, buffer_size: 68 ----------
21:39:35.242 - ---------- run=93, buffer_size: 67 ----------
21:39:38.524 - ---------- run=94, buffer_size: 71 ----------
21:39:41.420 - ---------- run=95, buffer_size: 68 ----------
21:39:44.339 - ---------- run=96, buffer_size: 68 ----------
21:39:47.345 - ---------- run=97, buffer_size: 69 ----------
21:39:50.101 - ---------- run=98, buffer_size: 64 ----------
21:39:53.272 - ---------- run=99, buffer_size: 68 ----------
21:39:56.053 - ---------- run=100, buffer_size: 68 ----------
21:39:58.753 - ---------- run=101, buffer_size: 65 ----------
21:40:01.097 - ---------- run=102, buffer_size: 62 ----------
21:40:03.949 - ---------- run=103, buffer_size: 66 ----------
21:40:06.832 - ---------- run=104, buffer_size: 70 ----------
21:40:10.020 - ---------- run=105, buffer_size: 67 ----------
21:40:12.885 - ---------- run=106, buffer_size: 66 ----------
21:40:16.005 - ---------- run=107, buffer_size: 69 ----------
21:40:18.632 - ---------- run=108, buffer_size: 65 ----------
21:40:21.776 - ---------- run=109, buffer_size: 67 ----------
21:40:24.600 - ---------- run=110, buffer_size: 63 ----------
21:40:27.700 - ---------- run=111, buffer_size: 66 ----------
21:40:30.530 - ---------- run=112, buffer_size: 70 ----------
21:40:33.517 - ---------- run=113, buffer_size: 69 ----------
21:40:36.463 - ---------- run=114, buffer_size: 65 ----------
21:40:39.775 - ---------- run=115, buffer_size: 70 ----------
21:40:43.256 - ---------- run=116, buffer_size: 72 ----------
21:40:45.807 - ---------- run=117, buffer_size: 61 ----------
21:40:48.363 - ---------- run=118, buffer_size: 63 ----------
21:40:51.422 - ---------- run=119, buffer_size: 66 ----------
21:40:54.354 - ---------- run=120, buffer_size: 64 ----------
21:40:56.991 - ---------- run=121, buffer_size: 65 ----------
21:40:59.755 - ---------- run=122, buffer_size: 66 ----------
21:41:02.604 - ---------- run=123, buffer_size: 63 ----------
21:41:05.316 - ---------- run=124, buffer_size: 65 ----------
21:41:08.053 - ---------- run=125, buffer_size: 60 ----------
21:41:11.347 - ---------- run=126, buffer_size: 66 ----------
21:41:14.492 - ---------- run=127, buffer_size: 65 ----------
21:41:17.212 - ---------- run=128, buffer_size: 64 ----------
21:41:20.100 - ---------- run=129, buffer_size: 67 ----------
21:41:22.732 - ---------- run=130, buffer_size: 65 ----------
21:41:25.798 - ---------- run=131, buffer_size: 66 ----------
21:41:28.903 - ---------- run=132, buffer_size: 68 ----------
21:41:32.274 - ---------- run=133, buffer_size: 69 ----------
21:41:35.169 - ---------- run=134, buffer_size: 65 ----------
21:41:38.432 - ---------- run=135, buffer_size: 70 ----------
21:41:40.981 - ---------- run=136, buffer_size: 66 ----------
21:41:43.630 - ---------- run=137, buffer_size: 68 ----------
21:41:46.297 - ---------- run=138, buffer_size: 63 ----------
21:41:49.470 - ---------- run=139, buffer_size: 67 ----------
21:41:52.941 - ---------- run=140, buffer_size: 67 ----------
21:41:56.503 - ---------- run=141, buffer_size: 64 ----------
21:41:59.757 - ---------- run=142, buffer_size: 69 ----------
21:42:02.923 - ---------- run=143, buffer_size: 66 ----------
21:42:05.970 - ---------- run=144, buffer_size: 66 ----------
21:42:08.803 - ---------- run=145, buffer_size: 63 ----------
21:42:12.035 - ---------- run=146, buffer_size: 71 ----------
21:42:14.759 - ---------- run=147, buffer_size: 67 ----------
21:42:17.765 - ---------- run=148, buffer_size: 68 ----------
21:42:21.190 - ---------- run=149, buffer_size: 71 ----------
21:42:24.363 - ---------- run=150, buffer_size: 65 ----------
21:42:27.492 - ---------- run=151, buffer_size: 65 ----------
21:42:30.257 - ---------- run=152, buffer_size: 65 ----------
21:42:33.375 - ---------- run=153, buffer_size: 67 ----------
21:42:36.411 - ---------- run=154, buffer_size: 68 ----------
21:42:39.414 - ---------- run=155, buffer_size: 65 ----------
21:42:41.886 - ---------- run=156, buffer_size: 63 ----------
21:42:44.671 - ---------- run=157, buffer_size: 63 ----------
21:42:47.232 - ---------- run=158, buffer_size: 64 ----------
21:42:51.199 - ---------- run=159, buffer_size: 71 ----------
21:42:54.304 - ---------- run=160, buffer_size: 65 ----------
21:42:57.710 - ---------- run=161, buffer_size: 67 ----------
21:43:01.083 - ---------- run=162, buffer_size: 72 ----------
21:43:04.571 - ---------- run=163, buffer_size: 72 ----------
21:43:07.398 - ---------- run=164, buffer_size: 62 ----------
21:43:10.273 - ---------- run=165, buffer_size: 67 ----------
21:43:13.142 - ---------- run=166, buffer_size: 63 ----------
21:43:16.149 - ---------- run=167, buffer_size: 61 ----------
21:43:19.204 - ---------- run=168, buffer_size: 69 ----------
21:43:21.843 - ---------- run=169, buffer_size: 63 ----------
21:43:24.602 - ---------- run=170, buffer_size: 64 ----------
21:43:27.824 - ---------- run=171, buffer_size: 65 ----------
21:43:31.271 - ---------- run=172, buffer_size: 77 ----------
21:43:34.537 - ---------- run=173, buffer_size: 67 ----------
21:43:37.569 - ---------- run=174, buffer_size: 65 ----------
21:43:40.322 - ---------- run=175, buffer_size: 65 ----------
21:43:43.303 - ---------- run=176, buffer_size: 64 ----------
21:43:46.027 - ---------- run=177, buffer_size: 64 ----------
21:43:49.074 - ---------- run=178, buffer_size: 71 ----------
21:43:52.158 - ---------- run=179, buffer_size: 69 ----------
21:43:55.311 - ---------- run=180, buffer_size: 69 ----------
21:43:58.049 - ---------- run=181, buffer_size: 66 ----------
21:44:01.001 - ---------- run=182, buffer_size: 63 ----------
21:44:03.581 - ---------- run=183, buffer_size: 65 ----------
21:44:06.679 - ---------- run=184, buffer_size: 68 ----------
21:44:09.768 - ---------- run=185, buffer_size: 67 ----------
21:44:12.860 - ---------- run=186, buffer_size: 60 ----------
21:44:16.212 - ---------- run=187, buffer_size: 67 ----------
21:44:19.070 - ---------- run=188, buffer_size: 71 ----------
21:44:21.808 - ---------- run=189, buffer_size: 64 ----------
21:44:25.337 - ---------- run=190, buffer_size: 68 ----------
21:44:28.303 - ---------- run=191, buffer_size: 66 ----------
21:44:31.574 - ---------- run=192, buffer_size: 71 ----------
21:44:34.638 - ---------- run=193, buffer_size: 67 ----------
21:44:37.032 - ---------- run=194, buffer_size: 66 ----------
21:44:40.241 - ---------- run=195, buffer_size: 65 ----------
21:44:43.561 - ---------- run=196, buffer_size: 69 ----------
21:44:47.160 - ---------- run=197, buffer_size: 67 ----------
21:44:50.172 - ---------- run=198, buffer_size: 62 ----------
21:44:52.494 - ---------- run=199, buffer_size: 62 ----------
21:44:55.253 - ---------- run=200, buffer_size: 61 ----------
21:44:58.235 - ---------- run=201, buffer_size: 65 ----------
21:45:01.216 - ---------- run=202, buffer_size: 66 ----------
21:45:04.092 - ---------- run=203, buffer_size: 66 ----------
21:45:07.155 - ---------- run=204, buffer_size: 67 ----------
21:45:10.407 - ---------- run=205, buffer_size: 67 ----------
21:45:13.181 - ---------- run=206, buffer_size: 63 ----------
21:45:16.364 - ---------- run=207, buffer_size: 66 ----------
21:45:19.505 - ---------- run=208, buffer_size: 68 ----------
21:45:22.564 - ---------- run=209, buffer_size: 65 ----------
21:45:25.756 - ---------- run=210, buffer_size: 70 ----------
21:45:28.526 - ---------- run=211, buffer_size: 63 ----------
21:45:31.784 - ---------- run=212, buffer_size: 68 ----------
21:45:34.987 - ---------- run=213, buffer_size: 67 ----------
21:45:38.209 - ---------- run=214, buffer_size: 68 ----------
21:45:40.970 - ---------- run=215, buffer_size: 64 ----------
21:45:44.036 - ---------- run=216, buffer_size: 68 ----------
21:45:47.019 - ---------- run=217, buffer_size: 66 ----------
21:45:49.939 - ---------- run=218, buffer_size: 63 ----------
21:45:52.811 - ---------- run=219, buffer_size: 66 ----------
21:45:56.299 - ---------- run=220, buffer_size: 69 ----------
21:45:59.098 - ---------- run=221, buffer_size: 65 ----------
21:46:02.193 - ---------- run=222, buffer_size: 70 ----------
21:46:05.300 - ---------- run=223, buffer_size: 62 ----------
21:46:08.064 - ---------- run=224, buffer_size: 67 ----------
21:46:11.309 - ---------- run=225, buffer_size: 68 ----------
21:46:14.173 - ---------- run=226, buffer_size: 65 ----------
21:46:17.188 - ---------- run=227, buffer_size: 68 ----------
21:46:20.330 - ---------- run=228, buffer_size: 67 ----------
21:46:23.292 - ---------- run=229, buffer_size: 66 ----------
21:46:26.530 - ---------- run=230, buffer_size: 68 ----------
21:46:29.547 - ---------- run=231, buffer_size: 64 ----------
21:46:32.256 - ---------- run=232, buffer_size: 65 ----------
21:46:35.027 - ---------- run=233, buffer_size: 62 ----------
21:46:37.897 - ---------- run=234, buffer_size: 67 ----------
21:46:41.203 - ---------- run=235, buffer_size: 67 ----------
21:46:44.470 - ---------- run=236, buffer_size: 68 ----------
21:46:47.394 - ---------- run=237, buffer_size: 67 ----------
21:46:50.495 - ---------- run=238, buffer_size: 70 ----------
21:46:53.465 - ---------- run=239, buffer_size: 67 ----------
21:46:56.661 - ---------- run=240, buffer_size: 64 ----------
21:46:59.155 - ---------- run=241, buffer_size: 63 ----------
21:47:01.782 - ---------- run=242, buffer_size: 64 ----------
21:47:04.505 - ---------- run=243, buffer_size: 68 ----------
21:47:07.422 - ---------- run=244, buffer_size: 65 ----------
21:47:10.394 - ---------- run=245, buffer_size: 67 ----------
21:47:13.635 - ---------- run=246, buffer_size: 66 ----------
21:47:16.719 - ---------- run=247, buffer_size: 66 ----------
21:47:19.830 - ---------- run=248, buffer_size: 64 ----------
21:47:22.646 - ---------- run=249, buffer_size: 65 ----------
21:47:25.472 - ---------- run=250, buffer_size: 66 ----------
21:47:28.529 - ---------- run=251, buffer_size: 63 ----------
21:47:31.132 - ---------- run=252, buffer_size: 71 ----------
21:47:34.258 - ---------- run=253, buffer_size: 68 ----------
21:47:37.745 - ---------- run=254, buffer_size: 69 ----------
21:47:40.981 - ---------- run=255, buffer_size: 68 ----------
21:47:43.695 - ---------- run=256, buffer_size: 64 ----------
21:47:46.350 - ---------- run=257, buffer_size: 66 ----------
21:47:49.047 - ---------- run=258, buffer_size: 67 ----------
21:47:51.830 - ---------- run=259, buffer_size: 62 ----------
21:47:54.872 - ---------- run=260, buffer_size: 65 ----------
21:47:57.867 - ---------- run=261, buffer_size: 64 ----------
21:48:00.991 - ---------- run=262, buffer_size: 67 ----------
21:48:04.217 - ---------- run=263, buffer_size: 66 ----------
21:48:07.600 - ---------- run=264, buffer_size: 66 ----------
21:48:10.305 - ---------- run=265, buffer_size: 66 ----------
21:48:13.395 - ---------- run=266, buffer_size: 64 ----------
21:48:16.252 - ---------- run=267, buffer_size: 64 ----------
21:48:19.278 - ---------- run=268, buffer_size: 70 ----------
21:48:22.198 - ---------- run=269, buffer_size: 66 ----------
21:48:25.312 - ---------- run=270, buffer_size: 68 ----------
21:48:28.202 - ---------- run=271, buffer_size: 69 ----------
21:48:31.660 - ---------- run=272, buffer_size: 70 ----------
21:48:34.304 - ---------- run=273, buffer_size: 69 ----------
21:48:37.184 - ---------- run=274, buffer_size: 65 ----------
21:48:40.478 - ---------- run=275, buffer_size: 69 ----------
21:48:42.989 - ---------- run=276, buffer_size: 63 ----------
21:48:46.076 - ---------- run=277, buffer_size: 68 ----------
21:48:49.252 - ---------- run=278, buffer_size: 67 ----------
21:48:52.226 - ---------- run=279, buffer_size: 69 ----------
21:48:55.381 - ---------- run=280, buffer_size: 64 ----------
21:48:58.136 - ---------- run=281, buffer_size: 64 ----------
21:49:02.024 - ---------- run=282, buffer_size: 70 ----------
21:49:04.846 - ---------- run=283, buffer_size: 65 ----------
21:49:08.193 - ---------- run=284, buffer_size: 65 ----------
21:49:11.596 - ---------- run=285, buffer_size: 68 ----------
21:49:15.389 - ---------- run=286, buffer_size: 72 ----------
21:49:18.097 - ---------- run=287, buffer_size: 66 ----------
21:49:21.165 - ---------- run=288, buffer_size: 67 ----------
21:49:24.239 - ---------- run=289, buffer_size: 70 ----------
21:49:27.678 - ---------- run=290, buffer_size: 67 ----------
21:49:30.380 - ---------- run=291, buffer_size: 66 ----------
21:49:33.337 - ---------- run=292, buffer_size: 69 ----------
21:49:36.143 - ---------- run=293, buffer_size: 67 ----------
21:49:39.176 - ---------- run=294, buffer_size: 68 ----------
21:49:41.914 - ---------- run=295, buffer_size: 66 ----------
21:49:45.080 - ---------- run=296, buffer_size: 69 ----------
21:49:48.176 - ---------- run=297, buffer_size: 63 ----------
21:49:51.086 - ---------- run=298, buffer_size: 66 ----------
21:49:54.405 - ---------- run=299, buffer_size: 64 ----------
21:49:57.305 - ---------- run=300, buffer_size: 65 ----------
21:50:00.206 - ---------- run=301, buffer_size: 70 ----------
21:50:02.926 - ---------- run=302, buffer_size: 67 ----------
21:50:05.857 - ---------- run=303, buffer_size: 66 ----------
21:50:08.716 - ---------- run=304, buffer_size: 60 ----------
21:50:11.923 - ---------- run=305, buffer_size: 64 ----------
21:50:15.008 - ---------- run=306, buffer_size: 64 ----------
21:50:17.853 - ---------- run=307, buffer_size: 63 ----------
21:50:21.047 - ---------- run=308, buffer_size: 65 ----------
21:50:23.840 - ---------- run=309, buffer_size: 67 ----------
21:50:26.707 - ---------- run=310, buffer_size: 68 ----------
21:50:29.978 - ---------- run=311, buffer_size: 74 ----------
21:50:32.774 - ---------- run=312, buffer_size: 67 ----------
21:50:35.596 - ---------- run=313, buffer_size: 63 ----------
21:50:38.525 - ---------- run=314, buffer_size: 64 ----------
21:50:41.299 - ---------- run=315, buffer_size: 64 ----------
21:50:43.974 - ---------- run=316, buffer_size: 64 ----------
21:50:46.939 - ---------- run=317, buffer_size: 65 ----------
21:50:50.410 - ---------- run=318, buffer_size: 70 ----------
21:50:53.241 - ---------- run=319, buffer_size: 68 ----------
21:50:56.348 - ---------- run=320, buffer_size: 68 ----------
21:50:59.127 - ---------- run=321, buffer_size: 67 ----------
21:51:02.082 - ---------- run=322, buffer_size: 67 ----------
21:51:04.567 - ---------- run=323, buffer_size: 62 ----------
21:51:07.150 - ---------- run=324, buffer_size: 64 ----------
21:51:09.777 - ---------- run=325, buffer_size: 60 ----------
21:51:12.591 - ---------- run=326, buffer_size: 68 ----------
21:51:15.673 - ---------- run=327, buffer_size: 66 ----------
21:51:18.712 - ---------- run=328, buffer_size: 63 ----------
21:51:21.624 - ---------- run=329, buffer_size: 65 ----------
21:51:24.274 - ---------- run=330, buffer_size: 64 ----------
21:51:26.944 - ---------- run=331, buffer_size: 69 ----------
21:51:29.414 - ---------- run=332, buffer_size: 67 ----------
21:51:32.098 - ---------- run=333, buffer_size: 64 ----------
21:51:35.097 - ---------- run=334, buffer_size: 67 ----------
21:51:37.944 - ---------- run=335, buffer_size: 65 ----------
21:51:40.670 - ---------- run=336, buffer_size: 62 ----------
21:51:43.535 - ---------- run=337, buffer_size: 64 ----------
21:51:46.985 - ---------- run=338, buffer_size: 69 ----------
21:51:50.024 - ---------- run=339, buffer_size: 66 ----------
21:51:52.976 - ---------- run=340, buffer_size: 69 ----------
21:51:56.104 - ---------- run=341, buffer_size: 69 ----------
21:51:58.871 - ---------- run=342, buffer_size: 64 ----------
21:52:01.958 - ---------- run=343, buffer_size: 70 ----------
21:52:04.712 - ---------- run=344, buffer_size: 72 ----------
21:52:07.653 - ---------- run=345, buffer_size: 68 ----------
21:52:10.748 - ---------- run=346, buffer_size: 71 ----------
21:52:14.000 - ---------- run=347, buffer_size: 67 ----------
21:52:16.746 - ---------- run=348, buffer_size: 65 ----------
21:52:20.095 - ---------- run=349, buffer_size: 70 ----------
21:52:22.738 - ---------- run=350, buffer_size: 66 ----------
21:52:26.103 - ---------- run=351, buffer_size: 67 ----------
21:52:28.943 - ---------- run=352, buffer_size: 66 ----------
21:52:32.227 - ---------- run=353, buffer_size: 67 ----------
21:52:34.749 - ---------- run=354, buffer_size: 65 ----------
21:52:38.116 - ---------- run=355, buffer_size: 71 ----------
21:52:40.679 - ---------- run=356, buffer_size: 66 ----------
21:52:43.278 - ---------- run=357, buffer_size: 66 ----------
21:52:46.473 - ---------- run=358, buffer_size: 65 ----------
21:52:49.543 - ---------- run=359, buffer_size: 65 ----------
21:52:52.382 - ---------- run=360, buffer_size: 67 ----------
21:52:55.593 - ---------- run=361, buffer_size: 66 ----------
21:52:58.792 - ---------- run=362, buffer_size: 64 ----------
21:53:01.630 - ---------- run=363, buffer_size: 63 ----------
21:53:04.284 - ---------- run=364, buffer_size: 65 ----------
21:53:07.084 - ---------- run=365, buffer_size: 67 ----------
21:53:10.082 - ---------- run=366, buffer_size: 70 ----------
21:53:12.982 - ---------- run=367, buffer_size: 61 ----------
21:53:15.707 - ---------- run=368, buffer_size: 66 ----------
21:53:18.529 - ---------- run=369, buffer_size: 64 ----------
21:53:22.168 - ---------- run=370, buffer_size: 73 ----------
21:53:25.364 - ---------- run=371, buffer_size: 68 ----------
21:53:28.294 - ---------- run=372, buffer_size: 65 ----------
21:53:31.138 - ---------- run=373, buffer_size: 69 ----------
21:53:33.834 - ---------- run=374, buffer_size: 66 ----------
21:53:36.845 - ---------- run=375, buffer_size: 63 ----------
21:53:39.572 - ---------- run=376, buffer_size: 69 ----------
21:53:42.499 - ---------- run=377, buffer_size: 65 ----------
21:53:45.252 - ---------- run=378, buffer_size: 63 ----------
21:53:48.255 - ---------- run=379, buffer_size: 65 ----------
21:53:51.820 - ---------- run=380, buffer_size: 69 ----------
21:53:55.259 - ---------- run=381, buffer_size: 67 ----------
21:53:57.943 - ---------- run=382, buffer_size: 65 ----------
21:54:01.335 - ---------- run=383, buffer_size: 68 ----------
21:54:04.188 - ---------- run=384, buffer_size: 66 ----------
21:54:06.763 - ---------- run=385, buffer_size: 63 ----------
21:54:09.493 - ---------- run=386, buffer_size: 66 ----------
21:54:12.619 - ---------- run=387, buffer_size: 68 ----------
21:54:15.528 - ---------- run=388, buffer_size: 62 ----------
21:54:18.339 - ---------- run=389, buffer_size: 67 ----------
21:54:21.633 - ---------- run=390, buffer_size: 70 ----------
21:54:24.995 - ---------- run=391, buffer_size: 68 ----------
21:54:27.954 - ---------- run=392, buffer_size: 65 ----------
21:54:30.830 - ---------- run=393, buffer_size: 69 ----------
21:54:34.324 - ---------- run=394, buffer_size: 68 ----------
21:54:37.403 - ---------- run=395, buffer_size: 68 ----------
21:54:40.377 - ---------- run=396, buffer_size: 68 ----------
21:54:43.643 - ---------- run=397, buffer_size: 64 ----------
21:54:47.065 - ---------- run=398, buffer_size: 64 ----------
21:54:50.408 - ---------- run=399, buffer_size: 66 ----------
21:54:53.262 - ---------- run=400, buffer_size: 64 ----------
21:54:56.315 - ---------- run=401, buffer_size: 68 ----------
21:54:59.390 - ---------- run=402, buffer_size: 63 ----------
21:55:02.379 - ---------- run=403, buffer_size: 67 ----------
21:55:05.857 - ---------- run=404, buffer_size: 73 ----------
21:55:08.408 - ---------- run=405, buffer_size: 66 ----------
21:55:11.127 - ---------- run=406, buffer_size: 63 ----------
21:55:14.108 - ---------- run=407, buffer_size: 65 ----------
21:55:17.374 - ---------- run=408, buffer_size: 70 ----------
21:55:20.197 - ---------- run=409, buffer_size: 68 ----------
21:55:23.061 - ---------- run=410, buffer_size: 64 ----------
21:55:26.307 - ---------- run=411, buffer_size: 66 ----------
21:55:29.266 - ---------- run=412, buffer_size: 68 ----------
21:55:31.907 - ---------- run=413, buffer_size: 67 ----------
21:55:35.215 - ---------- run=414, buffer_size: 63 ----------
21:55:38.536 - ---------- run=415, buffer_size: 69 ----------
21:55:41.243 - ---------- run=416, buffer_size: 62 ----------
21:55:44.103 - ---------- run=417, buffer_size: 69 ----------
21:55:47.189 - ---------- run=418, buffer_size: 65 ----------
21:55:50.286 - ---------- run=419, buffer_size: 71 ----------
21:55:53.241 - ---------- run=420, buffer_size: 70 ----------
21:55:55.970 - ---------- run=421, buffer_size: 69 ----------
21:55:58.546 - ---------- run=422, buffer_size: 63 ----------
21:56:01.136 - ---------- run=423, buffer_size: 63 ----------
21:56:04.355 - ---------- run=424, buffer_size: 70 ----------
21:56:07.509 - ---------- run=425, buffer_size: 68 ----------
21:56:10.260 - ---------- run=426, buffer_size: 67 ----------
21:56:13.436 - ---------- run=427, buffer_size: 71 ----------
21:56:16.537 - ---------- run=428, buffer_size: 65 ----------
21:56:19.111 - ---------- run=429, buffer_size: 61 ----------
21:56:21.976 - ---------- run=430, buffer_size: 63 ----------
21:56:25.075 - ---------- run=431, buffer_size: 65 ----------
21:56:27.710 - ---------- run=432, buffer_size: 61 ----------
21:56:30.417 - ---------- run=433, buffer_size: 67 ----------
21:56:33.865 - ---------- run=434, buffer_size: 66 ----------
21:56:37.095 - ---------- run=435, buffer_size: 66 ----------
21:56:40.365 - ---------- run=436, buffer_size: 70 ----------
21:56:43.442 - ---------- run=437, buffer_size: 66 ----------
21:56:46.439 - ---------- run=438, buffer_size: 69 ----------
21:56:49.202 - ---------- run=439, buffer_size: 65 ----------
21:56:52.105 - ---------- run=440, buffer_size: 63 ----------
21:56:54.903 - ---------- run=441, buffer_size: 63 ----------
21:56:58.024 - ---------- run=442, buffer_size: 67 ----------
21:57:00.763 - ---------- run=443, buffer_size: 61 ----------
21:57:03.937 - ---------- run=444, buffer_size: 65 ----------
21:57:06.625 - ---------- run=445, buffer_size: 63 ----------
21:57:09.132 - ---------- run=446, buffer_size: 66 ----------
21:57:11.895 - ---------- run=447, buffer_size: 64 ----------
21:57:14.700 - ---------- run=448, buffer_size: 66 ----------
21:57:17.293 - ---------- run=449, buffer_size: 68 ----------
21:57:20.364 - ---------- run=450, buffer_size: 76 ----------
21:57:23.263 - ---------- run=451, buffer_size: 65 ----------
21:57:26.006 - ---------- run=452, buffer_size: 66 ----------
21:57:28.885 - ---------- run=453, buffer_size: 66 ----------
21:57:31.636 - ---------- run=454, buffer_size: 68 ----------
21:57:33.994 - ---------- run=455, buffer_size: 63 ----------
21:57:36.531 - ---------- run=456, buffer_size: 70 ----------
21:57:39.663 - ---------- run=457, buffer_size: 69 ----------
21:57:42.894 - ---------- run=458, buffer_size: 67 ----------
21:57:45.802 - ---------- run=459, buffer_size: 64 ----------
21:57:49.171 - ---------- run=460, buffer_size: 66 ----------
21:57:51.994 - ---------- run=461, buffer_size: 68 ----------
21:57:55.245 - ---------- run=462, buffer_size: 65 ----------
21:57:58.077 - ---------- run=463, buffer_size: 70 ----------
21:58:00.754 - ---------- run=464, buffer_size: 63 ----------
