04:06:19.489 - ---------- run=0, count=242 ----------
04:06:21.661 - ---------- run=1, count=99 ----------
04:06:24.106 - ---------- run=2, count=111 ----------
04:06:26.195 - ---------- run=3, count=95 ----------
04:06:28.582 - ---------- run=4, count=108 ----------
04:06:31.483 - ---------- run=5, count=132 ----------
04:06:38.492 - ---------- run=6, count=319 ----------
04:06:45.557 - ---------- run=7, count=322 ----------
04:07:11.364 - ---------- run=8, count=1174 ----------
04:07:13.751 - ---------- run=9, count=108 ----------
04:07:16.208 - ---------- run=10, count=112 ----------
04:07:18.490 - ---------- run=11, count=104 ----------
04:07:20.831 - ---------- run=12, count=106 ----------
04:07:23.231 - ---------- run=13, count=109 ----------
04:07:25.222 - ---------- run=14, count=90 ----------
04:07:27.281 - ---------- run=15, count=94 ----------
04:07:29.845 - ---------- run=16, count=117 ----------
04:07:32.257 - ---------- run=17, count=109 ----------
04:07:34.539 - ---------- run=18, count=104 ----------
04:07:36.706 - ---------- run=19, count=98 ----------
04:07:39.170 - ---------- run=20, count=112 ----------
04:07:41.343 - ---------- run=21, count=99 ----------
04:07:43.562 - ---------- run=22, count=101 ----------
04:07:45.703 - ---------- run=23, count=97 ----------
04:07:47.989 - ---------- run=24, count=104 ----------
04:07:50.265 - ---------- run=25, count=103 ----------
04:07:52.657 - ---------- run=26, count=109 ----------
04:07:55.102 - ---------- run=27, count=111 ----------
04:07:57.181 - ---------- run=28, count=95 ----------
04:07:59.199 - ---------- run=29, count=91 ----------
04:08:01.262 - ---------- run=30, count=94 ----------
04:08:03.484 - ---------- run=31, count=101 ----------
04:08:05.522 - ---------- run=32, count=92 ----------
04:08:07.905 - ---------- run=33, count=108 ----------
04:08:10.353 - ---------- run=34, count=112 ----------
04:08:12.845 - ---------- run=35, count=113 ----------
04:08:15.251 - ---------- run=36, count=109 ----------
04:08:17.916 - ---------- run=37, count=121 ----------
04:08:20.227 - ---------- run=38, count=105 ----------
04:08:22.316 - ---------- run=39, count=95 ----------
04:08:24.525 - ---------- run=40, count=100 ----------
04:08:27.049 - ---------- run=41, count=115 ----------
04:08:29.375 - ---------- run=42, count=106 ----------
04:08:31.753 - ---------- run=43, count=108 ----------
04:08:34.305 - ---------- run=44, count=116 ----------
04:08:36.466 - ---------- run=45, count=98 ----------
04:08:38.767 - ---------- run=46, count=104 ----------
04:08:41.323 - ---------- run=47, count=116 ----------
04:08:43.977 - ---------- run=48, count=121 ----------
04:08:46.058 - ---------- run=49, count=94 ----------
04:08:48.136 - ---------- run=50, count=95 ----------
04:08:50.508 - ---------- run=51, count=107 ----------
04:08:52.824 - ---------- run=52, count=106 ----------
04:08:55.206 - ---------- run=53, count=108 ----------
04:08:57.815 - ---------- run=54, count=118 ----------
04:09:00.079 - ---------- run=55, count=103 ----------
04:09:02.505 - ---------- run=56, count=111 ----------
04:09:05.111 - ---------- run=57, count=118 ----------
04:09:07.353 - ---------- run=58, count=102 ----------
04:09:09.779 - ---------- run=59, count=111 ----------
04:09:17.378 - ---------- run=60, count=345 ----------
04:09:19.623 - ---------- run=61, count=102 ----------
04:09:21.827 - ---------- run=62, count=100 ----------
04:09:24.258 - ---------- run=63, count=111 ----------
04:09:26.673 - ---------- run=64, count=110 ----------
04:09:29.235 - ---------- run=65, count=116 ----------
04:09:31.353 - ---------- run=66, count=96 ----------
04:09:33.622 - ---------- run=67, count=103 ----------
04:09:36.347 - ---------- run=68, count=124 ----------
04:09:38.740 - ---------- run=69, count=109 ----------
04:09:41.005 - ---------- run=70, count=103 ----------
04:09:43.600 - ---------- run=71, count=118 ----------
04:09:45.657 - ---------- run=72, count=93 ----------
04:09:48.078 - ---------- run=73, count=110 ----------
04:09:50.679 - ---------- run=74, count=118 ----------
04:09:53.322 - ---------- run=75, count=120 ----------
04:09:55.817 - ---------- run=76, count=113 ----------
04:09:57.870 - ---------- run=77, count=93 ----------
04:10:00.572 - ---------- run=78, count=123 ----------
04:10:02.797 - ---------- run=79, count=101 ----------
04:10:05.332 - ---------- run=80, count=115 ----------
04:10:07.531 - ---------- run=81, count=100 ----------
04:10:24.721 - ---------- run=82, count=781 ----------
04:10:27.207 - ---------- run=83, count=113 ----------
04:10:29.848 - ---------- run=84, count=120 ----------
04:10:32.011 - ---------- run=85, count=99 ----------
04:10:34.336 - ---------- run=86, count=105 ----------
04:10:36.710 - ---------- run=87, count=108 ----------
04:10:39.568 - ---------- run=88, count=130 ----------
04:10:42.029 - ---------- run=89, count=112 ----------
04:10:44.607 - ---------- run=90, count=117 ----------
04:10:46.949 - ---------- run=91, count=107 ----------
04:10:49.536 - ---------- run=92, count=117 ----------
04:10:52.270 - ---------- run=93, count=125 ----------
04:10:54.894 - ---------- run=94, count=119 ----------
04:10:57.200 - ---------- run=95, count=105 ----------
04:11:00.002 - ---------- run=96, count=127 ----------
04:11:02.622 - ---------- run=97, count=119 ----------
04:11:04.864 - ---------- run=98, count=102 ----------
04:11:07.587 - ---------- run=99, count=124 ----------
04:11:10.175 - ---------- run=100, count=117 ----------
