21:34:58.251 - ---------- run=0, buffer_size: 50 ----------
21:35:01.182 - ---------- run=1, buffer_size: 66 ----------
21:35:04.287 - ---------- run=2, buffer_size: 65 ----------
21:35:06.888 - ---------- run=3, buffer_size: 65 ----------
21:35:09.893 - ---------- run=4, buffer_size: 69 ----------
21:35:12.635 - ---------- run=5, buffer_size: 62 ----------
21:35:14.985 - ---------- run=6, buffer_size: 64 ----------
21:35:18.421 - ---------- run=7, buffer_size: 73 ----------
21:35:20.912 - ---------- run=8, buffer_size: 63 ----------
21:35:23.865 - ---------- run=9, buffer_size: 68 ----------
21:35:27.654 - ---------- run=10, buffer_size: 70 ----------
21:35:30.246 - ---------- run=11, buffer_size: 64 ----------
21:35:33.326 - ---------- run=12, buffer_size: 68 ----------
21:35:36.760 - ---------- run=13, buffer_size: 68 ----------
21:35:39.347 - ---------- run=14, buffer_size: 66 ----------
21:35:42.323 - ---------- run=15, buffer_size: 66 ----------
21:35:45.012 - ---------- run=16, buffer_size: 62 ----------
21:35:47.903 - ---------- run=17, buffer_size: 67 ----------
21:35:51.131 - ---------- run=18, buffer_size: 67 ----------
21:35:53.803 - ---------- run=19, buffer_size: 65 ----------
21:35:56.178 - ---------- run=20, buffer_size: 66 ----------
21:35:59.294 - ---------- run=21, buffer_size: 68 ----------
21:36:02.317 - ---------- run=22, buffer_size: 64 ----------
21:36:05.818 - ---------- run=23, buffer_size: 63 ----------
21:36:09.210 - ---------- run=24, buffer_size: 67 ----------
21:36:12.007 - ---------- run=25, buffer_size: 69 ----------
21:36:14.910 - ---------- run=26, buffer_size: 66 ----------
21:36:17.777 - ---------- run=27, buffer_size: 63 ----------
21:36:20.791 - ---------- run=28, buffer_size: 69 ----------
21:36:24.312 - ---------- run=29, buffer_size: 69 ----------
21:36:27.828 - ---------- run=30, buffer_size: 71 ----------
21:36:30.939 - ---------- run=31, buffer_size: 65 ----------
21:36:33.905 - ---------- run=32, buffer_size: 67 ----------
21:36:36.999 - ---------- run=33, buffer_size: 63 ----------
21:36:40.257 - ---------- run=34, buffer_size: 66 ----------
21:36:43.511 - ---------- run=35, buffer_size: 66 ----------
21:36:46.928 - ---------- run=36, buffer_size: 64 ----------
21:36:49.947 - ---------- run=37, buffer_size: 70 ----------
21:36:52.780 - ---------- run=38, buffer_size: 67 ----------
21:36:55.542 - ---------- run=39, buffer_size: 66 ----------
21:36:58.555 - ---------- run=40, buffer_size: 68 ----------
