11:11:28.942 - ---------- run=0, count=392 ----------
11:11:31.193 - ---------- run=1, count=102 ----------
11:11:33.659 - ---------- run=2, count=112 ----------
11:11:36.023 - ---------- run=3, count=108 ----------
11:11:38.680 - ---------- run=4, count=121 ----------
11:11:41.018 - ---------- run=5, count=106 ----------
11:11:43.353 - ---------- run=6, count=106 ----------
11:11:45.731 - ---------- run=7, count=108 ----------
11:11:47.937 - ---------- run=8, count=100 ----------
11:11:50.423 - ---------- run=9, count=113 ----------
11:11:52.687 - ---------- run=10, count=103 ----------
11:11:55.185 - ---------- run=11, count=113 ----------
11:11:57.693 - ---------- run=12, count=114 ----------
11:12:00.169 - ---------- run=13, count=113 ----------
11:12:02.849 - ---------- run=14, count=122 ----------
11:12:05.140 - ---------- run=15, count=104 ----------
11:12:07.017 - ---------- run=16, count=85 ----------
11:12:09.635 - ---------- run=17, count=119 ----------
11:12:11.833 - ---------- run=18, count=100 ----------
11:12:13.930 - ---------- run=19, count=95 ----------
11:12:15.995 - ---------- run=20, count=94 ----------
11:12:18.539 - ---------- run=21, count=115 ----------
11:12:20.894 - ---------- run=22, count=107 ----------
11:12:23.354 - ---------- run=23, count=112 ----------
11:12:26.012 - ---------- run=24, count=121 ----------
11:12:28.731 - ---------- run=25, count=123 ----------
11:12:30.932 - ---------- run=26, count=100 ----------
11:12:33.258 - ---------- run=27, count=106 ----------
11:12:35.715 - ---------- run=28, count=112 ----------
11:12:37.933 - ---------- run=29, count=100 ----------
11:12:40.695 - ---------- run=30, count=126 ----------
11:12:42.995 - ---------- run=31, count=104 ----------
11:12:45.546 - ---------- run=32, count=116 ----------
11:12:48.034 - ---------- run=33, count=113 ----------
11:12:50.558 - ---------- run=34, count=114 ----------
11:12:53.339 - ---------- run=35, count=127 ----------
11:12:55.574 - ---------- run=36, count=101 ----------
11:12:57.951 - ---------- run=37, count=108 ----------
11:12:59.975 - ---------- run=38, count=92 ----------
11:13:02.859 - ---------- run=39, count=131 ----------
11:13:05.224 - ---------- run=40, count=108 ----------
11:13:07.923 - ---------- run=41, count=122 ----------
11:13:10.054 - ---------- run=42, count=97 ----------
11:13:12.580 - ---------- run=43, count=115 ----------
11:13:14.614 - ---------- run=44, count=92 ----------
11:13:17.077 - ---------- run=45, count=112 ----------
11:13:19.534 - ---------- run=46, count=111 ----------
11:13:22.346 - ---------- run=47, count=128 ----------
11:13:25.032 - ---------- run=48, count=122 ----------
11:13:27.551 - ---------- run=49, count=115 ----------
11:13:29.941 - ---------- run=50, count=109 ----------
11:13:32.305 - ---------- run=51, count=107 ----------
11:13:34.791 - ---------- run=52, count=113 ----------
11:13:37.058 - ---------- run=53, count=103 ----------
11:13:39.660 - ---------- run=54, count=118 ----------
11:13:41.762 - ---------- run=55, count=95 ----------
11:13:44.250 - ---------- run=56, count=113 ----------
11:13:46.461 - ---------- run=57, count=101 ----------
11:13:48.950 - ---------- run=58, count=113 ----------
11:13:51.790 - ---------- run=59, count=129 ----------
11:13:54.060 - ---------- run=60, count=103 ----------
11:13:56.620 - ---------- run=61, count=117 ----------
11:13:59.102 - ---------- run=62, count=113 ----------
11:14:01.547 - ---------- run=63, count=111 ----------
11:14:03.800 - ---------- run=64, count=102 ----------
11:14:06.012 - ---------- run=65, count=100 ----------
11:14:08.466 - ---------- run=66, count=112 ----------
11:14:11.016 - ---------- run=67, count=116 ----------
11:14:13.305 - ---------- run=68, count=104 ----------
11:14:15.728 - ---------- run=69, count=110 ----------
11:14:18.627 - ---------- run=70, count=132 ----------
11:14:20.964 - ---------- run=71, count=106 ----------
11:14:23.281 - ---------- run=72, count=105 ----------
11:14:25.695 - ---------- run=73, count=110 ----------
11:14:28.343 - ---------- run=74, count=120 ----------
11:14:31.188 - ---------- run=75, count=130 ----------
11:14:33.511 - ---------- run=76, count=105 ----------
11:14:35.671 - ---------- run=77, count=98 ----------
11:14:37.839 - ---------- run=78, count=99 ----------
11:14:40.178 - ---------- run=79, count=106 ----------
11:14:42.742 - ---------- run=80, count=117 ----------
11:14:44.785 - ---------- run=81, count=93 ----------
11:14:47.273 - ---------- run=82, count=113 ----------
11:14:49.992 - ---------- run=83, count=123 ----------
11:14:52.329 - ---------- run=84, count=106 ----------
11:14:54.979 - ---------- run=85, count=121 ----------
11:14:57.510 - ---------- run=86, count=115 ----------
11:14:59.916 - ---------- run=87, count=109 ----------
11:15:02.215 - ---------- run=88, count=105 ----------
11:15:04.901 - ---------- run=89, count=122 ----------
11:15:07.203 - ---------- run=90, count=104 ----------
11:15:09.207 - ---------- run=91, count=91 ----------
11:15:11.351 - ---------- run=92, count=98 ----------
11:15:13.997 - ---------- run=93, count=120 ----------
11:15:16.818 - ---------- run=94, count=128 ----------
11:15:19.479 - ---------- run=95, count=121 ----------
11:15:21.703 - ---------- run=96, count=101 ----------
11:15:24.430 - ---------- run=97, count=124 ----------
11:15:26.697 - ---------- run=98, count=103 ----------
11:15:28.832 - ---------- run=99, count=97 ----------
11:15:31.319 - ---------- run=100, count=113 ----------
11:15:33.699 - ---------- run=101, count=108 ----------
11:15:36.510 - ---------- run=102, count=128 ----------
11:15:39.483 - ---------- run=103, count=135 ----------
11:15:41.795 - ---------- run=104, count=105 ----------
11:15:44.158 - ---------- run=105, count=107 ----------
11:15:46.282 - ---------- run=106, count=97 ----------
11:15:48.618 - ---------- run=107, count=106 ----------
11:15:50.954 - ---------- run=108, count=106 ----------
11:15:53.623 - ---------- run=109, count=121 ----------
11:15:55.973 - ---------- run=110, count=107 ----------
11:15:58.358 - ---------- run=111, count=108 ----------
11:16:00.813 - ---------- run=112, count=111 ----------
11:16:03.037 - ---------- run=113, count=101 ----------
11:16:05.594 - ---------- run=114, count=117 ----------
11:16:07.989 - ---------- run=115, count=108 ----------
11:16:10.132 - ---------- run=116, count=98 ----------
11:16:12.651 - ---------- run=117, count=114 ----------
11:16:15.243 - ---------- run=118, count=118 ----------
11:16:17.578 - ---------- run=119, count=106 ----------
11:16:20.132 - ---------- run=120, count=116 ----------
11:16:22.504 - ---------- run=121, count=107 ----------
11:16:25.337 - ---------- run=122, count=129 ----------
11:16:27.736 - ---------- run=123, count=109 ----------
11:16:30.155 - ---------- run=124, count=110 ----------
11:16:32.319 - ---------- run=125, count=98 ----------
11:16:34.871 - ---------- run=126, count=116 ----------
11:16:36.899 - ---------- run=127, count=92 ----------
11:16:39.019 - ---------- run=128, count=97 ----------
11:16:41.275 - ---------- run=129, count=102 ----------
11:16:43.283 - ---------- run=130, count=91 ----------
11:16:45.384 - ---------- run=131, count=96 ----------
11:16:47.764 - ---------- run=132, count=108 ----------
11:16:49.888 - ---------- run=133, count=97 ----------
11:16:52.621 - ---------- run=134, count=124 ----------
11:16:54.952 - ---------- run=135, count=106 ----------
11:16:57.473 - ---------- run=136, count=115 ----------
11:16:59.949 - ---------- run=137, count=112 ----------
11:17:02.160 - ---------- run=138, count=101 ----------
11:17:04.546 - ---------- run=139, count=108 ----------
11:17:06.783 - ---------- run=140, count=102 ----------
11:17:09.195 - ---------- run=141, count=109 ----------
11:17:11.415 - ---------- run=142, count=101 ----------
11:17:13.788 - ---------- run=143, count=108 ----------
11:17:16.410 - ---------- run=144, count=119 ----------
11:17:19.045 - ---------- run=145, count=120 ----------
11:17:21.459 - ---------- run=146, count=110 ----------
11:17:24.053 - ---------- run=147, count=118 ----------
11:17:26.497 - ---------- run=148, count=111 ----------
11:17:28.721 - ---------- run=149, count=101 ----------
11:17:31.201 - ---------- run=150, count=113 ----------
11:17:33.958 - ---------- run=151, count=125 ----------
11:17:36.425 - ---------- run=152, count=113 ----------
11:17:38.894 - ---------- run=153, count=112 ----------
11:17:41.389 - ---------- run=154, count=113 ----------
11:17:43.623 - ---------- run=155, count=102 ----------
11:17:45.644 - ---------- run=156, count=91 ----------
11:17:48.132 - ---------- run=157, count=113 ----------
11:17:50.351 - ---------- run=158, count=101 ----------
11:17:52.262 - ---------- run=159, count=87 ----------
11:17:54.772 - ---------- run=160, count=114 ----------
11:17:57.202 - ---------- run=161, count=111 ----------
11:18:00.082 - ---------- run=162, count=131 ----------
11:18:02.671 - ---------- run=163, count=117 ----------
11:18:05.148 - ---------- run=164, count=113 ----------
11:18:08.038 - ---------- run=165, count=132 ----------
11:18:10.760 - ---------- run=166, count=124 ----------
11:18:13.168 - ---------- run=167, count=109 ----------
11:18:15.686 - ---------- run=168, count=115 ----------
11:18:18.071 - ---------- run=169, count=108 ----------
11:18:20.734 - ---------- run=170, count=121 ----------
11:18:23.161 - ---------- run=171, count=110 ----------
11:18:25.213 - ---------- run=172, count=94 ----------
11:18:27.589 - ---------- run=173, count=108 ----------
11:18:30.268 - ---------- run=174, count=121 ----------
11:18:32.730 - ---------- run=175, count=112 ----------
11:18:35.135 - ---------- run=176, count=110 ----------
11:18:37.525 - ---------- run=177, count=108 ----------
11:18:39.897 - ---------- run=178, count=108 ----------
11:18:42.211 - ---------- run=179, count=106 ----------
11:18:44.464 - ---------- run=180, count=102 ----------
11:18:46.876 - ---------- run=181, count=110 ----------
11:18:49.237 - ---------- run=182, count=107 ----------
11:18:51.668 - ---------- run=183, count=111 ----------
11:18:53.713 - ---------- run=184, count=93 ----------
11:18:55.956 - ---------- run=185, count=102 ----------
11:18:58.191 - ---------- run=186, count=101 ----------
11:19:00.818 - ---------- run=187, count=119 ----------
11:19:02.927 - ---------- run=188, count=96 ----------
11:19:05.376 - ---------- run=189, count=112 ----------
11:19:07.321 - ---------- run=190, count=88 ----------
11:19:09.377 - ---------- run=191, count=93 ----------
11:19:11.540 - ---------- run=192, count=99 ----------
11:19:14.285 - ---------- run=193, count=124 ----------
11:19:16.761 - ---------- run=194, count=113 ----------
11:19:18.951 - ---------- run=195, count=99 ----------
11:19:21.307 - ---------- run=196, count=107 ----------
11:19:23.640 - ---------- run=197, count=106 ----------
11:19:26.013 - ---------- run=198, count=108 ----------
11:19:28.608 - ---------- run=199, count=118 ----------
11:19:30.913 - ---------- run=200, count=105 ----------
11:19:33.411 - ---------- run=201, count=113 ----------
11:19:35.935 - ---------- run=202, count=115 ----------
11:19:38.389 - ---------- run=203, count=111 ----------
11:19:40.869 - ---------- run=204, count=113 ----------
11:19:43.516 - ---------- run=205, count=120 ----------
11:19:46.071 - ---------- run=206, count=116 ----------
11:19:48.403 - ---------- run=207, count=106 ----------
11:19:50.594 - ---------- run=208, count=100 ----------
11:19:52.966 - ---------- run=209, count=107 ----------
11:19:55.161 - ---------- run=210, count=100 ----------
11:19:57.570 - ---------- run=211, count=110 ----------
11:19:59.886 - ---------- run=212, count=105 ----------
11:20:02.123 - ---------- run=213, count=102 ----------
11:20:04.317 - ---------- run=214, count=99 ----------
11:20:06.283 - ---------- run=215, count=90 ----------
11:20:08.557 - ---------- run=216, count=103 ----------
11:20:11.205 - ---------- run=217, count=120 ----------
11:20:13.407 - ---------- run=218, count=100 ----------
11:20:15.902 - ---------- run=219, count=113 ----------
11:20:18.087 - ---------- run=220, count=100 ----------
11:20:20.359 - ---------- run=221, count=103 ----------
11:20:22.679 - ---------- run=222, count=105 ----------
11:20:25.036 - ---------- run=223, count=107 ----------
11:20:27.733 - ---------- run=224, count=123 ----------
11:20:30.376 - ---------- run=225, count=120 ----------
11:20:33.361 - ---------- run=226, count=136 ----------
11:20:36.001 - ---------- run=227, count=120 ----------
11:20:38.363 - ---------- run=228, count=107 ----------
11:20:40.617 - ---------- run=229, count=102 ----------
11:20:42.706 - ---------- run=230, count=95 ----------
11:20:45.302 - ---------- run=231, count=118 ----------
11:20:47.497 - ---------- run=232, count=100 ----------
11:20:49.950 - ---------- run=233, count=111 ----------
11:20:52.325 - ---------- run=234, count=108 ----------
11:20:54.643 - ---------- run=235, count=105 ----------
11:20:56.931 - ---------- run=236, count=103 ----------
11:20:59.172 - ---------- run=237, count=102 ----------
11:21:01.317 - ---------- run=238, count=98 ----------
11:21:03.461 - ---------- run=239, count=97 ----------
