00:39:46.172 - ---------- run=0, buffer_size: 50 ----------
00:51:16.066 - ---------- run=160, buffer_size: 68 ----------
00:51:32.923 - ---------- run=161, buffer_size: 53 ----------
00:51:36.304 - ---------- run=162, buffer_size: 65 ----------
00:51:39.146 - ---------- run=163, buffer_size: 65 ----------
00:51:42.272 - ---------- run=164, buffer_size: 63 ----------
00:51:45.019 - ---------- run=165, buffer_size: 64 ----------
00:51:47.949 - ---------- run=166, buffer_size: 66 ----------
00:51:50.721 - ---------- run=167, buffer_size: 62 ----------
00:51:53.787 - ---------- run=168, buffer_size: 71 ----------
00:51:57.082 - ---------- run=169, buffer_size: 69 ----------
00:52:00.116 - ---------- run=170, buffer_size: 67 ----------
00:52:03.265 - ---------- run=171, buffer_size: 69 ----------
00:52:06.221 - ---------- run=172, buffer_size: 65 ----------
00:52:08.950 - ---------- run=173, buffer_size: 65 ----------
00:52:12.285 - ---------- run=174, buffer_size: 70 ----------
00:52:15.272 - ---------- run=175, buffer_size: 69 ----------
00:52:18.858 - ---------- run=176, buffer_size: 66 ----------
00:52:21.867 - ---------- run=177, buffer_size: 66 ----------
00:52:24.391 - ---------- run=178, buffer_size: 62 ----------
00:52:27.375 - ---------- run=179, buffer_size: 66 ----------
00:52:30.181 - ---------- run=180, buffer_size: 66 ----------
00:52:33.497 - ---------- run=181, buffer_size: 70 ----------
00:52:36.407 - ---------- run=182, buffer_size: 64 ----------
00:52:38.992 - ---------- run=183, buffer_size: 65 ----------
00:52:42.193 - ---------- run=184, buffer_size: 68 ----------
00:52:45.017 - ---------- run=185, buffer_size: 65 ----------
00:52:47.859 - ---------- run=186, buffer_size: 69 ----------
00:52:51.000 - ---------- run=187, buffer_size: 71 ----------
00:52:54.033 - ---------- run=188, buffer_size: 67 ----------
00:52:57.034 - ---------- run=189, buffer_size: 68 ----------
00:53:00.281 - ---------- run=190, buffer_size: 69 ----------
00:53:02.920 - ---------- run=191, buffer_size: 62 ----------
00:53:26.111 - ---------- run=192, buffer_size: 62 ----------
00:53:28.981 - ---------- run=193, buffer_size: 62 ----------
00:53:32.005 - ---------- run=194, buffer_size: 64 ----------
00:53:34.782 - ---------- run=195, buffer_size: 67 ----------
00:53:39.847 - ---------- run=196, buffer_size: 68 ----------
00:53:43.175 - ---------- run=197, buffer_size: 66 ----------
00:53:45.812 - ---------- run=198, buffer_size: 62 ----------
00:53:48.823 - ---------- run=199, buffer_size: 68 ----------
00:53:52.073 - ---------- run=200, buffer_size: 66 ----------
00:53:54.802 - ---------- run=201, buffer_size: 67 ----------
00:53:57.948 - ---------- run=202, buffer_size: 64 ----------
00:54:00.766 - ---------- run=203, buffer_size: 68 ----------
00:54:03.964 - ---------- run=204, buffer_size: 68 ----------
00:54:06.810 - ---------- run=205, buffer_size: 63 ----------
00:54:10.976 - ---------- run=206, buffer_size: 62 ----------
00:54:14.176 - ---------- run=207, buffer_size: 65 ----------
00:54:17.259 - ---------- run=208, buffer_size: 66 ----------
00:54:20.121 - ---------- run=209, buffer_size: 69 ----------
00:54:23.248 - ---------- run=210, buffer_size: 64 ----------
00:54:26.415 - ---------- run=211, buffer_size: 65 ----------
00:54:29.403 - ---------- run=212, buffer_size: 64 ----------
00:54:32.308 - ---------- run=213, buffer_size: 67 ----------
00:54:35.010 - ---------- run=214, buffer_size: 64 ----------
00:54:38.548 - ---------- run=215, buffer_size: 68 ----------
00:54:41.582 - ---------- run=216, buffer_size: 63 ----------
00:54:44.693 - ---------- run=217, buffer_size: 71 ----------
00:54:48.127 - xxxxxxxxxx run=218 failed
00:54:51.031 - ---------- run=219, buffer_size: 68 ----------
00:54:54.037 - ---------- run=220, buffer_size: 62 ----------
00:54:57.000 - ---------- run=221, buffer_size: 68 ----------
00:54:59.692 - ---------- run=222, buffer_size: 61 ----------
00:55:02.573 - ---------- run=223, buffer_size: 66 ----------
00:55:05.588 - ---------- run=224, buffer_size: 70 ----------
00:55:08.246 - ---------- run=225, buffer_size: 65 ----------
00:55:11.084 - ---------- run=226, buffer_size: 67 ----------
00:55:13.853 - ---------- run=227, buffer_size: 65 ----------
00:55:16.679 - ---------- run=228, buffer_size: 64 ----------
00:55:19.684 - ---------- run=229, buffer_size: 64 ----------
00:55:22.800 - ---------- run=230, buffer_size: 67 ----------
00:55:25.464 - ---------- run=231, buffer_size: 65 ----------
00:55:28.155 - ---------- run=232, buffer_size: 68 ----------
00:55:31.319 - ---------- run=233, buffer_size: 72 ----------
00:55:34.872 - ---------- run=234, buffer_size: 69 ----------
00:55:38.023 - ---------- run=235, buffer_size: 63 ----------
00:55:41.067 - ---------- run=236, buffer_size: 63 ----------
00:55:44.152 - ---------- run=237, buffer_size: 65 ----------
00:55:47.190 - ---------- run=238, buffer_size: 64 ----------
00:55:51.057 - ---------- run=239, buffer_size: 71 ----------
00:55:54.024 - ---------- run=240, buffer_size: 64 ----------
00:55:56.865 - ---------- run=241, buffer_size: 65 ----------
00:56:00.306 - ---------- run=242, buffer_size: 67 ----------
00:56:03.097 - ---------- run=243, buffer_size: 66 ----------
00:56:05.915 - ---------- run=244, buffer_size: 66 ----------
00:56:08.932 - ---------- run=245, buffer_size: 68 ----------
00:56:11.738 - ---------- run=246, buffer_size: 64 ----------
00:56:14.440 - ---------- run=247, buffer_size: 63 ----------
00:56:17.793 - ---------- run=248, buffer_size: 65 ----------
00:56:20.538 - ---------- run=249, buffer_size: 66 ----------
00:56:23.013 - ---------- run=250, buffer_size: 65 ----------
00:56:25.861 - ---------- run=251, buffer_size: 68 ----------
00:56:28.780 - ---------- run=252, buffer_size: 64 ----------
00:56:31.787 - ---------- run=253, buffer_size: 67 ----------
00:56:35.088 - ---------- run=254, buffer_size: 67 ----------
00:56:37.638 - ---------- run=255, buffer_size: 67 ----------
00:56:41.010 - ---------- run=256, buffer_size: 69 ----------
00:56:44.617 - ---------- run=257, buffer_size: 71 ----------
00:56:47.337 - ---------- run=258, buffer_size: 67 ----------
00:56:50.431 - ---------- run=259, buffer_size: 67 ----------
00:56:53.417 - ---------- run=260, buffer_size: 66 ----------
00:56:56.609 - ---------- run=261, buffer_size: 73 ----------
00:56:58.957 - ---------- run=262, buffer_size: 63 ----------
00:57:01.664 - ---------- run=263, buffer_size: 67 ----------
00:57:04.364 - ---------- run=264, buffer_size: 63 ----------
00:57:07.790 - ---------- run=265, buffer_size: 67 ----------
00:57:10.769 - ---------- run=266, buffer_size: 60 ----------
00:57:14.044 - ---------- run=267, buffer_size: 71 ----------
00:57:17.592 - ---------- run=268, buffer_size: 68 ----------
00:57:20.949 - ---------- run=269, buffer_size: 71 ----------
00:57:23.876 - ---------- run=270, buffer_size: 65 ----------
00:57:26.619 - ---------- run=271, buffer_size: 62 ----------
00:57:56.570 - ---------- run=272, buffer_size: 52 ----------
00:57:59.922 - ---------- run=273, buffer_size: 68 ----------
00:58:03.007 - ---------- run=274, buffer_size: 66 ----------
00:58:05.895 - ---------- run=275, buffer_size: 66 ----------
00:58:08.628 - ---------- run=276, buffer_size: 66 ----------
00:58:11.734 - ---------- run=277, buffer_size: 70 ----------
00:58:14.779 - ---------- run=278, buffer_size: 67 ----------
00:58:17.561 - ---------- run=279, buffer_size: 66 ----------
00:58:20.618 - ---------- run=280, buffer_size: 68 ----------
00:58:23.312 - ---------- run=281, buffer_size: 65 ----------
00:58:26.451 - ---------- run=282, buffer_size: 65 ----------
00:58:28.863 - ---------- run=283, buffer_size: 63 ----------
00:58:31.475 - ---------- run=284, buffer_size: 67 ----------
00:58:34.370 - ---------- run=285, buffer_size: 63 ----------
00:58:37.156 - ---------- run=286, buffer_size: 61 ----------
00:58:40.636 - ---------- run=287, buffer_size: 64 ----------
00:58:58.277 - ---------- run=288, buffer_size: 50 ----------
00:59:01.168 - ---------- run=289, buffer_size: 63 ----------
00:59:03.774 - ---------- run=290, buffer_size: 67 ----------
00:59:08.925 - ---------- run=291, buffer_size: 66 ----------
00:59:12.457 - ---------- run=292, buffer_size: 72 ----------
00:59:15.375 - ---------- run=293, buffer_size: 69 ----------
00:59:18.192 - ---------- run=294, buffer_size: 64 ----------
00:59:21.503 - ---------- run=295, buffer_size: 67 ----------
00:59:24.407 - ---------- run=296, buffer_size: 67 ----------
00:59:27.248 - ---------- run=297, buffer_size: 64 ----------
00:59:30.068 - ---------- run=298, buffer_size: 63 ----------
00:59:32.887 - ---------- run=299, buffer_size: 68 ----------
00:59:35.532 - ---------- run=300, buffer_size: 63 ----------
00:59:38.539 - ---------- run=301, buffer_size: 67 ----------
00:59:42.069 - ---------- run=302, buffer_size: 68 ----------
00:59:44.837 - ---------- run=303, buffer_size: 65 ----------
00:59:47.952 - ---------- run=304, buffer_size: 70 ----------
00:59:50.841 - ---------- run=305, buffer_size: 63 ----------
01:00:14.381 - ---------- run=306, buffer_size: 65 ----------
01:00:17.199 - ---------- run=307, buffer_size: 69 ----------
01:00:21.119 - ---------- run=308, buffer_size: 65 ----------
01:00:24.165 - ---------- run=309, buffer_size: 67 ----------
01:00:27.139 - ---------- run=310, buffer_size: 67 ----------
01:00:30.062 - ---------- run=311, buffer_size: 62 ----------
01:00:32.908 - ---------- run=312, buffer_size: 69 ----------
01:00:35.554 - ---------- run=313, buffer_size: 65 ----------
01:00:38.870 - ---------- run=314, buffer_size: 67 ----------
01:00:41.705 - ---------- run=315, buffer_size: 64 ----------
01:00:44.769 - ---------- run=316, buffer_size: 65 ----------
01:00:47.744 - ---------- run=317, buffer_size: 66 ----------
01:00:50.524 - ---------- run=318, buffer_size: 60 ----------
01:00:53.113 - ---------- run=319, buffer_size: 63 ----------
01:00:55.888 - ---------- run=320, buffer_size: 66 ----------
01:00:59.007 - ---------- run=321, buffer_size: 66 ----------
01:01:11.789 - ---------- run=322, buffer_size: 60 ----------
01:01:14.985 - ---------- run=323, buffer_size: 65 ----------
01:01:17.597 - ---------- run=324, buffer_size: 64 ----------
01:01:20.743 - ---------- run=325, buffer_size: 68 ----------
01:01:23.841 - ---------- run=326, buffer_size: 71 ----------
01:01:26.206 - ---------- run=327, buffer_size: 63 ----------
01:01:29.247 - ---------- run=328, buffer_size: 67 ----------
01:01:32.482 - ---------- run=329, buffer_size: 71 ----------
01:01:35.906 - ---------- run=330, buffer_size: 67 ----------
01:01:39.293 - ---------- run=331, buffer_size: 68 ----------
01:01:42.037 - ---------- run=332, buffer_size: 66 ----------
01:01:46.645 - ---------- run=333, buffer_size: 65 ----------
01:01:49.591 - ---------- run=334, buffer_size: 69 ----------
01:01:52.535 - ---------- run=335, buffer_size: 67 ----------
01:01:55.282 - ---------- run=336, buffer_size: 65 ----------
01:01:58.320 - ---------- run=337, buffer_size: 65 ----------
01:02:01.539 - ---------- run=338, buffer_size: 67 ----------
01:02:04.857 - ---------- run=339, buffer_size: 73 ----------
01:02:07.816 - ---------- run=340, buffer_size: 66 ----------
01:02:11.306 - ---------- run=341, buffer_size: 73 ----------
01:02:14.402 - ---------- run=342, buffer_size: 68 ----------
01:02:17.277 - ---------- run=343, buffer_size: 64 ----------
01:02:20.304 - ---------- run=344, buffer_size: 66 ----------
01:02:23.538 - ---------- run=345, buffer_size: 67 ----------
01:02:26.148 - ---------- run=346, buffer_size: 62 ----------
01:02:29.115 - ---------- run=347, buffer_size: 66 ----------
01:03:13.040 - xxxxxxxxxx run=348 failed
01:03:15.764 - ---------- run=349, buffer_size: 67 ----------
01:03:18.060 - ---------- run=350, buffer_size: 65 ----------
01:03:20.850 - ---------- run=351, buffer_size: 66 ----------
01:03:23.891 - ---------- run=352, buffer_size: 67 ----------
01:03:26.429 - ---------- run=353, buffer_size: 65 ----------
01:03:29.535 - ---------- run=354, buffer_size: 65 ----------
01:03:32.832 - ---------- run=355, buffer_size: 66 ----------
01:03:35.160 - ---------- run=356, buffer_size: 66 ----------
01:03:38.288 - ---------- run=357, buffer_size: 71 ----------
01:03:41.430 - ---------- run=358, buffer_size: 69 ----------
01:03:44.376 - ---------- run=359, buffer_size: 66 ----------
01:03:47.256 - ---------- run=360, buffer_size: 60 ----------
01:03:50.668 - ---------- run=361, buffer_size: 70 ----------
01:03:53.661 - ---------- run=362, buffer_size: 69 ----------
01:03:56.320 - ---------- run=363, buffer_size: 69 ----------
01:03:58.875 - ---------- run=364, buffer_size: 63 ----------
01:04:01.703 - ---------- run=365, buffer_size: 64 ----------
01:04:25.308 - ---------- run=366, buffer_size: 59 ----------
01:04:44.851 - ---------- run=367, buffer_size: 58 ----------
01:04:47.418 - ---------- run=368, buffer_size: 67 ----------
01:04:50.197 - ---------- run=369, buffer_size: 62 ----------
01:04:53.100 - ---------- run=370, buffer_size: 68 ----------
01:04:55.708 - ---------- run=371, buffer_size: 63 ----------
01:04:59.179 - ---------- run=372, buffer_size: 74 ----------
01:05:02.444 - ---------- run=373, buffer_size: 67 ----------
01:05:05.121 - ---------- run=374, buffer_size: 64 ----------
01:05:07.983 - ---------- run=375, buffer_size: 69 ----------
01:05:50.096 - ---------- run=376, buffer_size: 50 ----------
01:05:53.256 - ---------- run=377, buffer_size: 67 ----------
01:05:55.960 - ---------- run=378, buffer_size: 65 ----------
01:06:00.701 - ---------- run=379, buffer_size: 64 ----------
01:06:03.493 - ---------- run=380, buffer_size: 67 ----------
01:06:06.574 - ---------- run=381, buffer_size: 68 ----------
01:06:09.474 - ---------- run=382, buffer_size: 64 ----------
01:06:26.427 - ---------- run=383, buffer_size: 56 ----------
01:06:29.433 - ---------- run=384, buffer_size: 67 ----------
01:06:32.512 - ---------- run=385, buffer_size: 77 ----------
01:06:35.674 - ---------- run=386, buffer_size: 65 ----------
01:06:38.785 - ---------- run=387, buffer_size: 64 ----------
01:06:41.487 - ---------- run=388, buffer_size: 65 ----------
01:06:44.572 - ---------- run=389, buffer_size: 65 ----------
01:06:48.011 - ---------- run=390, buffer_size: 67 ----------
01:06:51.016 - ---------- run=391, buffer_size: 66 ----------
01:06:53.553 - ---------- run=392, buffer_size: 66 ----------
01:06:57.307 - ---------- run=393, buffer_size: 72 ----------
01:07:00.992 - ---------- run=394, buffer_size: 67 ----------
01:07:03.375 - ---------- run=395, buffer_size: 64 ----------
01:07:06.292 - ---------- run=396, buffer_size: 70 ----------
01:07:09.533 - ---------- run=397, buffer_size: 69 ----------
01:07:12.578 - ---------- run=398, buffer_size: 71 ----------
01:07:15.488 - ---------- run=399, buffer_size: 63 ----------
01:07:18.467 - ---------- run=400, buffer_size: 66 ----------
01:07:59.628 - ---------- run=401, buffer_size: 52 ----------
01:08:02.810 - ---------- run=402, buffer_size: 67 ----------
01:08:05.787 - ---------- run=403, buffer_size: 63 ----------
01:08:08.890 - ---------- run=404, buffer_size: 71 ----------
01:08:12.382 - ---------- run=405, buffer_size: 67 ----------
01:08:15.265 - ---------- run=406, buffer_size: 63 ----------
01:08:18.397 - ---------- run=407, buffer_size: 64 ----------
01:08:21.767 - ---------- run=408, buffer_size: 63 ----------
01:08:25.255 - ---------- run=409, buffer_size: 67 ----------
01:08:27.576 - ---------- run=410, buffer_size: 66 ----------
01:08:30.415 - ---------- run=411, buffer_size: 63 ----------
01:08:33.402 - ---------- run=412, buffer_size: 63 ----------
01:08:37.035 - ---------- run=413, buffer_size: 71 ----------
01:08:39.711 - ---------- run=414, buffer_size: 66 ----------
01:08:42.651 - ---------- run=415, buffer_size: 66 ----------
01:09:00.416 - ---------- run=416, buffer_size: 52 ----------
01:09:03.467 - ---------- run=417, buffer_size: 70 ----------
01:09:06.474 - ---------- run=418, buffer_size: 65 ----------
01:09:09.461 - ---------- run=419, buffer_size: 65 ----------
01:09:12.693 - ---------- run=420, buffer_size: 70 ----------
01:09:15.796 - ---------- run=421, buffer_size: 67 ----------
01:09:18.569 - ---------- run=422, buffer_size: 65 ----------
01:09:21.078 - ---------- run=423, buffer_size: 62 ----------
01:09:23.724 - ---------- run=424, buffer_size: 62 ----------
01:09:26.879 - ---------- run=425, buffer_size: 68 ----------
01:09:30.133 - ---------- run=426, buffer_size: 71 ----------
01:09:32.987 - ---------- run=427, buffer_size: 69 ----------
01:09:35.603 - ---------- run=428, buffer_size: 65 ----------
01:09:38.770 - ---------- run=429, buffer_size: 68 ----------
01:09:41.530 - ---------- run=430, buffer_size: 66 ----------
01:09:44.617 - ---------- run=431, buffer_size: 66 ----------
01:09:47.397 - ---------- run=432, buffer_size: 70 ----------
01:09:55.124 - ---------- run=433, buffer_size: 61 ----------
01:09:58.066 - ---------- run=434, buffer_size: 65 ----------
01:10:00.900 - ---------- run=435, buffer_size: 64 ----------
01:10:03.326 - ---------- run=436, buffer_size: 61 ----------
01:10:05.688 - ---------- run=437, buffer_size: 65 ----------
01:10:08.747 - ---------- run=438, buffer_size: 67 ----------
01:10:11.654 - ---------- run=439, buffer_size: 67 ----------
01:10:14.718 - ---------- run=440, buffer_size: 64 ----------
01:10:17.886 - ---------- run=441, buffer_size: 66 ----------
01:10:20.909 - ---------- run=442, buffer_size: 70 ----------
01:10:23.300 - ---------- run=443, buffer_size: 62 ----------
01:10:25.855 - ---------- run=444, buffer_size: 64 ----------
01:10:28.704 - ---------- run=445, buffer_size: 65 ----------
01:10:31.849 - ---------- run=446, buffer_size: 69 ----------
01:10:34.597 - ---------- run=447, buffer_size: 65 ----------
01:10:37.680 - ---------- run=448, buffer_size: 69 ----------
01:10:40.513 - ---------- run=449, buffer_size: 64 ----------
01:10:43.887 - ---------- run=450, buffer_size: 69 ----------
01:10:46.814 - ---------- run=451, buffer_size: 66 ----------
01:11:03.024 - ---------- run=452, buffer_size: 62 ----------
01:11:06.146 - ---------- run=453, buffer_size: 70 ----------
01:11:09.029 - ---------- run=454, buffer_size: 67 ----------
01:11:11.742 - ---------- run=455, buffer_size: 63 ----------
01:11:14.217 - ---------- run=456, buffer_size: 64 ----------
01:11:30.047 - ---------- run=457, buffer_size: 56 ----------
01:11:33.305 - ---------- run=458, buffer_size: 65 ----------
01:11:36.253 - ---------- run=459, buffer_size: 68 ----------
01:11:39.281 - ---------- run=460, buffer_size: 66 ----------
01:11:42.616 - ---------- run=461, buffer_size: 63 ----------
01:11:45.701 - ---------- run=462, buffer_size: 64 ----------
01:11:51.589 - ---------- run=463, buffer_size: 65 ----------
01:11:54.569 - ---------- run=464, buffer_size: 64 ----------
01:11:57.356 - ---------- run=465, buffer_size: 63 ----------
