19:21:40.392 - ---------- run=0, count=397 ----------
19:21:43.158 - ---------- run=1, count=126 ----------
19:21:45.489 - ---------- run=2, count=106 ----------
19:21:47.938 - ---------- run=3, count=111 ----------
19:21:50.554 - ---------- run=4, count=119 ----------
19:21:53.271 - ---------- run=5, count=123 ----------
19:21:55.815 - ---------- run=6, count=115 ----------
19:21:58.200 - ---------- run=7, count=109 ----------
19:22:00.731 - ---------- run=8, count=115 ----------
19:22:03.428 - ---------- run=9, count=122 ----------
19:22:06.072 - ---------- run=10, count=120 ----------
19:22:08.346 - ---------- run=11, count=103 ----------
19:22:10.388 - ---------- run=12, count=93 ----------
19:22:13.013 - ---------- run=13, count=119 ----------
19:22:15.437 - ---------- run=14, count=110 ----------
19:22:18.225 - ---------- run=15, count=127 ----------
19:22:20.593 - ---------- run=16, count=107 ----------
19:22:22.872 - ---------- run=17, count=104 ----------
19:22:25.213 - ---------- run=18, count=106 ----------
19:22:27.746 - ---------- run=19, count=115 ----------
19:22:30.233 - ---------- run=20, count=113 ----------
19:22:33.261 - ---------- run=21, count=138 ----------
19:22:35.668 - ---------- run=22, count=109 ----------
19:22:37.920 - ---------- run=23, count=102 ----------
19:22:41.220 - ---------- run=24, count=150 ----------
19:22:43.787 - ---------- run=25, count=117 ----------
19:22:45.972 - ---------- run=26, count=99 ----------
19:22:48.260 - ---------- run=27, count=104 ----------
19:22:50.841 - ---------- run=28, count=117 ----------
19:22:53.151 - ---------- run=29, count=105 ----------
19:22:55.514 - ---------- run=30, count=107 ----------
19:22:58.089 - ---------- run=31, count=117 ----------
19:23:00.576 - ---------- run=32, count=113 ----------
19:23:02.791 - ---------- run=33, count=101 ----------
19:23:05.035 - ---------- run=34, count=101 ----------
19:23:07.574 - ---------- run=35, count=116 ----------
19:23:10.130 - ---------- run=36, count=116 ----------
19:23:12.674 - ---------- run=37, count=115 ----------
19:23:15.160 - ---------- run=38, count=113 ----------
19:23:17.797 - ---------- run=39, count=120 ----------
19:23:20.261 - ---------- run=40, count=112 ----------
19:23:22.807 - ---------- run=41, count=116 ----------
19:23:25.280 - ---------- run=42, count=112 ----------
19:23:27.854 - ---------- run=43, count=117 ----------
19:23:30.229 - ---------- run=44, count=108 ----------
19:23:32.473 - ---------- run=45, count=102 ----------
19:23:34.803 - ---------- run=46, count=106 ----------
19:23:37.146 - ---------- run=47, count=106 ----------
19:23:39.451 - ---------- run=48, count=105 ----------
19:23:41.738 - ---------- run=49, count=104 ----------
19:23:44.037 - ---------- run=50, count=104 ----------
19:23:46.743 - ---------- run=51, count=123 ----------
19:23:48.940 - ---------- run=52, count=100 ----------
19:23:51.207 - ---------- run=53, count=103 ----------
19:23:53.577 - ---------- run=54, count=107 ----------
19:23:56.251 - ---------- run=55, count=122 ----------
19:23:58.681 - ---------- run=56, count=110 ----------
19:24:00.719 - ---------- run=57, count=93 ----------
19:24:03.430 - ---------- run=58, count=123 ----------
19:24:05.773 - ---------- run=59, count=106 ----------
19:24:07.724 - ---------- run=60, count=89 ----------
19:24:09.804 - ---------- run=61, count=95 ----------
19:24:12.386 - ---------- run=62, count=117 ----------
19:24:15.035 - ---------- run=63, count=120 ----------
19:24:17.496 - ---------- run=64, count=112 ----------
19:24:19.890 - ---------- run=65, count=109 ----------
19:24:22.513 - ---------- run=66, count=119 ----------
19:24:25.151 - ---------- run=67, count=120 ----------
19:24:27.646 - ---------- run=68, count=113 ----------
19:24:30.335 - ---------- run=69, count=123 ----------
19:24:32.521 - ---------- run=70, count=99 ----------
19:24:35.167 - ---------- run=71, count=120 ----------
19:24:37.603 - ---------- run=72, count=111 ----------
19:24:40.003 - ---------- run=73, count=109 ----------
19:24:42.540 - ---------- run=74, count=116 ----------
19:24:45.145 - ---------- run=75, count=118 ----------
19:24:47.503 - ---------- run=76, count=107 ----------
19:24:49.707 - ---------- run=77, count=100 ----------
19:24:51.953 - ---------- run=78, count=102 ----------
19:24:54.600 - ---------- run=79, count=121 ----------
19:24:57.223 - ---------- run=80, count=119 ----------
19:24:59.323 - ---------- run=81, count=95 ----------
19:25:01.746 - ---------- run=82, count=111 ----------
19:25:04.598 - ---------- run=83, count=129 ----------
19:25:06.972 - ---------- run=84, count=108 ----------
19:25:09.456 - ---------- run=85, count=113 ----------
19:25:11.733 - ---------- run=86, count=104 ----------
19:25:14.272 - ---------- run=87, count=115 ----------
19:25:16.798 - ---------- run=88, count=115 ----------
19:25:19.359 - ---------- run=89, count=116 ----------
19:25:21.689 - ---------- run=90, count=106 ----------
19:25:24.045 - ---------- run=91, count=107 ----------
19:25:26.260 - ---------- run=92, count=101 ----------
19:25:29.252 - ---------- run=93, count=136 ----------
19:25:31.557 - ---------- run=94, count=105 ----------
19:25:33.964 - ---------- run=95, count=109 ----------
19:25:36.429 - ---------- run=96, count=113 ----------
19:25:38.797 - ---------- run=97, count=107 ----------
19:25:41.457 - ---------- run=98, count=121 ----------
19:25:43.762 - ---------- run=99, count=105 ----------
19:25:46.094 - ---------- run=100, count=106 ----------
19:25:48.276 - ---------- run=101, count=99 ----------
19:25:50.625 - ---------- run=102, count=107 ----------
19:25:52.840 - ---------- run=103, count=101 ----------
19:25:55.059 - ---------- run=104, count=101 ----------
19:25:57.817 - ---------- run=105, count=125 ----------
19:26:00.268 - ---------- run=106, count=111 ----------
19:26:02.289 - ---------- run=107, count=92 ----------
19:26:05.004 - ---------- run=108, count=124 ----------
19:26:07.348 - ---------- run=109, count=107 ----------
19:26:10.243 - ---------- run=110, count=131 ----------
19:26:12.646 - ---------- run=111, count=109 ----------
19:26:15.097 - ---------- run=112, count=112 ----------
19:26:17.443 - ---------- run=113, count=106 ----------
19:26:19.713 - ---------- run=114, count=103 ----------
19:26:22.017 - ---------- run=115, count=105 ----------
