05:40:31.595 - ---------- run=0, count=274 ----------
05:40:34.594 - ---------- run=1, count=136 ----------
05:40:37.597 - ---------- run=2, count=137 ----------
05:40:40.602 - ---------- run=3, count=136 ----------
05:40:43.607 - ---------- run=4, count=137 ----------
05:40:46.612 - ---------- run=5, count=137 ----------
05:40:49.617 - ---------- run=6, count=136 ----------
05:40:52.624 - ---------- run=7, count=137 ----------
05:40:55.627 - ---------- run=8, count=136 ----------
05:40:58.632 - ---------- run=9, count=137 ----------
05:41:01.638 - ---------- run=10, count=137 ----------
05:41:04.643 - ---------- run=11, count=136 ----------
05:41:07.647 - ---------- run=12, count=137 ----------
05:41:10.651 - ---------- run=13, count=136 ----------
05:41:13.657 - ---------- run=14, count=137 ----------
05:41:16.661 - ---------- run=15, count=136 ----------
05:41:19.667 - ---------- run=16, count=137 ----------
05:41:22.671 - ---------- run=17, count=137 ----------
05:41:25.677 - ---------- run=18, count=136 ----------
05:41:28.682 - ---------- run=19, count=137 ----------
05:41:31.689 - ---------- run=20, count=137 ----------
05:41:34.692 - ---------- run=21, count=136 ----------
05:41:37.699 - ---------- run=22, count=137 ----------
05:41:40.702 - ---------- run=23, count=136 ----------
05:41:44.347 - ---------- run=24, count=166 ----------
05:41:46.652 - ---------- run=25, count=105 ----------
05:41:49.121 - ---------- run=26, count=112 ----------
05:41:51.542 - ---------- run=27, count=110 ----------
05:41:53.723 - ---------- run=28, count=99 ----------
05:41:56.153 - ---------- run=29, count=111 ----------
05:41:58.867 - ---------- run=30, count=123 ----------
05:42:01.433 - ---------- run=31, count=117 ----------
05:42:03.977 - ---------- run=32, count=115 ----------
05:42:08.525 - ---------- run=33, count=207 ----------
05:42:11.530 - ---------- run=34, count=137 ----------
05:42:14.535 - ---------- run=35, count=136 ----------
05:42:17.540 - ---------- run=36, count=137 ----------
05:42:20.545 - ---------- run=37, count=137 ----------
05:42:23.550 - ---------- run=38, count=136 ----------
05:42:26.555 - ---------- run=39, count=137 ----------
05:42:29.560 - ---------- run=40, count=137 ----------
05:42:32.566 - ---------- run=41, count=136 ----------
05:42:35.571 - ---------- run=42, count=137 ----------
05:42:38.575 - ---------- run=43, count=137 ----------
05:42:41.580 - ---------- run=44, count=136 ----------
05:42:44.585 - ---------- run=45, count=137 ----------
05:42:47.591 - ---------- run=46, count=137 ----------
05:42:50.595 - ---------- run=47, count=136 ----------
05:42:53.600 - ---------- run=48, count=137 ----------
05:42:56.605 - ---------- run=49, count=136 ----------
05:42:59.611 - ---------- run=50, count=137 ----------
05:43:02.614 - ---------- run=51, count=136 ----------
05:43:05.619 - ---------- run=52, count=137 ----------
05:43:08.624 - ---------- run=53, count=137 ----------
05:43:11.629 - ---------- run=54, count=137 ----------
05:43:14.634 - ---------- run=55, count=136 ----------
05:43:17.639 - ---------- run=56, count=137 ----------
05:43:19.712 - ---------- run=57, count=94 ----------
05:43:22.111 - ---------- run=58, count=109 ----------
05:43:24.212 - ---------- run=59, count=96 ----------
05:43:26.950 - ---------- run=60, count=124 ----------
05:43:28.916 - ---------- run=61, count=89 ----------
05:43:31.109 - ---------- run=62, count=100 ----------
05:43:33.429 - ---------- run=63, count=105 ----------
05:43:35.745 - ---------- run=64, count=105 ----------
05:43:38.030 - ---------- run=65, count=104 ----------
05:43:40.384 - ---------- run=66, count=107 ----------
05:43:42.471 - ---------- run=67, count=95 ----------
