21:35:36.066 - ---------- run=0, buffer_size: 50 ----------
21:35:39.114 - ---------- run=1, buffer_size: 64 ----------
21:35:41.990 - ---------- run=2, buffer_size: 66 ----------
21:35:44.526 - ---------- run=3, buffer_size: 66 ----------
21:35:47.301 - ---------- run=4, buffer_size: 67 ----------
21:35:50.342 - ---------- run=5, buffer_size: 66 ----------
21:35:53.604 - ---------- run=6, buffer_size: 62 ----------
21:35:56.716 - ---------- run=7, buffer_size: 68 ----------
21:35:59.595 - ---------- run=8, buffer_size: 67 ----------
21:36:02.112 - ---------- run=9, buffer_size: 63 ----------
21:36:05.038 - ---------- run=10, buffer_size: 65 ----------
21:36:07.939 - ---------- run=11, buffer_size: 65 ----------
21:36:10.515 - ---------- run=12, buffer_size: 65 ----------
21:36:13.404 - ---------- run=13, buffer_size: 72 ----------
21:36:16.556 - ---------- run=14, buffer_size: 69 ----------
21:36:19.387 - ---------- run=15, buffer_size: 62 ----------
21:36:22.245 - ---------- run=16, buffer_size: 72 ----------
21:36:25.252 - ---------- run=17, buffer_size: 66 ----------
21:36:27.844 - ---------- run=18, buffer_size: 62 ----------
21:36:30.961 - ---------- run=19, buffer_size: 69 ----------
21:36:34.136 - ---------- run=20, buffer_size: 72 ----------
21:36:37.076 - ---------- run=21, buffer_size: 67 ----------
21:36:40.339 - ---------- run=22, buffer_size: 66 ----------
21:36:43.673 - ---------- run=23, buffer_size: 67 ----------
21:36:46.730 - ---------- run=24, buffer_size: 68 ----------
21:36:50.265 - ---------- run=25, buffer_size: 67 ----------
21:36:53.346 - ---------- run=26, buffer_size: 64 ----------
21:36:56.607 - ---------- run=27, buffer_size: 69 ----------
21:36:59.998 - ---------- run=28, buffer_size: 68 ----------
21:37:03.348 - ---------- run=29, buffer_size: 65 ----------
21:37:06.347 - ---------- run=30, buffer_size: 67 ----------
21:37:09.208 - ---------- run=31, buffer_size: 64 ----------
21:37:12.058 - ---------- run=32, buffer_size: 67 ----------
21:37:15.824 - ---------- run=33, buffer_size: 69 ----------
21:37:18.892 - ---------- run=34, buffer_size: 67 ----------
21:37:22.327 - ---------- run=35, buffer_size: 65 ----------
21:37:25.217 - ---------- run=36, buffer_size: 64 ----------
21:37:28.638 - ---------- run=37, buffer_size: 64 ----------
21:37:31.602 - ---------- run=38, buffer_size: 67 ----------
21:37:34.545 - ---------- run=39, buffer_size: 65 ----------
21:37:37.493 - ---------- run=40, buffer_size: 68 ----------
21:37:40.432 - ---------- run=41, buffer_size: 66 ----------
21:37:43.636 - ---------- run=42, buffer_size: 66 ----------
21:37:46.797 - ---------- run=43, buffer_size: 69 ----------
21:37:50.063 - ---------- run=44, buffer_size: 66 ----------
21:37:52.958 - ---------- run=45, buffer_size: 64 ----------
21:37:55.962 - ---------- run=46, buffer_size: 68 ----------
21:37:59.172 - ---------- run=47, buffer_size: 68 ----------
21:38:02.405 - ---------- run=48, buffer_size: 69 ----------
21:38:05.279 - ---------- run=49, buffer_size: 66 ----------
21:38:08.119 - ---------- run=50, buffer_size: 67 ----------
21:38:11.319 - ---------- run=51, buffer_size: 69 ----------
21:38:14.687 - ---------- run=52, buffer_size: 70 ----------
21:38:17.509 - ---------- run=53, buffer_size: 62 ----------
21:38:20.838 - ---------- run=54, buffer_size: 64 ----------
21:38:24.541 - ---------- run=55, buffer_size: 66 ----------
21:38:27.464 - ---------- run=56, buffer_size: 70 ----------
21:38:30.729 - ---------- run=57, buffer_size: 68 ----------
21:38:33.639 - ---------- run=58, buffer_size: 67 ----------
21:38:35.989 - ---------- run=59, buffer_size: 63 ----------
21:38:38.911 - ---------- run=60, buffer_size: 64 ----------
21:38:42.331 - ---------- run=61, buffer_size: 73 ----------
21:38:45.456 - ---------- run=62, buffer_size: 68 ----------
21:38:48.705 - ---------- run=63, buffer_size: 73 ----------
21:38:51.518 - ---------- run=64, buffer_size: 70 ----------
21:38:54.718 - ---------- run=65, buffer_size: 67 ----------
21:38:57.358 - ---------- run=66, buffer_size: 72 ----------
21:39:00.525 - ---------- run=67, buffer_size: 71 ----------
21:39:03.613 - ---------- run=68, buffer_size: 66 ----------
21:39:06.033 - ---------- run=69, buffer_size: 63 ----------
21:39:09.325 - ---------- run=70, buffer_size: 71 ----------
21:39:12.202 - ---------- run=71, buffer_size: 67 ----------
21:39:15.356 - ---------- run=72, buffer_size: 72 ----------
21:39:18.551 - ---------- run=73, buffer_size: 66 ----------
21:39:21.080 - ---------- run=74, buffer_size: 64 ----------
21:39:24.132 - ---------- run=75, buffer_size: 70 ----------
21:39:27.603 - ---------- run=76, buffer_size: 67 ----------
21:39:30.648 - ---------- run=77, buffer_size: 67 ----------
21:39:34.045 - ---------- run=78, buffer_size: 65 ----------
21:39:37.617 - ---------- run=79, buffer_size: 70 ----------
21:39:40.792 - ---------- run=80, buffer_size: 71 ----------
21:39:43.795 - ---------- run=81, buffer_size: 65 ----------
21:39:46.759 - ---------- run=82, buffer_size: 64 ----------
21:39:49.383 - ---------- run=83, buffer_size: 61 ----------
21:39:52.897 - ---------- run=84, buffer_size: 67 ----------
21:39:55.778 - ---------- run=85, buffer_size: 68 ----------
21:39:58.476 - ---------- run=86, buffer_size: 68 ----------
21:40:01.253 - ---------- run=87, buffer_size: 61 ----------
21:40:04.247 - ---------- run=88, buffer_size: 68 ----------
21:40:07.519 - ---------- run=89, buffer_size: 71 ----------
21:40:10.301 - ---------- run=90, buffer_size: 62 ----------
21:40:13.115 - ---------- run=91, buffer_size: 70 ----------
21:40:15.854 - ---------- run=92, buffer_size: 68 ----------
21:40:19.060 - ---------- run=93, buffer_size: 65 ----------
21:40:22.146 - ---------- run=94, buffer_size: 67 ----------
21:40:25.065 - ---------- run=95, buffer_size: 67 ----------
21:40:28.249 - ---------- run=96, buffer_size: 68 ----------
21:40:31.057 - ---------- run=97, buffer_size: 65 ----------
21:40:33.586 - ---------- run=98, buffer_size: 65 ----------
21:40:36.718 - ---------- run=99, buffer_size: 67 ----------
21:40:39.556 - ---------- run=100, buffer_size: 66 ----------
21:40:42.530 - ---------- run=101, buffer_size: 67 ----------
21:40:45.780 - ---------- run=102, buffer_size: 65 ----------
21:40:48.953 - ---------- run=103, buffer_size: 67 ----------
21:40:52.308 - ---------- run=104, buffer_size: 65 ----------
21:40:55.597 - ---------- run=105, buffer_size: 69 ----------
21:40:58.801 - ---------- run=106, buffer_size: 67 ----------
21:41:01.811 - ---------- run=107, buffer_size: 65 ----------
21:41:05.068 - ---------- run=108, buffer_size: 63 ----------
21:41:08.429 - ---------- run=109, buffer_size: 67 ----------
21:41:11.432 - ---------- run=110, buffer_size: 69 ----------
21:41:14.325 - ---------- run=111, buffer_size: 69 ----------
21:41:17.121 - ---------- run=112, buffer_size: 69 ----------
21:41:19.920 - ---------- run=113, buffer_size: 64 ----------
