06:05:30.755 - ---------- run=0, count=242 ----------
06:05:43.706 - ---------- run=1, count=590 ----------
06:05:46.135 - ---------- run=2, count=113 ----------
06:05:48.491 - ---------- run=3, count=109 ----------
06:05:50.906 - ---------- run=4, count=111 ----------
06:05:53.356 - ---------- run=5, count=113 ----------
06:05:55.774 - ---------- run=6, count=112 ----------
06:05:58.780 - ---------- run=7, count=139 ----------
06:06:01.503 - ---------- run=8, count=126 ----------
06:06:04.123 - ---------- run=9, count=121 ----------
06:06:06.270 - ---------- run=10, count=99 ----------
06:06:08.446 - ---------- run=11, count=101 ----------
06:06:10.715 - ---------- run=12, count=105 ----------
06:06:13.082 - ---------- run=13, count=109 ----------
06:06:15.968 - ---------- run=14, count=132 ----------
06:06:18.235 - ---------- run=15, count=105 ----------
06:06:20.780 - ---------- run=16, count=118 ----------
06:06:22.801 - ---------- run=17, count=94 ----------
06:06:25.190 - ---------- run=18, count=110 ----------
06:06:27.414 - ---------- run=19, count=103 ----------
06:06:29.550 - ---------- run=20, count=99 ----------
06:06:31.978 - ---------- run=21, count=112 ----------
06:06:39.369 - ---------- run=22, count=338 ----------
06:06:41.691 - ---------- run=23, count=107 ----------
06:06:44.521 - ---------- run=24, count=130 ----------
06:06:46.959 - ---------- run=25, count=113 ----------
06:06:49.185 - ---------- run=26, count=103 ----------
06:06:51.525 - ---------- run=27, count=108 ----------
06:06:54.139 - ---------- run=28, count=121 ----------
06:06:56.561 - ---------- run=29, count=112 ----------
06:06:58.915 - ---------- run=30, count=109 ----------
06:07:01.495 - ---------- run=31, count=119 ----------
06:07:03.947 - ---------- run=32, count=113 ----------
06:07:06.293 - ---------- run=33, count=109 ----------
06:07:08.846 - ---------- run=34, count=118 ----------
06:07:11.309 - ---------- run=35, count=113 ----------
06:07:13.559 - ---------- run=36, count=105 ----------
06:07:16.168 - ---------- run=37, count=120 ----------
06:07:18.673 - ---------- run=38, count=116 ----------
06:07:20.790 - ---------- run=39, count=98 ----------
06:07:23.049 - ---------- run=40, count=104 ----------
06:07:25.090 - ---------- run=41, count=95 ----------
06:07:27.661 - ---------- run=42, count=119 ----------
06:07:30.045 - ---------- run=43, count=110 ----------
06:07:33.135 - ---------- run=44, count=142 ----------
06:07:35.649 - ---------- run=45, count=116 ----------
06:07:47.970 - ---------- run=46, count=561 ----------
06:07:50.410 - ---------- run=47, count=113 ----------
06:07:53.400 - ---------- run=48, count=138 ----------
06:07:56.236 - ---------- run=49, count=130 ----------
06:07:58.659 - ---------- run=50, count=112 ----------
06:08:01.470 - ---------- run=51, count=130 ----------
06:08:04.322 - ---------- run=52, count=132 ----------
06:08:06.637 - ---------- run=53, count=107 ----------
06:08:08.875 - ---------- run=54, count=103 ----------
06:08:10.840 - ---------- run=55, count=91 ----------
06:08:13.506 - ---------- run=56, count=123 ----------
06:08:16.099 - ---------- run=57, count=120 ----------
06:08:18.445 - ---------- run=58, count=108 ----------
06:08:20.632 - ---------- run=59, count=101 ----------
06:08:23.333 - ---------- run=60, count=125 ----------
06:08:25.610 - ---------- run=61, count=105 ----------
06:08:28.104 - ---------- run=62, count=115 ----------
06:08:30.381 - ---------- run=63, count=106 ----------
06:08:32.702 - ---------- run=64, count=107 ----------
06:08:34.856 - ---------- run=65, count=100 ----------
06:08:37.270 - ---------- run=66, count=111 ----------
06:08:44.289 - ---------- run=67, count=321 ----------
06:08:46.797 - ---------- run=68, count=116 ----------
06:08:54.709 - ---------- run=69, count=361 ----------
06:08:57.289 - ---------- run=70, count=119 ----------
06:09:05.369 - ---------- run=71, count=368 ----------
06:09:07.733 - ---------- run=72, count=110 ----------
06:09:09.992 - ---------- run=73, count=104 ----------
06:09:12.491 - ---------- run=74, count=115 ----------
06:09:14.743 - ---------- run=75, count=105 ----------
06:09:17.233 - ---------- run=76, count=115 ----------
06:09:19.512 - ---------- run=77, count=105 ----------
06:09:21.921 - ---------- run=78, count=111 ----------
06:09:24.842 - ---------- run=79, count=135 ----------
06:09:27.194 - ---------- run=80, count=109 ----------
06:09:29.439 - ---------- run=81, count=104 ----------
06:09:32.180 - ---------- run=82, count=126 ----------
06:09:50.445 - ---------- run=83, count=832 ----------
06:09:52.713 - ---------- run=84, count=104 ----------
06:09:55.204 - ---------- run=85, count=115 ----------
06:09:57.665 - ---------- run=86, count=114 ----------
06:10:00.410 - ---------- run=87, count=127 ----------
06:10:02.973 - ---------- run=88, count=118 ----------
06:10:05.733 - ---------- run=89, count=127 ----------
06:10:08.218 - ---------- run=90, count=115 ----------
06:10:10.604 - ---------- run=91, count=110 ----------
06:10:12.916 - ---------- run=92, count=107 ----------
06:10:15.302 - ---------- run=93, count=111 ----------
06:10:17.666 - ---------- run=94, count=109 ----------
06:10:20.096 - ---------- run=95, count=112 ----------
06:10:27.457 - ---------- run=96, count=337 ----------
06:10:29.681 - ---------- run=97, count=103 ----------
06:10:32.563 - ---------- run=98, count=133 ----------
06:10:35.349 - ---------- run=99, count=128 ----------
06:10:37.826 - ---------- run=100, count=115 ----------
06:10:40.575 - ---------- run=101, count=126 ----------
06:10:42.536 - ---------- run=102, count=91 ----------
06:10:49.849 - ---------- run=103, count=335 ----------
06:10:52.345 - ---------- run=104, count=115 ----------
06:10:54.587 - ---------- run=105, count=104 ----------
06:10:57.066 - ---------- run=106, count=114 ----------
06:10:59.444 - ---------- run=107, count=110 ----------
06:11:01.669 - ---------- run=108, count=103 ----------
06:11:03.923 - ---------- run=109, count=105 ----------
06:11:06.297 - ---------- run=110, count=109 ----------
06:11:08.748 - ---------- run=111, count=114 ----------
06:11:11.285 - ---------- run=112, count=117 ----------
06:11:13.499 - ---------- run=113, count=102 ----------
06:11:15.877 - ---------- run=114, count=110 ----------
06:11:18.206 - ---------- run=115, count=108 ----------
06:11:20.712 - ---------- run=116, count=116 ----------
06:11:23.372 - ---------- run=117, count=123 ----------
06:11:25.988 - ---------- run=118, count=120 ----------
06:11:28.396 - ---------- run=119, count=112 ----------
06:11:31.218 - ---------- run=120, count=130 ----------
06:11:39.181 - ---------- run=121, count=364 ----------
06:11:41.766 - ---------- run=122, count=119 ----------
06:11:44.195 - ---------- run=123, count=112 ----------
06:11:46.432 - ---------- run=124, count=104 ----------
06:11:49.064 - ---------- run=125, count=121 ----------
06:11:51.915 - ---------- run=126, count=132 ----------
06:11:54.381 - ---------- run=127, count=114 ----------
06:11:56.872 - ---------- run=128, count=115 ----------
06:11:59.917 - ---------- run=129, count=140 ----------
06:12:02.285 - ---------- run=130, count=109 ----------
06:12:04.646 - ---------- run=131, count=109 ----------
06:12:06.854 - ---------- run=132, count=102 ----------
06:12:09.337 - ---------- run=133, count=115 ----------
06:12:11.862 - ---------- run=134, count=116 ----------
06:12:14.188 - ---------- run=135, count=108 ----------
06:12:16.422 - ---------- run=136, count=103 ----------
06:12:18.633 - ---------- run=137, count=103 ----------
06:12:20.968 - ---------- run=138, count=108 ----------
06:12:23.279 - ---------- run=139, count=107 ----------
06:12:25.974 - ---------- run=140, count=124 ----------
06:12:28.393 - ---------- run=141, count=112 ----------
06:12:31.139 - ---------- run=142, count=127 ----------
06:12:33.622 - ---------- run=143, count=114 ----------
06:12:36.269 - ---------- run=144, count=122 ----------
06:12:38.410 - ---------- run=145, count=100 ----------
06:12:40.601 - ---------- run=146, count=101 ----------
06:12:42.804 - ---------- run=147, count=102 ----------
06:12:44.931 - ---------- run=148, count=99 ----------
06:12:47.404 - ---------- run=149, count=114 ----------
06:12:50.133 - ---------- run=150, count=126 ----------
06:12:52.453 - ---------- run=151, count=107 ----------
06:12:54.716 - ---------- run=152, count=105 ----------
06:12:57.131 - ---------- run=153, count=111 ----------
06:12:59.321 - ---------- run=154, count=102 ----------
06:13:01.709 - ---------- run=155, count=110 ----------
06:13:04.305 - ---------- run=156, count=120 ----------
06:13:06.813 - ---------- run=157, count=116 ----------
06:13:09.107 - ---------- run=158, count=106 ----------
06:13:11.288 - ---------- run=159, count=101 ----------
06:13:13.552 - ---------- run=160, count=105 ----------
06:13:16.285 - ---------- run=161, count=126 ----------
06:13:24.471 - ---------- run=162, count=374 ----------
06:13:31.324 - ---------- run=163, count=313 ----------
06:13:33.474 - ---------- run=164, count=99 ----------
06:13:35.681 - ---------- run=165, count=102 ----------
06:13:38.032 - ---------- run=166, count=109 ----------
06:13:40.565 - ---------- run=167, count=117 ----------
06:13:42.753 - ---------- run=168, count=101 ----------
06:13:45.347 - ---------- run=169, count=120 ----------
06:13:48.008 - ---------- run=170, count=123 ----------
06:13:50.384 - ---------- run=171, count=110 ----------
06:13:52.784 - ---------- run=172, count=111 ----------
