22:25:09.451 - ---------- run=0, buffer_size: 51 ----------
22:25:11.836 - ---------- run=1, buffer_size: 54 ----------
22:25:14.129 - ---------- run=2, buffer_size: 54 ----------
22:25:16.481 - ---------- run=3, buffer_size: 52 ----------
22:25:19.185 - ---------- run=4, buffer_size: 54 ----------
22:25:21.545 - ---------- run=5, buffer_size: 52 ----------
22:25:24.076 - ---------- run=6, buffer_size: 53 ----------
22:25:26.864 - ---------- run=7, buffer_size: 52 ----------
22:25:29.367 - ---------- run=8, buffer_size: 54 ----------
22:25:31.444 - ---------- run=9, buffer_size: 52 ----------
22:25:33.810 - ---------- run=10, buffer_size: 52 ----------
22:25:36.124 - ---------- run=11, buffer_size: 52 ----------
22:25:38.882 - ---------- run=12, buffer_size: 54 ----------
22:25:41.381 - ---------- run=13, buffer_size: 53 ----------
22:25:44.118 - ---------- run=14, buffer_size: 53 ----------
22:25:46.559 - ---------- run=15, buffer_size: 53 ----------
22:25:49.324 - ---------- run=16, buffer_size: 52 ----------
22:25:51.304 - ---------- run=17, buffer_size: 53 ----------
22:25:53.685 - ---------- run=18, buffer_size: 52 ----------
22:25:55.974 - ---------- run=19, buffer_size: 53 ----------
22:25:58.177 - ---------- run=20, buffer_size: 54 ----------
22:26:00.612 - ---------- run=21, buffer_size: 53 ----------
22:26:03.017 - ---------- run=22, buffer_size: 55 ----------
22:26:05.391 - ---------- run=23, buffer_size: 55 ----------
22:26:07.792 - ---------- run=24, buffer_size: 53 ----------
22:26:10.888 - ---------- run=25, buffer_size: 54 ----------
22:26:13.555 - ---------- run=26, buffer_size: 53 ----------
22:26:16.029 - ---------- run=27, buffer_size: 52 ----------
22:26:18.215 - ---------- run=28, buffer_size: 51 ----------
22:26:20.911 - ---------- run=29, buffer_size: 52 ----------
22:26:23.582 - ---------- run=30, buffer_size: 54 ----------
22:26:25.647 - ---------- run=31, buffer_size: 52 ----------
22:26:27.947 - ---------- run=32, buffer_size: 53 ----------
22:26:30.210 - ---------- run=33, buffer_size: 52 ----------
22:26:32.693 - ---------- run=34, buffer_size: 51 ----------
22:26:35.135 - ---------- run=35, buffer_size: 53 ----------
22:26:37.686 - ---------- run=36, buffer_size: 54 ----------
22:26:40.258 - ---------- run=37, buffer_size: 54 ----------
22:26:42.529 - ---------- run=38, buffer_size: 53 ----------
22:26:45.024 - ---------- run=39, buffer_size: 53 ----------
22:26:47.737 - ---------- run=40, buffer_size: 57 ----------
22:26:50.100 - ---------- run=41, buffer_size: 54 ----------
22:26:52.730 - ---------- run=42, buffer_size: 53 ----------
22:26:54.923 - ---------- run=43, buffer_size: 52 ----------
22:26:57.425 - ---------- run=44, buffer_size: 54 ----------
22:26:59.868 - ---------- run=45, buffer_size: 54 ----------
22:27:02.200 - ---------- run=46, buffer_size: 52 ----------
22:27:05.038 - ---------- run=47, buffer_size: 55 ----------
22:27:07.369 - ---------- run=48, buffer_size: 56 ----------
22:27:09.753 - ---------- run=49, buffer_size: 53 ----------
22:27:12.229 - ---------- run=50, buffer_size: 53 ----------
22:27:14.524 - ---------- run=51, buffer_size: 53 ----------
22:27:16.905 - ---------- run=52, buffer_size: 54 ----------
22:27:19.592 - ---------- run=53, buffer_size: 53 ----------
22:27:21.918 - ---------- run=54, buffer_size: 53 ----------
22:27:24.152 - ---------- run=55, buffer_size: 53 ----------
22:27:26.188 - ---------- run=56, buffer_size: 53 ----------
22:27:28.601 - ---------- run=57, buffer_size: 56 ----------
22:27:31.024 - ---------- run=58, buffer_size: 54 ----------
22:27:33.932 - ---------- run=59, buffer_size: 54 ----------
22:27:36.061 - ---------- run=60, buffer_size: 53 ----------
22:27:38.443 - ---------- run=61, buffer_size: 52 ----------
22:27:41.254 - ---------- run=62, buffer_size: 53 ----------
22:27:43.474 - ---------- run=63, buffer_size: 53 ----------
22:27:45.706 - ---------- run=64, buffer_size: 53 ----------
22:27:48.258 - ---------- run=65, buffer_size: 52 ----------
22:27:50.348 - ---------- run=66, buffer_size: 54 ----------
22:27:52.542 - ---------- run=67, buffer_size: 53 ----------
22:27:54.722 - ---------- run=68, buffer_size: 54 ----------
22:27:57.644 - ---------- run=69, buffer_size: 53 ----------
22:28:00.052 - ---------- run=70, buffer_size: 53 ----------
