00:46:55.169 - ---------- run=0, buffer_size: 51 ----------
00:46:57.372 - ---------- run=1, buffer_size: 55 ----------
00:46:59.737 - ---------- run=2, buffer_size: 54 ----------
00:47:01.843 - ---------- run=3, buffer_size: 53 ----------
00:47:04.071 - ---------- run=4, buffer_size: 53 ----------
00:47:06.558 - ---------- run=5, buffer_size: 53 ----------
00:47:08.954 - ---------- run=6, buffer_size: 53 ----------
00:47:11.346 - ---------- run=7, buffer_size: 53 ----------
00:47:13.579 - ---------- run=8, buffer_size: 54 ----------
00:47:15.988 - ---------- run=9, buffer_size: 54 ----------
00:47:18.494 - ---------- run=10, buffer_size: 55 ----------
00:47:21.367 - ---------- run=11, buffer_size: 53 ----------
00:47:23.811 - ---------- run=12, buffer_size: 55 ----------
00:47:26.610 - ---------- run=13, buffer_size: 54 ----------
00:47:29.639 - ---------- run=14, buffer_size: 57 ----------
00:47:32.067 - ---------- run=15, buffer_size: 55 ----------
00:47:34.552 - ---------- run=16, buffer_size: 54 ----------
00:47:36.927 - ---------- run=17, buffer_size: 54 ----------
00:47:39.335 - ---------- run=18, buffer_size: 55 ----------
00:47:41.890 - ---------- run=19, buffer_size: 54 ----------
00:47:44.034 - ---------- run=20, buffer_size: 53 ----------
00:47:46.068 - ---------- run=21, buffer_size: 54 ----------
00:47:48.648 - ---------- run=22, buffer_size: 54 ----------
00:47:50.887 - ---------- run=23, buffer_size: 52 ----------
00:47:53.342 - ---------- run=24, buffer_size: 55 ----------
00:47:55.811 - ---------- run=25, buffer_size: 53 ----------
00:47:58.285 - ---------- run=26, buffer_size: 55 ----------
00:48:00.551 - ---------- run=27, buffer_size: 53 ----------
00:48:03.213 - ---------- run=28, buffer_size: 55 ----------
00:48:05.838 - ---------- run=29, buffer_size: 58 ----------
00:48:08.195 - ---------- run=30, buffer_size: 54 ----------
00:48:10.944 - ---------- run=31, buffer_size: 56 ----------
00:48:13.491 - ---------- run=32, buffer_size: 53 ----------
00:48:15.877 - ---------- run=33, buffer_size: 54 ----------
00:48:18.232 - ---------- run=34, buffer_size: 53 ----------
00:48:20.393 - ---------- run=35, buffer_size: 55 ----------
00:48:22.776 - ---------- run=36, buffer_size: 52 ----------
00:48:25.157 - ---------- run=37, buffer_size: 53 ----------
00:48:27.399 - ---------- run=38, buffer_size: 53 ----------
00:48:29.514 - ---------- run=39, buffer_size: 52 ----------
00:48:32.046 - ---------- run=40, buffer_size: 55 ----------
00:48:34.438 - ---------- run=41, buffer_size: 56 ----------
00:48:37.347 - ---------- run=42, buffer_size: 54 ----------
00:48:39.607 - ---------- run=43, buffer_size: 54 ----------
00:48:42.024 - ---------- run=44, buffer_size: 55 ----------
00:48:44.201 - ---------- run=45, buffer_size: 53 ----------
00:48:46.714 - ---------- run=46, buffer_size: 54 ----------
00:48:49.074 - ---------- run=47, buffer_size: 53 ----------
00:48:51.427 - ---------- run=48, buffer_size: 53 ----------
00:48:53.971 - ---------- run=49, buffer_size: 53 ----------
00:48:56.246 - ---------- run=50, buffer_size: 52 ----------
00:48:58.510 - ---------- run=51, buffer_size: 54 ----------
00:49:00.894 - ---------- run=52, buffer_size: 54 ----------
00:49:02.962 - ---------- run=53, buffer_size: 53 ----------
00:49:05.106 - ---------- run=54, buffer_size: 54 ----------
00:49:07.177 - ---------- run=55, buffer_size: 53 ----------
00:49:09.538 - ---------- run=56, buffer_size: 55 ----------
00:49:11.835 - ---------- run=57, buffer_size: 53 ----------
00:49:14.279 - ---------- run=58, buffer_size: 54 ----------
00:49:16.466 - ---------- run=59, buffer_size: 53 ----------
00:49:18.679 - ---------- run=60, buffer_size: 53 ----------
00:49:21.249 - ---------- run=61, buffer_size: 54 ----------
00:49:23.579 - ---------- run=62, buffer_size: 54 ----------
00:49:26.140 - ---------- run=63, buffer_size: 55 ----------
00:49:28.654 - ---------- run=64, buffer_size: 53 ----------
00:49:31.197 - ---------- run=65, buffer_size: 53 ----------
00:49:33.351 - ---------- run=66, buffer_size: 53 ----------
00:49:35.782 - ---------- run=67, buffer_size: 53 ----------
00:49:38.027 - ---------- run=68, buffer_size: 56 ----------
00:49:40.446 - ---------- run=69, buffer_size: 53 ----------
00:49:42.944 - ---------- run=70, buffer_size: 55 ----------
00:49:44.894 - ---------- run=71, buffer_size: 53 ----------
00:49:47.337 - ---------- run=72, buffer_size: 52 ----------
00:49:49.818 - ---------- run=73, buffer_size: 53 ----------
00:49:52.243 - ---------- run=74, buffer_size: 55 ----------
00:49:55.654 - ---------- run=75, buffer_size: 54 ----------
00:49:57.871 - ---------- run=76, buffer_size: 53 ----------
00:49:59.992 - ---------- run=77, buffer_size: 55 ----------
00:50:01.830 - ---------- run=78, buffer_size: 53 ----------
00:50:04.415 - ---------- run=79, buffer_size: 53 ----------
00:50:06.827 - ---------- run=80, buffer_size: 53 ----------
00:50:08.834 - ---------- run=81, buffer_size: 52 ----------
00:50:11.797 - ---------- run=82, buffer_size: 56 ----------
00:50:14.267 - ---------- run=83, buffer_size: 56 ----------
00:50:16.814 - ---------- run=84, buffer_size: 53 ----------
00:50:19.014 - ---------- run=85, buffer_size: 54 ----------
00:50:21.559 - ---------- run=86, buffer_size: 53 ----------
00:50:24.178 - ---------- run=87, buffer_size: 54 ----------
00:50:26.883 - ---------- run=88, buffer_size: 56 ----------
00:50:29.259 - ---------- run=89, buffer_size: 53 ----------
00:50:31.626 - ---------- run=90, buffer_size: 55 ----------
00:50:34.116 - ---------- run=91, buffer_size: 53 ----------
00:50:36.728 - ---------- run=92, buffer_size: 54 ----------
00:50:39.039 - ---------- run=93, buffer_size: 55 ----------
00:50:41.391 - ---------- run=94, buffer_size: 54 ----------
00:50:44.091 - ---------- run=95, buffer_size: 54 ----------
00:50:46.493 - ---------- run=96, buffer_size: 53 ----------
00:50:48.673 - ---------- run=97, buffer_size: 54 ----------
00:50:51.160 - ---------- run=98, buffer_size: 53 ----------
00:50:53.828 - ---------- run=99, buffer_size: 53 ----------
00:50:56.785 - ---------- run=100, buffer_size: 53 ----------
00:50:59.507 - ---------- run=101, buffer_size: 54 ----------
00:51:01.671 - ---------- run=102, buffer_size: 54 ----------
00:51:03.913 - ---------- run=103, buffer_size: 54 ----------
00:51:05.779 - ---------- run=104, buffer_size: 53 ----------
00:51:08.719 - ---------- run=105, buffer_size: 56 ----------
00:51:11.563 - ---------- run=106, buffer_size: 54 ----------
00:51:13.922 - ---------- run=107, buffer_size: 53 ----------
00:51:16.390 - ---------- run=108, buffer_size: 52 ----------
00:51:18.918 - ---------- run=109, buffer_size: 53 ----------
00:51:21.523 - ---------- run=110, buffer_size: 53 ----------
00:51:24.046 - ---------- run=111, buffer_size: 55 ----------
00:51:26.192 - ---------- run=112, buffer_size: 54 ----------
00:51:28.507 - ---------- run=113, buffer_size: 53 ----------
00:51:30.521 - ---------- run=114, buffer_size: 54 ----------
00:51:33.214 - ---------- run=115, buffer_size: 54 ----------
00:51:35.263 - ---------- run=116, buffer_size: 53 ----------
00:51:37.678 - ---------- run=117, buffer_size: 56 ----------
00:51:39.748 - ---------- run=118, buffer_size: 55 ----------
00:51:42.012 - ---------- run=119, buffer_size: 52 ----------
00:51:44.625 - ---------- run=120, buffer_size: 52 ----------
00:51:47.220 - ---------- run=121, buffer_size: 55 ----------
00:51:49.846 - ---------- run=122, buffer_size: 52 ----------
00:51:52.283 - ---------- run=123, buffer_size: 53 ----------
00:51:54.750 - ---------- run=124, buffer_size: 54 ----------
00:51:57.059 - ---------- run=125, buffer_size: 55 ----------
00:51:59.644 - ---------- run=126, buffer_size: 54 ----------
00:52:02.024 - ---------- run=127, buffer_size: 55 ----------
00:52:04.428 - ---------- run=128, buffer_size: 53 ----------
00:52:06.939 - ---------- run=129, buffer_size: 54 ----------
00:52:09.509 - ---------- run=130, buffer_size: 56 ----------
00:52:11.682 - ---------- run=131, buffer_size: 55 ----------
00:52:14.000 - ---------- run=132, buffer_size: 54 ----------
00:52:16.059 - ---------- run=133, buffer_size: 53 ----------
00:52:18.219 - ---------- run=134, buffer_size: 52 ----------
00:52:20.600 - ---------- run=135, buffer_size: 55 ----------
00:52:23.211 - ---------- run=136, buffer_size: 56 ----------
00:52:25.614 - ---------- run=137, buffer_size: 55 ----------
00:52:28.308 - ---------- run=138, buffer_size: 54 ----------
00:52:30.870 - ---------- run=139, buffer_size: 53 ----------
00:52:33.550 - ---------- run=140, buffer_size: 57 ----------
00:52:35.870 - ---------- run=141, buffer_size: 54 ----------
00:52:38.000 - ---------- run=142, buffer_size: 53 ----------
00:52:40.567 - ---------- run=143, buffer_size: 54 ----------
00:52:43.194 - ---------- run=144, buffer_size: 53 ----------
00:52:45.838 - ---------- run=145, buffer_size: 55 ----------
00:52:47.926 - ---------- run=146, buffer_size: 53 ----------
00:52:50.086 - ---------- run=147, buffer_size: 54 ----------
00:52:52.239 - ---------- run=148, buffer_size: 53 ----------
00:52:54.654 - ---------- run=149, buffer_size: 54 ----------
00:52:57.254 - ---------- run=150, buffer_size: 55 ----------
00:52:59.487 - ---------- run=151, buffer_size: 54 ----------
00:53:01.765 - ---------- run=152, buffer_size: 56 ----------
00:53:04.350 - ---------- run=153, buffer_size: 52 ----------
00:53:06.881 - ---------- run=154, buffer_size: 53 ----------
00:53:09.331 - ---------- run=155, buffer_size: 54 ----------
00:53:11.955 - ---------- run=156, buffer_size: 54 ----------
00:53:14.330 - ---------- run=157, buffer_size: 54 ----------
00:53:16.622 - ---------- run=158, buffer_size: 53 ----------
00:53:19.236 - ---------- run=159, buffer_size: 55 ----------
00:53:21.622 - ---------- run=160, buffer_size: 53 ----------
00:53:24.215 - ---------- run=161, buffer_size: 53 ----------
00:53:26.785 - ---------- run=162, buffer_size: 55 ----------
00:53:29.122 - ---------- run=163, buffer_size: 53 ----------
00:53:31.719 - ---------- run=164, buffer_size: 54 ----------
00:53:34.327 - ---------- run=165, buffer_size: 54 ----------
00:53:36.775 - ---------- run=166, buffer_size: 54 ----------
00:53:39.705 - ---------- run=167, buffer_size: 53 ----------
00:53:42.304 - ---------- run=168, buffer_size: 54 ----------
00:53:44.881 - ---------- run=169, buffer_size: 54 ----------
00:53:47.525 - ---------- run=170, buffer_size: 53 ----------
00:53:50.196 - ---------- run=171, buffer_size: 54 ----------
00:53:53.117 - ---------- run=172, buffer_size: 53 ----------
00:53:55.797 - ---------- run=173, buffer_size: 53 ----------
00:53:58.201 - ---------- run=174, buffer_size: 54 ----------
00:54:00.864 - ---------- run=175, buffer_size: 54 ----------
