21:35:00.005 - ---------- run=0, buffer_size: 51 ----------
21:35:02.220 - ---------- run=1, buffer_size: 54 ----------
21:35:04.927 - ---------- run=2, buffer_size: 53 ----------
21:35:07.305 - ---------- run=3, buffer_size: 53 ----------
21:35:09.805 - ---------- run=4, buffer_size: 53 ----------
21:35:12.222 - ---------- run=5, buffer_size: 54 ----------
21:35:14.960 - ---------- run=6, buffer_size: 55 ----------
21:35:17.292 - ---------- run=7, buffer_size: 52 ----------
21:35:19.740 - ---------- run=8, buffer_size: 52 ----------
21:35:21.968 - ---------- run=9, buffer_size: 53 ----------
21:35:24.675 - ---------- run=10, buffer_size: 52 ----------
21:35:27.189 - ---------- run=11, buffer_size: 54 ----------
21:35:29.952 - ---------- run=12, buffer_size: 55 ----------
21:35:32.119 - ---------- run=13, buffer_size: 54 ----------
21:35:34.927 - ---------- run=14, buffer_size: 56 ----------
21:35:37.098 - ---------- run=15, buffer_size: 53 ----------
21:35:40.008 - ---------- run=16, buffer_size: 54 ----------
21:35:42.303 - ---------- run=17, buffer_size: 55 ----------
21:35:44.845 - ---------- run=18, buffer_size: 53 ----------
21:35:47.288 - ---------- run=19, buffer_size: 53 ----------
21:35:49.541 - ---------- run=20, buffer_size: 53 ----------
21:35:52.274 - ---------- run=21, buffer_size: 56 ----------
21:35:54.468 - ---------- run=22, buffer_size: 53 ----------
21:35:56.869 - ---------- run=23, buffer_size: 54 ----------
21:35:59.103 - ---------- run=24, buffer_size: 53 ----------
21:36:01.587 - ---------- run=25, buffer_size: 52 ----------
21:36:03.686 - ---------- run=26, buffer_size: 54 ----------
21:36:05.757 - ---------- run=27, buffer_size: 54 ----------
21:36:08.679 - ---------- run=28, buffer_size: 54 ----------
21:36:11.310 - ---------- run=29, buffer_size: 54 ----------
21:36:13.468 - ---------- run=30, buffer_size: 52 ----------
21:36:15.727 - ---------- run=31, buffer_size: 55 ----------
21:36:18.284 - ---------- run=32, buffer_size: 54 ----------
21:36:20.616 - ---------- run=33, buffer_size: 54 ----------
21:36:23.021 - ---------- run=34, buffer_size: 55 ----------
21:36:25.242 - ---------- run=35, buffer_size: 54 ----------
21:36:27.784 - ---------- run=36, buffer_size: 56 ----------
21:36:30.043 - ---------- run=37, buffer_size: 53 ----------
21:36:32.221 - ---------- run=38, buffer_size: 53 ----------
21:36:34.363 - ---------- run=39, buffer_size: 53 ----------
21:36:36.616 - ---------- run=40, buffer_size: 53 ----------
21:36:39.087 - ---------- run=41, buffer_size: 53 ----------
21:36:41.257 - ---------- run=42, buffer_size: 53 ----------
21:36:43.604 - ---------- run=43, buffer_size: 53 ----------
21:36:45.940 - ---------- run=44, buffer_size: 55 ----------
21:36:48.464 - ---------- run=45, buffer_size: 55 ----------
21:36:51.159 - ---------- run=46, buffer_size: 54 ----------
21:36:53.525 - ---------- run=47, buffer_size: 53 ----------
21:36:56.206 - ---------- run=48, buffer_size: 53 ----------
21:36:58.470 - ---------- run=49, buffer_size: 54 ----------
21:37:00.727 - ---------- run=50, buffer_size: 53 ----------
21:37:03.010 - ---------- run=51, buffer_size: 53 ----------
21:37:05.578 - ---------- run=52, buffer_size: 55 ----------
21:37:08.232 - ---------- run=53, buffer_size: 53 ----------
21:37:11.245 - ---------- run=54, buffer_size: 54 ----------
21:37:13.759 - ---------- run=55, buffer_size: 57 ----------
21:37:15.843 - ---------- run=56, buffer_size: 54 ----------
21:37:18.115 - ---------- run=57, buffer_size: 53 ----------
21:37:20.463 - ---------- run=58, buffer_size: 53 ----------
21:37:22.633 - ---------- run=59, buffer_size: 54 ----------
21:37:25.295 - ---------- run=60, buffer_size: 53 ----------
21:37:27.365 - ---------- run=61, buffer_size: 52 ----------
21:37:30.045 - ---------- run=62, buffer_size: 55 ----------
21:37:32.419 - ---------- run=63, buffer_size: 58 ----------
21:37:34.934 - ---------- run=64, buffer_size: 53 ----------
21:37:36.947 - ---------- run=65, buffer_size: 53 ----------
21:37:39.237 - ---------- run=66, buffer_size: 52 ----------
21:37:41.775 - ---------- run=67, buffer_size: 55 ----------
21:37:44.389 - ---------- run=68, buffer_size: 53 ----------
21:37:47.103 - ---------- run=69, buffer_size: 55 ----------
21:37:49.162 - ---------- run=70, buffer_size: 53 ----------
21:37:51.476 - ---------- run=71, buffer_size: 52 ----------
21:37:53.704 - ---------- run=72, buffer_size: 53 ----------
21:37:56.289 - ---------- run=73, buffer_size: 57 ----------
21:37:58.816 - ---------- run=74, buffer_size: 53 ----------
21:38:01.207 - ---------- run=75, buffer_size: 55 ----------
21:38:03.712 - ---------- run=76, buffer_size: 53 ----------
21:38:06.110 - ---------- run=77, buffer_size: 54 ----------
21:38:08.518 - ---------- run=78, buffer_size: 53 ----------
21:38:10.818 - ---------- run=79, buffer_size: 52 ----------
21:38:13.194 - ---------- run=80, buffer_size: 53 ----------
21:38:15.453 - ---------- run=81, buffer_size: 53 ----------
21:38:18.187 - ---------- run=82, buffer_size: 56 ----------
21:38:20.243 - ---------- run=83, buffer_size: 53 ----------
21:38:23.047 - ---------- run=84, buffer_size: 55 ----------
21:38:25.467 - ---------- run=85, buffer_size: 54 ----------
21:38:28.081 - ---------- run=86, buffer_size: 53 ----------
21:38:30.346 - ---------- run=87, buffer_size: 53 ----------
21:38:32.600 - ---------- run=88, buffer_size: 53 ----------
21:38:35.145 - ---------- run=89, buffer_size: 55 ----------
21:38:37.450 - ---------- run=90, buffer_size: 54 ----------
21:38:40.131 - ---------- run=91, buffer_size: 53 ----------
21:38:43.142 - ---------- run=92, buffer_size: 53 ----------
21:38:45.297 - ---------- run=93, buffer_size: 53 ----------
21:38:47.729 - ---------- run=94, buffer_size: 54 ----------
21:38:50.078 - ---------- run=95, buffer_size: 53 ----------
21:38:52.712 - ---------- run=96, buffer_size: 53 ----------
21:38:55.647 - ---------- run=97, buffer_size: 61 ----------
21:38:58.203 - ---------- run=98, buffer_size: 53 ----------
21:39:00.719 - ---------- run=99, buffer_size: 55 ----------
21:39:03.256 - ---------- run=100, buffer_size: 54 ----------
21:39:05.670 - ---------- run=101, buffer_size: 54 ----------
21:39:08.125 - ---------- run=102, buffer_size: 54 ----------
21:39:10.522 - ---------- run=103, buffer_size: 53 ----------
21:39:12.904 - ---------- run=104, buffer_size: 55 ----------
21:39:15.412 - ---------- run=105, buffer_size: 53 ----------
21:39:17.719 - ---------- run=106, buffer_size: 53 ----------
21:39:19.946 - ---------- run=107, buffer_size: 55 ----------
21:39:22.380 - ---------- run=108, buffer_size: 55 ----------
21:39:24.793 - ---------- run=109, buffer_size: 54 ----------
21:39:27.130 - ---------- run=110, buffer_size: 54 ----------
21:39:29.627 - ---------- run=111, buffer_size: 53 ----------
21:39:32.495 - ---------- run=112, buffer_size: 55 ----------
21:39:34.854 - ---------- run=113, buffer_size: 54 ----------
21:39:37.198 - ---------- run=114, buffer_size: 51 ----------
21:39:39.682 - ---------- run=115, buffer_size: 55 ----------
21:39:42.299 - ---------- run=116, buffer_size: 58 ----------
21:39:45.143 - ---------- run=117, buffer_size: 55 ----------
21:39:47.053 - ---------- run=118, buffer_size: 53 ----------
21:39:49.463 - ---------- run=119, buffer_size: 53 ----------
21:39:51.759 - ---------- run=120, buffer_size: 54 ----------
21:39:54.179 - ---------- run=121, buffer_size: 54 ----------
21:39:56.779 - ---------- run=122, buffer_size: 54 ----------
21:39:59.424 - ---------- run=123, buffer_size: 55 ----------
21:40:01.909 - ---------- run=124, buffer_size: 54 ----------
21:40:04.129 - ---------- run=125, buffer_size: 54 ----------
21:40:06.507 - ---------- run=126, buffer_size: 55 ----------
21:40:08.702 - ---------- run=127, buffer_size: 53 ----------
21:40:11.064 - ---------- run=128, buffer_size: 53 ----------
21:40:13.043 - ---------- run=129, buffer_size: 54 ----------
21:40:15.549 - ---------- run=130, buffer_size: 53 ----------
21:40:17.864 - ---------- run=131, buffer_size: 52 ----------
21:40:20.315 - ---------- run=132, buffer_size: 54 ----------
21:40:22.888 - ---------- run=133, buffer_size: 54 ----------
21:40:25.368 - ---------- run=134, buffer_size: 53 ----------
21:40:27.795 - ---------- run=135, buffer_size: 54 ----------
21:40:30.617 - ---------- run=136, buffer_size: 56 ----------
21:40:32.916 - ---------- run=137, buffer_size: 53 ----------
21:40:35.093 - ---------- run=138, buffer_size: 53 ----------
21:40:37.301 - ---------- run=139, buffer_size: 53 ----------
21:40:39.694 - ---------- run=140, buffer_size: 55 ----------
21:40:42.046 - ---------- run=141, buffer_size: 52 ----------
21:40:44.540 - ---------- run=142, buffer_size: 55 ----------
21:40:46.764 - ---------- run=143, buffer_size: 54 ----------
21:40:48.951 - ---------- run=144, buffer_size: 55 ----------
21:40:51.150 - ---------- run=145, buffer_size: 53 ----------
21:40:53.629 - ---------- run=146, buffer_size: 55 ----------
21:40:56.157 - ---------- run=147, buffer_size: 52 ----------
21:40:58.232 - ---------- run=148, buffer_size: 53 ----------
21:41:00.906 - ---------- run=149, buffer_size: 55 ----------
21:41:03.515 - ---------- run=150, buffer_size: 55 ----------
21:41:06.151 - ---------- run=151, buffer_size: 55 ----------
21:41:08.831 - ---------- run=152, buffer_size: 53 ----------
21:41:11.286 - ---------- run=153, buffer_size: 53 ----------
21:41:13.891 - ---------- run=154, buffer_size: 55 ----------
21:41:16.073 - ---------- run=155, buffer_size: 53 ----------
21:41:18.390 - ---------- run=156, buffer_size: 54 ----------
21:41:20.635 - ---------- run=157, buffer_size: 54 ----------
21:41:23.004 - ---------- run=158, buffer_size: 53 ----------
21:41:25.712 - ---------- run=159, buffer_size: 54 ----------
21:41:28.778 - ---------- run=160, buffer_size: 54 ----------
21:41:30.995 - ---------- run=161, buffer_size: 56 ----------
21:41:33.021 - ---------- run=162, buffer_size: 53 ----------
21:41:35.488 - ---------- run=163, buffer_size: 53 ----------
21:41:37.977 - ---------- run=164, buffer_size: 53 ----------
21:41:40.839 - ---------- run=165, buffer_size: 54 ----------
21:41:43.387 - ---------- run=166, buffer_size: 54 ----------
21:41:46.027 - ---------- run=167, buffer_size: 53 ----------
21:41:48.057 - ---------- run=168, buffer_size: 53 ----------
21:41:50.442 - ---------- run=169, buffer_size: 54 ----------
21:41:53.109 - ---------- run=170, buffer_size: 53 ----------
21:41:55.725 - ---------- run=171, buffer_size: 56 ----------
21:41:58.171 - ---------- run=172, buffer_size: 54 ----------
21:42:00.575 - ---------- run=173, buffer_size: 54 ----------
21:42:03.063 - ---------- run=174, buffer_size: 54 ----------
21:42:05.476 - ---------- run=175, buffer_size: 52 ----------
21:42:07.848 - ---------- run=176, buffer_size: 52 ----------
21:42:10.511 - ---------- run=177, buffer_size: 56 ----------
21:42:13.148 - ---------- run=178, buffer_size: 55 ----------
21:42:15.422 - ---------- run=179, buffer_size: 53 ----------
21:42:17.670 - ---------- run=180, buffer_size: 54 ----------
21:42:19.695 - ---------- run=181, buffer_size: 54 ----------
21:42:21.851 - ---------- run=182, buffer_size: 53 ----------
21:42:24.242 - ---------- run=183, buffer_size: 53 ----------
21:42:26.833 - ---------- run=184, buffer_size: 52 ----------
21:42:29.095 - ---------- run=185, buffer_size: 54 ----------
21:42:31.960 - ---------- run=186, buffer_size: 53 ----------
21:42:34.435 - ---------- run=187, buffer_size: 55 ----------
21:42:36.654 - ---------- run=188, buffer_size: 54 ----------
21:42:38.817 - ---------- run=189, buffer_size: 54 ----------
21:42:41.206 - ---------- run=190, buffer_size: 54 ----------
21:42:43.528 - ---------- run=191, buffer_size: 53 ----------
21:42:45.925 - ---------- run=192, buffer_size: 54 ----------
21:42:48.523 - ---------- run=193, buffer_size: 53 ----------
21:42:50.784 - ---------- run=194, buffer_size: 55 ----------
21:42:53.111 - ---------- run=195, buffer_size: 56 ----------
21:42:55.308 - ---------- run=196, buffer_size: 53 ----------
21:42:57.547 - ---------- run=197, buffer_size: 53 ----------
21:42:59.767 - ---------- run=198, buffer_size: 56 ----------
21:43:02.096 - ---------- run=199, buffer_size: 54 ----------
21:43:04.702 - ---------- run=200, buffer_size: 54 ----------
21:43:06.958 - ---------- run=201, buffer_size: 53 ----------
21:43:09.338 - ---------- run=202, buffer_size: 53 ----------
21:43:11.590 - ---------- run=203, buffer_size: 54 ----------
21:43:13.794 - ---------- run=204, buffer_size: 53 ----------
21:43:16.119 - ---------- run=205, buffer_size: 53 ----------
21:43:18.332 - ---------- run=206, buffer_size: 53 ----------
21:43:20.534 - ---------- run=207, buffer_size: 55 ----------
21:43:23.172 - ---------- run=208, buffer_size: 56 ----------
21:43:25.530 - ---------- run=209, buffer_size: 56 ----------
21:43:27.912 - ---------- run=210, buffer_size: 55 ----------
21:43:30.658 - ---------- run=211, buffer_size: 53 ----------
21:43:33.237 - ---------- run=212, buffer_size: 52 ----------
21:43:35.584 - ---------- run=213, buffer_size: 54 ----------
21:43:37.705 - ---------- run=214, buffer_size: 54 ----------
21:43:40.127 - ---------- run=215, buffer_size: 53 ----------
21:43:42.489 - ---------- run=216, buffer_size: 54 ----------
21:43:44.561 - ---------- run=217, buffer_size: 53 ----------
21:43:47.074 - ---------- run=218, buffer_size: 53 ----------
21:43:49.483 - ---------- run=219, buffer_size: 55 ----------
21:43:51.622 - ---------- run=220, buffer_size: 53 ----------
21:43:54.152 - ---------- run=221, buffer_size: 53 ----------
21:43:56.439 - ---------- run=222, buffer_size: 54 ----------
21:43:58.720 - ---------- run=223, buffer_size: 54 ----------
21:44:01.407 - ---------- run=224, buffer_size: 53 ----------
21:44:03.878 - ---------- run=225, buffer_size: 54 ----------
21:44:06.382 - ---------- run=226, buffer_size: 54 ----------
21:44:08.987 - ---------- run=227, buffer_size: 53 ----------
21:44:11.542 - ---------- run=228, buffer_size: 53 ----------
21:44:13.812 - ---------- run=229, buffer_size: 54 ----------
21:44:16.078 - ---------- run=230, buffer_size: 54 ----------
21:44:18.968 - ---------- run=231, buffer_size: 53 ----------
21:44:21.178 - ---------- run=232, buffer_size: 52 ----------
21:44:23.737 - ---------- run=233, buffer_size: 53 ----------
21:44:26.497 - ---------- run=234, buffer_size: 57 ----------
21:44:28.738 - ---------- run=235, buffer_size: 54 ----------
21:44:30.966 - ---------- run=236, buffer_size: 55 ----------
21:44:33.618 - ---------- run=237, buffer_size: 53 ----------
21:44:35.840 - ---------- run=238, buffer_size: 54 ----------
21:44:38.486 - ---------- run=239, buffer_size: 53 ----------
21:44:41.022 - ---------- run=240, buffer_size: 54 ----------
21:44:43.642 - ---------- run=241, buffer_size: 53 ----------
21:44:46.557 - ---------- run=242, buffer_size: 54 ----------
21:44:48.867 - ---------- run=243, buffer_size: 54 ----------
21:44:51.277 - ---------- run=244, buffer_size: 53 ----------
