04:03:33.187 - ---------- run=0, count=245 ----------
04:03:36.159 - ---------- run=1, count=138 ----------
04:03:39.384 - ---------- run=2, count=148 ----------
04:03:41.992 - ---------- run=3, count=120 ----------
04:03:44.769 - ---------- run=4, count=129 ----------
04:03:48.230 - ---------- run=5, count=159 ----------
04:03:51.557 - ---------- run=6, count=153 ----------
04:03:54.928 - ---------- run=7, count=155 ----------
04:03:58.230 - ---------- run=8, count=152 ----------
04:04:01.231 - ---------- run=9, count=138 ----------
04:04:45.780 - ---------- run=10, count=2026 ----------
04:04:48.660 - ---------- run=11, count=133 ----------
04:04:51.980 - ---------- run=12, count=153 ----------
04:04:54.893 - ---------- run=13, count=134 ----------
04:04:58.175 - ---------- run=14, count=151 ----------
04:05:01.060 - ---------- run=15, count=133 ----------
04:05:04.389 - ---------- run=16, count=153 ----------
04:05:07.183 - ---------- run=17, count=129 ----------
04:05:10.076 - ---------- run=18, count=133 ----------
04:05:13.542 - ---------- run=19, count=159 ----------
04:05:16.378 - ---------- run=20, count=131 ----------
04:05:19.729 - ---------- run=21, count=154 ----------
04:05:31.526 - ---------- run=22, count=537 ----------
04:05:34.649 - ---------- run=23, count=144 ----------
04:05:37.471 - ---------- run=24, count=130 ----------
04:05:40.579 - ---------- run=25, count=143 ----------
04:05:45.931 - ---------- run=26, count=245 ----------
04:05:57.760 - ---------- run=27, count=539 ----------
04:06:00.839 - ---------- run=28, count=142 ----------
04:06:03.893 - ---------- run=29, count=140 ----------
04:06:27.766 - ---------- run=30, count=1086 ----------
04:06:30.961 - ---------- run=31, count=147 ----------
04:06:34.305 - ---------- run=32, count=154 ----------
04:06:37.571 - ---------- run=33, count=151 ----------
04:06:40.457 - ---------- run=34, count=133 ----------
04:06:43.678 - ---------- run=35, count=148 ----------
04:06:47.081 - ---------- run=36, count=157 ----------
04:06:49.778 - ---------- run=37, count=124 ----------
04:06:52.922 - ---------- run=38, count=145 ----------
04:06:56.046 - ---------- run=39, count=143 ----------
04:06:58.653 - ---------- run=40, count=121 ----------
04:07:01.657 - ---------- run=41, count=138 ----------
04:07:04.956 - ---------- run=42, count=152 ----------
04:07:08.223 - ---------- run=43, count=150 ----------
04:07:11.053 - ---------- run=44, count=131 ----------
04:07:14.128 - ---------- run=45, count=141 ----------
04:07:16.737 - ---------- run=46, count=121 ----------
04:07:36.149 - ---------- run=47, count=884 ----------
04:07:39.213 - ---------- run=48, count=141 ----------
04:07:42.274 - ---------- run=49, count=141 ----------
04:07:45.684 - ---------- run=50, count=157 ----------
04:07:48.824 - ---------- run=51, count=145 ----------
04:07:51.224 - ---------- run=52, count=111 ----------
04:07:53.966 - ---------- run=53, count=126 ----------
04:07:56.674 - ---------- run=54, count=125 ----------
04:07:59.751 - ---------- run=55, count=142 ----------
04:08:03.632 - ---------- run=56, count=178 ----------
04:08:06.778 - ---------- run=57, count=145 ----------
04:08:09.990 - ---------- run=58, count=148 ----------
04:08:12.821 - ---------- run=59, count=131 ----------
04:08:16.036 - ---------- run=60, count=148 ----------
04:08:18.952 - ---------- run=61, count=134 ----------
04:08:24.204 - ---------- run=62, count=241 ----------
04:08:26.936 - ---------- run=63, count=126 ----------
04:08:30.078 - ---------- run=64, count=145 ----------
04:08:33.903 - ---------- run=65, count=175 ----------
04:08:37.302 - ---------- run=66, count=157 ----------
04:08:40.268 - ---------- run=67, count=137 ----------
04:08:43.537 - ---------- run=68, count=150 ----------
04:08:46.464 - ---------- run=69, count=135 ----------
04:08:49.601 - ---------- run=70, count=145 ----------
04:08:52.094 - ---------- run=71, count=115 ----------
04:08:54.822 - ---------- run=72, count=125 ----------
04:08:57.618 - ---------- run=73, count=129 ----------
04:09:00.743 - ---------- run=74, count=144 ----------
04:09:03.507 - ---------- run=75, count=128 ----------
04:09:06.246 - ---------- run=76, count=126 ----------
04:09:09.394 - ---------- run=77, count=145 ----------
04:09:12.398 - ---------- run=78, count=138 ----------
04:09:15.194 - ---------- run=79, count=129 ----------
04:09:18.478 - ---------- run=80, count=151 ----------
04:09:21.371 - ---------- run=81, count=133 ----------
04:09:26.134 - ---------- run=82, count=218 ----------
04:09:29.016 - ---------- run=83, count=133 ----------
04:09:31.514 - ---------- run=84, count=115 ----------
04:09:34.438 - ---------- run=85, count=135 ----------
04:09:37.772 - ---------- run=86, count=153 ----------
04:09:41.000 - ---------- run=87, count=149 ----------
04:09:43.861 - ---------- run=88, count=132 ----------
04:09:46.614 - ---------- run=89, count=126 ----------
04:09:49.514 - ---------- run=90, count=134 ----------
04:09:52.605 - ---------- run=91, count=142 ----------
04:09:55.209 - ---------- run=92, count=120 ----------
04:09:58.214 - ---------- run=93, count=138 ----------
04:10:01.103 - ---------- run=94, count=134 ----------
04:10:04.421 - ---------- run=95, count=152 ----------
04:10:07.289 - ---------- run=96, count=132 ----------
04:10:35.454 - ---------- run=97, count=1281 ----------
04:10:39.077 - ---------- run=98, count=167 ----------
04:10:41.783 - ---------- run=99, count=125 ----------
04:10:44.713 - ---------- run=100, count=135 ----------
04:10:47.434 - ---------- run=101, count=125 ----------
04:10:50.993 - ---------- run=102, count=164 ----------
04:10:53.780 - ---------- run=103, count=128 ----------
04:10:56.955 - ---------- run=104, count=146 ----------
04:10:59.725 - ---------- run=105, count=127 ----------
04:11:02.468 - ---------- run=106, count=127 ----------
04:11:05.457 - ---------- run=107, count=138 ----------
04:11:08.646 - ---------- run=108, count=147 ----------
04:11:11.317 - ---------- run=109, count=123 ----------
04:11:14.073 - ---------- run=110, count=127 ----------
04:11:16.749 - ---------- run=111, count=124 ----------
04:11:21.472 - ---------- run=112, count=216 ----------
04:11:24.546 - ---------- run=113, count=142 ----------
04:11:27.508 - ---------- run=114, count=136 ----------
04:11:31.159 - ---------- run=115, count=168 ----------
04:11:34.080 - ---------- run=116, count=135 ----------
04:11:36.808 - ---------- run=117, count=126 ----------
04:11:40.004 - ---------- run=118, count=147 ----------
04:11:42.665 - ---------- run=119, count=123 ----------
04:11:45.713 - ---------- run=120, count=140 ----------
04:11:48.745 - ---------- run=121, count=140 ----------
04:11:51.810 - ---------- run=122, count=141 ----------
04:11:54.916 - ---------- run=123, count=143 ----------
04:11:57.958 - ---------- run=124, count=140 ----------
04:12:00.759 - ---------- run=125, count=129 ----------
04:12:03.469 - ---------- run=126, count=125 ----------
04:12:06.153 - ---------- run=127, count=124 ----------
04:12:09.517 - ---------- run=128, count=155 ----------
04:12:13.017 - ---------- run=129, count=161 ----------
04:12:15.941 - ---------- run=130, count=135 ----------
04:12:19.223 - ---------- run=131, count=151 ----------
04:12:22.248 - ---------- run=132, count=139 ----------
04:12:25.151 - ---------- run=133, count=134 ----------
04:12:27.937 - ---------- run=134, count=128 ----------
04:12:35.058 - ---------- run=135, count=326 ----------
04:12:38.002 - ---------- run=136, count=135 ----------
04:12:48.480 - ---------- run=137, count=478 ----------
04:12:51.787 - ---------- run=138, count=153 ----------
04:12:55.122 - ---------- run=139, count=153 ----------
04:12:58.375 - ---------- run=140, count=150 ----------
04:13:01.415 - ---------- run=141, count=140 ----------
04:13:04.346 - ---------- run=142, count=135 ----------
04:13:07.717 - ---------- run=143, count=155 ----------
04:13:10.841 - ---------- run=144, count=144 ----------
04:13:13.257 - ---------- run=145, count=112 ----------
04:13:16.174 - ---------- run=146, count=134 ----------
04:13:19.370 - ---------- run=147, count=147 ----------
04:13:22.086 - ---------- run=148, count=126 ----------
