03:37:49.495 - ---------- run=0, count=234 ----------
03:37:51.791 - ---------- run=1, count=105 ----------
03:37:54.121 - ---------- run=2, count=106 ----------
03:37:56.655 - ---------- run=3, count=115 ----------
03:37:59.026 - ---------- run=4, count=107 ----------
03:38:01.122 - ---------- run=5, count=96 ----------
03:38:03.966 - ---------- run=6, count=129 ----------
03:38:06.679 - ---------- run=7, count=123 ----------
03:38:08.931 - ---------- run=8, count=103 ----------
03:38:11.568 - ---------- run=9, count=120 ----------
03:38:14.084 - ---------- run=10, count=114 ----------
03:38:16.281 - ---------- run=11, count=100 ----------
03:38:18.865 - ---------- run=12, count=117 ----------
03:38:21.524 - ---------- run=13, count=121 ----------
03:38:24.186 - ---------- run=14, count=121 ----------
03:38:26.751 - ---------- run=15, count=116 ----------
03:38:28.911 - ---------- run=16, count=98 ----------
03:38:31.429 - ---------- run=17, count=115 ----------
03:38:33.475 - ---------- run=18, count=93 ----------
03:38:35.754 - ---------- run=19, count=103 ----------
03:38:38.301 - ---------- run=20, count=116 ----------
03:38:40.694 - ---------- run=21, count=109 ----------
03:38:43.208 - ---------- run=22, count=114 ----------
03:38:45.683 - ---------- run=23, count=112 ----------
03:38:47.815 - ---------- run=24, count=97 ----------
03:38:50.510 - ---------- run=25, count=123 ----------
03:38:53.223 - ---------- run=26, count=123 ----------
03:38:55.517 - ---------- run=27, count=104 ----------
03:38:57.706 - ---------- run=28, count=100 ----------
03:39:00.093 - ---------- run=29, count=108 ----------
03:39:02.759 - ---------- run=30, count=121 ----------
03:39:05.047 - ---------- run=31, count=104 ----------
03:39:07.552 - ---------- run=32, count=114 ----------
03:39:10.785 - ---------- run=33, count=147 ----------
03:39:13.144 - ---------- run=34, count=107 ----------
03:39:15.615 - ---------- run=35, count=112 ----------
03:39:18.448 - ---------- run=36, count=129 ----------
03:39:20.670 - ---------- run=37, count=101 ----------
03:39:22.971 - ---------- run=38, count=104 ----------
03:39:25.337 - ---------- run=39, count=108 ----------
03:39:27.597 - ---------- run=40, count=103 ----------
03:39:29.644 - ---------- run=41, count=93 ----------
03:39:32.177 - ---------- run=42, count=115 ----------
03:39:34.758 - ---------- run=43, count=118 ----------
03:39:37.375 - ---------- run=44, count=119 ----------
03:39:40.019 - ---------- run=45, count=120 ----------
03:39:42.464 - ---------- run=46, count=111 ----------
03:39:44.778 - ---------- run=47, count=105 ----------
03:39:47.269 - ---------- run=48, count=114 ----------
03:39:49.685 - ---------- run=49, count=110 ----------
03:39:52.157 - ---------- run=50, count=112 ----------
03:39:54.310 - ---------- run=51, count=98 ----------
03:39:56.795 - ---------- run=52, count=113 ----------
03:39:59.062 - ---------- run=53, count=103 ----------
03:40:01.673 - ---------- run=54, count=118 ----------
03:40:03.839 - ---------- run=55, count=99 ----------
03:40:06.270 - ---------- run=56, count=110 ----------
03:40:08.563 - ---------- run=57, count=105 ----------
03:40:10.866 - ---------- run=58, count=105 ----------
03:40:13.485 - ---------- run=59, count=119 ----------
03:40:15.634 - ---------- run=60, count=97 ----------
03:40:18.005 - ---------- run=61, count=108 ----------
03:40:20.437 - ---------- run=62, count=111 ----------
03:40:22.984 - ---------- run=63, count=116 ----------
03:40:25.264 - ---------- run=64, count=103 ----------
03:40:27.566 - ---------- run=65, count=105 ----------
03:40:30.009 - ---------- run=66, count=111 ----------
03:40:32.396 - ---------- run=67, count=108 ----------
03:40:34.536 - ---------- run=68, count=98 ----------
03:40:37.063 - ---------- run=69, count=114 ----------
03:40:39.295 - ---------- run=70, count=102 ----------
03:40:41.636 - ---------- run=71, count=107 ----------
03:40:43.904 - ---------- run=72, count=103 ----------
03:40:46.484 - ---------- run=73, count=117 ----------
03:40:48.982 - ---------- run=74, count=114 ----------
03:40:51.511 - ---------- run=75, count=115 ----------
03:40:53.949 - ---------- run=76, count=111 ----------
03:40:56.141 - ---------- run=77, count=100 ----------
03:40:58.269 - ---------- run=78, count=96 ----------
03:41:00.306 - ---------- run=79, count=93 ----------
03:41:02.740 - ---------- run=80, count=111 ----------
03:41:04.989 - ---------- run=81, count=102 ----------
03:41:07.863 - ---------- run=82, count=131 ----------
03:41:10.028 - ---------- run=83, count=98 ----------
03:41:12.402 - ---------- run=84, count=108 ----------
03:41:14.732 - ---------- run=85, count=106 ----------
