05:37:26.778 - ---------- run=0, count=230 ----------
05:37:29.619 - ---------- run=1, count=129 ----------
05:37:32.370 - ---------- run=2, count=125 ----------
05:37:34.872 - ---------- run=3, count=113 ----------
05:37:37.475 - ---------- run=4, count=118 ----------
05:37:39.671 - ---------- run=5, count=99 ----------
05:37:42.122 - ---------- run=6, count=111 ----------
05:37:44.452 - ---------- run=7, count=106 ----------
05:37:47.092 - ---------- run=8, count=120 ----------
05:37:49.454 - ---------- run=9, count=107 ----------
05:37:52.117 - ---------- run=10, count=121 ----------
05:37:54.591 - ---------- run=11, count=112 ----------
05:37:57.026 - ---------- run=12, count=110 ----------
05:37:59.467 - ---------- run=13, count=111 ----------
05:38:01.875 - ---------- run=14, count=110 ----------
05:38:04.378 - ---------- run=15, count=113 ----------
05:38:07.106 - ---------- run=16, count=124 ----------
05:38:09.469 - ---------- run=17, count=107 ----------
05:38:11.777 - ---------- run=18, count=105 ----------
05:38:14.035 - ---------- run=19, count=102 ----------
05:38:16.130 - ---------- run=20, count=95 ----------
05:38:18.770 - ---------- run=21, count=119 ----------
05:38:21.416 - ---------- run=22, count=119 ----------
05:38:24.132 - ---------- run=23, count=124 ----------
05:38:26.697 - ---------- run=24, count=116 ----------
05:38:29.127 - ---------- run=25, count=110 ----------
05:38:31.732 - ---------- run=26, count=118 ----------
05:38:34.316 - ---------- run=27, count=117 ----------
05:38:36.809 - ---------- run=28, count=113 ----------
05:38:38.935 - ---------- run=29, count=96 ----------
05:38:41.698 - ---------- run=30, count=126 ----------
05:38:44.463 - ---------- run=31, count=125 ----------
05:38:46.639 - ---------- run=32, count=99 ----------
05:38:49.716 - ---------- run=33, count=139 ----------
05:38:52.339 - ---------- run=34, count=119 ----------
05:38:54.624 - ---------- run=35, count=103 ----------
05:38:57.039 - ---------- run=36, count=110 ----------
05:38:59.602 - ---------- run=37, count=116 ----------
05:39:01.872 - ---------- run=38, count=103 ----------
05:39:04.412 - ---------- run=39, count=115 ----------
05:39:06.594 - ---------- run=40, count=99 ----------
05:39:08.862 - ---------- run=41, count=103 ----------
05:39:11.031 - ---------- run=42, count=98 ----------
05:39:13.548 - ---------- run=43, count=114 ----------
05:39:15.873 - ---------- run=44, count=106 ----------
05:39:18.165 - ---------- run=45, count=104 ----------
05:39:20.542 - ---------- run=46, count=107 ----------
05:39:23.049 - ---------- run=47, count=114 ----------
05:39:25.624 - ---------- run=48, count=117 ----------
05:39:27.961 - ---------- run=49, count=105 ----------
05:39:30.669 - ---------- run=50, count=123 ----------
05:39:32.883 - ---------- run=51, count=100 ----------
05:39:35.219 - ---------- run=52, count=106 ----------
05:39:37.421 - ---------- run=53, count=100 ----------
05:39:39.892 - ---------- run=54, count=112 ----------
05:39:41.923 - ---------- run=55, count=92 ----------
05:39:44.350 - ---------- run=56, count=110 ----------
05:39:46.839 - ---------- run=57, count=113 ----------
05:39:49.361 - ---------- run=58, count=114 ----------
05:39:52.122 - ---------- run=59, count=126 ----------
05:39:54.998 - ---------- run=60, count=130 ----------
05:39:57.328 - ---------- run=61, count=106 ----------
05:39:59.995 - ---------- run=62, count=121 ----------
05:40:02.934 - ---------- run=63, count=133 ----------
05:40:05.119 - ---------- run=64, count=99 ----------
05:40:07.646 - ---------- run=65, count=115 ----------
05:40:10.593 - ---------- run=66, count=134 ----------
05:40:12.768 - ---------- run=67, count=98 ----------
05:40:15.278 - ---------- run=68, count=114 ----------
05:40:17.442 - ---------- run=69, count=98 ----------
05:40:19.900 - ---------- run=70, count=112 ----------
05:40:22.384 - ---------- run=71, count=112 ----------
05:40:24.798 - ---------- run=72, count=110 ----------
05:40:26.952 - ---------- run=73, count=98 ----------
05:40:29.510 - ---------- run=74, count=116 ----------
05:40:31.917 - ---------- run=75, count=109 ----------
05:40:34.320 - ---------- run=76, count=109 ----------
05:40:37.032 - ---------- run=77, count=123 ----------
05:40:39.283 - ---------- run=78, count=102 ----------
05:40:41.901 - ---------- run=79, count=119 ----------
05:40:44.470 - ---------- run=80, count=116 ----------
05:40:46.773 - ---------- run=81, count=105 ----------
05:40:48.906 - ---------- run=82, count=96 ----------
05:40:51.703 - ---------- run=83, count=127 ----------
05:40:53.959 - ---------- run=84, count=102 ----------
05:40:56.448 - ---------- run=85, count=112 ----------
05:40:58.745 - ---------- run=86, count=105 ----------
05:41:01.169 - ---------- run=87, count=110 ----------
05:41:03.963 - ---------- run=88, count=126 ----------
05:41:06.109 - ---------- run=89, count=98 ----------
05:41:08.740 - ---------- run=90, count=119 ----------
05:41:11.204 - ---------- run=91, count=112 ----------
05:41:13.745 - ---------- run=92, count=115 ----------
05:41:16.525 - ---------- run=93, count=127 ----------
05:41:18.988 - ---------- run=94, count=111 ----------
05:41:21.250 - ---------- run=95, count=103 ----------
05:41:23.523 - ---------- run=96, count=103 ----------
05:41:25.915 - ---------- run=97, count=109 ----------
05:41:28.304 - ---------- run=98, count=108 ----------
05:41:30.483 - ---------- run=99, count=99 ----------
05:41:32.775 - ---------- run=100, count=104 ----------
05:41:35.550 - ---------- run=101, count=126 ----------
05:41:38.268 - ---------- run=102, count=123 ----------
05:41:41.029 - ---------- run=103, count=125 ----------
05:41:43.333 - ---------- run=104, count=105 ----------
05:41:45.583 - ---------- run=105, count=102 ----------
05:41:48.283 - ---------- run=106, count=122 ----------
05:41:50.766 - ---------- run=107, count=112 ----------
05:41:53.139 - ---------- run=108, count=108 ----------
