22:08:54.919 - ---------- run=0, count=385 ----------
22:08:57.607 - ---------- run=1, count=122 ----------
22:09:00.276 - ---------- run=2, count=122 ----------
22:09:02.604 - ---------- run=3, count=105 ----------
22:09:05.017 - ---------- run=4, count=110 ----------
22:09:07.384 - ---------- run=5, count=108 ----------
22:09:10.109 - ---------- run=6, count=124 ----------
22:09:12.563 - ---------- run=7, count=111 ----------
22:09:15.274 - ---------- run=8, count=123 ----------
22:09:17.713 - ---------- run=9, count=110 ----------
22:09:19.764 - ---------- run=10, count=94 ----------
22:09:22.140 - ---------- run=11, count=108 ----------
22:09:24.346 - ---------- run=12, count=100 ----------
22:09:26.724 - ---------- run=13, count=108 ----------
22:09:29.077 - ---------- run=14, count=107 ----------
22:09:31.544 - ---------- run=15, count=112 ----------
22:09:34.418 - ---------- run=16, count=131 ----------
22:09:36.741 - ---------- run=17, count=105 ----------
22:09:39.424 - ---------- run=18, count=122 ----------
22:09:42.100 - ---------- run=19, count=122 ----------
22:09:44.436 - ---------- run=20, count=106 ----------
22:09:46.876 - ---------- run=21, count=111 ----------
22:09:49.230 - ---------- run=22, count=107 ----------
22:09:51.744 - ---------- run=23, count=114 ----------
22:09:54.348 - ---------- run=24, count=118 ----------
22:09:56.587 - ---------- run=25, count=102 ----------
22:09:58.848 - ---------- run=26, count=103 ----------
22:10:00.958 - ---------- run=27, count=96 ----------
22:10:03.366 - ---------- run=28, count=109 ----------
22:10:05.811 - ---------- run=29, count=111 ----------
22:10:07.955 - ---------- run=30, count=98 ----------
22:10:10.369 - ---------- run=31, count=109 ----------
22:10:12.946 - ---------- run=32, count=117 ----------
22:10:15.536 - ---------- run=33, count=118 ----------
22:10:18.105 - ---------- run=34, count=117 ----------
22:10:20.716 - ---------- run=35, count=118 ----------
22:10:23.265 - ---------- run=36, count=116 ----------
22:10:25.520 - ---------- run=37, count=103 ----------
22:10:28.118 - ---------- run=38, count=118 ----------
22:10:30.953 - ---------- run=39, count=129 ----------
22:10:33.447 - ---------- run=40, count=113 ----------
22:10:36.132 - ---------- run=41, count=122 ----------
22:10:38.357 - ---------- run=42, count=101 ----------
22:10:40.561 - ---------- run=43, count=100 ----------
22:10:42.978 - ---------- run=44, count=110 ----------
22:10:45.298 - ---------- run=45, count=106 ----------
22:10:47.686 - ---------- run=46, count=108 ----------
22:10:49.973 - ---------- run=47, count=104 ----------
22:10:52.242 - ---------- run=48, count=103 ----------
22:10:54.732 - ---------- run=49, count=114 ----------
22:10:57.247 - ---------- run=50, count=114 ----------
22:10:59.987 - ---------- run=51, count=124 ----------
22:11:02.341 - ---------- run=52, count=107 ----------
22:11:04.777 - ---------- run=53, count=111 ----------
22:11:07.288 - ---------- run=54, count=114 ----------
22:11:09.999 - ---------- run=55, count=123 ----------
22:11:12.515 - ---------- run=56, count=114 ----------
22:11:14.880 - ---------- run=57, count=108 ----------
22:11:16.931 - ---------- run=58, count=93 ----------
22:11:19.401 - ---------- run=59, count=112 ----------
22:11:22.043 - ---------- run=60, count=120 ----------
22:11:24.722 - ---------- run=61, count=122 ----------
22:11:27.238 - ---------- run=62, count=115 ----------
22:11:29.826 - ---------- run=63, count=117 ----------
22:11:32.102 - ---------- run=64, count=104 ----------
22:11:34.904 - ---------- run=65, count=127 ----------
22:11:37.745 - ---------- run=66, count=129 ----------
22:11:40.395 - ---------- run=67, count=121 ----------
22:11:42.701 - ---------- run=68, count=104 ----------
22:11:45.286 - ---------- run=69, count=118 ----------
22:11:47.463 - ---------- run=70, count=99 ----------
22:11:49.624 - ---------- run=71, count=98 ----------
22:11:51.946 - ---------- run=72, count=106 ----------
22:11:54.459 - ---------- run=73, count=114 ----------
22:11:56.796 - ---------- run=74, count=106 ----------
22:11:59.369 - ---------- run=75, count=117 ----------
22:12:01.771 - ---------- run=76, count=110 ----------
22:12:04.536 - ---------- run=77, count=125 ----------
22:12:06.887 - ---------- run=78, count=107 ----------
22:12:09.193 - ---------- run=79, count=105 ----------
22:12:11.687 - ---------- run=80, count=113 ----------
22:12:14.015 - ---------- run=81, count=106 ----------
22:12:16.264 - ---------- run=82, count=102 ----------
22:12:18.900 - ---------- run=83, count=120 ----------
22:12:21.434 - ---------- run=84, count=115 ----------
22:12:23.985 - ---------- run=85, count=116 ----------
22:12:26.367 - ---------- run=86, count=108 ----------
22:12:28.682 - ---------- run=87, count=106 ----------
22:12:30.976 - ---------- run=88, count=104 ----------
22:12:33.438 - ---------- run=89, count=112 ----------
22:12:35.518 - ---------- run=90, count=94 ----------
22:12:37.791 - ---------- run=91, count=104 ----------
22:12:40.814 - ---------- run=92, count=137 ----------
22:12:43.337 - ---------- run=93, count=115 ----------
22:12:45.656 - ---------- run=94, count=105 ----------
22:12:48.053 - ---------- run=95, count=109 ----------
22:12:50.364 - ---------- run=96, count=105 ----------
22:12:52.707 - ---------- run=97, count=107 ----------
22:12:54.908 - ---------- run=98, count=100 ----------
22:12:57.574 - ---------- run=99, count=121 ----------
22:13:00.047 - ---------- run=100, count=113 ----------
22:13:02.598 - ---------- run=101, count=116 ----------
22:13:05.111 - ---------- run=102, count=114 ----------
22:13:07.538 - ---------- run=103, count=110 ----------
22:13:09.859 - ---------- run=104, count=106 ----------
22:13:12.397 - ---------- run=105, count=115 ----------
22:13:14.636 - ---------- run=106, count=102 ----------
22:13:17.028 - ---------- run=107, count=108 ----------
22:13:19.191 - ---------- run=108, count=99 ----------
22:13:21.997 - ---------- run=109, count=127 ----------
22:13:24.783 - ---------- run=110, count=127 ----------
22:13:26.762 - ---------- run=111, count=90 ----------
22:13:29.309 - ---------- run=112, count=115 ----------
22:13:31.575 - ---------- run=113, count=103 ----------
22:13:34.167 - ---------- run=114, count=118 ----------
22:13:36.666 - ---------- run=115, count=114 ----------
22:13:38.891 - ---------- run=116, count=101 ----------
22:13:41.523 - ---------- run=117, count=120 ----------
22:13:43.808 - ---------- run=118, count=103 ----------
22:13:46.156 - ---------- run=119, count=107 ----------
22:13:48.597 - ---------- run=120, count=111 ----------
22:13:51.056 - ---------- run=121, count=112 ----------
22:13:53.589 - ---------- run=122, count=115 ----------
22:13:55.961 - ---------- run=123, count=108 ----------
22:13:58.462 - ---------- run=124, count=113 ----------
22:14:00.373 - ---------- run=125, count=87 ----------
22:14:02.867 - ---------- run=126, count=113 ----------
22:14:04.950 - ---------- run=127, count=95 ----------
22:14:07.553 - ---------- run=128, count=118 ----------
22:14:09.910 - ---------- run=129, count=107 ----------
22:14:12.705 - ---------- run=130, count=128 ----------
22:14:15.227 - ---------- run=131, count=114 ----------
22:14:17.881 - ---------- run=132, count=121 ----------
22:14:20.200 - ---------- run=133, count=105 ----------
22:14:23.050 - ---------- run=134, count=130 ----------
22:14:25.585 - ---------- run=135, count=115 ----------
22:14:27.721 - ---------- run=136, count=97 ----------
22:14:30.110 - ---------- run=137, count=109 ----------
22:14:32.275 - ---------- run=138, count=98 ----------
22:14:34.801 - ---------- run=139, count=115 ----------
22:14:37.502 - ---------- run=140, count=122 ----------
22:14:39.805 - ---------- run=141, count=105 ----------
22:14:42.322 - ---------- run=142, count=115 ----------
22:14:44.592 - ---------- run=143, count=103 ----------
22:14:47.005 - ---------- run=144, count=110 ----------
22:14:49.398 - ---------- run=145, count=108 ----------
22:14:51.488 - ---------- run=146, count=95 ----------
22:14:53.839 - ---------- run=147, count=107 ----------
