16:21:43.494 - ---------- run=0, count=232 ----------
16:21:45.727 - ---------- run=1, count=99 ----------
16:21:48.002 - ---------- run=2, count=101 ----------
16:21:50.231 - ---------- run=3, count=99 ----------
16:21:52.628 - ---------- run=4, count=107 ----------
16:21:54.666 - ---------- run=5, count=91 ----------
16:21:56.996 - ---------- run=6, count=104 ----------
16:21:59.012 - ---------- run=7, count=89 ----------
16:22:01.547 - ---------- run=8, count=113 ----------
16:22:03.901 - ---------- run=9, count=105 ----------
16:22:06.912 - ---------- run=10, count=135 ----------
16:22:09.304 - ---------- run=11, count=107 ----------
16:22:11.764 - ---------- run=12, count=109 ----------
16:22:14.772 - ---------- run=13, count=135 ----------
16:22:16.990 - ---------- run=14, count=99 ----------
16:22:19.427 - ---------- run=15, count=108 ----------
16:22:21.664 - ---------- run=16, count=100 ----------
16:22:23.656 - ---------- run=17, count=88 ----------
16:22:26.271 - ---------- run=18, count=117 ----------
16:22:28.623 - ---------- run=19, count=105 ----------
16:22:31.036 - ---------- run=20, count=107 ----------
16:22:33.545 - ---------- run=21, count=112 ----------
16:22:35.790 - ---------- run=22, count=100 ----------
16:22:38.188 - ---------- run=23, count=107 ----------
16:22:40.391 - ---------- run=24, count=98 ----------
16:22:42.894 - ---------- run=25, count=112 ----------
16:22:45.337 - ---------- run=26, count=109 ----------
16:22:48.083 - ---------- run=27, count=122 ----------
16:22:50.719 - ---------- run=28, count=118 ----------
16:22:53.279 - ---------- run=29, count=115 ----------
16:22:55.915 - ---------- run=30, count=118 ----------
16:22:58.329 - ---------- run=31, count=107 ----------
16:23:00.329 - ---------- run=32, count=89 ----------
16:23:02.677 - ---------- run=33, count=105 ----------
16:23:04.815 - ---------- run=34, count=95 ----------
16:23:06.864 - ---------- run=35, count=93 ----------
16:23:09.252 - ---------- run=36, count=108 ----------
16:23:11.342 - ---------- run=37, count=94 ----------
16:23:13.877 - ---------- run=38, count=115 ----------
16:23:16.158 - ---------- run=39, count=103 ----------
16:23:18.604 - ---------- run=40, count=112 ----------
16:23:21.452 - ---------- run=41, count=128 ----------
16:23:23.575 - ---------- run=42, count=94 ----------
16:23:25.642 - ---------- run=43, count=92 ----------
16:23:27.944 - ---------- run=44, count=103 ----------
16:23:30.241 - ---------- run=45, count=103 ----------
16:23:32.549 - ---------- run=46, count=103 ----------
16:23:34.898 - ---------- run=47, count=104 ----------
16:23:37.222 - ---------- run=48, count=104 ----------
16:23:39.615 - ---------- run=49, count=107 ----------
16:23:41.942 - ---------- run=50, count=104 ----------
16:23:43.935 - ---------- run=51, count=88 ----------
16:23:46.197 - ---------- run=52, count=101 ----------
16:23:48.458 - ---------- run=53, count=101 ----------
16:23:50.927 - ---------- run=54, count=110 ----------
16:23:53.135 - ---------- run=55, count=99 ----------
16:23:55.762 - ---------- run=56, count=117 ----------
16:23:58.294 - ---------- run=57, count=113 ----------
16:24:00.405 - ---------- run=58, count=94 ----------
16:24:02.483 - ---------- run=59, count=93 ----------
16:24:04.592 - ---------- run=60, count=94 ----------
16:24:07.252 - ---------- run=61, count=119 ----------
16:24:09.904 - ---------- run=62, count=118 ----------
16:24:12.344 - ---------- run=63, count=109 ----------
16:24:14.539 - ---------- run=64, count=98 ----------
16:24:16.949 - ---------- run=65, count=107 ----------
16:24:19.254 - ---------- run=66, count=103 ----------
16:24:22.180 - ---------- run=67, count=131 ----------
16:24:24.472 - ---------- run=68, count=103 ----------
16:24:26.678 - ---------- run=69, count=98 ----------
16:24:28.843 - ---------- run=70, count=96 ----------
16:24:31.215 - ---------- run=71, count=106 ----------
16:24:33.620 - ---------- run=72, count=108 ----------
16:24:35.949 - ---------- run=73, count=103 ----------
16:24:38.648 - ---------- run=74, count=121 ----------
16:24:41.281 - ---------- run=75, count=118 ----------
16:24:43.807 - ---------- run=76, count=112 ----------
16:24:46.025 - ---------- run=77, count=99 ----------
16:24:48.380 - ---------- run=78, count=105 ----------
16:24:50.246 - ---------- run=79, count=82 ----------
16:24:52.663 - ---------- run=80, count=108 ----------
16:24:54.810 - ---------- run=81, count=96 ----------
16:24:57.081 - ---------- run=82, count=101 ----------
16:24:59.485 - ---------- run=83, count=107 ----------
16:25:01.760 - ---------- run=84, count=101 ----------
16:25:04.032 - ---------- run=85, count=101 ----------
16:25:06.837 - ---------- run=86, count=126 ----------
16:25:09.141 - ---------- run=87, count=102 ----------
16:25:11.772 - ---------- run=88, count=118 ----------
16:25:13.991 - ---------- run=89, count=99 ----------
16:25:16.404 - ---------- run=90, count=107 ----------
16:25:18.518 - ---------- run=91, count=94 ----------
16:25:20.631 - ---------- run=92, count=94 ----------
16:25:22.703 - ---------- run=93, count=92 ----------
16:25:25.031 - ---------- run=94, count=104 ----------
16:25:27.657 - ---------- run=95, count=117 ----------
16:25:29.976 - ---------- run=96, count=103 ----------
16:25:32.716 - ---------- run=97, count=123 ----------
16:25:35.114 - ---------- run=98, count=106 ----------
16:25:37.630 - ---------- run=99, count=113 ----------
16:25:40.543 - ---------- run=100, count=130 ----------
