07:56:23.365 - ---------- run=0, count=382 ----------
07:56:26.542 - ---------- run=1, count=144 ----------
07:56:29.786 - ---------- run=2, count=147 ----------
07:56:32.680 - ---------- run=3, count=132 ----------
07:56:35.766 - ---------- run=4, count=140 ----------
07:56:38.834 - ---------- run=5, count=139 ----------
07:56:41.775 - ---------- run=6, count=134 ----------
07:56:44.610 - ---------- run=7, count=128 ----------
07:56:47.390 - ---------- run=8, count=126 ----------
07:56:50.578 - ---------- run=9, count=145 ----------
07:56:53.687 - ---------- run=10, count=141 ----------
07:56:56.661 - ---------- run=11, count=135 ----------
07:56:59.966 - ---------- run=12, count=150 ----------
07:57:02.582 - ---------- run=13, count=119 ----------
07:57:05.614 - ---------- run=14, count=138 ----------
07:57:08.150 - ---------- run=15, count=115 ----------
07:57:11.690 - ---------- run=16, count=161 ----------
07:57:14.995 - ---------- run=17, count=150 ----------
07:57:17.937 - ---------- run=18, count=134 ----------
07:57:20.753 - ---------- run=19, count=128 ----------
07:57:24.203 - ---------- run=20, count=156 ----------
07:57:27.415 - ---------- run=21, count=146 ----------
07:57:30.667 - ---------- run=22, count=148 ----------
07:57:33.537 - ---------- run=23, count=130 ----------
07:57:36.486 - ---------- run=24, count=134 ----------
07:57:39.411 - ---------- run=25, count=133 ----------
07:57:42.159 - ---------- run=26, count=125 ----------
07:57:44.971 - ---------- run=27, count=128 ----------
07:57:48.231 - ---------- run=28, count=148 ----------
07:57:51.328 - ---------- run=29, count=141 ----------
07:57:54.767 - ---------- run=30, count=156 ----------
07:57:57.599 - ---------- run=31, count=129 ----------
07:58:00.681 - ---------- run=32, count=140 ----------
07:58:04.114 - ---------- run=33, count=156 ----------
07:58:06.860 - ---------- run=34, count=125 ----------
07:58:09.505 - ---------- run=35, count=120 ----------
07:58:12.268 - ---------- run=36, count=125 ----------
07:58:15.221 - ---------- run=37, count=134 ----------
07:58:17.808 - ---------- run=38, count=118 ----------
07:58:20.814 - ---------- run=39, count=136 ----------
07:58:23.756 - ---------- run=40, count=134 ----------
07:58:26.652 - ---------- run=41, count=131 ----------
07:58:29.135 - ---------- run=42, count=113 ----------
07:58:32.014 - ---------- run=43, count=131 ----------
07:58:35.319 - ---------- run=44, count=150 ----------
07:58:38.606 - ---------- run=45, count=150 ----------
07:58:41.821 - ---------- run=46, count=146 ----------
07:58:44.776 - ---------- run=47, count=134 ----------
07:58:47.899 - ---------- run=48, count=142 ----------
07:58:51.010 - ---------- run=49, count=142 ----------
07:58:54.268 - ---------- run=50, count=148 ----------
07:58:57.660 - ---------- run=51, count=154 ----------
07:59:00.715 - ---------- run=52, count=139 ----------
07:59:03.423 - ---------- run=53, count=123 ----------
07:59:06.514 - ---------- run=54, count=140 ----------
07:59:09.466 - ---------- run=55, count=134 ----------
07:59:12.192 - ---------- run=56, count=124 ----------
07:59:15.271 - ---------- run=57, count=140 ----------
07:59:18.035 - ---------- run=58, count=125 ----------
07:59:21.067 - ---------- run=59, count=138 ----------
07:59:24.635 - ---------- run=60, count=162 ----------
07:59:27.493 - ---------- run=61, count=130 ----------
07:59:30.459 - ---------- run=62, count=135 ----------
07:59:33.574 - ---------- run=63, count=142 ----------
07:59:36.575 - ---------- run=64, count=136 ----------
07:59:39.648 - ---------- run=65, count=140 ----------
07:59:42.678 - ---------- run=66, count=137 ----------
07:59:45.665 - ---------- run=67, count=136 ----------
07:59:48.306 - ---------- run=68, count=120 ----------
07:59:50.986 - ---------- run=69, count=122 ----------
07:59:54.473 - ---------- run=70, count=158 ----------
07:59:57.142 - ---------- run=71, count=122 ----------
07:59:59.736 - ---------- run=72, count=118 ----------
08:00:02.992 - ---------- run=73, count=148 ----------
08:00:05.864 - ---------- run=74, count=130 ----------
08:00:08.226 - ---------- run=75, count=108 ----------
08:00:11.550 - ---------- run=76, count=151 ----------
08:00:14.672 - ---------- run=77, count=142 ----------
08:00:17.661 - ---------- run=78, count=135 ----------
08:00:20.861 - ---------- run=79, count=145 ----------
08:00:24.356 - ---------- run=80, count=159 ----------
08:00:27.041 - ---------- run=81, count=122 ----------
08:00:30.093 - ---------- run=82, count=139 ----------
08:00:32.850 - ---------- run=83, count=125 ----------
08:00:35.903 - ---------- run=84, count=139 ----------
08:00:38.547 - ---------- run=85, count=120 ----------
08:00:41.346 - ---------- run=86, count=127 ----------
08:00:44.250 - ---------- run=87, count=132 ----------
08:00:47.053 - ---------- run=88, count=127 ----------
08:00:49.954 - ---------- run=89, count=132 ----------
08:00:53.077 - ---------- run=90, count=141 ----------
08:00:56.490 - ---------- run=91, count=155 ----------
08:00:59.703 - ---------- run=92, count=146 ----------
08:01:02.823 - ---------- run=93, count=142 ----------
08:01:05.704 - ---------- run=94, count=131 ----------
08:01:08.662 - ---------- run=95, count=134 ----------
08:01:11.261 - ---------- run=96, count=118 ----------
08:01:14.190 - ---------- run=97, count=133 ----------
08:01:17.409 - ---------- run=98, count=146 ----------
08:01:20.472 - ---------- run=99, count=139 ----------
08:01:23.087 - ---------- run=100, count=119 ----------
08:01:26.122 - ---------- run=101, count=138 ----------
08:01:29.511 - ---------- run=102, count=154 ----------
08:01:32.632 - ---------- run=103, count=141 ----------
08:01:36.072 - ---------- run=104, count=156 ----------
08:01:39.290 - ---------- run=105, count=146 ----------
08:01:42.728 - ---------- run=106, count=156 ----------
08:01:45.453 - ---------- run=107, count=124 ----------
08:01:48.560 - ---------- run=108, count=141 ----------
08:01:51.463 - ---------- run=109, count=132 ----------
08:01:54.272 - ---------- run=110, count=128 ----------
08:01:57.426 - ---------- run=111, count=143 ----------
08:02:00.571 - ---------- run=112, count=143 ----------
08:02:03.745 - ---------- run=113, count=144 ----------
08:02:06.823 - ---------- run=114, count=140 ----------
08:02:09.506 - ---------- run=115, count=122 ----------
08:02:12.497 - ---------- run=116, count=135 ----------
08:02:15.635 - ---------- run=117, count=143 ----------
08:02:18.982 - ---------- run=118, count=152 ----------
08:02:21.983 - ---------- run=119, count=136 ----------
08:02:24.883 - ---------- run=120, count=132 ----------
08:02:27.698 - ---------- run=121, count=128 ----------
08:02:30.884 - ---------- run=122, count=145 ----------
08:02:34.142 - ---------- run=123, count=148 ----------
08:02:37.052 - ---------- run=124, count=132 ----------
08:02:39.942 - ---------- run=125, count=131 ----------
08:02:42.789 - ---------- run=126, count=130 ----------
08:02:45.918 - ---------- run=127, count=142 ----------
08:02:48.634 - ---------- run=128, count=124 ----------
08:02:51.943 - ---------- run=129, count=150 ----------
08:02:54.825 - ---------- run=130, count=131 ----------
08:02:57.638 - ---------- run=131, count=128 ----------
08:03:00.906 - ---------- run=132, count=148 ----------
08:03:03.583 - ---------- run=133, count=122 ----------
08:03:06.409 - ---------- run=134, count=129 ----------
08:03:09.427 - ---------- run=135, count=137 ----------
08:03:12.580 - ---------- run=136, count=143 ----------
08:03:15.330 - ---------- run=137, count=125 ----------
08:03:18.707 - ---------- run=138, count=154 ----------
08:03:21.923 - ---------- run=139, count=146 ----------
08:03:24.742 - ---------- run=140, count=128 ----------
08:03:27.958 - ---------- run=141, count=146 ----------
08:03:30.962 - ---------- run=142, count=137 ----------
08:03:33.633 - ---------- run=143, count=121 ----------
08:03:37.062 - ---------- run=144, count=156 ----------
08:03:40.528 - ---------- run=145, count=158 ----------
08:03:43.151 - ---------- run=146, count=119 ----------
08:03:45.925 - ---------- run=147, count=126 ----------
08:03:49.185 - ---------- run=148, count=148 ----------
08:03:51.994 - ---------- run=149, count=128 ----------
08:03:55.063 - ---------- run=150, count=139 ----------
08:03:58.051 - ---------- run=151, count=136 ----------
08:04:01.543 - ---------- run=152, count=159 ----------
08:04:04.382 - ---------- run=153, count=129 ----------
08:04:06.927 - ---------- run=154, count=116 ----------
08:04:09.742 - ---------- run=155, count=128 ----------
08:04:12.801 - ---------- run=156, count=139 ----------
08:04:16.522 - ---------- run=157, count=169 ----------
08:04:19.373 - ---------- run=158, count=130 ----------
08:04:21.923 - ---------- run=159, count=116 ----------
08:04:24.904 - ---------- run=160, count=135 ----------
08:04:27.731 - ---------- run=161, count=129 ----------
08:04:30.249 - ---------- run=162, count=114 ----------
08:04:33.507 - ---------- run=163, count=148 ----------
08:04:36.402 - ---------- run=164, count=132 ----------
08:04:39.089 - ---------- run=165, count=122 ----------
08:04:42.061 - ---------- run=166, count=135 ----------
08:04:45.071 - ---------- run=167, count=137 ----------
08:04:48.779 - ---------- run=168, count=169 ----------
08:04:52.312 - ---------- run=169, count=160 ----------
08:04:55.121 - ---------- run=170, count=128 ----------
08:04:58.616 - ---------- run=171, count=159 ----------
08:05:01.590 - ---------- run=172, count=135 ----------
08:05:04.297 - ---------- run=173, count=123 ----------
08:05:07.132 - ---------- run=174, count=129 ----------
08:05:09.955 - ---------- run=175, count=128 ----------
08:05:12.864 - ---------- run=176, count=132 ----------
08:05:15.708 - ---------- run=177, count=130 ----------
08:05:19.060 - ---------- run=178, count=152 ----------
08:05:21.657 - ---------- run=179, count=118 ----------
08:05:24.664 - ---------- run=180, count=137 ----------
08:05:27.449 - ---------- run=181, count=126 ----------
08:05:30.452 - ---------- run=182, count=137 ----------
08:05:33.217 - ---------- run=183, count=125 ----------
08:05:35.873 - ---------- run=184, count=120 ----------
08:05:38.985 - ---------- run=185, count=142 ----------
08:05:41.488 - ---------- run=186, count=113 ----------
08:05:44.321 - ---------- run=187, count=129 ----------
08:05:47.123 - ---------- run=188, count=127 ----------
08:05:49.985 - ---------- run=189, count=130 ----------
08:05:53.423 - ---------- run=190, count=156 ----------
08:05:56.733 - ---------- run=191, count=151 ----------
08:05:59.628 - ---------- run=192, count=131 ----------
08:06:02.602 - ---------- run=193, count=136 ----------
08:06:05.869 - ---------- run=194, count=148 ----------
08:06:09.232 - ---------- run=195, count=153 ----------
08:06:12.193 - ---------- run=196, count=134 ----------
08:06:15.590 - ---------- run=197, count=155 ----------
08:06:18.600 - ---------- run=198, count=137 ----------
08:06:21.334 - ---------- run=199, count=124 ----------
08:06:24.604 - ---------- run=200, count=149 ----------
08:06:27.417 - ---------- run=201, count=127 ----------
08:06:30.188 - ---------- run=202, count=126 ----------
08:06:33.456 - ---------- run=203, count=148 ----------
08:06:36.454 - ---------- run=204, count=136 ----------
08:06:39.198 - ---------- run=205, count=125 ----------
08:06:41.790 - ---------- run=206, count=117 ----------
08:06:45.095 - ---------- run=207, count=151 ----------
08:06:47.995 - ---------- run=208, count=131 ----------
08:06:50.990 - ---------- run=209, count=137 ----------
08:06:54.102 - ---------- run=210, count=141 ----------
08:06:57.105 - ---------- run=211, count=136 ----------
08:06:59.819 - ---------- run=212, count=124 ----------
08:07:02.794 - ---------- run=213, count=135 ----------
08:07:05.897 - ---------- run=214, count=141 ----------
08:07:08.689 - ---------- run=215, count=127 ----------
08:07:11.843 - ---------- run=216, count=143 ----------
08:07:15.218 - ---------- run=217, count=154 ----------
08:07:18.519 - ---------- run=218, count=150 ----------
08:07:21.421 - ---------- run=219, count=132 ----------
08:07:24.263 - ---------- run=220, count=129 ----------
08:07:27.336 - ---------- run=221, count=140 ----------
08:07:29.884 - ---------- run=222, count=115 ----------
08:07:32.454 - ---------- run=223, count=117 ----------
08:07:35.088 - ---------- run=224, count=120 ----------
08:07:38.460 - ---------- run=225, count=153 ----------
08:07:41.454 - ---------- run=226, count=136 ----------
08:07:44.459 - ---------- run=227, count=137 ----------
08:07:47.266 - ---------- run=228, count=127 ----------
08:07:50.072 - ---------- run=229, count=128 ----------
08:07:53.283 - ---------- run=230, count=146 ----------
08:07:56.382 - ---------- run=231, count=141 ----------
08:07:59.795 - ---------- run=232, count=155 ----------
08:08:03.346 - ---------- run=233, count=161 ----------
08:08:06.253 - ---------- run=234, count=132 ----------
08:08:08.896 - ---------- run=235, count=121 ----------
08:08:11.908 - ---------- run=236, count=136 ----------
08:08:15.135 - ---------- run=237, count=147 ----------
08:08:17.397 - ---------- run=238, count=103 ----------
08:08:20.108 - ---------- run=239, count=123 ----------
08:08:23.402 - ---------- run=240, count=150 ----------
08:08:26.764 - ---------- run=241, count=153 ----------
08:08:29.620 - ---------- run=242, count=129 ----------
08:08:33.014 - ---------- run=243, count=155 ----------
08:08:35.551 - ---------- run=244, count=115 ----------
08:08:38.439 - ---------- run=245, count=131 ----------
08:08:41.765 - ---------- run=246, count=151 ----------
08:08:44.855 - ---------- run=247, count=141 ----------
08:08:48.149 - ---------- run=248, count=149 ----------
08:08:50.786 - ---------- run=249, count=120 ----------
08:08:53.811 - ---------- run=250, count=137 ----------
08:08:56.677 - ---------- run=251, count=131 ----------
08:08:59.658 - ---------- run=252, count=135 ----------
08:09:03.068 - ---------- run=253, count=155 ----------
08:09:06.255 - ---------- run=254, count=145 ----------
08:09:09.166 - ---------- run=255, count=132 ----------
08:09:12.310 - ---------- run=256, count=143 ----------
08:09:15.007 - ---------- run=257, count=123 ----------
08:09:17.645 - ---------- run=258, count=120 ----------
08:09:20.159 - ---------- run=259, count=114 ----------
08:09:23.317 - ---------- run=260, count=143 ----------
08:09:26.833 - ---------- run=261, count=160 ----------
08:09:29.718 - ---------- run=262, count=131 ----------
08:09:32.660 - ---------- run=263, count=134 ----------
08:09:35.690 - ---------- run=264, count=137 ----------
08:09:38.784 - ---------- run=265, count=141 ----------
08:09:41.778 - ---------- run=266, count=136 ----------
08:09:44.564 - ---------- run=267, count=127 ----------
08:09:48.286 - ---------- run=268, count=169 ----------
08:09:50.957 - ---------- run=269, count=121 ----------
08:09:54.113 - ---------- run=270, count=144 ----------
08:09:57.120 - ---------- run=271, count=136 ----------
08:09:59.931 - ---------- run=272, count=128 ----------
08:10:02.966 - ---------- run=273, count=138 ----------
08:10:05.677 - ---------- run=274, count=123 ----------
08:10:08.804 - ---------- run=275, count=142 ----------
08:10:11.719 - ---------- run=276, count=133 ----------
08:10:14.732 - ---------- run=277, count=136 ----------
08:10:17.552 - ---------- run=278, count=129 ----------
08:10:19.857 - ---------- run=279, count=105 ----------
08:10:23.208 - ---------- run=280, count=152 ----------
08:10:26.293 - ---------- run=281, count=140 ----------
08:10:28.873 - ---------- run=282, count=117 ----------
08:10:31.266 - ---------- run=283, count=109 ----------
08:10:34.004 - ---------- run=284, count=124 ----------
08:10:37.165 - ---------- run=285, count=143 ----------
08:10:40.153 - ---------- run=286, count=136 ----------
08:10:43.032 - ---------- run=287, count=131 ----------
08:10:46.537 - ---------- run=288, count=159 ----------
08:10:49.691 - ---------- run=289, count=143 ----------
08:10:52.404 - ---------- run=290, count=124 ----------
08:10:55.745 - ---------- run=291, count=151 ----------
08:10:58.733 - ---------- run=292, count=136 ----------
08:11:01.344 - ---------- run=293, count=119 ----------
08:11:03.942 - ---------- run=294, count=118 ----------
08:11:06.929 - ---------- run=295, count=136 ----------
08:11:10.046 - ---------- run=296, count=141 ----------
08:11:12.750 - ---------- run=297, count=123 ----------
08:11:16.677 - ---------- run=298, count=178 ----------
08:11:19.933 - ---------- run=299, count=148 ----------
08:11:22.617 - ---------- run=300, count=122 ----------
08:11:25.230 - ---------- run=301, count=119 ----------
08:11:28.034 - ---------- run=302, count=127 ----------
08:11:30.748 - ---------- run=303, count=123 ----------
08:11:33.552 - ---------- run=304, count=128 ----------
08:11:36.179 - ---------- run=305, count=119 ----------
08:11:39.330 - ---------- run=306, count=143 ----------
08:11:42.440 - ---------- run=307, count=142 ----------
08:11:45.578 - ---------- run=308, count=142 ----------
08:11:48.254 - ---------- run=309, count=122 ----------
08:11:51.361 - ---------- run=310, count=141 ----------
08:11:54.528 - ---------- run=311, count=144 ----------
08:11:57.762 - ---------- run=312, count=147 ----------
08:12:01.080 - ---------- run=313, count=151 ----------
08:12:03.578 - ---------- run=314, count=113 ----------
08:12:06.963 - ---------- run=315, count=154 ----------
08:12:09.392 - ---------- run=316, count=110 ----------
08:12:12.313 - ---------- run=317, count=133 ----------
08:12:15.258 - ---------- run=318, count=134 ----------
08:12:18.465 - ---------- run=319, count=145 ----------
08:12:21.606 - ---------- run=320, count=143 ----------
08:12:24.515 - ---------- run=321, count=132 ----------
08:12:27.316 - ---------- run=322, count=128 ----------
08:12:30.148 - ---------- run=323, count=128 ----------
08:12:32.848 - ---------- run=324, count=123 ----------
08:12:35.652 - ---------- run=325, count=128 ----------
08:12:38.429 - ---------- run=326, count=126 ----------
08:12:41.389 - ---------- run=327, count=134 ----------
08:12:44.447 - ---------- run=328, count=139 ----------
08:12:47.522 - ---------- run=329, count=140 ----------
08:12:50.235 - ---------- run=330, count=123 ----------
08:12:53.281 - ---------- run=331, count=139 ----------
08:12:55.760 - ---------- run=332, count=112 ----------
08:12:58.963 - ---------- run=333, count=146 ----------
08:13:01.997 - ---------- run=334, count=138 ----------
08:13:05.285 - ---------- run=335, count=149 ----------
08:13:07.895 - ---------- run=336, count=119 ----------
08:13:10.613 - ---------- run=337, count=123 ----------
08:13:14.384 - ---------- run=338, count=172 ----------
08:13:17.420 - ---------- run=339, count=138 ----------
08:13:20.367 - ---------- run=340, count=134 ----------
08:13:23.202 - ---------- run=341, count=128 ----------
08:13:26.059 - ---------- run=342, count=130 ----------
08:13:28.791 - ---------- run=343, count=124 ----------
08:13:31.684 - ---------- run=344, count=132 ----------
08:13:34.949 - ---------- run=345, count=148 ----------
08:13:37.924 - ---------- run=346, count=135 ----------
08:13:40.835 - ---------- run=347, count=132 ----------
08:13:43.953 - ---------- run=348, count=142 ----------
08:13:46.837 - ---------- run=349, count=131 ----------
08:13:49.868 - ---------- run=350, count=138 ----------
08:13:52.791 - ---------- run=351, count=133 ----------
08:13:55.552 - ---------- run=352, count=125 ----------
08:13:58.102 - ---------- run=353, count=116 ----------
08:14:00.940 - ---------- run=354, count=129 ----------
08:14:04.088 - ---------- run=355, count=143 ----------
08:14:07.536 - ---------- run=356, count=157 ----------
08:14:10.416 - ---------- run=357, count=131 ----------
08:14:13.272 - ---------- run=358, count=129 ----------
08:14:15.930 - ---------- run=359, count=121 ----------
08:14:19.317 - ---------- run=360, count=154 ----------
08:14:22.295 - ---------- run=361, count=136 ----------
08:14:25.428 - ---------- run=362, count=142 ----------
