04:01:59.874 - ---------- run=0, buffer_size: 50 ----------
04:05:18.142 - ---------- run=84, buffer_size: 53 ----------
04:05:20.410 - ---------- run=85, buffer_size: 53 ----------
04:05:23.215 - ---------- run=86, buffer_size: 53 ----------
04:05:25.522 - ---------- run=87, buffer_size: 53 ----------
04:05:28.154 - ---------- run=88, buffer_size: 53 ----------
04:05:30.371 - ---------- run=89, buffer_size: 53 ----------
04:05:32.786 - ---------- run=90, buffer_size: 52 ----------
04:05:34.900 - ---------- run=91, buffer_size: 53 ----------
04:05:37.012 - ---------- run=92, buffer_size: 52 ----------
04:05:39.085 - ---------- run=93, buffer_size: 52 ----------
04:05:41.413 - ---------- run=94, buffer_size: 52 ----------
04:05:44.039 - ---------- run=95, buffer_size: 53 ----------
04:05:46.348 - ---------- run=96, buffer_size: 53 ----------
04:05:49.098 - ---------- run=97, buffer_size: 52 ----------
04:05:51.493 - ---------- run=98, buffer_size: 53 ----------
04:05:54.010 - ---------- run=99, buffer_size: 52 ----------
04:05:56.925 - ---------- run=100, buffer_size: 53 ----------
04:05:59.547 - ---------- run=101, buffer_size: 55 ----------
04:06:01.578 - ---------- run=102, buffer_size: 52 ----------
04:06:03.703 - ---------- run=103, buffer_size: 53 ----------
04:06:05.904 - ---------- run=104, buffer_size: 52 ----------
04:06:08.017 - ---------- run=105, buffer_size: 52 ----------
04:06:10.780 - ---------- run=106, buffer_size: 53 ----------
04:06:13.212 - ---------- run=107, buffer_size: 56 ----------
04:06:15.403 - ---------- run=108, buffer_size: 52 ----------
04:06:18.168 - ---------- run=109, buffer_size: 55 ----------
04:06:21.039 - ---------- run=110, buffer_size: 54 ----------
04:06:23.537 - ---------- run=111, buffer_size: 53 ----------
04:06:26.343 - ---------- run=112, buffer_size: 53 ----------
04:06:28.327 - ---------- run=113, buffer_size: 52 ----------
04:06:30.778 - ---------- run=114, buffer_size: 53 ----------
04:06:33.089 - ---------- run=115, buffer_size: 52 ----------
04:06:35.475 - ---------- run=116, buffer_size: 55 ----------
04:06:37.878 - ---------- run=117, buffer_size: 53 ----------
04:06:40.009 - ---------- run=118, buffer_size: 52 ----------
04:06:42.530 - ---------- run=119, buffer_size: 52 ----------
04:06:45.100 - ---------- run=120, buffer_size: 53 ----------
04:06:47.140 - ---------- run=121, buffer_size: 52 ----------
04:06:49.605 - ---------- run=122, buffer_size: 53 ----------
04:06:52.065 - ---------- run=123, buffer_size: 52 ----------
04:06:54.387 - ---------- run=124, buffer_size: 54 ----------
04:06:56.976 - ---------- run=125, buffer_size: 54 ----------
04:06:59.139 - ---------- run=126, buffer_size: 53 ----------
04:07:01.698 - ---------- run=127, buffer_size: 54 ----------
04:07:03.794 - ---------- run=128, buffer_size: 52 ----------
04:07:06.008 - ---------- run=129, buffer_size: 53 ----------
04:07:08.266 - ---------- run=130, buffer_size: 54 ----------
04:07:10.401 - ---------- run=131, buffer_size: 53 ----------
04:07:12.774 - ---------- run=132, buffer_size: 51 ----------
04:07:14.955 - ---------- run=133, buffer_size: 54 ----------
04:07:17.179 - ---------- run=134, buffer_size: 52 ----------
04:07:19.515 - ---------- run=135, buffer_size: 51 ----------
04:07:21.825 - ---------- run=136, buffer_size: 52 ----------
04:07:24.162 - ---------- run=137, buffer_size: 53 ----------
04:07:26.753 - ---------- run=138, buffer_size: 53 ----------
04:07:29.166 - ---------- run=139, buffer_size: 53 ----------
04:07:31.735 - ---------- run=140, buffer_size: 52 ----------
04:07:33.915 - ---------- run=141, buffer_size: 53 ----------
04:07:36.246 - ---------- run=142, buffer_size: 53 ----------
04:07:38.408 - ---------- run=143, buffer_size: 53 ----------
04:07:41.093 - ---------- run=144, buffer_size: 52 ----------
04:07:43.695 - ---------- run=145, buffer_size: 54 ----------
04:07:46.251 - ---------- run=146, buffer_size: 52 ----------
04:07:48.543 - ---------- run=147, buffer_size: 52 ----------
04:07:50.978 - ---------- run=148, buffer_size: 53 ----------
04:07:53.210 - ---------- run=149, buffer_size: 52 ----------
04:07:55.399 - ---------- run=150, buffer_size: 51 ----------
04:07:57.663 - ---------- run=151, buffer_size: 53 ----------
04:08:00.089 - ---------- run=152, buffer_size: 54 ----------
04:08:02.379 - ---------- run=153, buffer_size: 52 ----------
04:08:05.019 - ---------- run=154, buffer_size: 54 ----------
04:08:08.073 - ---------- run=155, buffer_size: 54 ----------
04:08:10.247 - ---------- run=156, buffer_size: 53 ----------
04:08:12.703 - ---------- run=157, buffer_size: 53 ----------
04:08:15.019 - ---------- run=158, buffer_size: 53 ----------
04:08:17.303 - ---------- run=159, buffer_size: 52 ----------
04:08:19.773 - ---------- run=160, buffer_size: 53 ----------
04:08:22.765 - ---------- run=161, buffer_size: 53 ----------
04:08:25.276 - ---------- run=162, buffer_size: 53 ----------
04:08:27.611 - ---------- run=163, buffer_size: 55 ----------
04:08:30.146 - ---------- run=164, buffer_size: 54 ----------
04:08:32.457 - ---------- run=165, buffer_size: 53 ----------
04:08:34.819 - ---------- run=166, buffer_size: 52 ----------
04:08:37.404 - ---------- run=167, buffer_size: 52 ----------
04:08:39.874 - ---------- run=168, buffer_size: 54 ----------
04:08:42.016 - ---------- run=169, buffer_size: 52 ----------
04:08:44.820 - ---------- run=170, buffer_size: 53 ----------
04:08:47.345 - ---------- run=171, buffer_size: 53 ----------
04:08:49.979 - ---------- run=172, buffer_size: 55 ----------
04:08:53.037 - ---------- run=173, buffer_size: 54 ----------
04:08:55.732 - ---------- run=174, buffer_size: 53 ----------
04:08:57.744 - ---------- run=175, buffer_size: 53 ----------
04:09:00.105 - ---------- run=176, buffer_size: 52 ----------
04:09:02.617 - ---------- run=177, buffer_size: 52 ----------
04:09:05.051 - ---------- run=178, buffer_size: 55 ----------
04:09:07.224 - ---------- run=179, buffer_size: 53 ----------
04:09:09.997 - ---------- run=180, buffer_size: 53 ----------
04:09:12.269 - ---------- run=181, buffer_size: 52 ----------
04:09:15.090 - ---------- run=182, buffer_size: 52 ----------
04:09:17.322 - ---------- run=183, buffer_size: 52 ----------
04:09:19.491 - ---------- run=184, buffer_size: 53 ----------
04:09:21.977 - ---------- run=185, buffer_size: 53 ----------
04:09:24.147 - ---------- run=186, buffer_size: 53 ----------
04:09:26.791 - ---------- run=187, buffer_size: 53 ----------
04:09:29.280 - ---------- run=188, buffer_size: 53 ----------
04:09:31.497 - ---------- run=189, buffer_size: 52 ----------
04:09:33.670 - ---------- run=190, buffer_size: 52 ----------
04:09:36.026 - ---------- run=191, buffer_size: 53 ----------
04:09:38.655 - ---------- run=192, buffer_size: 54 ----------
04:09:40.900 - ---------- run=193, buffer_size: 54 ----------
04:09:43.653 - ---------- run=194, buffer_size: 54 ----------
04:09:45.860 - ---------- run=195, buffer_size: 54 ----------
04:09:48.164 - ---------- run=196, buffer_size: 53 ----------
04:09:50.450 - ---------- run=197, buffer_size: 52 ----------
04:09:52.825 - ---------- run=198, buffer_size: 53 ----------
04:09:55.112 - ---------- run=199, buffer_size: 53 ----------
04:09:57.732 - ---------- run=200, buffer_size: 51 ----------
04:10:00.146 - ---------- run=201, buffer_size: 54 ----------
04:10:02.976 - ---------- run=202, buffer_size: 53 ----------
04:10:05.599 - ---------- run=203, buffer_size: 53 ----------
04:10:08.014 - ---------- run=204, buffer_size: 54 ----------
04:10:10.292 - ---------- run=205, buffer_size: 54 ----------
04:10:12.401 - ---------- run=206, buffer_size: 53 ----------
04:10:14.566 - ---------- run=207, buffer_size: 53 ----------
04:10:17.222 - ---------- run=208, buffer_size: 52 ----------
04:10:19.661 - ---------- run=209, buffer_size: 52 ----------
04:10:21.966 - ---------- run=210, buffer_size: 52 ----------
04:10:24.341 - ---------- run=211, buffer_size: 52 ----------
04:10:26.539 - ---------- run=212, buffer_size: 52 ----------
04:10:28.939 - ---------- run=213, buffer_size: 53 ----------
04:10:31.571 - ---------- run=214, buffer_size: 52 ----------
04:10:34.006 - ---------- run=215, buffer_size: 53 ----------
04:10:36.153 - ---------- run=216, buffer_size: 52 ----------
04:10:39.095 - ---------- run=217, buffer_size: 54 ----------
04:10:41.175 - ---------- run=218, buffer_size: 53 ----------
04:10:43.891 - ---------- run=219, buffer_size: 54 ----------
04:10:46.187 - ---------- run=220, buffer_size: 52 ----------
04:10:48.375 - ---------- run=221, buffer_size: 51 ----------
04:10:50.569 - ---------- run=222, buffer_size: 53 ----------
04:10:52.897 - ---------- run=223, buffer_size: 52 ----------
04:10:55.366 - ---------- run=224, buffer_size: 53 ----------
04:10:57.416 - ---------- run=225, buffer_size: 53 ----------
04:10:59.927 - ---------- run=226, buffer_size: 53 ----------
04:11:02.301 - ---------- run=227, buffer_size: 53 ----------
04:11:04.417 - ---------- run=228, buffer_size: 53 ----------
04:11:06.833 - ---------- run=229, buffer_size: 53 ----------
04:11:09.356 - ---------- run=230, buffer_size: 54 ----------
04:11:11.778 - ---------- run=231, buffer_size: 52 ----------
04:11:14.122 - ---------- run=232, buffer_size: 51 ----------
04:11:16.609 - ---------- run=233, buffer_size: 52 ----------
04:11:18.602 - ---------- run=234, buffer_size: 53 ----------
04:11:20.502 - ---------- run=235, buffer_size: 52 ----------
04:11:22.847 - ---------- run=236, buffer_size: 53 ----------
04:11:24.851 - ---------- run=237, buffer_size: 53 ----------
04:11:27.243 - ---------- run=238, buffer_size: 51 ----------
04:11:29.476 - ---------- run=239, buffer_size: 52 ----------
04:11:31.612 - ---------- run=240, buffer_size: 52 ----------
04:11:34.005 - ---------- run=241, buffer_size: 52 ----------
04:11:36.252 - ---------- run=242, buffer_size: 52 ----------
04:11:38.961 - ---------- run=243, buffer_size: 53 ----------
04:11:41.303 - ---------- run=244, buffer_size: 53 ----------
04:11:43.904 - ---------- run=245, buffer_size: 52 ----------
04:11:46.553 - ---------- run=246, buffer_size: 54 ----------
04:11:49.367 - ---------- run=247, buffer_size: 52 ----------
04:11:51.699 - ---------- run=248, buffer_size: 52 ----------
04:11:54.203 - ---------- run=249, buffer_size: 52 ----------
04:11:56.445 - ---------- run=250, buffer_size: 52 ----------
04:11:58.713 - ---------- run=251, buffer_size: 53 ----------
04:12:01.047 - ---------- run=252, buffer_size: 54 ----------
04:12:03.329 - ---------- run=253, buffer_size: 52 ----------
04:12:05.723 - ---------- run=254, buffer_size: 53 ----------
04:12:08.106 - ---------- run=255, buffer_size: 53 ----------
04:12:10.535 - ---------- run=256, buffer_size: 53 ----------
04:12:13.091 - ---------- run=257, buffer_size: 53 ----------
04:12:15.591 - ---------- run=258, buffer_size: 52 ----------
04:12:17.858 - ---------- run=259, buffer_size: 53 ----------
04:12:20.304 - ---------- run=260, buffer_size: 53 ----------
04:12:23.197 - ---------- run=261, buffer_size: 52 ----------
04:12:25.917 - ---------- run=262, buffer_size: 53 ----------
04:12:28.750 - ---------- run=263, buffer_size: 52 ----------
04:12:31.096 - ---------- run=264, buffer_size: 53 ----------
04:12:33.820 - ---------- run=265, buffer_size: 53 ----------
04:12:36.184 - ---------- run=266, buffer_size: 52 ----------
04:12:38.773 - ---------- run=267, buffer_size: 52 ----------
04:12:40.797 - ---------- run=268, buffer_size: 53 ----------
04:12:42.813 - ---------- run=269, buffer_size: 51 ----------
04:12:44.783 - ---------- run=270, buffer_size: 52 ----------
04:12:47.187 - ---------- run=271, buffer_size: 52 ----------
04:12:49.566 - ---------- run=272, buffer_size: 53 ----------
04:12:52.295 - ---------- run=273, buffer_size: 53 ----------
04:12:54.883 - ---------- run=274, buffer_size: 55 ----------
04:12:57.033 - ---------- run=275, buffer_size: 56 ----------
04:12:59.534 - ---------- run=276, buffer_size: 51 ----------
04:13:02.352 - ---------- run=277, buffer_size: 53 ----------
04:13:04.775 - ---------- run=278, buffer_size: 52 ----------
04:13:07.446 - ---------- run=279, buffer_size: 52 ----------
04:13:09.568 - ---------- run=280, buffer_size: 52 ----------
04:13:11.777 - ---------- run=281, buffer_size: 53 ----------
04:13:14.221 - ---------- run=282, buffer_size: 52 ----------
04:13:16.719 - ---------- run=283, buffer_size: 53 ----------
04:13:19.255 - ---------- run=284, buffer_size: 56 ----------
04:13:22.001 - ---------- run=285, buffer_size: 54 ----------
04:13:24.680 - ---------- run=286, buffer_size: 53 ----------
04:13:26.860 - ---------- run=287, buffer_size: 51 ----------
04:13:29.291 - ---------- run=288, buffer_size: 51 ----------
04:13:31.716 - ---------- run=289, buffer_size: 52 ----------
04:13:34.279 - ---------- run=290, buffer_size: 52 ----------
04:13:36.675 - ---------- run=291, buffer_size: 52 ----------
04:13:38.851 - ---------- run=292, buffer_size: 52 ----------
04:13:41.299 - ---------- run=293, buffer_size: 53 ----------
04:13:43.574 - ---------- run=294, buffer_size: 52 ----------
04:13:45.620 - ---------- run=295, buffer_size: 52 ----------
04:13:48.015 - ---------- run=296, buffer_size: 54 ----------
04:13:50.200 - ---------- run=297, buffer_size: 52 ----------
04:13:52.568 - ---------- run=298, buffer_size: 53 ----------
04:13:54.958 - ---------- run=299, buffer_size: 52 ----------
04:13:57.151 - ---------- run=300, buffer_size: 54 ----------
04:13:59.524 - ---------- run=301, buffer_size: 53 ----------
04:14:01.801 - ---------- run=302, buffer_size: 53 ----------
04:14:03.794 - ---------- run=303, buffer_size: 52 ----------
04:14:06.480 - ---------- run=304, buffer_size: 52 ----------
04:14:09.360 - ---------- run=305, buffer_size: 53 ----------
04:14:11.434 - ---------- run=306, buffer_size: 52 ----------
04:14:13.980 - ---------- run=307, buffer_size: 53 ----------
04:14:16.407 - ---------- run=308, buffer_size: 53 ----------
04:14:19.181 - ---------- run=309, buffer_size: 53 ----------
04:14:21.673 - ---------- run=310, buffer_size: 54 ----------
04:14:23.887 - ---------- run=311, buffer_size: 51 ----------
04:14:26.206 - ---------- run=312, buffer_size: 53 ----------
04:14:28.479 - ---------- run=313, buffer_size: 53 ----------
04:14:30.558 - ---------- run=314, buffer_size: 52 ----------
04:14:32.826 - ---------- run=315, buffer_size: 53 ----------
04:14:35.028 - ---------- run=316, buffer_size: 52 ----------
04:14:37.404 - ---------- run=317, buffer_size: 52 ----------
04:14:39.352 - ---------- run=318, buffer_size: 54 ----------
04:14:41.766 - ---------- run=319, buffer_size: 52 ----------
04:14:43.993 - ---------- run=320, buffer_size: 53 ----------
04:14:46.526 - ---------- run=321, buffer_size: 53 ----------
04:14:48.883 - ---------- run=322, buffer_size: 53 ----------
04:14:50.959 - ---------- run=323, buffer_size: 53 ----------
04:14:53.113 - ---------- run=324, buffer_size: 53 ----------
04:14:55.484 - ---------- run=325, buffer_size: 52 ----------
04:14:58.213 - ---------- run=326, buffer_size: 53 ----------
04:15:00.646 - ---------- run=327, buffer_size: 53 ----------
04:15:03.416 - ---------- run=328, buffer_size: 52 ----------
04:15:05.693 - ---------- run=329, buffer_size: 53 ----------
04:15:07.911 - ---------- run=330, buffer_size: 51 ----------
04:15:10.382 - ---------- run=331, buffer_size: 54 ----------
04:15:13.231 - ---------- run=332, buffer_size: 53 ----------
04:15:15.502 - ---------- run=333, buffer_size: 51 ----------
04:15:18.007 - ---------- run=334, buffer_size: 53 ----------
04:15:20.445 - ---------- run=335, buffer_size: 53 ----------
04:15:22.536 - ---------- run=336, buffer_size: 51 ----------
04:15:25.443 - ---------- run=337, buffer_size: 52 ----------
04:15:27.638 - ---------- run=338, buffer_size: 53 ----------
04:15:30.269 - ---------- run=339, buffer_size: 53 ----------
04:15:32.491 - ---------- run=340, buffer_size: 53 ----------
04:15:34.627 - ---------- run=341, buffer_size: 52 ----------
04:15:36.865 - ---------- run=342, buffer_size: 52 ----------
04:15:38.964 - ---------- run=343, buffer_size: 53 ----------
04:15:41.250 - ---------- run=344, buffer_size: 53 ----------
04:15:43.886 - ---------- run=345, buffer_size: 52 ----------
04:15:46.152 - ---------- run=346, buffer_size: 52 ----------
04:15:48.991 - ---------- run=347, buffer_size: 54 ----------
04:15:51.734 - ---------- run=348, buffer_size: 52 ----------
04:15:53.800 - ---------- run=349, buffer_size: 54 ----------
04:15:56.396 - ---------- run=350, buffer_size: 53 ----------
04:15:58.622 - ---------- run=351, buffer_size: 54 ----------
04:16:01.131 - ---------- run=352, buffer_size: 53 ----------
04:16:03.265 - ---------- run=353, buffer_size: 53 ----------
04:16:05.463 - ---------- run=354, buffer_size: 53 ----------
04:16:08.099 - ---------- run=355, buffer_size: 51 ----------
04:16:10.737 - ---------- run=356, buffer_size: 54 ----------
04:16:13.156 - ---------- run=357, buffer_size: 52 ----------
04:16:15.606 - ---------- run=358, buffer_size: 54 ----------
04:16:17.901 - ---------- run=359, buffer_size: 53 ----------
04:16:20.826 - ---------- run=360, buffer_size: 54 ----------
04:16:23.151 - ---------- run=361, buffer_size: 53 ----------
04:16:25.858 - ---------- run=362, buffer_size: 52 ----------
04:16:28.047 - ---------- run=363, buffer_size: 52 ----------
04:16:30.513 - ---------- run=364, buffer_size: 53 ----------
04:16:32.719 - ---------- run=365, buffer_size: 53 ----------
04:16:35.049 - ---------- run=366, buffer_size: 53 ----------
04:16:37.461 - ---------- run=367, buffer_size: 52 ----------
04:16:40.059 - ---------- run=368, buffer_size: 52 ----------
04:16:42.307 - ---------- run=369, buffer_size: 52 ----------
04:16:44.467 - ---------- run=370, buffer_size: 52 ----------
04:16:46.639 - ---------- run=371, buffer_size: 54 ----------
04:16:49.023 - ---------- run=372, buffer_size: 52 ----------
04:16:51.439 - ---------- run=373, buffer_size: 51 ----------
04:16:53.749 - ---------- run=374, buffer_size: 55 ----------
04:16:56.333 - ---------- run=375, buffer_size: 53 ----------
04:16:58.781 - ---------- run=376, buffer_size: 52 ----------
04:17:01.319 - ---------- run=377, buffer_size: 52 ----------
04:17:03.991 - ---------- run=378, buffer_size: 53 ----------
04:17:06.330 - ---------- run=379, buffer_size: 52 ----------
04:17:08.417 - ---------- run=380, buffer_size: 52 ----------
04:17:10.646 - ---------- run=381, buffer_size: 54 ----------
04:17:12.880 - ---------- run=382, buffer_size: 56 ----------
04:17:15.595 - ---------- run=383, buffer_size: 53 ----------
04:17:18.065 - ---------- run=384, buffer_size: 54 ----------
04:17:20.589 - ---------- run=385, buffer_size: 53 ----------
04:17:22.817 - ---------- run=386, buffer_size: 52 ----------
04:17:24.853 - ---------- run=387, buffer_size: 52 ----------
04:17:27.374 - ---------- run=388, buffer_size: 54 ----------
04:17:29.976 - ---------- run=389, buffer_size: 53 ----------
04:17:32.796 - ---------- run=390, buffer_size: 52 ----------
04:17:34.828 - ---------- run=391, buffer_size: 52 ----------
04:17:37.121 - ---------- run=392, buffer_size: 53 ----------
04:17:39.303 - ---------- run=393, buffer_size: 52 ----------
04:17:41.723 - ---------- run=394, buffer_size: 54 ----------
04:17:44.438 - ---------- run=395, buffer_size: 52 ----------
04:17:46.947 - ---------- run=396, buffer_size: 52 ----------
04:17:49.233 - ---------- run=397, buffer_size: 52 ----------
04:17:51.436 - ---------- run=398, buffer_size: 53 ----------
04:17:53.626 - ---------- run=399, buffer_size: 52 ----------
04:17:56.200 - ---------- run=400, buffer_size: 52 ----------
04:17:58.579 - ---------- run=401, buffer_size: 54 ----------
04:18:01.020 - ---------- run=402, buffer_size: 54 ----------
04:18:03.276 - ---------- run=403, buffer_size: 52 ----------
04:18:05.524 - ---------- run=404, buffer_size: 53 ----------
04:18:08.330 - ---------- run=405, buffer_size: 52 ----------
04:18:10.798 - ---------- run=406, buffer_size: 52 ----------
04:18:13.025 - ---------- run=407, buffer_size: 52 ----------
04:18:15.669 - ---------- run=408, buffer_size: 53 ----------
04:18:17.979 - ---------- run=409, buffer_size: 52 ----------
04:18:20.498 - ---------- run=410, buffer_size: 53 ----------
04:18:22.910 - ---------- run=411, buffer_size: 53 ----------
04:18:25.303 - ---------- run=412, buffer_size: 53 ----------
04:18:27.482 - ---------- run=413, buffer_size: 53 ----------
04:18:29.914 - ---------- run=414, buffer_size: 52 ----------
04:18:31.962 - ---------- run=415, buffer_size: 52 ----------
04:18:34.324 - ---------- run=416, buffer_size: 53 ----------
04:18:36.471 - ---------- run=417, buffer_size: 52 ----------
04:18:38.994 - ---------- run=418, buffer_size: 54 ----------
04:18:41.247 - ---------- run=419, buffer_size: 52 ----------
04:18:43.529 - ---------- run=420, buffer_size: 54 ----------
04:18:46.280 - ---------- run=421, buffer_size: 53 ----------
04:18:48.499 - ---------- run=422, buffer_size: 53 ----------
04:18:51.147 - ---------- run=423, buffer_size: 56 ----------
04:18:53.821 - ---------- run=424, buffer_size: 52 ----------
04:18:56.489 - ---------- run=425, buffer_size: 53 ----------
04:18:58.791 - ---------- run=426, buffer_size: 53 ----------
04:19:01.156 - ---------- run=427, buffer_size: 55 ----------
04:19:03.332 - ---------- run=428, buffer_size: 53 ----------
04:19:05.538 - ---------- run=429, buffer_size: 53 ----------
04:19:07.651 - ---------- run=430, buffer_size: 52 ----------
04:19:10.205 - ---------- run=431, buffer_size: 52 ----------
04:19:12.120 - ---------- run=432, buffer_size: 52 ----------
04:19:15.034 - ---------- run=433, buffer_size: 52 ----------
04:19:17.403 - ---------- run=434, buffer_size: 51 ----------
04:19:19.949 - ---------- run=435, buffer_size: 55 ----------
04:19:22.357 - ---------- run=436, buffer_size: 53 ----------
04:19:25.426 - ---------- run=437, buffer_size: 56 ----------
04:19:27.849 - ---------- run=438, buffer_size: 52 ----------
04:19:30.456 - ---------- run=439, buffer_size: 53 ----------
04:19:32.720 - ---------- run=440, buffer_size: 52 ----------
04:19:35.383 - ---------- run=441, buffer_size: 52 ----------
04:19:37.655 - ---------- run=442, buffer_size: 53 ----------
04:19:39.958 - ---------- run=443, buffer_size: 53 ----------
04:19:42.152 - ---------- run=444, buffer_size: 51 ----------
04:19:44.669 - ---------- run=445, buffer_size: 53 ----------
04:19:47.041 - ---------- run=446, buffer_size: 52 ----------
04:19:49.415 - ---------- run=447, buffer_size: 52 ----------
04:19:51.687 - ---------- run=448, buffer_size: 53 ----------
04:19:54.489 - ---------- run=449, buffer_size: 53 ----------
04:19:56.635 - ---------- run=450, buffer_size: 52 ----------
04:19:59.339 - ---------- run=451, buffer_size: 52 ----------
04:20:01.467 - ---------- run=452, buffer_size: 52 ----------
04:20:04.304 - ---------- run=453, buffer_size: 54 ----------
04:20:06.976 - ---------- run=454, buffer_size: 52 ----------
04:20:09.207 - ---------- run=455, buffer_size: 52 ----------
04:20:11.477 - ---------- run=456, buffer_size: 53 ----------
04:20:13.650 - ---------- run=457, buffer_size: 53 ----------
04:20:15.572 - ---------- run=458, buffer_size: 52 ----------
04:20:17.608 - ---------- run=459, buffer_size: 53 ----------
04:20:19.847 - ---------- run=460, buffer_size: 52 ----------
04:20:22.382 - ---------- run=461, buffer_size: 52 ----------
04:20:24.684 - ---------- run=462, buffer_size: 53 ----------
04:20:27.192 - ---------- run=463, buffer_size: 53 ----------
04:20:29.607 - ---------- run=464, buffer_size: 51 ----------
