17:47:33.991 - ---------- run=0, count=241 ----------
17:47:36.314 - ---------- run=1, count=105 ----------
17:47:39.139 - ---------- run=2, count=128 ----------
17:47:41.950 - ---------- run=3, count=128 ----------
17:47:44.124 - ---------- run=4, count=99 ----------
17:47:47.030 - ---------- run=5, count=132 ----------
17:47:50.152 - ---------- run=6, count=142 ----------
17:47:52.695 - ---------- run=7, count=115 ----------
17:47:55.624 - ---------- run=8, count=134 ----------
17:47:58.351 - ---------- run=9, count=124 ----------
17:48:01.072 - ---------- run=10, count=123 ----------
17:48:03.580 - ---------- run=11, count=114 ----------
17:48:06.274 - ---------- run=12, count=123 ----------
17:48:09.095 - ---------- run=13, count=128 ----------
17:48:11.622 - ---------- run=14, count=115 ----------
17:48:14.296 - ---------- run=15, count=121 ----------
17:48:16.761 - ---------- run=16, count=112 ----------
17:48:18.055 - ---------- run=17, count=59 ----------
17:48:21.009 - ---------- run=18, count=134 ----------
17:48:24.048 - ---------- run=19, count=138 ----------
17:48:26.800 - ---------- run=20, count=125 ----------
17:48:29.666 - ---------- run=21, count=131 ----------
17:48:32.947 - ---------- run=22, count=149 ----------
17:48:35.350 - ---------- run=23, count=109 ----------
17:48:37.653 - ---------- run=24, count=104 ----------
17:48:40.147 - ---------- run=25, count=114 ----------
17:48:42.983 - ---------- run=26, count=128 ----------
17:48:45.521 - ---------- run=27, count=116 ----------
17:48:48.136 - ---------- run=28, count=119 ----------
17:48:51.135 - ---------- run=29, count=136 ----------
17:48:53.983 - ---------- run=30, count=129 ----------
17:48:56.851 - ---------- run=31, count=131 ----------
17:49:00.084 - ---------- run=32, count=147 ----------
17:49:00.531 - ---------- run=33, count=20 ----------
17:49:03.445 - ---------- run=34, count=132 ----------
17:49:06.342 - ---------- run=35, count=132 ----------
17:49:08.588 - ---------- run=36, count=102 ----------
17:49:11.517 - ---------- run=37, count=133 ----------
17:49:14.341 - ---------- run=38, count=128 ----------
17:49:16.549 - ---------- run=39, count=101 ----------
17:49:19.324 - ---------- run=40, count=126 ----------
17:49:22.001 - ---------- run=41, count=121 ----------
17:49:22.586 - ---------- run=42, count=27 ----------
17:49:25.625 - ---------- run=43, count=138 ----------
17:49:29.369 - ---------- run=44, count=170 ----------
17:49:31.927 - ---------- run=45, count=116 ----------
17:49:34.394 - ---------- run=46, count=112 ----------
17:49:36.874 - ---------- run=47, count=113 ----------
17:49:40.062 - ---------- run=48, count=145 ----------
17:49:42.706 - ---------- run=49, count=120 ----------
17:49:46.044 - ---------- run=50, count=152 ----------
17:49:47.261 - ---------- run=51, count=55 ----------
17:49:49.942 - ---------- run=52, count=122 ----------
17:49:52.418 - ---------- run=53, count=112 ----------
17:49:55.358 - ---------- run=54, count=134 ----------
17:49:57.924 - ---------- run=55, count=116 ----------
17:50:01.216 - ---------- run=56, count=149 ----------
17:50:03.753 - ---------- run=57, count=115 ----------
17:50:06.174 - ---------- run=58, count=110 ----------
17:50:09.766 - ---------- run=59, count=163 ----------
17:50:12.812 - ---------- run=60, count=138 ----------
17:50:15.091 - ---------- run=61, count=104 ----------
17:50:18.056 - ---------- run=62, count=135 ----------
17:50:21.063 - ---------- run=63, count=136 ----------
17:50:22.288 - ---------- run=64, count=56 ----------
17:50:24.966 - ---------- run=65, count=122 ----------
17:50:27.330 - ---------- run=66, count=107 ----------
17:50:30.733 - ---------- run=67, count=155 ----------
17:50:32.954 - ---------- run=68, count=101 ----------
17:50:36.359 - ---------- run=69, count=155 ----------
17:50:38.707 - ---------- run=70, count=106 ----------
17:50:41.323 - ---------- run=71, count=119 ----------
17:50:41.339 - ---------- run=72, count=1 ----------
17:50:43.866 - ---------- run=73, count=115 ----------
17:50:46.414 - ---------- run=74, count=115 ----------
17:50:49.275 - ---------- run=75, count=130 ----------
17:50:52.341 - ---------- run=76, count=140 ----------
17:50:54.763 - ---------- run=77, count=110 ----------
17:50:57.549 - ---------- run=78, count=126 ----------
17:51:00.150 - ---------- run=79, count=118 ----------
17:51:03.014 - ---------- run=80, count=131 ----------
17:51:03.331 - ---------- run=81, count=14 ----------
17:51:06.418 - ---------- run=82, count=140 ----------
17:51:08.754 - ---------- run=83, count=106 ----------
17:51:11.190 - ---------- run=84, count=111 ----------
17:51:11.853 - ---------- run=85, count=30 ----------
17:51:14.853 - ---------- run=86, count=136 ----------
17:51:18.004 - ---------- run=87, count=143 ----------
17:51:20.563 - ---------- run=88, count=116 ----------
17:51:23.520 - ---------- run=89, count=134 ----------
17:51:26.631 - ---------- run=90, count=142 ----------
17:51:29.716 - ---------- run=91, count=140 ----------
17:51:32.110 - ---------- run=92, count=108 ----------
17:51:35.195 - ---------- run=93, count=140 ----------
17:51:38.781 - ---------- run=94, count=163 ----------
17:51:42.200 - ---------- run=95, count=155 ----------
17:51:44.806 - ---------- run=96, count=119 ----------
17:51:47.516 - ---------- run=97, count=123 ----------
17:51:50.090 - ---------- run=98, count=117 ----------
17:51:52.679 - ---------- run=99, count=117 ----------
17:51:55.164 - ---------- run=100, count=113 ----------
17:51:57.970 - ---------- run=101, count=127 ----------
17:52:00.301 - ---------- run=102, count=106 ----------
17:52:03.062 - ---------- run=103, count=126 ----------
17:52:05.420 - ---------- run=104, count=107 ----------
17:52:08.093 - ---------- run=105, count=121 ----------
17:52:10.516 - ---------- run=106, count=110 ----------
17:52:12.244 - ---------- run=107, count=79 ----------
17:52:14.952 - ---------- run=108, count=123 ----------
17:52:17.347 - ---------- run=109, count=109 ----------
17:52:19.548 - ---------- run=110, count=100 ----------
17:52:20.748 - ---------- run=111, count=54 ----------
17:52:23.071 - ---------- run=112, count=105 ----------
17:52:25.781 - ---------- run=113, count=123 ----------
17:52:29.270 - ---------- run=114, count=159 ----------
17:52:31.884 - ---------- run=115, count=118 ----------
17:52:34.454 - ---------- run=116, count=117 ----------
17:52:37.322 - ---------- run=117, count=130 ----------
17:52:39.901 - ---------- run=118, count=117 ----------
17:52:42.206 - ---------- run=119, count=105 ----------
17:52:44.899 - ---------- run=120, count=123 ----------
17:52:47.931 - ---------- run=121, count=137 ----------
17:52:49.128 - ---------- run=122, count=55 ----------
17:52:51.965 - ---------- run=123, count=129 ----------
17:52:55.077 - ---------- run=124, count=141 ----------
17:52:57.607 - ---------- run=125, count=115 ----------
17:53:00.688 - ---------- run=126, count=140 ----------
17:53:03.601 - ---------- run=127, count=133 ----------
17:53:06.248 - ---------- run=128, count=120 ----------
17:53:08.757 - ---------- run=129, count=114 ----------
17:53:09.401 - ---------- run=130, count=29 ----------
17:53:12.965 - ---------- run=131, count=162 ----------
17:53:15.178 - ---------- run=132, count=100 ----------
17:53:17.764 - ---------- run=133, count=118 ----------
17:53:20.407 - ---------- run=134, count=120 ----------
17:53:22.241 - ---------- run=135, count=83 ----------
17:53:25.031 - ---------- run=136, count=127 ----------
17:53:28.041 - ---------- run=137, count=137 ----------
17:53:29.900 - ---------- run=138, count=85 ----------
17:53:32.080 - ---------- run=139, count=99 ----------
17:53:34.825 - ---------- run=140, count=125 ----------
17:53:37.733 - ---------- run=141, count=132 ----------
17:53:40.248 - ---------- run=142, count=114 ----------
17:53:43.062 - ---------- run=143, count=128 ----------
17:53:45.417 - ---------- run=144, count=107 ----------
17:53:48.093 - ---------- run=145, count=122 ----------
17:53:50.518 - ---------- run=146, count=110 ----------
17:53:52.389 - ---------- run=147, count=85 ----------
17:53:54.934 - ---------- run=148, count=116 ----------
17:53:57.706 - ---------- run=149, count=126 ----------
17:54:00.688 - ---------- run=150, count=135 ----------
17:54:03.465 - ---------- run=151, count=127 ----------
17:54:04.901 - ---------- run=152, count=65 ----------
17:54:08.258 - ---------- run=153, count=153 ----------
17:54:11.265 - ---------- run=154, count=136 ----------
17:54:13.478 - ---------- run=155, count=101 ----------
17:54:16.181 - ---------- run=156, count=123 ----------
17:54:18.787 - ---------- run=157, count=118 ----------
17:54:21.816 - ---------- run=158, count=138 ----------
17:54:24.295 - ---------- run=159, count=113 ----------
17:54:26.726 - ---------- run=160, count=111 ----------
17:54:28.621 - ---------- run=161, count=86 ----------
17:54:31.523 - ---------- run=162, count=132 ----------
17:54:34.276 - ---------- run=163, count=125 ----------
17:54:36.979 - ---------- run=164, count=123 ----------
17:54:38.719 - ---------- run=165, count=79 ----------
17:54:41.443 - ---------- run=166, count=124 ----------
17:54:43.990 - ---------- run=167, count=116 ----------
17:54:46.699 - ---------- run=168, count=123 ----------
17:54:49.420 - ---------- run=169, count=124 ----------
17:54:52.645 - ---------- run=170, count=147 ----------
17:54:55.580 - ---------- run=171, count=133 ----------
17:54:58.434 - ---------- run=172, count=130 ----------
17:55:01.117 - ---------- run=173, count=121 ----------
17:55:01.854 - ---------- run=174, count=34 ----------
17:55:04.636 - ---------- run=175, count=126 ----------
17:55:07.920 - ---------- run=176, count=150 ----------
17:55:10.862 - ---------- run=177, count=133 ----------
17:55:13.304 - ---------- run=178, count=111 ----------
17:55:16.320 - ---------- run=179, count=137 ----------
17:55:19.421 - ---------- run=180, count=141 ----------
17:55:22.144 - ---------- run=181, count=124 ----------
17:55:24.103 - ---------- run=182, count=89 ----------
17:55:25.119 - ---------- run=183, count=46 ----------
17:55:27.011 - ---------- run=184, count=86 ----------
17:55:30.799 - ---------- run=185, count=172 ----------
