22:55:52.973 - ---------- run=0, count=222 ----------
22:55:57.761 - ---------- run=1, count=218 ----------
22:56:01.199 - ---------- run=2, count=156 ----------
22:56:04.130 - ---------- run=3, count=133 ----------
22:56:07.320 - ---------- run=4, count=145 ----------
22:56:10.398 - ---------- run=5, count=140 ----------
22:56:13.038 - ---------- run=6, count=120 ----------
22:56:16.047 - ---------- run=7, count=137 ----------
22:56:19.327 - ---------- run=8, count=149 ----------
22:56:22.656 - ---------- run=9, count=151 ----------
22:56:25.451 - ---------- run=10, count=127 ----------
22:56:28.090 - ---------- run=11, count=120 ----------
22:56:30.964 - ---------- run=12, count=131 ----------
22:56:34.390 - ---------- run=13, count=156 ----------
22:56:37.610 - ---------- run=14, count=146 ----------
22:56:40.809 - ---------- run=15, count=145 ----------
22:56:43.986 - ---------- run=16, count=145 ----------
22:56:47.129 - ---------- run=17, count=142 ----------
22:56:50.304 - ---------- run=18, count=144 ----------
22:56:53.570 - ---------- run=19, count=148 ----------
22:56:56.595 - ---------- run=20, count=138 ----------
22:56:59.665 - ---------- run=21, count=139 ----------
22:57:02.518 - ---------- run=22, count=130 ----------
22:57:05.820 - ---------- run=23, count=150 ----------
22:57:08.781 - ---------- run=24, count=135 ----------
22:57:11.827 - ---------- run=25, count=138 ----------
22:57:14.636 - ---------- run=26, count=127 ----------
22:57:17.447 - ---------- run=27, count=128 ----------
22:57:20.223 - ---------- run=28, count=126 ----------
22:57:22.906 - ---------- run=29, count=122 ----------
22:57:25.802 - ---------- run=30, count=132 ----------
22:57:28.751 - ---------- run=31, count=134 ----------
22:57:31.501 - ---------- run=32, count=124 ----------
22:57:34.415 - ---------- run=33, count=133 ----------
22:57:37.131 - ---------- run=34, count=123 ----------
22:57:39.703 - ---------- run=35, count=117 ----------
22:57:42.541 - ---------- run=36, count=129 ----------
22:57:45.186 - ---------- run=37, count=120 ----------
22:57:48.598 - ---------- run=38, count=155 ----------
22:57:51.811 - ---------- run=39, count=146 ----------
22:57:55.155 - ---------- run=40, count=152 ----------
22:57:57.863 - ---------- run=41, count=123 ----------
22:58:00.985 - ---------- run=42, count=142 ----------
22:58:04.212 - ---------- run=43, count=147 ----------
22:58:06.828 - ---------- run=44, count=119 ----------
22:58:09.552 - ---------- run=45, count=124 ----------
22:58:16.426 - ---------- run=46, count=312 ----------
22:58:19.694 - ---------- run=47, count=149 ----------
22:58:22.423 - ---------- run=48, count=124 ----------
22:58:25.075 - ---------- run=49, count=120 ----------
22:58:28.216 - ---------- run=50, count=143 ----------
22:58:30.621 - ---------- run=51, count=109 ----------
22:58:33.355 - ---------- run=52, count=124 ----------
22:58:36.597 - ---------- run=53, count=148 ----------
22:58:40.077 - ---------- run=54, count=158 ----------
22:58:42.903 - ---------- run=55, count=128 ----------
22:58:45.339 - ---------- run=56, count=111 ----------
22:58:48.217 - ---------- run=57, count=131 ----------
22:58:51.205 - ---------- run=58, count=136 ----------
22:59:15.514 - ---------- run=59, count=1105 ----------
22:59:18.750 - ---------- run=60, count=147 ----------
22:59:21.823 - ---------- run=61, count=140 ----------
22:59:24.919 - ---------- run=62, count=141 ----------
22:59:28.063 - ---------- run=63, count=142 ----------
22:59:31.064 - ---------- run=64, count=137 ----------
22:59:33.842 - ---------- run=65, count=126 ----------
22:59:36.697 - ---------- run=66, count=130 ----------
22:59:39.295 - ---------- run=67, count=118 ----------
22:59:42.496 - ---------- run=68, count=146 ----------
22:59:45.509 - ---------- run=69, count=137 ----------
22:59:49.299 - ---------- run=70, count=172 ----------
22:59:52.563 - ---------- run=71, count=148 ----------
22:59:55.759 - ---------- run=72, count=146 ----------
23:00:06.871 - ---------- run=73, count=505 ----------
23:00:31.041 - ---------- run=74, count=1099 ----------
23:00:34.200 - ---------- run=75, count=144 ----------
23:00:37.359 - ---------- run=76, count=143 ----------
23:00:40.232 - ---------- run=77, count=131 ----------
23:00:42.852 - ---------- run=78, count=119 ----------
23:00:46.025 - ---------- run=79, count=144 ----------
23:00:48.841 - ---------- run=80, count=128 ----------
23:00:51.880 - ---------- run=81, count=138 ----------
23:00:54.579 - ---------- run=82, count=123 ----------
23:00:57.471 - ---------- run=83, count=131 ----------
23:01:00.288 - ---------- run=84, count=128 ----------
23:01:03.060 - ---------- run=85, count=126 ----------
23:01:06.133 - ---------- run=86, count=140 ----------
23:01:08.627 - ---------- run=87, count=113 ----------
23:01:11.285 - ---------- run=88, count=121 ----------
23:01:14.633 - ---------- run=89, count=152 ----------
23:01:18.169 - ---------- run=90, count=161 ----------
23:01:20.987 - ---------- run=91, count=128 ----------
23:01:23.829 - ---------- run=92, count=129 ----------
23:01:26.420 - ---------- run=93, count=118 ----------
23:01:29.440 - ---------- run=94, count=137 ----------
23:01:32.910 - ---------- run=95, count=157 ----------
23:01:36.890 - ---------- run=96, count=181 ----------
23:01:56.692 - ---------- run=97, count=901 ----------
23:02:01.313 - ---------- run=98, count=210 ----------
23:02:04.482 - ---------- run=99, count=144 ----------
23:02:07.231 - ---------- run=100, count=125 ----------
23:02:10.007 - ---------- run=101, count=126 ----------
23:02:12.949 - ---------- run=102, count=134 ----------
23:02:17.644 - ---------- run=103, count=213 ----------
23:02:20.460 - ---------- run=104, count=128 ----------
23:02:24.070 - ---------- run=105, count=164 ----------
23:02:27.035 - ---------- run=106, count=135 ----------
23:02:29.645 - ---------- run=107, count=119 ----------
23:02:32.915 - ---------- run=108, count=148 ----------
23:02:35.600 - ---------- run=109, count=122 ----------
23:02:38.680 - ---------- run=110, count=140 ----------
23:02:41.794 - ---------- run=111, count=142 ----------
23:02:44.812 - ---------- run=112, count=137 ----------
23:02:47.793 - ---------- run=113, count=135 ----------
23:02:50.925 - ---------- run=114, count=143 ----------
23:02:53.957 - ---------- run=115, count=137 ----------
23:02:57.199 - ---------- run=116, count=148 ----------
23:02:59.864 - ---------- run=117, count=121 ----------
