05:00:17.014 - ---------- run=0, count=231 ----------
05:00:19.458 - ---------- run=1, count=111 ----------
05:00:21.366 - ---------- run=2, count=87 ----------
05:00:23.574 - ---------- run=3, count=100 ----------
05:00:25.676 - ---------- run=4, count=96 ----------
05:00:27.981 - ---------- run=5, count=105 ----------
05:00:30.511 - ---------- run=6, count=115 ----------
05:00:32.755 - ---------- run=7, count=102 ----------
05:00:35.418 - ---------- run=8, count=121 ----------
05:00:37.479 - ---------- run=9, count=94 ----------
05:00:39.997 - ---------- run=10, count=114 ----------
05:00:42.191 - ---------- run=11, count=100 ----------
05:00:44.537 - ---------- run=12, count=106 ----------
05:00:46.918 - ---------- run=13, count=108 ----------
05:00:49.387 - ---------- run=14, count=113 ----------
05:00:51.782 - ---------- run=15, count=109 ----------
05:00:54.467 - ---------- run=16, count=122 ----------
05:00:56.843 - ---------- run=17, count=108 ----------
05:00:59.310 - ---------- run=18, count=112 ----------
05:01:01.839 - ---------- run=19, count=115 ----------
05:01:04.248 - ---------- run=20, count=110 ----------
05:01:06.969 - ---------- run=21, count=123 ----------
05:01:09.528 - ---------- run=22, count=117 ----------
05:01:12.317 - ---------- run=23, count=126 ----------
05:01:14.435 - ---------- run=24, count=97 ----------
05:01:16.672 - ---------- run=25, count=101 ----------
05:01:19.082 - ---------- run=26, count=110 ----------
05:01:21.642 - ---------- run=27, count=116 ----------
05:01:24.175 - ---------- run=28, count=115 ----------
05:01:26.443 - ---------- run=29, count=104 ----------
05:01:28.736 - ---------- run=30, count=104 ----------
05:01:31.181 - ---------- run=31, count=111 ----------
05:01:33.706 - ---------- run=32, count=115 ----------
05:01:35.875 - ---------- run=33, count=98 ----------
05:01:38.117 - ---------- run=34, count=102 ----------
05:01:40.310 - ---------- run=35, count=100 ----------
05:01:42.516 - ---------- run=36, count=100 ----------
05:01:45.184 - ---------- run=37, count=121 ----------
05:01:47.597 - ---------- run=38, count=110 ----------
05:01:49.773 - ---------- run=39, count=99 ----------
05:01:52.064 - ---------- run=40, count=104 ----------
05:01:54.266 - ---------- run=41, count=100 ----------
05:01:56.515 - ---------- run=42, count=102 ----------
05:01:58.492 - ---------- run=43, count=90 ----------
05:02:00.542 - ---------- run=44, count=93 ----------
05:02:02.867 - ---------- run=45, count=106 ----------
05:02:05.024 - ---------- run=46, count=98 ----------
05:02:07.155 - ---------- run=47, count=97 ----------
05:02:09.763 - ---------- run=48, count=119 ----------
05:02:12.312 - ---------- run=49, count=115 ----------
05:02:14.828 - ---------- run=50, count=114 ----------
05:02:17.106 - ---------- run=51, count=103 ----------
05:02:19.930 - ---------- run=52, count=129 ----------
05:02:22.156 - ---------- run=53, count=101 ----------
