20:43:21.714 - ---------- run=0, count=247 ----------
20:43:23.906 - ---------- run=1, count=100 ----------
20:43:26.489 - ---------- run=2, count=117 ----------
20:43:28.730 - ---------- run=3, count=102 ----------
20:43:30.777 - ---------- run=4, count=93 ----------
20:43:33.053 - ---------- run=5, count=104 ----------
20:43:35.731 - ---------- run=6, count=121 ----------
20:43:38.629 - ---------- run=7, count=132 ----------
20:43:41.225 - ---------- run=8, count=118 ----------
20:43:43.573 - ---------- run=9, count=107 ----------
20:43:45.766 - ---------- run=10, count=100 ----------
20:43:47.992 - ---------- run=11, count=101 ----------
20:43:50.400 - ---------- run=12, count=110 ----------
20:43:53.075 - ---------- run=13, count=121 ----------
20:43:55.296 - ---------- run=14, count=101 ----------
20:43:57.662 - ---------- run=15, count=108 ----------
20:44:00.048 - ---------- run=16, count=108 ----------
20:44:02.348 - ---------- run=17, count=105 ----------
20:44:04.732 - ---------- run=18, count=108 ----------
20:44:07.227 - ---------- run=19, count=114 ----------
20:44:09.429 - ---------- run=20, count=100 ----------
20:44:11.604 - ---------- run=21, count=99 ----------
20:44:13.773 - ---------- run=22, count=98 ----------
20:44:16.430 - ---------- run=23, count=121 ----------
20:44:18.543 - ---------- run=24, count=96 ----------
20:44:20.859 - ---------- run=25, count=105 ----------
20:44:23.357 - ---------- run=26, count=114 ----------
20:44:26.000 - ---------- run=27, count=120 ----------
20:44:28.437 - ---------- run=28, count=110 ----------
20:44:30.703 - ---------- run=29, count=103 ----------
20:44:33.286 - ---------- run=30, count=117 ----------
20:44:35.956 - ---------- run=31, count=122 ----------
20:44:38.406 - ---------- run=32, count=111 ----------
20:44:40.451 - ---------- run=33, count=93 ----------
20:44:43.061 - ---------- run=34, count=118 ----------
20:44:45.765 - ---------- run=35, count=123 ----------
20:44:47.706 - ---------- run=36, count=88 ----------
20:44:49.936 - ---------- run=37, count=101 ----------
20:44:52.591 - ---------- run=38, count=121 ----------
20:44:55.224 - ---------- run=39, count=119 ----------
20:44:57.379 - ---------- run=40, count=98 ----------
20:44:59.782 - ---------- run=41, count=109 ----------
20:45:02.295 - ---------- run=42, count=114 ----------
20:45:04.953 - ---------- run=43, count=121 ----------
20:45:07.396 - ---------- run=44, count=111 ----------
20:45:09.592 - ---------- run=45, count=100 ----------
20:45:11.903 - ---------- run=46, count=105 ----------
20:45:14.339 - ---------- run=47, count=111 ----------
20:45:16.593 - ---------- run=48, count=102 ----------
20:45:18.539 - ---------- run=49, count=88 ----------
20:45:20.792 - ---------- run=50, count=103 ----------
20:45:23.197 - ---------- run=51, count=109 ----------
20:45:25.515 - ---------- run=52, count=105 ----------
20:45:27.750 - ---------- run=53, count=101 ----------
20:45:29.757 - ---------- run=54, count=92 ----------
20:45:32.140 - ---------- run=55, count=108 ----------
20:45:34.559 - ---------- run=56, count=110 ----------
20:45:37.540 - ---------- run=57, count=136 ----------
20:45:40.105 - ---------- run=58, count=116 ----------
20:45:42.685 - ---------- run=59, count=118 ----------
20:45:45.278 - ---------- run=60, count=118 ----------
20:45:47.941 - ---------- run=61, count=121 ----------
20:45:50.332 - ---------- run=62, count=109 ----------
20:45:52.617 - ---------- run=63, count=104 ----------
20:45:55.040 - ---------- run=64, count=110 ----------
20:45:57.573 - ---------- run=65, count=115 ----------
20:45:59.989 - ---------- run=66, count=109 ----------
20:46:02.031 - ---------- run=67, count=93 ----------
20:46:04.377 - ---------- run=68, count=107 ----------
20:46:06.920 - ---------- run=69, count=115 ----------
20:46:09.344 - ---------- run=70, count=110 ----------
20:46:11.854 - ---------- run=71, count=114 ----------
20:46:13.933 - ---------- run=72, count=95 ----------
20:46:16.713 - ---------- run=73, count=126 ----------
20:46:19.006 - ---------- run=74, count=105 ----------
20:46:21.390 - ---------- run=75, count=108 ----------
20:46:23.638 - ---------- run=76, count=102 ----------
20:46:25.709 - ---------- run=77, count=94 ----------
20:46:27.853 - ---------- run=78, count=98 ----------
20:46:29.859 - ---------- run=79, count=91 ----------
20:46:32.381 - ---------- run=80, count=115 ----------
20:46:34.891 - ---------- run=81, count=114 ----------
20:46:37.080 - ---------- run=82, count=99 ----------
20:46:39.434 - ---------- run=83, count=107 ----------
20:46:42.322 - ---------- run=84, count=131 ----------
20:46:44.445 - ---------- run=85, count=97 ----------
20:46:47.165 - ---------- run=86, count=123 ----------
20:46:49.346 - ---------- run=87, count=99 ----------
20:46:52.134 - ---------- run=88, count=127 ----------
20:46:54.847 - ---------- run=89, count=123 ----------
20:46:57.034 - ---------- run=90, count=99 ----------
20:46:59.706 - ---------- run=91, count=122 ----------
20:47:01.913 - ---------- run=92, count=100 ----------
20:47:04.451 - ---------- run=93, count=115 ----------
20:47:06.938 - ---------- run=94, count=113 ----------
20:47:09.197 - ---------- run=95, count=103 ----------
20:47:11.223 - ---------- run=96, count=92 ----------
20:47:13.704 - ---------- run=97, count=113 ----------
20:47:16.339 - ---------- run=98, count=119 ----------
20:47:18.913 - ---------- run=99, count=117 ----------
20:47:21.561 - ---------- run=100, count=121 ----------
20:47:23.816 - ---------- run=101, count=102 ----------
20:47:26.185 - ---------- run=102, count=108 ----------
20:47:28.233 - ---------- run=103, count=93 ----------
20:47:30.817 - ---------- run=104, count=118 ----------
20:47:32.977 - ---------- run=105, count=98 ----------
20:47:35.416 - ---------- run=106, count=111 ----------
20:47:37.949 - ---------- run=107, count=116 ----------
20:47:40.443 - ---------- run=108, count=113 ----------
20:47:42.719 - ---------- run=109, count=104 ----------
20:47:44.793 - ---------- run=110, count=94 ----------
20:47:46.767 - ---------- run=111, count=90 ----------
20:47:49.082 - ---------- run=112, count=105 ----------
20:47:51.514 - ---------- run=113, count=111 ----------
20:47:53.826 - ---------- run=114, count=105 ----------
20:47:55.742 - ---------- run=115, count=87 ----------
20:47:58.151 - ---------- run=116, count=110 ----------
20:48:00.532 - ---------- run=117, count=108 ----------
20:48:03.222 - ---------- run=118, count=123 ----------
20:48:05.757 - ---------- run=119, count=115 ----------
20:48:08.216 - ---------- run=120, count=112 ----------
20:48:10.404 - ---------- run=121, count=100 ----------
20:48:12.743 - ---------- run=122, count=106 ----------
20:48:15.230 - ---------- run=123, count=113 ----------
20:48:17.607 - ---------- run=124, count=108 ----------
20:48:20.301 - ---------- run=125, count=123 ----------
20:48:22.631 - ---------- run=126, count=106 ----------
20:48:24.717 - ---------- run=127, count=95 ----------
20:48:26.907 - ---------- run=128, count=100 ----------
20:48:29.121 - ---------- run=129, count=100 ----------
20:48:31.298 - ---------- run=130, count=99 ----------
20:48:33.525 - ---------- run=131, count=101 ----------
20:48:36.082 - ---------- run=132, count=117 ----------
20:48:38.500 - ---------- run=133, count=110 ----------
20:48:40.856 - ---------- run=134, count=107 ----------
20:48:43.359 - ---------- run=135, count=114 ----------
20:48:45.603 - ---------- run=136, count=102 ----------
20:48:48.299 - ---------- run=137, count=123 ----------
20:48:50.452 - ---------- run=138, count=98 ----------
20:48:52.945 - ---------- run=139, count=113 ----------
20:48:55.243 - ---------- run=140, count=105 ----------
20:48:57.797 - ---------- run=141, count=116 ----------
20:49:00.199 - ---------- run=142, count=109 ----------
20:49:03.064 - ---------- run=143, count=130 ----------
20:49:05.162 - ---------- run=144, count=96 ----------
20:49:07.597 - ---------- run=145, count=111 ----------
20:49:09.695 - ---------- run=146, count=95 ----------
20:49:12.505 - ---------- run=147, count=128 ----------
20:49:14.932 - ---------- run=148, count=110 ----------
20:49:17.170 - ---------- run=149, count=102 ----------
20:49:19.450 - ---------- run=150, count=103 ----------
20:49:22.292 - ---------- run=151, count=130 ----------
20:49:24.660 - ---------- run=152, count=107 ----------
20:49:27.068 - ---------- run=153, count=110 ----------
20:49:29.412 - ---------- run=154, count=106 ----------
20:49:31.918 - ---------- run=155, count=114 ----------
20:49:34.123 - ---------- run=156, count=100 ----------
20:49:36.443 - ---------- run=157, count=105 ----------
20:49:38.814 - ---------- run=158, count=108 ----------
20:49:41.276 - ---------- run=159, count=112 ----------
20:49:43.547 - ---------- run=160, count=103 ----------
20:49:46.437 - ---------- run=161, count=132 ----------
20:49:48.713 - ---------- run=162, count=104 ----------
20:49:51.195 - ---------- run=163, count=112 ----------
20:49:53.423 - ---------- run=164, count=102 ----------
20:49:55.949 - ---------- run=165, count=115 ----------
20:49:58.625 - ---------- run=166, count=121 ----------
20:50:00.916 - ---------- run=167, count=104 ----------
20:50:03.127 - ---------- run=168, count=101 ----------
20:50:05.496 - ---------- run=169, count=107 ----------
20:50:07.669 - ---------- run=170, count=99 ----------
20:50:10.018 - ---------- run=171, count=107 ----------
20:50:12.339 - ---------- run=172, count=105 ----------
20:50:14.743 - ---------- run=173, count=109 ----------
20:50:17.369 - ---------- run=174, count=119 ----------
20:50:20.071 - ---------- run=175, count=123 ----------
20:50:21.850 - ---------- run=176, count=80 ----------
20:50:24.550 - ---------- run=177, count=123 ----------
20:50:26.805 - ---------- run=178, count=102 ----------
20:50:29.076 - ---------- run=179, count=104 ----------
20:50:31.213 - ---------- run=180, count=97 ----------
20:50:33.553 - ---------- run=181, count=106 ----------
20:50:36.310 - ---------- run=182, count=125 ----------
20:50:38.421 - ---------- run=183, count=96 ----------
20:50:41.047 - ---------- run=184, count=120 ----------
20:50:43.148 - ---------- run=185, count=95 ----------
20:50:45.581 - ---------- run=186, count=110 ----------
20:50:47.739 - ---------- run=187, count=98 ----------
20:50:50.298 - ---------- run=188, count=117 ----------
20:50:52.873 - ---------- run=189, count=117 ----------
20:50:55.441 - ---------- run=190, count=116 ----------
20:50:57.514 - ---------- run=191, count=95 ----------
20:50:59.752 - ---------- run=192, count=101 ----------
20:51:02.567 - ---------- run=193, count=128 ----------
20:51:05.106 - ---------- run=194, count=116 ----------
20:51:07.601 - ---------- run=195, count=113 ----------
20:51:10.606 - ---------- run=196, count=137 ----------
20:51:13.116 - ---------- run=197, count=114 ----------
20:51:15.176 - ---------- run=198, count=93 ----------
20:51:17.243 - ---------- run=199, count=94 ----------
20:51:19.898 - ---------- run=200, count=121 ----------
20:51:22.376 - ---------- run=201, count=112 ----------
20:51:24.927 - ---------- run=202, count=116 ----------
20:51:27.097 - ---------- run=203, count=99 ----------
20:51:29.451 - ---------- run=204, count=107 ----------
20:51:31.768 - ---------- run=205, count=105 ----------
20:51:33.916 - ---------- run=206, count=98 ----------
20:51:36.542 - ---------- run=207, count=119 ----------
20:51:38.791 - ---------- run=208, count=102 ----------
20:51:41.053 - ---------- run=209, count=103 ----------
20:51:43.731 - ---------- run=210, count=122 ----------
20:51:46.102 - ---------- run=211, count=108 ----------
20:51:48.577 - ---------- run=212, count=112 ----------
20:51:51.064 - ---------- run=213, count=113 ----------
20:51:53.819 - ---------- run=214, count=125 ----------
20:51:56.331 - ---------- run=215, count=115 ----------
20:51:58.804 - ---------- run=216, count=112 ----------
20:52:00.846 - ---------- run=217, count=93 ----------
20:52:03.088 - ---------- run=218, count=102 ----------
20:52:05.652 - ---------- run=219, count=116 ----------
20:52:07.646 - ---------- run=220, count=91 ----------
20:52:10.101 - ---------- run=221, count=111 ----------
20:52:12.583 - ---------- run=222, count=113 ----------
20:52:15.441 - ---------- run=223, count=130 ----------
20:52:17.689 - ---------- run=224, count=102 ----------
20:52:20.027 - ---------- run=225, count=106 ----------
20:52:22.251 - ---------- run=226, count=101 ----------
20:52:24.545 - ---------- run=227, count=104 ----------
20:52:26.697 - ---------- run=228, count=98 ----------
20:52:29.210 - ---------- run=229, count=114 ----------
20:52:31.418 - ---------- run=230, count=100 ----------
20:52:33.685 - ---------- run=231, count=103 ----------
20:52:36.137 - ---------- run=232, count=111 ----------
20:52:38.643 - ---------- run=233, count=114 ----------
20:52:40.810 - ---------- run=234, count=98 ----------
20:52:43.131 - ---------- run=235, count=105 ----------
20:52:45.140 - ---------- run=236, count=92 ----------
20:52:47.212 - ---------- run=237, count=94 ----------
20:52:49.309 - ---------- run=238, count=95 ----------
20:52:51.552 - ---------- run=239, count=102 ----------
20:52:53.940 - ---------- run=240, count=108 ----------
20:52:56.594 - ---------- run=241, count=121 ----------
20:52:59.019 - ---------- run=242, count=110 ----------
20:53:01.616 - ---------- run=243, count=118 ----------
20:53:03.915 - ---------- run=244, count=104 ----------
20:53:06.139 - ---------- run=245, count=101 ----------
20:53:08.254 - ---------- run=246, count=97 ----------
20:53:10.351 - ---------- run=247, count=95 ----------
20:53:12.849 - ---------- run=248, count=113 ----------
20:53:15.174 - ---------- run=249, count=106 ----------
20:53:17.430 - ---------- run=250, count=102 ----------
20:53:19.751 - ---------- run=251, count=106 ----------
20:53:22.164 - ---------- run=252, count=109 ----------
20:53:24.779 - ---------- run=253, count=119 ----------
20:53:27.239 - ---------- run=254, count=112 ----------
20:53:29.602 - ---------- run=255, count=107 ----------
20:53:31.991 - ---------- run=256, count=109 ----------
20:53:34.270 - ---------- run=257, count=103 ----------
20:53:36.711 - ---------- run=258, count=111 ----------
20:53:39.181 - ---------- run=259, count=112 ----------
20:53:41.416 - ---------- run=260, count=102 ----------
20:53:43.846 - ---------- run=261, count=110 ----------
20:53:46.659 - ---------- run=262, count=128 ----------
20:53:49.014 - ---------- run=263, count=107 ----------
20:53:51.434 - ---------- run=264, count=110 ----------
20:53:53.688 - ---------- run=265, count=102 ----------
20:53:55.864 - ---------- run=266, count=99 ----------
20:53:58.205 - ---------- run=267, count=107 ----------
20:54:00.526 - ---------- run=268, count=105 ----------
20:54:02.998 - ---------- run=269, count=113 ----------
20:54:05.443 - ---------- run=270, count=111 ----------
20:54:07.492 - ---------- run=271, count=93 ----------
20:54:09.509 - ---------- run=272, count=91 ----------
20:54:12.103 - ---------- run=273, count=118 ----------
20:54:14.521 - ---------- run=274, count=110 ----------
20:54:16.748 - ---------- run=275, count=101 ----------
20:54:19.463 - ---------- run=276, count=124 ----------
20:54:21.887 - ---------- run=277, count=110 ----------
20:54:24.282 - ---------- run=278, count=109 ----------
20:54:26.515 - ---------- run=279, count=101 ----------
20:54:28.879 - ---------- run=280, count=108 ----------
20:54:31.102 - ---------- run=281, count=101 ----------
20:54:33.870 - ---------- run=282, count=125 ----------
20:54:36.838 - ---------- run=283, count=135 ----------
20:54:39.314 - ---------- run=284, count=113 ----------
20:54:41.488 - ---------- run=285, count=99 ----------
20:54:44.154 - ---------- run=286, count=121 ----------
20:54:46.753 - ---------- run=287, count=118 ----------
20:54:49.141 - ---------- run=288, count=109 ----------
20:54:51.570 - ---------- run=289, count=110 ----------
20:54:53.421 - ---------- run=290, count=84 ----------
20:54:55.799 - ---------- run=291, count=108 ----------
20:54:57.999 - ---------- run=292, count=100 ----------
20:55:00.224 - ---------- run=293, count=101 ----------
20:55:02.713 - ---------- run=294, count=114 ----------
20:55:05.059 - ---------- run=295, count=106 ----------
20:55:07.543 - ---------- run=296, count=113 ----------
20:55:10.161 - ---------- run=297, count=119 ----------
20:55:12.281 - ---------- run=298, count=96 ----------
20:55:14.568 - ---------- run=299, count=104 ----------
20:55:16.685 - ---------- run=300, count=96 ----------
20:55:18.987 - ---------- run=301, count=105 ----------
20:55:21.563 - ---------- run=302, count=117 ----------
20:55:24.084 - ---------- run=303, count=115 ----------
20:55:26.703 - ---------- run=304, count=119 ----------
20:55:29.214 - ---------- run=305, count=114 ----------
20:55:31.209 - ---------- run=306, count=91 ----------
20:55:33.541 - ---------- run=307, count=106 ----------
20:55:36.244 - ---------- run=308, count=123 ----------
20:55:38.921 - ---------- run=309, count=121 ----------
20:55:41.588 - ---------- run=310, count=122 ----------
20:55:44.164 - ---------- run=311, count=117 ----------
20:55:46.781 - ---------- run=312, count=118 ----------
20:55:49.107 - ---------- run=313, count=106 ----------
20:55:51.680 - ---------- run=314, count=117 ----------
20:55:54.208 - ---------- run=315, count=115 ----------
20:55:56.622 - ---------- run=316, count=110 ----------
20:55:59.086 - ---------- run=317, count=112 ----------
20:56:01.478 - ---------- run=318, count=108 ----------
20:56:04.111 - ---------- run=319, count=120 ----------
20:56:06.349 - ---------- run=320, count=102 ----------
20:56:09.070 - ---------- run=321, count=123 ----------
20:56:11.319 - ---------- run=322, count=103 ----------
20:56:13.374 - ---------- run=323, count=93 ----------
20:56:15.592 - ---------- run=324, count=101 ----------
20:56:17.936 - ---------- run=325, count=106 ----------
20:56:20.038 - ---------- run=326, count=96 ----------
20:56:22.763 - ---------- run=327, count=124 ----------
20:56:25.351 - ---------- run=328, count=117 ----------
20:56:27.904 - ---------- run=329, count=116 ----------
20:56:30.563 - ---------- run=330, count=121 ----------
20:56:33.265 - ---------- run=331, count=123 ----------
20:56:35.785 - ---------- run=332, count=114 ----------
20:56:38.132 - ---------- run=333, count=106 ----------
20:56:40.395 - ---------- run=334, count=103 ----------
20:56:42.834 - ---------- run=335, count=111 ----------
20:56:44.933 - ---------- run=336, count=95 ----------
20:56:47.409 - ---------- run=337, count=113 ----------
20:56:50.247 - ---------- run=338, count=129 ----------
20:56:52.953 - ---------- run=339, count=123 ----------
20:56:55.660 - ---------- run=340, count=123 ----------
20:56:58.360 - ---------- run=341, count=123 ----------
20:57:00.902 - ---------- run=342, count=116 ----------
20:57:03.174 - ---------- run=343, count=103 ----------
20:57:05.788 - ---------- run=344, count=119 ----------
20:57:08.254 - ---------- run=345, count=112 ----------
20:57:11.216 - ---------- run=346, count=134 ----------
20:57:13.249 - ---------- run=347, count=93 ----------
20:57:15.790 - ---------- run=348, count=115 ----------
20:57:18.489 - ---------- run=349, count=123 ----------
20:57:20.713 - ---------- run=350, count=101 ----------
20:57:23.293 - ---------- run=351, count=117 ----------
20:57:25.759 - ---------- run=352, count=112 ----------
20:57:28.403 - ---------- run=353, count=120 ----------
20:57:30.767 - ---------- run=354, count=107 ----------
20:57:33.186 - ---------- run=355, count=110 ----------
20:57:35.660 - ---------- run=356, count=112 ----------
20:57:38.230 - ---------- run=357, count=117 ----------
20:57:40.482 - ---------- run=358, count=102 ----------
20:57:42.854 - ---------- run=359, count=108 ----------
20:57:45.289 - ---------- run=360, count=111 ----------
20:57:47.508 - ---------- run=361, count=100 ----------
20:57:50.057 - ---------- run=362, count=116 ----------
20:57:52.560 - ---------- run=363, count=114 ----------
20:57:54.872 - ---------- run=364, count=105 ----------
20:57:57.417 - ---------- run=365, count=116 ----------
20:57:59.787 - ---------- run=366, count=108 ----------
20:58:02.749 - ---------- run=367, count=134 ----------
20:58:05.099 - ---------- run=368, count=107 ----------
20:58:07.353 - ---------- run=369, count=103 ----------
20:58:09.726 - ---------- run=370, count=108 ----------
20:58:12.674 - ---------- run=371, count=134 ----------
20:58:15.417 - ---------- run=372, count=124 ----------
20:58:17.851 - ---------- run=373, count=111 ----------
20:58:20.414 - ---------- run=374, count=116 ----------
20:58:22.873 - ---------- run=375, count=112 ----------
20:58:25.097 - ---------- run=376, count=101 ----------
20:58:27.244 - ---------- run=377, count=98 ----------
20:58:29.344 - ---------- run=378, count=95 ----------
20:58:31.651 - ---------- run=379, count=105 ----------
20:58:34.332 - ---------- run=380, count=122 ----------
20:58:36.446 - ---------- run=381, count=96 ----------
20:58:39.053 - ---------- run=382, count=118 ----------
20:58:41.365 - ---------- run=383, count=105 ----------
20:58:43.575 - ---------- run=384, count=101 ----------
20:58:45.638 - ---------- run=385, count=93 ----------
