02:15:50.861 - ---------- run=0, buffer_size: 51 ----------
02:15:53.408 - ---------- run=1, buffer_size: 55 ----------
02:15:55.551 - ---------- run=2, buffer_size: 52 ----------
02:15:58.162 - ---------- run=3, buffer_size: 55 ----------
02:16:00.725 - ---------- run=4, buffer_size: 54 ----------
02:16:03.379 - ---------- run=5, buffer_size: 52 ----------
02:16:05.875 - ---------- run=6, buffer_size: 52 ----------
02:16:08.603 - ---------- run=7, buffer_size: 55 ----------
02:16:11.328 - ---------- run=8, buffer_size: 52 ----------
02:16:13.622 - ---------- run=9, buffer_size: 53 ----------
02:16:16.401 - ---------- run=10, buffer_size: 53 ----------
02:16:18.461 - ---------- run=11, buffer_size: 52 ----------
02:16:20.942 - ---------- run=12, buffer_size: 55 ----------
02:16:23.482 - ---------- run=13, buffer_size: 55 ----------
02:16:25.859 - ---------- run=14, buffer_size: 53 ----------
02:16:27.971 - ---------- run=15, buffer_size: 52 ----------
02:16:30.483 - ---------- run=16, buffer_size: 55 ----------
02:16:32.999 - ---------- run=17, buffer_size: 53 ----------
02:16:35.388 - ---------- run=18, buffer_size: 53 ----------
02:16:37.634 - ---------- run=19, buffer_size: 54 ----------
02:16:39.730 - ---------- run=20, buffer_size: 53 ----------
02:16:41.999 - ---------- run=21, buffer_size: 52 ----------
02:16:44.425 - ---------- run=22, buffer_size: 52 ----------
02:16:46.707 - ---------- run=23, buffer_size: 54 ----------
02:16:48.790 - ---------- run=24, buffer_size: 53 ----------
02:16:50.924 - ---------- run=25, buffer_size: 53 ----------
02:16:53.659 - ---------- run=26, buffer_size: 55 ----------
02:16:55.705 - ---------- run=27, buffer_size: 52 ----------
02:16:58.137 - ---------- run=28, buffer_size: 52 ----------
02:17:00.576 - ---------- run=29, buffer_size: 54 ----------
02:17:02.913 - ---------- run=30, buffer_size: 53 ----------
02:17:05.598 - ---------- run=31, buffer_size: 54 ----------
02:17:07.866 - ---------- run=32, buffer_size: 52 ----------
02:17:10.517 - ---------- run=33, buffer_size: 53 ----------
02:17:12.923 - ---------- run=34, buffer_size: 52 ----------
02:17:14.895 - ---------- run=35, buffer_size: 53 ----------
02:17:17.698 - ---------- run=36, buffer_size: 53 ----------
02:17:19.641 - ---------- run=37, buffer_size: 53 ----------
02:17:21.830 - ---------- run=38, buffer_size: 52 ----------
02:17:24.234 - ---------- run=39, buffer_size: 55 ----------
02:17:26.787 - ---------- run=40, buffer_size: 54 ----------
02:17:28.940 - ---------- run=41, buffer_size: 53 ----------
02:17:31.039 - ---------- run=42, buffer_size: 52 ----------
02:17:33.242 - ---------- run=43, buffer_size: 53 ----------
02:17:35.696 - ---------- run=44, buffer_size: 53 ----------
02:17:38.272 - ---------- run=45, buffer_size: 54 ----------
02:17:40.643 - ---------- run=46, buffer_size: 53 ----------
02:17:42.716 - ---------- run=47, buffer_size: 53 ----------
02:17:44.898 - ---------- run=48, buffer_size: 51 ----------
02:17:47.601 - ---------- run=49, buffer_size: 54 ----------
02:17:49.829 - ---------- run=50, buffer_size: 52 ----------
02:17:51.992 - ---------- run=51, buffer_size: 53 ----------
02:17:54.391 - ---------- run=52, buffer_size: 52 ----------
02:17:56.454 - ---------- run=53, buffer_size: 54 ----------
02:17:58.888 - ---------- run=54, buffer_size: 54 ----------
02:18:01.267 - ---------- run=55, buffer_size: 54 ----------
02:18:04.164 - ---------- run=56, buffer_size: 54 ----------
02:18:06.496 - ---------- run=57, buffer_size: 53 ----------
02:18:08.900 - ---------- run=58, buffer_size: 54 ----------
02:18:11.487 - ---------- run=59, buffer_size: 54 ----------
02:18:13.735 - ---------- run=60, buffer_size: 52 ----------
02:18:16.274 - ---------- run=61, buffer_size: 53 ----------
02:18:18.532 - ---------- run=62, buffer_size: 53 ----------
02:18:20.797 - ---------- run=63, buffer_size: 52 ----------
02:18:23.188 - ---------- run=64, buffer_size: 52 ----------
02:18:25.464 - ---------- run=65, buffer_size: 53 ----------
02:18:28.391 - ---------- run=66, buffer_size: 54 ----------
02:18:30.946 - ---------- run=67, buffer_size: 54 ----------
02:18:33.320 - ---------- run=68, buffer_size: 53 ----------
02:18:35.729 - ---------- run=69, buffer_size: 55 ----------
02:18:37.720 - ---------- run=70, buffer_size: 52 ----------
02:18:40.570 - ---------- run=71, buffer_size: 52 ----------
02:18:43.191 - ---------- run=72, buffer_size: 54 ----------
02:18:45.631 - ---------- run=73, buffer_size: 54 ----------
02:18:47.988 - ---------- run=74, buffer_size: 54 ----------
02:18:50.440 - ---------- run=75, buffer_size: 53 ----------
02:18:52.688 - ---------- run=76, buffer_size: 52 ----------
02:18:55.457 - ---------- run=77, buffer_size: 53 ----------
02:18:58.034 - ---------- run=78, buffer_size: 52 ----------
02:19:00.163 - ---------- run=79, buffer_size: 53 ----------
02:19:02.598 - ---------- run=80, buffer_size: 52 ----------
02:19:05.068 - ---------- run=81, buffer_size: 52 ----------
02:19:07.275 - ---------- run=82, buffer_size: 52 ----------
02:19:09.322 - ---------- run=83, buffer_size: 54 ----------
02:19:11.921 - ---------- run=84, buffer_size: 53 ----------
02:19:14.103 - ---------- run=85, buffer_size: 53 ----------
02:19:16.599 - ---------- run=86, buffer_size: 54 ----------
02:19:18.775 - ---------- run=87, buffer_size: 52 ----------
02:19:21.376 - ---------- run=88, buffer_size: 52 ----------
02:19:23.938 - ---------- run=89, buffer_size: 53 ----------
02:19:26.203 - ---------- run=90, buffer_size: 54 ----------
02:19:28.628 - ---------- run=91, buffer_size: 53 ----------
02:19:31.125 - ---------- run=92, buffer_size: 53 ----------
02:19:33.917 - ---------- run=93, buffer_size: 52 ----------
02:19:36.133 - ---------- run=94, buffer_size: 52 ----------
02:19:38.383 - ---------- run=95, buffer_size: 54 ----------
