22:25:27.225 - ---------- run=0, buffer_size: 51 ----------
22:27:56.479 - ---------- run=62, buffer_size: 52 ----------
22:27:58.701 - ---------- run=63, buffer_size: 54 ----------
22:28:00.838 - ---------- run=64, buffer_size: 52 ----------
22:28:02.959 - ---------- run=65, buffer_size: 52 ----------
22:28:05.196 - ---------- run=66, buffer_size: 52 ----------
22:28:07.573 - ---------- run=67, buffer_size: 54 ----------
22:28:10.019 - ---------- run=68, buffer_size: 52 ----------
22:28:12.189 - ---------- run=69, buffer_size: 52 ----------
22:28:14.279 - ---------- run=70, buffer_size: 52 ----------
22:28:16.969 - ---------- run=71, buffer_size: 53 ----------
22:28:19.457 - ---------- run=72, buffer_size: 52 ----------
22:28:21.969 - ---------- run=73, buffer_size: 53 ----------
22:28:24.515 - ---------- run=74, buffer_size: 52 ----------
22:28:26.585 - ---------- run=75, buffer_size: 52 ----------
22:28:29.105 - ---------- run=76, buffer_size: 52 ----------
22:28:31.354 - ---------- run=77, buffer_size: 55 ----------
22:28:34.027 - ---------- run=78, buffer_size: 54 ----------
22:28:36.363 - ---------- run=79, buffer_size: 52 ----------
22:28:38.806 - ---------- run=80, buffer_size: 52 ----------
22:28:41.424 - ---------- run=81, buffer_size: 53 ----------
22:28:43.853 - ---------- run=82, buffer_size: 52 ----------
22:28:46.200 - ---------- run=83, buffer_size: 53 ----------
22:28:48.886 - ---------- run=84, buffer_size: 55 ----------
22:28:51.631 - ---------- run=85, buffer_size: 54 ----------
22:28:53.958 - ---------- run=86, buffer_size: 52 ----------
22:28:56.114 - ---------- run=87, buffer_size: 53 ----------
22:28:58.186 - ---------- run=88, buffer_size: 53 ----------
22:29:00.754 - ---------- run=89, buffer_size: 54 ----------
22:29:03.215 - ---------- run=90, buffer_size: 54 ----------
22:29:05.845 - ---------- run=91, buffer_size: 53 ----------
22:29:08.176 - ---------- run=92, buffer_size: 53 ----------
22:29:10.224 - ---------- run=93, buffer_size: 53 ----------
22:29:12.718 - ---------- run=94, buffer_size: 52 ----------
22:29:15.439 - ---------- run=95, buffer_size: 53 ----------
22:29:18.172 - ---------- run=96, buffer_size: 54 ----------
22:29:20.462 - ---------- run=97, buffer_size: 53 ----------
22:29:23.329 - ---------- run=98, buffer_size: 53 ----------
22:29:25.528 - ---------- run=99, buffer_size: 52 ----------
22:29:27.926 - ---------- run=100, buffer_size: 53 ----------
22:29:30.308 - ---------- run=101, buffer_size: 53 ----------
22:29:32.605 - ---------- run=102, buffer_size: 53 ----------
22:29:34.868 - ---------- run=103, buffer_size: 54 ----------
22:29:37.117 - ---------- run=104, buffer_size: 53 ----------
22:29:39.739 - ---------- run=105, buffer_size: 53 ----------
22:29:42.044 - ---------- run=106, buffer_size: 54 ----------
22:29:44.438 - ---------- run=107, buffer_size: 55 ----------
22:29:46.678 - ---------- run=108, buffer_size: 53 ----------
22:29:48.893 - ---------- run=109, buffer_size: 53 ----------
22:29:51.170 - ---------- run=110, buffer_size: 54 ----------
22:29:53.322 - ---------- run=111, buffer_size: 53 ----------
22:29:55.799 - ---------- run=112, buffer_size: 56 ----------
22:29:58.295 - ---------- run=113, buffer_size: 53 ----------
22:30:00.757 - ---------- run=114, buffer_size: 52 ----------
22:30:03.008 - ---------- run=115, buffer_size: 55 ----------
22:30:05.240 - ---------- run=116, buffer_size: 55 ----------
22:30:07.968 - ---------- run=117, buffer_size: 53 ----------
22:30:10.492 - ---------- run=118, buffer_size: 53 ----------
22:30:12.462 - ---------- run=119, buffer_size: 52 ----------
22:30:14.643 - ---------- run=120, buffer_size: 52 ----------
22:30:17.003 - ---------- run=121, buffer_size: 54 ----------
22:30:19.341 - ---------- run=122, buffer_size: 55 ----------
22:30:21.619 - ---------- run=123, buffer_size: 54 ----------
22:30:24.230 - ---------- run=124, buffer_size: 54 ----------
22:30:26.268 - ---------- run=125, buffer_size: 52 ----------
22:30:29.013 - ---------- run=126, buffer_size: 52 ----------
22:30:31.261 - ---------- run=127, buffer_size: 55 ----------
22:30:33.382 - ---------- run=128, buffer_size: 51 ----------
22:30:35.426 - ---------- run=129, buffer_size: 53 ----------
22:30:37.552 - ---------- run=130, buffer_size: 53 ----------
22:30:40.111 - ---------- run=131, buffer_size: 52 ----------
22:30:42.508 - ---------- run=132, buffer_size: 53 ----------
22:30:44.675 - ---------- run=133, buffer_size: 52 ----------
22:30:46.916 - ---------- run=134, buffer_size: 52 ----------
22:30:48.806 - ---------- run=135, buffer_size: 53 ----------
22:30:51.143 - ---------- run=136, buffer_size: 52 ----------
22:30:53.544 - ---------- run=137, buffer_size: 54 ----------
22:30:55.967 - ---------- run=138, buffer_size: 53 ----------
22:30:57.920 - ---------- run=139, buffer_size: 53 ----------
22:31:00.293 - ---------- run=140, buffer_size: 55 ----------
22:31:02.935 - ---------- run=141, buffer_size: 54 ----------
22:31:05.782 - ---------- run=142, buffer_size: 53 ----------
22:31:08.541 - ---------- run=143, buffer_size: 52 ----------
22:31:10.813 - ---------- run=144, buffer_size: 53 ----------
22:31:13.114 - ---------- run=145, buffer_size: 54 ----------
22:31:15.433 - ---------- run=146, buffer_size: 54 ----------
22:31:17.602 - ---------- run=147, buffer_size: 53 ----------
22:31:20.037 - ---------- run=148, buffer_size: 52 ----------
22:31:22.500 - ---------- run=149, buffer_size: 52 ----------
22:31:25.243 - ---------- run=150, buffer_size: 54 ----------
22:31:27.611 - ---------- run=151, buffer_size: 53 ----------
22:31:29.911 - ---------- run=152, buffer_size: 52 ----------
22:31:32.044 - ---------- run=153, buffer_size: 53 ----------
22:31:34.384 - ---------- run=154, buffer_size: 53 ----------
22:31:36.918 - ---------- run=155, buffer_size: 53 ----------
22:31:39.833 - ---------- run=156, buffer_size: 57 ----------
22:31:42.461 - ---------- run=157, buffer_size: 54 ----------
22:31:44.717 - ---------- run=158, buffer_size: 52 ----------
22:31:47.252 - ---------- run=159, buffer_size: 53 ----------
22:31:49.501 - ---------- run=160, buffer_size: 52 ----------
22:31:52.096 - ---------- run=161, buffer_size: 53 ----------
22:31:54.368 - ---------- run=162, buffer_size: 53 ----------
22:31:56.810 - ---------- run=163, buffer_size: 53 ----------
22:31:58.993 - ---------- run=164, buffer_size: 53 ----------
22:32:01.155 - ---------- run=165, buffer_size: 52 ----------
22:32:03.471 - ---------- run=166, buffer_size: 53 ----------
22:32:06.094 - ---------- run=167, buffer_size: 53 ----------
22:32:08.490 - ---------- run=168, buffer_size: 51 ----------
22:32:10.824 - ---------- run=169, buffer_size: 54 ----------
22:32:13.193 - ---------- run=170, buffer_size: 53 ----------
22:32:15.130 - ---------- run=171, buffer_size: 51 ----------
22:32:17.472 - ---------- run=172, buffer_size: 53 ----------
22:32:19.607 - ---------- run=173, buffer_size: 52 ----------
22:32:22.039 - ---------- run=174, buffer_size: 52 ----------
22:32:24.342 - ---------- run=175, buffer_size: 53 ----------
22:32:26.820 - ---------- run=176, buffer_size: 53 ----------
22:32:29.630 - ---------- run=177, buffer_size: 52 ----------
22:32:32.094 - ---------- run=178, buffer_size: 52 ----------
22:32:34.389 - ---------- run=179, buffer_size: 52 ----------
22:32:36.849 - ---------- run=180, buffer_size: 54 ----------
22:32:38.975 - ---------- run=181, buffer_size: 52 ----------
22:32:41.407 - ---------- run=182, buffer_size: 52 ----------
22:32:43.680 - ---------- run=183, buffer_size: 53 ----------
22:32:46.725 - ---------- run=184, buffer_size: 52 ----------
22:32:48.973 - ---------- run=185, buffer_size: 53 ----------
22:32:51.328 - ---------- run=186, buffer_size: 53 ----------
22:32:53.662 - ---------- run=187, buffer_size: 55 ----------
22:32:56.152 - ---------- run=188, buffer_size: 53 ----------
22:32:58.322 - ---------- run=189, buffer_size: 52 ----------
22:33:00.525 - ---------- run=190, buffer_size: 53 ----------
22:33:02.856 - ---------- run=191, buffer_size: 53 ----------
22:33:05.499 - ---------- run=192, buffer_size: 55 ----------
22:33:07.779 - ---------- run=193, buffer_size: 53 ----------
22:33:10.083 - ---------- run=194, buffer_size: 54 ----------
22:33:12.748 - ---------- run=195, buffer_size: 53 ----------
22:33:14.993 - ---------- run=196, buffer_size: 55 ----------
22:33:17.174 - ---------- run=197, buffer_size: 53 ----------
22:33:19.311 - ---------- run=198, buffer_size: 52 ----------
22:33:21.467 - ---------- run=199, buffer_size: 54 ----------
22:33:24.095 - ---------- run=200, buffer_size: 52 ----------
22:33:26.537 - ---------- run=201, buffer_size: 53 ----------
22:33:29.182 - ---------- run=202, buffer_size: 53 ----------
22:33:31.436 - ---------- run=203, buffer_size: 53 ----------
22:33:33.713 - ---------- run=204, buffer_size: 52 ----------
22:33:36.319 - ---------- run=205, buffer_size: 53 ----------
22:33:38.722 - ---------- run=206, buffer_size: 53 ----------
22:33:41.096 - ---------- run=207, buffer_size: 52 ----------
22:33:43.568 - ---------- run=208, buffer_size: 53 ----------
22:33:45.914 - ---------- run=209, buffer_size: 53 ----------
22:33:48.090 - ---------- run=210, buffer_size: 53 ----------
22:33:50.505 - ---------- run=211, buffer_size: 52 ----------
22:33:53.130 - ---------- run=212, buffer_size: 52 ----------
22:33:55.467 - ---------- run=213, buffer_size: 52 ----------
22:33:58.011 - ---------- run=214, buffer_size: 54 ----------
22:34:00.355 - ---------- run=215, buffer_size: 53 ----------
22:34:02.677 - ---------- run=216, buffer_size: 52 ----------
22:34:04.914 - ---------- run=217, buffer_size: 54 ----------
22:34:07.170 - ---------- run=218, buffer_size: 54 ----------
22:34:09.451 - ---------- run=219, buffer_size: 53 ----------
22:34:11.616 - ---------- run=220, buffer_size: 53 ----------
22:34:14.371 - ---------- run=221, buffer_size: 54 ----------
22:34:16.883 - ---------- run=222, buffer_size: 54 ----------
22:34:19.175 - ---------- run=223, buffer_size: 52 ----------
22:34:21.793 - ---------- run=224, buffer_size: 54 ----------
22:34:24.389 - ---------- run=225, buffer_size: 54 ----------
22:34:26.672 - ---------- run=226, buffer_size: 52 ----------
22:34:28.932 - ---------- run=227, buffer_size: 52 ----------
22:34:31.183 - ---------- run=228, buffer_size: 53 ----------
22:34:33.445 - ---------- run=229, buffer_size: 52 ----------
22:34:35.903 - ---------- run=230, buffer_size: 52 ----------
22:34:38.026 - ---------- run=231, buffer_size: 52 ----------
22:34:40.759 - ---------- run=232, buffer_size: 54 ----------
22:34:43.254 - ---------- run=233, buffer_size: 52 ----------
22:34:45.923 - ---------- run=234, buffer_size: 52 ----------
22:34:48.466 - ---------- run=235, buffer_size: 56 ----------
22:34:50.653 - ---------- run=236, buffer_size: 52 ----------
22:34:52.846 - ---------- run=237, buffer_size: 52 ----------
22:34:55.492 - ---------- run=238, buffer_size: 57 ----------
22:34:57.855 - ---------- run=239, buffer_size: 54 ----------
22:34:59.853 - ---------- run=240, buffer_size: 52 ----------
22:35:02.621 - ---------- run=241, buffer_size: 53 ----------
22:35:05.150 - ---------- run=242, buffer_size: 54 ----------
22:35:07.906 - ---------- run=243, buffer_size: 52 ----------
22:35:10.187 - ---------- run=244, buffer_size: 53 ----------
22:35:12.999 - ---------- run=245, buffer_size: 53 ----------
22:35:15.424 - ---------- run=246, buffer_size: 53 ----------
22:35:18.253 - ---------- run=247, buffer_size: 53 ----------
22:35:20.648 - ---------- run=248, buffer_size: 52 ----------
22:35:22.939 - ---------- run=249, buffer_size: 52 ----------
22:35:25.600 - ---------- run=250, buffer_size: 55 ----------
22:35:28.026 - ---------- run=251, buffer_size: 53 ----------
22:35:30.575 - ---------- run=252, buffer_size: 53 ----------
22:35:32.852 - ---------- run=253, buffer_size: 53 ----------
22:35:35.117 - ---------- run=254, buffer_size: 53 ----------
22:35:37.311 - ---------- run=255, buffer_size: 52 ----------
22:35:39.763 - ---------- run=256, buffer_size: 53 ----------
22:35:42.333 - ---------- run=257, buffer_size: 54 ----------
22:35:44.786 - ---------- run=258, buffer_size: 54 ----------
22:35:47.053 - ---------- run=259, buffer_size: 53 ----------
22:35:49.437 - ---------- run=260, buffer_size: 53 ----------
22:35:51.719 - ---------- run=261, buffer_size: 55 ----------
22:35:54.176 - ---------- run=262, buffer_size: 53 ----------
22:35:56.800 - ---------- run=263, buffer_size: 53 ----------
22:35:59.267 - ---------- run=264, buffer_size: 52 ----------
22:36:01.563 - ---------- run=265, buffer_size: 52 ----------
22:36:03.740 - ---------- run=266, buffer_size: 55 ----------
22:36:06.295 - ---------- run=267, buffer_size: 56 ----------
22:36:08.481 - ---------- run=268, buffer_size: 54 ----------
22:36:10.901 - ---------- run=269, buffer_size: 53 ----------
22:36:13.320 - ---------- run=270, buffer_size: 52 ----------
22:36:15.525 - ---------- run=271, buffer_size: 52 ----------
22:36:17.943 - ---------- run=272, buffer_size: 53 ----------
22:36:20.719 - ---------- run=273, buffer_size: 54 ----------
22:36:23.275 - ---------- run=274, buffer_size: 53 ----------
22:36:25.521 - ---------- run=275, buffer_size: 53 ----------
22:36:28.016 - ---------- run=276, buffer_size: 52 ----------
22:36:30.112 - ---------- run=277, buffer_size: 55 ----------
22:36:32.367 - ---------- run=278, buffer_size: 54 ----------
22:36:34.853 - ---------- run=279, buffer_size: 53 ----------
22:36:37.395 - ---------- run=280, buffer_size: 54 ----------
22:36:39.668 - ---------- run=281, buffer_size: 53 ----------
22:36:41.921 - ---------- run=282, buffer_size: 52 ----------
22:36:44.320 - ---------- run=283, buffer_size: 52 ----------
22:36:46.548 - ---------- run=284, buffer_size: 52 ----------
22:36:49.084 - ---------- run=285, buffer_size: 53 ----------
22:36:51.349 - ---------- run=286, buffer_size: 52 ----------
22:36:53.668 - ---------- run=287, buffer_size: 54 ----------
22:36:55.895 - ---------- run=288, buffer_size: 53 ----------
22:36:57.825 - ---------- run=289, buffer_size: 53 ----------
22:37:00.502 - ---------- run=290, buffer_size: 53 ----------
22:37:02.943 - ---------- run=291, buffer_size: 52 ----------
22:37:05.050 - ---------- run=292, buffer_size: 55 ----------
22:37:07.660 - ---------- run=293, buffer_size: 52 ----------
22:37:10.088 - ---------- run=294, buffer_size: 53 ----------
22:37:12.542 - ---------- run=295, buffer_size: 53 ----------
22:37:15.125 - ---------- run=296, buffer_size: 52 ----------
22:37:17.145 - ---------- run=297, buffer_size: 52 ----------
22:37:19.768 - ---------- run=298, buffer_size: 54 ----------
22:37:22.048 - ---------- run=299, buffer_size: 55 ----------
22:37:24.485 - ---------- run=300, buffer_size: 52 ----------
22:37:26.941 - ---------- run=301, buffer_size: 54 ----------
22:37:29.201 - ---------- run=302, buffer_size: 56 ----------
22:37:31.190 - ---------- run=303, buffer_size: 52 ----------
22:37:33.444 - ---------- run=304, buffer_size: 54 ----------
22:37:35.762 - ---------- run=305, buffer_size: 53 ----------
22:37:38.365 - ---------- run=306, buffer_size: 54 ----------
22:37:40.246 - ---------- run=307, buffer_size: 53 ----------
22:37:42.703 - ---------- run=308, buffer_size: 53 ----------
22:37:45.153 - ---------- run=309, buffer_size: 54 ----------
22:37:47.641 - ---------- run=310, buffer_size: 52 ----------
22:37:50.081 - ---------- run=311, buffer_size: 56 ----------
22:37:52.192 - ---------- run=312, buffer_size: 53 ----------
22:37:54.485 - ---------- run=313, buffer_size: 52 ----------
22:37:56.806 - ---------- run=314, buffer_size: 54 ----------
22:37:59.633 - ---------- run=315, buffer_size: 53 ----------
22:38:02.087 - ---------- run=316, buffer_size: 51 ----------
22:38:04.521 - ---------- run=317, buffer_size: 53 ----------
22:38:06.841 - ---------- run=318, buffer_size: 53 ----------
22:38:09.240 - ---------- run=319, buffer_size: 52 ----------
22:38:11.388 - ---------- run=320, buffer_size: 55 ----------
22:38:13.708 - ---------- run=321, buffer_size: 52 ----------
22:38:16.083 - ---------- run=322, buffer_size: 54 ----------
22:38:18.333 - ---------- run=323, buffer_size: 54 ----------
22:38:21.151 - ---------- run=324, buffer_size: 52 ----------
22:38:23.279 - ---------- run=325, buffer_size: 53 ----------
22:38:25.991 - ---------- run=326, buffer_size: 53 ----------
22:38:28.415 - ---------- run=327, buffer_size: 53 ----------
22:38:31.191 - ---------- run=328, buffer_size: 54 ----------
22:38:33.910 - ---------- run=329, buffer_size: 54 ----------
22:38:36.144 - ---------- run=330, buffer_size: 55 ----------
22:38:38.468 - ---------- run=331, buffer_size: 53 ----------
22:38:40.667 - ---------- run=332, buffer_size: 54 ----------
22:38:43.281 - ---------- run=333, buffer_size: 54 ----------
22:38:46.058 - ---------- run=334, buffer_size: 54 ----------
22:38:48.494 - ---------- run=335, buffer_size: 52 ----------
22:38:50.898 - ---------- run=336, buffer_size: 52 ----------
22:38:53.788 - ---------- run=337, buffer_size: 56 ----------
22:38:56.238 - ---------- run=338, buffer_size: 55 ----------
22:38:58.772 - ---------- run=339, buffer_size: 52 ----------
22:39:00.564 - ---------- run=340, buffer_size: 53 ----------
22:39:03.203 - ---------- run=341, buffer_size: 55 ----------
22:39:05.402 - ---------- run=342, buffer_size: 52 ----------
22:39:07.687 - ---------- run=343, buffer_size: 54 ----------
22:39:10.025 - ---------- run=344, buffer_size: 53 ----------
22:39:12.571 - ---------- run=345, buffer_size: 53 ----------
22:39:14.851 - ---------- run=346, buffer_size: 52 ----------
22:39:16.994 - ---------- run=347, buffer_size: 52 ----------
22:39:19.403 - ---------- run=348, buffer_size: 55 ----------
22:39:21.570 - ---------- run=349, buffer_size: 52 ----------
22:39:24.465 - ---------- run=350, buffer_size: 54 ----------
22:39:27.295 - ---------- run=351, buffer_size: 55 ----------
22:39:29.805 - ---------- run=352, buffer_size: 53 ----------
22:39:31.889 - ---------- run=353, buffer_size: 52 ----------
22:39:34.642 - ---------- run=354, buffer_size: 54 ----------
22:39:37.222 - ---------- run=355, buffer_size: 53 ----------
22:39:39.682 - ---------- run=356, buffer_size: 53 ----------
22:39:42.068 - ---------- run=357, buffer_size: 55 ----------
22:39:44.203 - ---------- run=358, buffer_size: 53 ----------
22:39:46.407 - ---------- run=359, buffer_size: 53 ----------
22:39:48.523 - ---------- run=360, buffer_size: 52 ----------
22:39:50.735 - ---------- run=361, buffer_size: 53 ----------
22:39:53.249 - ---------- run=362, buffer_size: 55 ----------
22:39:55.857 - ---------- run=363, buffer_size: 53 ----------
22:39:58.377 - ---------- run=364, buffer_size: 53 ----------
22:40:00.764 - ---------- run=365, buffer_size: 54 ----------
22:40:03.053 - ---------- run=366, buffer_size: 53 ----------
22:40:05.474 - ---------- run=367, buffer_size: 54 ----------
22:40:08.232 - ---------- run=368, buffer_size: 55 ----------
22:40:10.515 - ---------- run=369, buffer_size: 54 ----------
22:40:12.557 - ---------- run=370, buffer_size: 51 ----------
22:40:15.002 - ---------- run=371, buffer_size: 52 ----------
22:40:17.494 - ---------- run=372, buffer_size: 52 ----------
22:40:19.659 - ---------- run=373, buffer_size: 54 ----------
22:40:21.977 - ---------- run=374, buffer_size: 53 ----------
22:40:24.228 - ---------- run=375, buffer_size: 53 ----------
22:40:26.805 - ---------- run=376, buffer_size: 53 ----------
22:40:29.133 - ---------- run=377, buffer_size: 53 ----------
22:40:31.737 - ---------- run=378, buffer_size: 52 ----------
22:40:33.917 - ---------- run=379, buffer_size: 53 ----------
22:40:36.480 - ---------- run=380, buffer_size: 53 ----------
22:40:39.085 - ---------- run=381, buffer_size: 53 ----------
22:40:41.555 - ---------- run=382, buffer_size: 53 ----------
22:40:43.978 - ---------- run=383, buffer_size: 52 ----------
22:40:46.786 - ---------- run=384, buffer_size: 53 ----------
22:40:49.529 - ---------- run=385, buffer_size: 53 ----------
22:40:52.090 - ---------- run=386, buffer_size: 52 ----------
22:40:54.417 - ---------- run=387, buffer_size: 52 ----------
22:40:56.483 - ---------- run=388, buffer_size: 54 ----------
22:40:58.911 - ---------- run=389, buffer_size: 53 ----------
22:41:01.057 - ---------- run=390, buffer_size: 52 ----------
22:41:03.597 - ---------- run=391, buffer_size: 52 ----------
22:41:06.248 - ---------- run=392, buffer_size: 52 ----------
22:41:08.939 - ---------- run=393, buffer_size: 52 ----------
22:41:11.228 - ---------- run=394, buffer_size: 53 ----------
22:41:13.664 - ---------- run=395, buffer_size: 53 ----------
22:41:16.179 - ---------- run=396, buffer_size: 56 ----------
22:41:18.388 - ---------- run=397, buffer_size: 52 ----------
22:41:20.664 - ---------- run=398, buffer_size: 52 ----------
22:41:23.154 - ---------- run=399, buffer_size: 52 ----------
22:41:25.461 - ---------- run=400, buffer_size: 52 ----------
22:41:27.893 - ---------- run=401, buffer_size: 52 ----------
22:41:30.213 - ---------- run=402, buffer_size: 55 ----------
22:41:32.498 - ---------- run=403, buffer_size: 52 ----------
22:41:35.200 - ---------- run=404, buffer_size: 52 ----------
22:41:37.192 - ---------- run=405, buffer_size: 53 ----------
22:41:39.401 - ---------- run=406, buffer_size: 52 ----------
22:41:42.039 - ---------- run=407, buffer_size: 53 ----------
22:41:44.613 - ---------- run=408, buffer_size: 54 ----------
22:41:46.708 - ---------- run=409, buffer_size: 52 ----------
22:41:48.753 - ---------- run=410, buffer_size: 52 ----------
22:41:51.093 - ---------- run=411, buffer_size: 53 ----------
22:41:53.584 - ---------- run=412, buffer_size: 54 ----------
22:41:55.729 - ---------- run=413, buffer_size: 54 ----------
22:41:58.055 - ---------- run=414, buffer_size: 54 ----------
22:42:00.877 - ---------- run=415, buffer_size: 52 ----------
22:42:03.028 - ---------- run=416, buffer_size: 52 ----------
22:42:05.407 - ---------- run=417, buffer_size: 56 ----------
22:42:07.639 - ---------- run=418, buffer_size: 52 ----------
22:42:09.892 - ---------- run=419, buffer_size: 53 ----------
22:42:12.488 - ---------- run=420, buffer_size: 53 ----------
22:42:14.980 - ---------- run=421, buffer_size: 52 ----------
22:42:17.775 - ---------- run=422, buffer_size: 54 ----------
22:42:19.846 - ---------- run=423, buffer_size: 53 ----------
22:42:22.064 - ---------- run=424, buffer_size: 52 ----------
22:42:24.319 - ---------- run=425, buffer_size: 52 ----------
22:42:26.616 - ---------- run=426, buffer_size: 52 ----------
22:42:28.845 - ---------- run=427, buffer_size: 52 ----------
22:42:31.054 - ---------- run=428, buffer_size: 54 ----------
22:42:33.631 - ---------- run=429, buffer_size: 52 ----------
22:42:36.282 - ---------- run=430, buffer_size: 52 ----------
22:42:38.422 - ---------- run=431, buffer_size: 53 ----------
22:42:40.846 - ---------- run=432, buffer_size: 53 ----------
22:42:43.387 - ---------- run=433, buffer_size: 53 ----------
22:42:45.686 - ---------- run=434, buffer_size: 52 ----------
22:42:48.357 - ---------- run=435, buffer_size: 53 ----------
22:42:50.999 - ---------- run=436, buffer_size: 53 ----------
22:42:53.335 - ---------- run=437, buffer_size: 53 ----------
22:42:55.409 - ---------- run=438, buffer_size: 52 ----------
22:42:57.698 - ---------- run=439, buffer_size: 52 ----------
22:42:59.686 - ---------- run=440, buffer_size: 53 ----------
22:43:02.161 - ---------- run=441, buffer_size: 52 ----------
22:43:04.682 - ---------- run=442, buffer_size: 54 ----------
22:43:07.178 - ---------- run=443, buffer_size: 54 ----------
22:43:09.696 - ---------- run=444, buffer_size: 53 ----------
22:43:12.170 - ---------- run=445, buffer_size: 54 ----------
22:43:14.767 - ---------- run=446, buffer_size: 52 ----------
22:43:16.867 - ---------- run=447, buffer_size: 54 ----------
22:43:19.404 - ---------- run=448, buffer_size: 52 ----------
22:43:21.597 - ---------- run=449, buffer_size: 54 ----------
22:43:24.128 - ---------- run=450, buffer_size: 52 ----------
22:43:26.574 - ---------- run=451, buffer_size: 52 ----------
22:43:29.057 - ---------- run=452, buffer_size: 52 ----------
22:43:31.327 - ---------- run=453, buffer_size: 53 ----------
22:43:33.584 - ---------- run=454, buffer_size: 52 ----------
22:43:36.132 - ---------- run=455, buffer_size: 53 ----------
22:43:38.696 - ---------- run=456, buffer_size: 53 ----------
22:43:41.278 - ---------- run=457, buffer_size: 52 ----------
22:43:43.456 - ---------- run=458, buffer_size: 53 ----------
22:43:45.586 - ---------- run=459, buffer_size: 54 ----------
22:43:48.425 - ---------- run=460, buffer_size: 52 ----------
22:43:50.717 - ---------- run=461, buffer_size: 52 ----------
22:43:53.169 - ---------- run=462, buffer_size: 54 ----------
22:43:55.668 - ---------- run=463, buffer_size: 53 ----------
22:43:58.045 - ---------- run=464, buffer_size: 52 ----------
