22:25:11.957 - ---------- run=0, buffer_size: 51 ----------
22:27:08.326 - ---------- run=39, buffer_size: 64 ----------
22:27:10.852 - ---------- run=40, buffer_size: 64 ----------
22:27:13.763 - ---------- run=41, buffer_size: 67 ----------
22:27:17.197 - ---------- run=42, buffer_size: 71 ----------
22:27:23.378 - ---------- run=43, buffer_size: 65 ----------
22:27:26.478 - ---------- run=44, buffer_size: 65 ----------
22:27:29.108 - ---------- run=45, buffer_size: 69 ----------
22:27:31.984 - ---------- run=46, buffer_size: 67 ----------
22:27:38.436 - ---------- run=47, buffer_size: 66 ----------
22:27:41.495 - ---------- run=48, buffer_size: 66 ----------
22:27:44.334 - ---------- run=49, buffer_size: 65 ----------
22:27:47.501 - ---------- run=50, buffer_size: 66 ----------
22:27:51.047 - ---------- run=51, buffer_size: 74 ----------
22:27:53.978 - ---------- run=52, buffer_size: 65 ----------
22:27:57.113 - ---------- run=53, buffer_size: 71 ----------
22:28:00.003 - ---------- run=54, buffer_size: 63 ----------
22:28:03.205 - ---------- run=55, buffer_size: 68 ----------
22:28:06.117 - ---------- run=56, buffer_size: 68 ----------
22:28:09.362 - ---------- run=57, buffer_size: 69 ----------
22:28:12.007 - ---------- run=58, buffer_size: 64 ----------
22:28:15.214 - ---------- run=59, buffer_size: 69 ----------
22:28:18.018 - ---------- run=60, buffer_size: 62 ----------
22:28:20.724 - ---------- run=61, buffer_size: 61 ----------
22:28:23.623 - ---------- run=62, buffer_size: 67 ----------
22:28:26.770 - ---------- run=63, buffer_size: 65 ----------
22:28:29.947 - ---------- run=64, buffer_size: 67 ----------
22:28:32.908 - ---------- run=65, buffer_size: 70 ----------
22:28:35.770 - ---------- run=66, buffer_size: 65 ----------
22:28:38.259 - ---------- run=67, buffer_size: 64 ----------
22:28:41.380 - ---------- run=68, buffer_size: 68 ----------
22:28:44.508 - ---------- run=69, buffer_size: 67 ----------
22:28:46.985 - ---------- run=70, buffer_size: 64 ----------
22:28:49.655 - ---------- run=71, buffer_size: 66 ----------
22:28:52.517 - ---------- run=72, buffer_size: 63 ----------
22:28:55.198 - ---------- run=73, buffer_size: 65 ----------
22:28:57.879 - ---------- run=74, buffer_size: 62 ----------
22:29:00.685 - ---------- run=75, buffer_size: 63 ----------
22:29:03.717 - ---------- run=76, buffer_size: 67 ----------
22:29:17.332 - ---------- run=77, buffer_size: 56 ----------
22:29:20.370 - ---------- run=78, buffer_size: 64 ----------
22:29:23.110 - ---------- run=79, buffer_size: 66 ----------
22:29:25.971 - ---------- run=80, buffer_size: 70 ----------
22:29:32.543 - ---------- run=81, buffer_size: 63 ----------
22:29:35.510 - ---------- run=82, buffer_size: 64 ----------
22:29:38.429 - ---------- run=83, buffer_size: 66 ----------
22:29:41.412 - ---------- run=84, buffer_size: 65 ----------
22:29:44.664 - ---------- run=85, buffer_size: 63 ----------
22:29:47.419 - ---------- run=86, buffer_size: 65 ----------
22:29:49.983 - ---------- run=87, buffer_size: 60 ----------
22:29:53.221 - ---------- run=88, buffer_size: 68 ----------
22:29:56.266 - ---------- run=89, buffer_size: 70 ----------
22:29:59.285 - ---------- run=90, buffer_size: 67 ----------
22:30:16.638 - ---------- run=91, buffer_size: 52 ----------
22:30:19.619 - ---------- run=92, buffer_size: 67 ----------
22:30:22.640 - ---------- run=93, buffer_size: 68 ----------
22:30:25.905 - ---------- run=94, buffer_size: 66 ----------
22:30:28.886 - ---------- run=95, buffer_size: 64 ----------
22:30:31.911 - ---------- run=96, buffer_size: 67 ----------
22:30:34.511 - ---------- run=97, buffer_size: 66 ----------
22:30:37.531 - ---------- run=98, buffer_size: 68 ----------
22:30:40.674 - ---------- run=99, buffer_size: 65 ----------
22:30:43.654 - ---------- run=100, buffer_size: 72 ----------
22:30:46.713 - ---------- run=101, buffer_size: 66 ----------
22:30:49.616 - ---------- run=102, buffer_size: 64 ----------
22:31:00.225 - ---------- run=103, buffer_size: 59 ----------
22:31:03.649 - ---------- run=104, buffer_size: 68 ----------
22:31:06.404 - ---------- run=105, buffer_size: 63 ----------
22:31:09.280 - ---------- run=106, buffer_size: 63 ----------
22:31:11.833 - ---------- run=107, buffer_size: 69 ----------
22:31:14.135 - ---------- run=108, buffer_size: 60 ----------
22:31:17.130 - ---------- run=109, buffer_size: 68 ----------
22:31:20.117 - ---------- run=110, buffer_size: 62 ----------
22:31:23.011 - ---------- run=111, buffer_size: 65 ----------
22:31:25.892 - ---------- run=112, buffer_size: 68 ----------
22:31:28.625 - ---------- run=113, buffer_size: 65 ----------
22:31:32.139 - ---------- run=114, buffer_size: 70 ----------
22:31:34.971 - ---------- run=115, buffer_size: 66 ----------
22:31:37.780 - ---------- run=116, buffer_size: 66 ----------
22:31:40.670 - ---------- run=117, buffer_size: 67 ----------
22:31:43.975 - ---------- run=118, buffer_size: 63 ----------
22:31:47.306 - ---------- run=119, buffer_size: 69 ----------
22:31:50.476 - ---------- run=120, buffer_size: 67 ----------
22:31:53.267 - ---------- run=121, buffer_size: 64 ----------
22:31:55.840 - ---------- run=122, buffer_size: 66 ----------
22:31:58.898 - ---------- run=123, buffer_size: 66 ----------
22:32:20.215 - ---------- run=124, buffer_size: 53 ----------
22:32:23.116 - ---------- run=125, buffer_size: 65 ----------
22:32:26.036 - ---------- run=126, buffer_size: 65 ----------
22:32:29.325 - ---------- run=127, buffer_size: 73 ----------
22:32:32.648 - ---------- run=128, buffer_size: 63 ----------
22:32:35.509 - ---------- run=129, buffer_size: 67 ----------
22:32:38.059 - ---------- run=130, buffer_size: 60 ----------
22:32:40.588 - ---------- run=131, buffer_size: 62 ----------
22:32:43.530 - ---------- run=132, buffer_size: 67 ----------
22:32:46.689 - ---------- run=133, buffer_size: 69 ----------
22:32:49.923 - ---------- run=134, buffer_size: 67 ----------
22:32:53.240 - ---------- run=135, buffer_size: 68 ----------
22:32:56.308 - ---------- run=136, buffer_size: 70 ----------
22:32:59.456 - ---------- run=137, buffer_size: 67 ----------
22:33:16.541 - ---------- run=138, buffer_size: 57 ----------
22:33:19.679 - ---------- run=139, buffer_size: 68 ----------
22:33:22.608 - ---------- run=140, buffer_size: 64 ----------
22:33:25.930 - ---------- run=141, buffer_size: 69 ----------
22:33:28.750 - ---------- run=142, buffer_size: 61 ----------
22:33:31.986 - ---------- run=143, buffer_size: 71 ----------
22:33:38.010 - ---------- run=144, buffer_size: 66 ----------
22:33:40.762 - ---------- run=145, buffer_size: 69 ----------
22:33:43.931 - ---------- run=146, buffer_size: 69 ----------
22:33:46.582 - ---------- run=147, buffer_size: 66 ----------
22:33:49.762 - ---------- run=148, buffer_size: 65 ----------
22:33:52.495 - ---------- run=149, buffer_size: 67 ----------
22:33:55.085 - ---------- run=150, buffer_size: 66 ----------
22:33:58.081 - ---------- run=151, buffer_size: 67 ----------
22:34:00.888 - ---------- run=152, buffer_size: 68 ----------
22:34:03.925 - ---------- run=153, buffer_size: 64 ----------
22:34:06.433 - ---------- run=154, buffer_size: 66 ----------
22:34:09.407 - ---------- run=155, buffer_size: 64 ----------
22:34:12.189 - ---------- run=156, buffer_size: 65 ----------
22:34:15.481 - ---------- run=157, buffer_size: 70 ----------
22:34:18.629 - ---------- run=158, buffer_size: 71 ----------
22:34:21.536 - ---------- run=159, buffer_size: 66 ----------
22:34:23.990 - ---------- run=160, buffer_size: 62 ----------
22:34:26.931 - ---------- run=161, buffer_size: 67 ----------
22:34:29.949 - ---------- run=162, buffer_size: 64 ----------
22:34:32.523 - ---------- run=163, buffer_size: 65 ----------
22:34:34.977 - ---------- run=164, buffer_size: 66 ----------
22:34:37.633 - ---------- run=165, buffer_size: 65 ----------
22:34:43.416 - ---------- run=166, buffer_size: 69 ----------
22:34:46.517 - ---------- run=167, buffer_size: 65 ----------
22:34:53.290 - ---------- run=168, buffer_size: 64 ----------
22:34:56.106 - ---------- run=169, buffer_size: 64 ----------
22:34:58.786 - ---------- run=170, buffer_size: 65 ----------
22:35:01.661 - ---------- run=171, buffer_size: 69 ----------
22:35:07.616 - ---------- run=172, buffer_size: 69 ----------
22:35:10.385 - ---------- run=173, buffer_size: 62 ----------
22:35:13.087 - ---------- run=174, buffer_size: 64 ----------
22:35:16.172 - ---------- run=175, buffer_size: 68 ----------
22:35:19.032 - ---------- run=176, buffer_size: 65 ----------
22:35:22.026 - ---------- run=177, buffer_size: 67 ----------
22:35:25.111 - ---------- run=178, buffer_size: 66 ----------
22:35:27.944 - ---------- run=179, buffer_size: 65 ----------
22:35:30.800 - ---------- run=180, buffer_size: 68 ----------
22:35:33.824 - ---------- run=181, buffer_size: 69 ----------
22:35:37.095 - ---------- run=182, buffer_size: 71 ----------
22:35:40.184 - ---------- run=183, buffer_size: 66 ----------
22:35:43.151 - ---------- run=184, buffer_size: 66 ----------
22:35:46.608 - ---------- run=185, buffer_size: 69 ----------
22:35:49.657 - ---------- run=186, buffer_size: 68 ----------
22:35:52.926 - ---------- run=187, buffer_size: 66 ----------
22:35:55.745 - ---------- run=188, buffer_size: 65 ----------
22:35:58.942 - ---------- run=189, buffer_size: 66 ----------
22:36:01.748 - ---------- run=190, buffer_size: 64 ----------
22:36:05.219 - ---------- run=191, buffer_size: 68 ----------
22:36:08.038 - ---------- run=192, buffer_size: 64 ----------
22:36:11.156 - ---------- run=193, buffer_size: 64 ----------
22:36:14.071 - ---------- run=194, buffer_size: 68 ----------
22:36:17.239 - ---------- run=195, buffer_size: 70 ----------
22:36:25.619 - ---------- run=196, buffer_size: 61 ----------
22:36:28.657 - ---------- run=197, buffer_size: 61 ----------
22:36:31.170 - ---------- run=198, buffer_size: 61 ----------
22:36:34.250 - ---------- run=199, buffer_size: 70 ----------
22:36:37.472 - ---------- run=200, buffer_size: 63 ----------
22:36:40.741 - ---------- run=201, buffer_size: 64 ----------
22:36:43.806 - ---------- run=202, buffer_size: 72 ----------
22:36:46.479 - ---------- run=203, buffer_size: 66 ----------
22:36:49.512 - ---------- run=204, buffer_size: 64 ----------
22:36:52.570 - ---------- run=205, buffer_size: 69 ----------
22:36:55.486 - ---------- run=206, buffer_size: 65 ----------
22:36:57.863 - ---------- run=207, buffer_size: 66 ----------
22:37:01.191 - ---------- run=208, buffer_size: 64 ----------
22:37:03.900 - ---------- run=209, buffer_size: 66 ----------
22:37:07.431 - ---------- run=210, buffer_size: 68 ----------
22:37:10.431 - ---------- run=211, buffer_size: 64 ----------
22:37:13.620 - ---------- run=212, buffer_size: 71 ----------
22:37:16.834 - ---------- run=213, buffer_size: 69 ----------
22:37:20.104 - ---------- run=214, buffer_size: 64 ----------
22:37:22.734 - ---------- run=215, buffer_size: 64 ----------
22:37:26.011 - ---------- run=216, buffer_size: 64 ----------
22:37:28.630 - ---------- run=217, buffer_size: 63 ----------
22:37:31.701 - ---------- run=218, buffer_size: 67 ----------
22:37:34.709 - ---------- run=219, buffer_size: 64 ----------
22:37:37.457 - ---------- run=220, buffer_size: 61 ----------
22:37:40.512 - ---------- run=221, buffer_size: 66 ----------
22:37:43.505 - ---------- run=222, buffer_size: 69 ----------
22:37:46.633 - ---------- run=223, buffer_size: 65 ----------
22:37:49.680 - ---------- run=224, buffer_size: 66 ----------
22:37:52.255 - ---------- run=225, buffer_size: 62 ----------
22:37:54.961 - ---------- run=226, buffer_size: 68 ----------
22:37:57.512 - ---------- run=227, buffer_size: 66 ----------
22:38:23.060 - ---------- run=228, buffer_size: 54 ----------
22:38:26.618 - ---------- run=229, buffer_size: 67 ----------
22:38:29.825 - ---------- run=230, buffer_size: 70 ----------
22:38:32.636 - ---------- run=231, buffer_size: 67 ----------
22:38:35.351 - ---------- run=232, buffer_size: 62 ----------
22:38:38.188 - ---------- run=233, buffer_size: 66 ----------
22:38:41.195 - ---------- run=234, buffer_size: 66 ----------
22:38:44.750 - ---------- run=235, buffer_size: 70 ----------
22:38:47.783 - ---------- run=236, buffer_size: 69 ----------
22:38:51.006 - ---------- run=237, buffer_size: 66 ----------
22:38:53.682 - ---------- run=238, buffer_size: 65 ----------
22:38:56.485 - ---------- run=239, buffer_size: 65 ----------
22:38:59.713 - ---------- run=240, buffer_size: 70 ----------
22:39:02.885 - ---------- run=241, buffer_size: 71 ----------
22:39:06.119 - ---------- run=242, buffer_size: 69 ----------
22:39:09.096 - ---------- run=243, buffer_size: 64 ----------
22:39:11.738 - ---------- run=244, buffer_size: 64 ----------
22:39:14.677 - ---------- run=245, buffer_size: 66 ----------
22:39:17.375 - ---------- run=246, buffer_size: 64 ----------
22:39:20.393 - ---------- run=247, buffer_size: 69 ----------
22:39:23.495 - ---------- run=248, buffer_size: 66 ----------
22:39:26.123 - ---------- run=249, buffer_size: 64 ----------
22:39:28.929 - ---------- run=250, buffer_size: 61 ----------
22:39:31.411 - ---------- run=251, buffer_size: 63 ----------
22:39:34.143 - ---------- run=252, buffer_size: 62 ----------
22:39:37.820 - ---------- run=253, buffer_size: 66 ----------
22:39:40.963 - ---------- run=254, buffer_size: 68 ----------
22:39:43.454 - ---------- run=255, buffer_size: 66 ----------
22:39:46.879 - ---------- run=256, buffer_size: 66 ----------
22:39:49.635 - ---------- run=257, buffer_size: 64 ----------
22:39:53.020 - ---------- run=258, buffer_size: 66 ----------
22:39:55.799 - ---------- run=259, buffer_size: 64 ----------
22:39:58.441 - ---------- run=260, buffer_size: 68 ----------
22:40:01.669 - ---------- run=261, buffer_size: 68 ----------
22:40:04.634 - ---------- run=262, buffer_size: 70 ----------
22:40:07.281 - ---------- run=263, buffer_size: 62 ----------
22:40:10.124 - ---------- run=264, buffer_size: 66 ----------
22:40:15.132 - ---------- run=265, buffer_size: 68 ----------
22:40:17.580 - ---------- run=266, buffer_size: 66 ----------
22:40:20.992 - ---------- run=267, buffer_size: 70 ----------
22:40:23.897 - ---------- run=268, buffer_size: 69 ----------
22:40:26.943 - ---------- run=269, buffer_size: 70 ----------
22:40:30.646 - ---------- run=270, buffer_size: 67 ----------
22:40:33.604 - ---------- run=271, buffer_size: 67 ----------
22:40:36.659 - ---------- run=272, buffer_size: 65 ----------
22:40:39.354 - ---------- run=273, buffer_size: 69 ----------
22:40:42.383 - ---------- run=274, buffer_size: 68 ----------
22:40:45.113 - ---------- run=275, buffer_size: 65 ----------
22:40:48.414 - ---------- run=276, buffer_size: 68 ----------
22:40:51.285 - ---------- run=277, buffer_size: 66 ----------
22:40:53.894 - ---------- run=278, buffer_size: 63 ----------
22:40:56.785 - ---------- run=279, buffer_size: 65 ----------
22:40:59.492 - ---------- run=280, buffer_size: 65 ----------
22:41:02.686 - ---------- run=281, buffer_size: 67 ----------
22:41:05.358 - ---------- run=282, buffer_size: 61 ----------
22:41:08.590 - ---------- run=283, buffer_size: 67 ----------
22:41:11.462 - ---------- run=284, buffer_size: 66 ----------
22:41:14.028 - ---------- run=285, buffer_size: 65 ----------
22:41:16.773 - ---------- run=286, buffer_size: 66 ----------
22:41:19.753 - ---------- run=287, buffer_size: 68 ----------
22:41:22.521 - ---------- run=288, buffer_size: 66 ----------
22:41:25.544 - ---------- run=289, buffer_size: 65 ----------
22:41:28.774 - ---------- run=290, buffer_size: 69 ----------
22:41:32.111 - ---------- run=291, buffer_size: 69 ----------
22:41:35.222 - ---------- run=292, buffer_size: 71 ----------
22:41:37.911 - ---------- run=293, buffer_size: 64 ----------
22:41:41.044 - ---------- run=294, buffer_size: 65 ----------
22:41:43.981 - ---------- run=295, buffer_size: 69 ----------
22:41:47.117 - ---------- run=296, buffer_size: 69 ----------
22:41:50.215 - ---------- run=297, buffer_size: 63 ----------
22:41:52.604 - ---------- run=298, buffer_size: 67 ----------
22:41:55.288 - ---------- run=299, buffer_size: 61 ----------
22:41:57.880 - ---------- run=300, buffer_size: 61 ----------
22:42:01.185 - ---------- run=301, buffer_size: 69 ----------
22:42:26.880 - ---------- run=302, buffer_size: 55 ----------
22:42:29.580 - ---------- run=303, buffer_size: 64 ----------
22:42:32.649 - ---------- run=304, buffer_size: 70 ----------
22:42:35.395 - ---------- run=305, buffer_size: 64 ----------
22:42:38.110 - ---------- run=306, buffer_size: 64 ----------
22:42:41.195 - ---------- run=307, buffer_size: 66 ----------
22:42:44.375 - ---------- run=308, buffer_size: 68 ----------
22:42:56.552 - ---------- run=309, buffer_size: 70 ----------
22:42:59.667 - ---------- run=310, buffer_size: 68 ----------
22:43:02.466 - ---------- run=311, buffer_size: 63 ----------
22:43:05.298 - ---------- run=312, buffer_size: 64 ----------
22:43:08.194 - ---------- run=313, buffer_size: 67 ----------
22:43:11.450 - ---------- run=314, buffer_size: 64 ----------
22:43:14.614 - ---------- run=315, buffer_size: 67 ----------
22:43:17.530 - ---------- run=316, buffer_size: 69 ----------
22:43:20.568 - ---------- run=317, buffer_size: 66 ----------
22:43:23.522 - ---------- run=318, buffer_size: 63 ----------
22:43:26.465 - ---------- run=319, buffer_size: 69 ----------
22:43:29.373 - ---------- run=320, buffer_size: 69 ----------
22:43:32.863 - ---------- run=321, buffer_size: 70 ----------
22:43:36.170 - ---------- run=322, buffer_size: 67 ----------
22:43:52.998 - ---------- run=323, buffer_size: 59 ----------
22:44:04.627 - ---------- run=324, buffer_size: 65 ----------
22:44:07.412 - ---------- run=325, buffer_size: 65 ----------
22:44:10.430 - ---------- run=326, buffer_size: 70 ----------
22:44:13.113 - ---------- run=327, buffer_size: 62 ----------
22:44:15.728 - ---------- run=328, buffer_size: 66 ----------
22:44:18.705 - ---------- run=329, buffer_size: 65 ----------
22:44:21.848 - ---------- run=330, buffer_size: 68 ----------
22:44:25.019 - ---------- run=331, buffer_size: 62 ----------
22:44:28.024 - ---------- run=332, buffer_size: 71 ----------
22:44:31.326 - ---------- run=333, buffer_size: 69 ----------
22:44:34.340 - ---------- run=334, buffer_size: 69 ----------
22:44:37.646 - ---------- run=335, buffer_size: 69 ----------
22:44:40.473 - ---------- run=336, buffer_size: 63 ----------
22:44:43.733 - ---------- run=337, buffer_size: 64 ----------
22:44:46.940 - ---------- run=338, buffer_size: 65 ----------
22:44:49.937 - ---------- run=339, buffer_size: 64 ----------
22:44:53.356 - ---------- run=340, buffer_size: 68 ----------
22:44:56.233 - ---------- run=341, buffer_size: 65 ----------
22:45:14.286 - ---------- run=342, buffer_size: 61 ----------
22:45:17.591 - ---------- run=343, buffer_size: 69 ----------
22:45:20.664 - ---------- run=344, buffer_size: 67 ----------
22:45:23.510 - ---------- run=345, buffer_size: 67 ----------
22:45:26.562 - ---------- run=346, buffer_size: 69 ----------
22:45:29.095 - ---------- run=347, buffer_size: 60 ----------
22:45:31.609 - ---------- run=348, buffer_size: 62 ----------
22:45:34.844 - ---------- run=349, buffer_size: 67 ----------
22:45:37.449 - ---------- run=350, buffer_size: 63 ----------
22:45:40.428 - ---------- run=351, buffer_size: 68 ----------
22:45:43.754 - ---------- run=352, buffer_size: 64 ----------
22:45:47.168 - ---------- run=353, buffer_size: 70 ----------
22:45:50.042 - ---------- run=354, buffer_size: 72 ----------
22:45:52.492 - ---------- run=355, buffer_size: 64 ----------
22:45:55.872 - ---------- run=356, buffer_size: 68 ----------
22:45:58.746 - ---------- run=357, buffer_size: 66 ----------
22:46:01.450 - ---------- run=358, buffer_size: 65 ----------
22:46:04.564 - ---------- run=359, buffer_size: 70 ----------
22:46:07.591 - ---------- run=360, buffer_size: 69 ----------
22:46:10.679 - ---------- run=361, buffer_size: 67 ----------
22:46:13.331 - ---------- run=362, buffer_size: 70 ----------
22:46:16.502 - ---------- run=363, buffer_size: 64 ----------
22:46:19.141 - ---------- run=364, buffer_size: 64 ----------
22:46:21.802 - ---------- run=365, buffer_size: 60 ----------
22:46:24.795 - ---------- run=366, buffer_size: 60 ----------
22:46:27.965 - ---------- run=367, buffer_size: 68 ----------
22:46:32.112 - ---------- run=368, buffer_size: 62 ----------
22:47:19.433 - ---------- run=369, buffer_size: 51 ----------
22:47:22.437 - ---------- run=370, buffer_size: 66 ----------
22:47:25.003 - ---------- run=371, buffer_size: 65 ----------
22:47:28.544 - ---------- run=372, buffer_size: 67 ----------
22:47:47.780 - ---------- run=373, buffer_size: 50 ----------
22:47:50.926 - ---------- run=374, buffer_size: 65 ----------
22:47:53.833 - ---------- run=375, buffer_size: 69 ----------
22:47:56.631 - ---------- run=376, buffer_size: 65 ----------
22:47:59.948 - ---------- run=377, buffer_size: 69 ----------
22:48:02.596 - ---------- run=378, buffer_size: 68 ----------
22:48:05.674 - ---------- run=379, buffer_size: 66 ----------
22:48:36.581 - ---------- run=380, buffer_size: 61 ----------
22:48:39.869 - ---------- run=381, buffer_size: 69 ----------
22:48:42.513 - ---------- run=382, buffer_size: 63 ----------
22:48:45.422 - ---------- run=383, buffer_size: 63 ----------
22:48:47.996 - ---------- run=384, buffer_size: 61 ----------
22:48:50.872 - ---------- run=385, buffer_size: 66 ----------
22:48:54.023 - ---------- run=386, buffer_size: 66 ----------
22:48:57.296 - ---------- run=387, buffer_size: 72 ----------
22:49:00.310 - ---------- run=388, buffer_size: 67 ----------
22:49:03.540 - ---------- run=389, buffer_size: 66 ----------
22:49:06.512 - ---------- run=390, buffer_size: 63 ----------
22:49:09.111 - ---------- run=391, buffer_size: 65 ----------
22:49:12.181 - ---------- run=392, buffer_size: 67 ----------
22:49:15.979 - ---------- run=393, buffer_size: 66 ----------
22:49:18.700 - ---------- run=394, buffer_size: 69 ----------
22:49:28.866 - ---------- run=395, buffer_size: 63 ----------
22:49:31.576 - ---------- run=396, buffer_size: 63 ----------
22:49:34.466 - ---------- run=397, buffer_size: 69 ----------
22:49:37.169 - ---------- run=398, buffer_size: 62 ----------
22:49:45.194 - ---------- run=399, buffer_size: 59 ----------
22:49:48.109 - ---------- run=400, buffer_size: 66 ----------
22:49:50.417 - ---------- run=401, buffer_size: 64 ----------
22:49:52.933 - ---------- run=402, buffer_size: 65 ----------
22:49:56.312 - ---------- run=403, buffer_size: 69 ----------
22:49:59.163 - ---------- run=404, buffer_size: 65 ----------
22:50:02.594 - ---------- run=405, buffer_size: 68 ----------
22:50:05.370 - ---------- run=406, buffer_size: 64 ----------
22:50:08.460 - ---------- run=407, buffer_size: 68 ----------
22:50:11.335 - ---------- run=408, buffer_size: 67 ----------
22:50:14.427 - ---------- run=409, buffer_size: 68 ----------
22:50:17.339 - ---------- run=410, buffer_size: 64 ----------
22:50:20.294 - ---------- run=411, buffer_size: 63 ----------
22:50:23.034 - ---------- run=412, buffer_size: 63 ----------
22:50:25.968 - ---------- run=413, buffer_size: 67 ----------
22:50:28.703 - ---------- run=414, buffer_size: 69 ----------
22:50:31.611 - ---------- run=415, buffer_size: 68 ----------
22:50:34.623 - ---------- run=416, buffer_size: 61 ----------
22:50:37.228 - ---------- run=417, buffer_size: 63 ----------
22:50:40.477 - ---------- run=418, buffer_size: 70 ----------
22:50:43.097 - ---------- run=419, buffer_size: 67 ----------
22:50:45.862 - ---------- run=420, buffer_size: 67 ----------
22:50:52.440 - ---------- run=421, buffer_size: 68 ----------
22:50:56.957 - ---------- run=422, buffer_size: 68 ----------
22:51:00.327 - ---------- run=423, buffer_size: 66 ----------
22:51:03.684 - ---------- run=424, buffer_size: 70 ----------
22:51:06.839 - ---------- run=425, buffer_size: 64 ----------
22:51:09.549 - ---------- run=426, buffer_size: 64 ----------
22:51:12.657 - ---------- run=427, buffer_size: 69 ----------
22:51:15.571 - ---------- run=428, buffer_size: 67 ----------
22:51:27.143 - ---------- run=429, buffer_size: 66 ----------
22:51:29.941 - ---------- run=430, buffer_size: 65 ----------
22:51:32.703 - ---------- run=431, buffer_size: 63 ----------
22:51:35.234 - ---------- run=432, buffer_size: 66 ----------
22:51:38.435 - ---------- run=433, buffer_size: 67 ----------
22:51:41.637 - ---------- run=434, buffer_size: 66 ----------
22:51:44.124 - ---------- run=435, buffer_size: 67 ----------
22:51:46.897 - ---------- run=436, buffer_size: 67 ----------
22:51:49.793 - ---------- run=437, buffer_size: 64 ----------
22:51:52.713 - ---------- run=438, buffer_size: 65 ----------
22:51:55.944 - ---------- run=439, buffer_size: 75 ----------
22:51:58.804 - ---------- run=440, buffer_size: 70 ----------
22:52:01.732 - ---------- run=441, buffer_size: 67 ----------
22:52:05.129 - ---------- run=442, buffer_size: 70 ----------
22:52:08.108 - ---------- run=443, buffer_size: 68 ----------
22:52:24.470 - ---------- run=444, buffer_size: 53 ----------
22:52:27.008 - ---------- run=445, buffer_size: 62 ----------
22:52:30.081 - ---------- run=446, buffer_size: 66 ----------
22:52:32.684 - ---------- run=447, buffer_size: 63 ----------
22:52:35.748 - ---------- run=448, buffer_size: 68 ----------
22:52:38.590 - ---------- run=449, buffer_size: 67 ----------
22:52:41.663 - ---------- run=450, buffer_size: 64 ----------
22:52:44.312 - ---------- run=451, buffer_size: 65 ----------
22:52:47.379 - ---------- run=452, buffer_size: 67 ----------
22:52:50.174 - ---------- run=453, buffer_size: 67 ----------
22:52:52.857 - ---------- run=454, buffer_size: 69 ----------
22:52:56.115 - ---------- run=455, buffer_size: 67 ----------
22:52:58.901 - ---------- run=456, buffer_size: 63 ----------
22:53:01.748 - ---------- run=457, buffer_size: 69 ----------
22:53:04.932 - ---------- run=458, buffer_size: 68 ----------
22:53:07.571 - ---------- run=459, buffer_size: 64 ----------
22:53:10.762 - ---------- run=460, buffer_size: 67 ----------
22:53:13.477 - ---------- run=461, buffer_size: 68 ----------
22:53:16.292 - ---------- run=462, buffer_size: 68 ----------
22:53:19.119 - ---------- run=463, buffer_size: 68 ----------
22:53:22.334 - ---------- run=464, buffer_size: 61 ----------
