18:02:46.469 - ---------- run=0, count=232 ----------
18:02:48.626 - ---------- run=1, count=98 ----------
18:02:50.868 - ---------- run=2, count=101 ----------
18:02:53.100 - ---------- run=3, count=102 ----------
18:02:55.713 - ---------- run=4, count=119 ----------
18:02:57.946 - ---------- run=5, count=101 ----------
18:03:00.383 - ---------- run=6, count=111 ----------
18:03:02.665 - ---------- run=7, count=104 ----------
18:03:04.828 - ---------- run=8, count=98 ----------
18:03:07.624 - ---------- run=9, count=127 ----------
18:03:10.156 - ---------- run=10, count=115 ----------
18:03:12.721 - ---------- run=11, count=117 ----------
18:03:14.933 - ---------- run=12, count=100 ----------
18:03:17.365 - ---------- run=13, count=111 ----------
18:03:19.645 - ---------- run=14, count=103 ----------
18:03:21.578 - ---------- run=15, count=88 ----------
18:03:24.252 - ---------- run=16, count=122 ----------
18:03:26.405 - ---------- run=17, count=97 ----------
18:03:28.751 - ---------- run=18, count=107 ----------
18:03:31.058 - ---------- run=19, count=105 ----------
18:03:33.561 - ---------- run=20, count=114 ----------
18:03:36.246 - ---------- run=21, count=122 ----------
18:03:38.500 - ---------- run=22, count=102 ----------
18:03:41.221 - ---------- run=23, count=124 ----------
18:03:43.358 - ---------- run=24, count=97 ----------
18:03:45.625 - ---------- run=25, count=103 ----------
18:03:48.170 - ---------- run=26, count=116 ----------
18:03:50.008 - ---------- run=27, count=83 ----------
18:03:52.394 - ---------- run=28, count=109 ----------
18:03:54.897 - ---------- run=29, count=114 ----------
18:03:56.945 - ---------- run=30, count=93 ----------
18:03:59.773 - ---------- run=31, count=128 ----------
18:04:02.306 - ---------- run=32, count=115 ----------
18:04:04.578 - ---------- run=33, count=103 ----------
18:04:06.687 - ---------- run=34, count=96 ----------
18:04:08.996 - ---------- run=35, count=105 ----------
18:04:11.432 - ---------- run=36, count=111 ----------
18:04:13.748 - ---------- run=37, count=105 ----------
18:04:15.912 - ---------- run=38, count=98 ----------
18:04:18.239 - ---------- run=39, count=106 ----------
18:04:20.674 - ---------- run=40, count=111 ----------
18:04:23.023 - ---------- run=41, count=106 ----------
18:04:25.324 - ---------- run=42, count=105 ----------
18:04:27.528 - ---------- run=43, count=100 ----------
18:04:30.086 - ---------- run=44, count=116 ----------
18:04:32.310 - ---------- run=45, count=101 ----------
18:04:34.565 - ---------- run=46, count=103 ----------
18:04:37.379 - ---------- run=47, count=127 ----------
18:04:39.516 - ---------- run=48, count=97 ----------
18:04:41.949 - ---------- run=49, count=111 ----------
18:04:44.259 - ---------- run=50, count=105 ----------
18:04:46.618 - ---------- run=51, count=107 ----------
18:04:48.923 - ---------- run=52, count=105 ----------
18:04:51.833 - ---------- run=53, count=132 ----------
18:04:54.311 - ---------- run=54, count=113 ----------
18:04:56.842 - ---------- run=55, count=115 ----------
18:04:58.801 - ---------- run=56, count=89 ----------
18:05:01.458 - ---------- run=57, count=121 ----------
18:05:04.078 - ---------- run=58, count=119 ----------
18:05:06.409 - ---------- run=59, count=106 ----------
18:05:08.844 - ---------- run=60, count=110 ----------
18:05:11.130 - ---------- run=61, count=104 ----------
18:05:13.478 - ---------- run=62, count=107 ----------
18:05:15.403 - ---------- run=63, count=87 ----------
18:05:17.931 - ---------- run=64, count=115 ----------
18:05:20.368 - ---------- run=65, count=111 ----------
18:05:22.588 - ---------- run=66, count=100 ----------
18:05:25.108 - ---------- run=67, count=115 ----------
18:05:27.435 - ---------- run=68, count=106 ----------
18:05:29.867 - ---------- run=69, count=110 ----------
18:05:31.752 - ---------- run=70, count=86 ----------
18:05:33.995 - ---------- run=71, count=101 ----------
18:05:36.432 - ---------- run=72, count=111 ----------
18:05:38.625 - ---------- run=73, count=100 ----------
18:05:41.158 - ---------- run=74, count=115 ----------
18:05:43.587 - ---------- run=75, count=110 ----------
18:05:46.262 - ---------- run=76, count=122 ----------
18:05:48.461 - ---------- run=77, count=100 ----------
18:05:50.639 - ---------- run=78, count=99 ----------
18:05:52.738 - ---------- run=79, count=95 ----------
18:05:55.047 - ---------- run=80, count=105 ----------
18:05:57.344 - ---------- run=81, count=105 ----------
18:05:59.472 - ---------- run=82, count=96 ----------
18:06:01.999 - ---------- run=83, count=115 ----------
18:06:03.999 - ---------- run=84, count=91 ----------
18:06:06.359 - ---------- run=85, count=107 ----------
18:06:08.908 - ---------- run=86, count=116 ----------
18:06:11.277 - ---------- run=87, count=108 ----------
18:06:13.581 - ---------- run=88, count=104 ----------
18:06:15.971 - ---------- run=89, count=109 ----------
18:06:18.252 - ---------- run=90, count=104 ----------
18:06:20.555 - ---------- run=91, count=104 ----------
18:06:23.372 - ---------- run=92, count=128 ----------
18:06:25.415 - ---------- run=93, count=93 ----------
18:06:27.709 - ---------- run=94, count=104 ----------
18:06:30.397 - ---------- run=95, count=122 ----------
18:06:32.846 - ---------- run=96, count=111 ----------
18:06:35.189 - ---------- run=97, count=106 ----------
18:06:37.563 - ---------- run=98, count=108 ----------
18:06:40.354 - ---------- run=99, count=127 ----------
18:06:43.210 - ---------- run=100, count=130 ----------
18:06:45.671 - ---------- run=101, count=112 ----------
18:06:47.853 - ---------- run=102, count=99 ----------
18:06:50.358 - ---------- run=103, count=114 ----------
18:06:52.327 - ---------- run=104, count=90 ----------
18:06:54.606 - ---------- run=105, count=103 ----------
18:06:56.818 - ---------- run=106, count=101 ----------
18:06:59.275 - ---------- run=107, count=111 ----------
18:07:02.193 - ---------- run=108, count=133 ----------
18:07:04.303 - ---------- run=109, count=96 ----------
18:07:06.970 - ---------- run=110, count=121 ----------
18:07:09.418 - ---------- run=111, count=112 ----------
18:07:11.959 - ---------- run=112, count=115 ----------
18:07:14.107 - ---------- run=113, count=98 ----------
18:07:16.400 - ---------- run=114, count=104 ----------
18:07:19.120 - ---------- run=115, count=124 ----------
18:07:21.743 - ---------- run=116, count=120 ----------
18:07:24.352 - ---------- run=117, count=118 ----------
18:07:26.767 - ---------- run=118, count=110 ----------
18:07:29.116 - ---------- run=119, count=107 ----------
18:07:31.349 - ---------- run=120, count=101 ----------
18:07:33.578 - ---------- run=121, count=101 ----------
18:07:35.704 - ---------- run=122, count=97 ----------
18:07:37.684 - ---------- run=123, count=90 ----------
18:07:39.895 - ---------- run=124, count=101 ----------
18:07:42.471 - ---------- run=125, count=117 ----------
18:07:44.949 - ---------- run=126, count=113 ----------
18:07:47.039 - ---------- run=127, count=95 ----------
18:07:49.581 - ---------- run=128, count=115 ----------
18:07:51.627 - ---------- run=129, count=93 ----------
18:07:54.281 - ---------- run=130, count=121 ----------
18:07:56.270 - ---------- run=131, count=91 ----------
18:07:58.801 - ---------- run=132, count=114 ----------
18:08:01.263 - ---------- run=133, count=112 ----------
18:08:03.378 - ---------- run=134, count=96 ----------
18:08:05.384 - ---------- run=135, count=91 ----------
18:08:07.552 - ---------- run=136, count=98 ----------
18:08:10.368 - ---------- run=137, count=129 ----------
18:08:12.610 - ---------- run=138, count=102 ----------
18:08:15.200 - ---------- run=139, count=117 ----------
18:08:17.369 - ---------- run=140, count=99 ----------
18:08:19.488 - ---------- run=141, count=96 ----------
18:08:21.726 - ---------- run=142, count=102 ----------
18:08:24.089 - ---------- run=143, count=107 ----------
18:08:26.518 - ---------- run=144, count=111 ----------
18:08:28.491 - ---------- run=145, count=90 ----------
18:08:30.502 - ---------- run=146, count=91 ----------
18:08:32.756 - ---------- run=147, count=102 ----------
18:08:35.008 - ---------- run=148, count=103 ----------
18:08:37.626 - ---------- run=149, count=119 ----------
18:08:39.995 - ---------- run=150, count=107 ----------
18:08:42.271 - ---------- run=151, count=104 ----------
18:08:44.325 - ---------- run=152, count=93 ----------
