19:56:02.247 - ---------- run=0, count=404 ----------
19:56:05.108 - ---------- run=1, count=130 ----------
19:56:07.986 - ---------- run=2, count=131 ----------
19:56:11.558 - ---------- run=3, count=162 ----------
19:56:14.770 - ---------- run=4, count=146 ----------
19:56:17.841 - ---------- run=5, count=140 ----------
19:56:20.553 - ---------- run=6, count=123 ----------
19:56:23.472 - ---------- run=7, count=133 ----------
19:56:26.653 - ---------- run=8, count=144 ----------
19:56:29.711 - ---------- run=9, count=139 ----------
19:56:32.611 - ---------- run=10, count=132 ----------
19:56:35.636 - ---------- run=11, count=138 ----------
19:56:38.089 - ---------- run=12, count=111 ----------
19:56:40.987 - ---------- run=13, count=131 ----------
19:56:43.937 - ---------- run=14, count=134 ----------
19:56:47.084 - ---------- run=15, count=143 ----------
19:56:50.085 - ---------- run=16, count=137 ----------
19:56:52.795 - ---------- run=17, count=123 ----------
19:56:55.900 - ---------- run=18, count=141 ----------
19:56:58.595 - ---------- run=19, count=122 ----------
19:57:01.775 - ---------- run=20, count=145 ----------
19:57:04.614 - ---------- run=21, count=129 ----------
19:57:07.277 - ---------- run=22, count=121 ----------
19:57:10.511 - ---------- run=23, count=147 ----------
19:57:14.008 - ---------- run=24, count=159 ----------
19:57:16.951 - ---------- run=25, count=134 ----------
19:57:20.234 - ---------- run=26, count=149 ----------
19:57:23.576 - ---------- run=27, count=152 ----------
19:57:26.800 - ---------- run=28, count=147 ----------
19:57:29.602 - ---------- run=29, count=127 ----------
19:57:32.907 - ---------- run=30, count=150 ----------
19:57:35.913 - ---------- run=31, count=137 ----------
19:57:38.908 - ---------- run=32, count=136 ----------
19:57:41.769 - ---------- run=33, count=130 ----------
19:57:44.497 - ---------- run=34, count=124 ----------
19:57:47.693 - ---------- run=35, count=145 ----------
19:57:50.481 - ---------- run=36, count=127 ----------
19:57:54.203 - ---------- run=37, count=169 ----------
19:57:57.238 - ---------- run=38, count=138 ----------
19:58:00.021 - ---------- run=39, count=127 ----------
19:58:03.326 - ---------- run=40, count=150 ----------
19:58:06.761 - ---------- run=41, count=156 ----------
19:58:09.646 - ---------- run=42, count=131 ----------
19:58:12.348 - ---------- run=43, count=123 ----------
19:58:15.246 - ---------- run=44, count=132 ----------
19:58:18.472 - ---------- run=45, count=146 ----------
19:58:21.518 - ---------- run=46, count=139 ----------
19:58:24.538 - ---------- run=47, count=137 ----------
19:58:27.629 - ---------- run=48, count=141 ----------
19:58:30.816 - ---------- run=49, count=145 ----------
19:58:33.415 - ---------- run=50, count=118 ----------
19:58:36.191 - ---------- run=51, count=126 ----------
19:58:39.158 - ---------- run=52, count=135 ----------
19:58:41.970 - ---------- run=53, count=128 ----------
19:58:45.136 - ---------- run=54, count=144 ----------
19:58:48.520 - ---------- run=55, count=154 ----------
19:58:51.573 - ---------- run=56, count=138 ----------
19:58:54.288 - ---------- run=57, count=124 ----------
19:58:57.290 - ---------- run=58, count=136 ----------
19:58:59.943 - ---------- run=59, count=121 ----------
19:59:02.837 - ---------- run=60, count=131 ----------
19:59:05.913 - ---------- run=61, count=140 ----------
19:59:08.968 - ---------- run=62, count=139 ----------
19:59:12.240 - ---------- run=63, count=149 ----------
19:59:15.673 - ---------- run=64, count=156 ----------
19:59:18.844 - ---------- run=65, count=144 ----------
19:59:21.921 - ---------- run=66, count=140 ----------
19:59:24.673 - ---------- run=67, count=125 ----------
19:59:27.775 - ---------- run=68, count=141 ----------
19:59:31.066 - ---------- run=69, count=150 ----------
19:59:34.277 - ---------- run=70, count=146 ----------
19:59:37.210 - ---------- run=71, count=133 ----------
19:59:40.335 - ---------- run=72, count=142 ----------
19:59:43.513 - ---------- run=73, count=144 ----------
19:59:46.198 - ---------- run=74, count=123 ----------
19:59:49.349 - ---------- run=75, count=143 ----------
19:59:52.074 - ---------- run=76, count=124 ----------
19:59:54.617 - ---------- run=77, count=115 ----------
19:59:57.660 - ---------- run=78, count=138 ----------
20:00:00.323 - ---------- run=79, count=121 ----------
20:00:03.083 - ---------- run=80, count=126 ----------
20:00:06.095 - ---------- run=81, count=137 ----------
20:00:08.578 - ---------- run=82, count=112 ----------
20:00:12.194 - ---------- run=83, count=165 ----------
20:00:14.695 - ---------- run=84, count=113 ----------
20:00:18.003 - ---------- run=85, count=150 ----------
20:00:21.034 - ---------- run=86, count=138 ----------
20:00:24.244 - ---------- run=87, count=146 ----------
20:00:27.705 - ---------- run=88, count=157 ----------
20:00:30.675 - ---------- run=89, count=135 ----------
20:00:33.682 - ---------- run=90, count=137 ----------
20:00:36.738 - ---------- run=91, count=138 ----------
20:00:39.668 - ---------- run=92, count=134 ----------
20:00:42.491 - ---------- run=93, count=128 ----------
20:00:45.106 - ---------- run=94, count=119 ----------
20:00:47.783 - ---------- run=95, count=121 ----------
20:00:50.908 - ---------- run=96, count=142 ----------
20:00:53.675 - ---------- run=97, count=126 ----------
20:00:56.518 - ---------- run=98, count=129 ----------
20:00:59.592 - ---------- run=99, count=140 ----------
20:01:02.856 - ---------- run=100, count=148 ----------
20:01:06.045 - ---------- run=101, count=145 ----------
20:01:09.507 - ---------- run=102, count=157 ----------
20:01:12.519 - ---------- run=103, count=137 ----------
20:01:15.903 - ---------- run=104, count=154 ----------
20:01:18.809 - ---------- run=105, count=132 ----------
20:01:21.563 - ---------- run=106, count=126 ----------
20:01:24.398 - ---------- run=107, count=128 ----------
20:01:27.360 - ---------- run=108, count=135 ----------
20:01:30.667 - ---------- run=109, count=150 ----------
20:01:33.743 - ---------- run=110, count=140 ----------
20:01:37.030 - ---------- run=111, count=150 ----------
20:01:39.997 - ---------- run=112, count=134 ----------
20:01:42.820 - ---------- run=113, count=129 ----------
20:01:45.878 - ---------- run=114, count=139 ----------
20:01:48.490 - ---------- run=115, count=119 ----------
20:01:51.836 - ---------- run=116, count=152 ----------
20:01:54.700 - ---------- run=117, count=130 ----------
20:01:57.922 - ---------- run=118, count=147 ----------
20:02:01.004 - ---------- run=119, count=140 ----------
20:02:04.015 - ---------- run=120, count=137 ----------
20:02:06.977 - ---------- run=121, count=134 ----------
20:02:09.778 - ---------- run=122, count=128 ----------
20:02:12.465 - ---------- run=123, count=122 ----------
20:02:15.595 - ---------- run=124, count=142 ----------
20:02:18.918 - ---------- run=125, count=151 ----------
20:02:22.010 - ---------- run=126, count=141 ----------
20:02:25.053 - ---------- run=127, count=138 ----------
20:02:28.434 - ---------- run=128, count=153 ----------
20:02:31.877 - ---------- run=129, count=157 ----------
20:02:34.404 - ---------- run=130, count=115 ----------
20:02:37.655 - ---------- run=131, count=148 ----------
20:02:41.146 - ---------- run=132, count=158 ----------
20:02:44.757 - ---------- run=133, count=164 ----------
20:02:47.917 - ---------- run=134, count=144 ----------
20:02:50.621 - ---------- run=135, count=123 ----------
20:02:53.371 - ---------- run=136, count=125 ----------
20:02:56.372 - ---------- run=137, count=136 ----------
20:02:59.240 - ---------- run=138, count=131 ----------
20:03:02.079 - ---------- run=139, count=129 ----------
20:03:04.834 - ---------- run=140, count=125 ----------
20:03:07.405 - ---------- run=141, count=117 ----------
20:03:10.269 - ---------- run=142, count=130 ----------
20:03:13.553 - ---------- run=143, count=149 ----------
20:03:16.862 - ---------- run=144, count=150 ----------
20:03:19.654 - ---------- run=145, count=127 ----------
20:03:22.445 - ---------- run=146, count=127 ----------
20:03:25.808 - ---------- run=147, count=153 ----------
20:03:28.577 - ---------- run=148, count=126 ----------
20:03:31.501 - ---------- run=149, count=133 ----------
20:03:34.861 - ---------- run=150, count=152 ----------
20:03:37.873 - ---------- run=151, count=137 ----------
20:03:40.851 - ---------- run=152, count=136 ----------
20:03:43.597 - ---------- run=153, count=125 ----------
20:03:46.247 - ---------- run=154, count=120 ----------
20:03:49.434 - ---------- run=155, count=145 ----------
