compromised_nodes_id,key_subset_size,is_success
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
['I1'],9,False
